2024/12/28 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4098,18:00〜19:00,12/28,23:50,13,88
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3617,18:00〜19:00,12/28,23:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3301,6:00〜7:00,12/28,23:50,8,92
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3056,6:00〜7:00,12/28,23:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2024/12/28,0:00,2901,2894,92,3144
2024/12/28,1:00,2788,2765,92,3010
2024/12/28,2:00,2742,2720,92,2957
2024/12/28,3:00,2724,2706,92,2938
2024/12/28,4:00,2743,2715,93,2941
2024/12/28,5:00,2833,2807,93,3035
2024/12/28,6:00,3064,3056,92,3301
2024/12/28,7:00,3323,3326,91,3614
2024/12/28,8:00,3490,3489,92,3771
2024/12/28,9:00,3413,3300,94,3595
2024/12/28,10:00,3259,3291,90,3599
2024/12/28,11:00,3131,3181,88,3551
2024/12/28,12:00,3066,3112,87,3487
2024/12/28,13:00,3048,3061,91,3341
2024/12/28,14:00,3052,3011,91,3326
2024/12/28,15:00,3132,3025,92,3377
2024/12/28,16:00,3317,3263,90,3647
2024/12/28,17:00,3542,3616,87,4036
2024/12/28,18:00,3605,3617,87,4098
2024/12/28,19:00,3593,3567,86,4149
2024/12/28,20:00,3547,3533,85,4172
2024/12/28,21:00,3428,3405,82,4157
2024/12/28,22:00,3246,3205,79,4099
2024/12/28,23:00,3073,3049,76,4010
最大使用率(%),時間帯
94,9:00〜10:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3982,18:00〜19:00,12/29,23:50,15,87
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3467,18:00〜19:00,12/29,23:50
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3034,5:00〜6:00,12/29,23:50,9,91
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2771,5:00〜6:00,12/29,23:50
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2024/12/28,0:00,2988,0,0
2024/12/28,0:05,2986,0,0
2024/12/28,0:10,2978,0,0
2024/12/28,0:15,2964,0,0
2024/12/28,0:20,2944,0,0
2024/12/28,0:25,2917,0,0
2024/12/28,0:30,2906,0,0
2024/12/28,0:35,2880,0,0
2024/12/28,0:40,2857,0,0
2024/12/28,0:45,2855,0,0
2024/12/28,0:50,2836,0,0
2024/12/28,0:55,2814,0,0
2024/12/28,1:00,2808,0,0
2024/12/28,1:05,2822,0,0
2024/12/28,1:10,2820,0,0
2024/12/28,1:15,2803,0,0
2024/12/28,1:20,2796,0,0
2024/12/28,1:25,2789,0,0
2024/12/28,1:30,2787,0,0
2024/12/28,1:35,2777,0,0
2024/12/28,1:40,2779,0,0
2024/12/28,1:45,2781,0,0
2024/12/28,1:50,2770,0,0
2024/12/28,1:55,2758,0,0
2024/12/28,2:00,2754,0,0
2024/12/28,2:05,2761,0,0
2024/12/28,2:10,2764,0,0
2024/12/28,2:15,2751,0,0
2024/12/28,2:20,2757,0,0
2024/12/28,2:25,2735,0,0
2024/12/28,2:30,2740,0,0
2024/12/28,2:35,2743,0,0
2024/12/28,2:40,2742,0,0
2024/12/28,2:45,2728,0,0
2024/12/28,2:50,2728,0,0
2024/12/28,2:55,2726,0,0
2024/12/28,3:00,2728,0,0
2024/12/28,3:05,2736,0,0
2024/12/28,3:10,2728,0,0
2024/12/28,3:15,2739,0,0
2024/12/28,3:20,2732,0,0
2024/12/28,3:25,2722,0,0
2024/12/28,3:30,2721,0,0
2024/12/28,3:35,2717,0,0
2024/12/28,3:40,2706,0,0
2024/12/28,3:45,2723,0,0
2024/12/28,3:50,2729,0,0
2024/12/28,3:55,2722,0,0
2024/12/28,4:00,2714,0,0
2024/12/28,4:05,2730,0,0
2024/12/28,4:10,2729,0,0
2024/12/28,4:15,2721,0,0
2024/12/28,4:20,2741,0,0
2024/12/28,4:25,2736,0,0
2024/12/28,4:30,2739,0,0
2024/12/28,4:35,2746,0,0
2024/12/28,4:40,2739,0,0
2024/12/28,4:45,2761,0,0
2024/12/28,4:50,2766,0,0
2024/12/28,4:55,2757,0,0
2024/12/28,5:00,2785,0,0
2024/12/28,5:05,2776,0,0
2024/12/28,5:10,2797,0,0
2024/12/28,5:15,2806,0,0
2024/12/28,5:20,2803,0,0
2024/12/28,5:25,2819,0,0
2024/12/28,5:30,2822,0,0
2024/12/28,5:35,2840,0,0
2024/12/28,5:40,2847,0,0
2024/12/28,5:45,2861,0,0
2024/12/28,5:50,2884,0,0
2024/12/28,5:55,2894,0,0
2024/12/28,6:00,2911,0,0
2024/12/28,6:05,2953,0,0
2024/12/28,6:10,2957,0,0
2024/12/28,6:15,2995,0,0
2024/12/28,6:20,3018,0,0
2024/12/28,6:25,3040,0,0
2024/12/28,6:30,3065,0,0
2024/12/28,6:35,3084,0,0
2024/12/28,6:40,3105,0,0
2024/12/28,6:45,3142,0,0
2024/12/28,6:50,3160,0,0
2024/12/28,6:55,3186,0,0
2024/12/28,7:00,3178,0,0
2024/12/28,7:05,3230,1,0
2024/12/28,7:10,3252,4,0
2024/12/28,7:15,3244,7,0
2024/12/28,7:20,3265,11,0
2024/12/28,7:25,3284,15,0
2024/12/28,7:30,3293,41,1
2024/12/28,7:35,3370,93,2
2024/12/28,7:40,3386,131,3
2024/12/28,7:45,3412,158,4
2024/12/28,7:50,3414,185,5
2024/12/28,7:55,3437,215,6
2024/12/28,8:00,3449,248,7
2024/12/28,8:05,3486,281,8
2024/12/28,8:10,3475,311,8
2024/12/28,8:15,3503,343,9
2024/12/28,8:20,3501,375,10
2024/12/28,8:25,3497,405,11
2024/12/28,8:30,3498,440,12
2024/12/28,8:35,3494,472,13
2024/12/28,8:40,3513,501,14
2024/12/28,8:45,3520,530,15
2024/12/28,8:50,3488,560,16
2024/12/28,8:55,3479,591,16
2024/12/28,9:00,3478,621,17
2024/12/28,9:05,3467,651,18
2024/12/28,9:10,3477,680,19
2024/12/28,9:15,3448,710,20
2024/12/28,9:20,3454,740,21
2024/12/28,9:25,3436,768,22
2024/12/28,9:30,3403,793,23
2024/12/28,9:35,3401,817,24
2024/12/28,9:40,3401,842,24
2024/12/28,9:45,3366,863,25
2024/12/28,9:50,3357,885,26
2024/12/28,9:55,3342,907,27
2024/12/28,10:00,3330,927,27
