2024/5/30 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3883,13:00〜14:00,5/30,23:50,9,91
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3552,13:00〜14:00,5/30,23:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3775,10:00〜11:00,5/30,23:50,8,92
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3489,10:00〜11:00,5/30,23:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2024/5/30,0:00,2373,2362,90,2629
2024/5/30,1:00,2256,2252,89,2523
2024/5/30,2:00,2234,2228,88,2533
2024/5/30,3:00,2270,2266,90,2513
2024/5/30,4:00,2290,2284,91,2515
2024/5/30,5:00,2284,2292,86,2633
2024/5/30,6:00,2387,2390,85,2798
2024/5/30,7:00,2661,2623,83,3184
2024/5/30,8:00,3087,3013,88,3478
2024/5/30,9:00,3363,3344,91,3670
2024/5/30,10:00,3450,3489,91,3775
2024/5/30,11:00,3526,3539,91,3847
2024/5/30,12:00,3407,3426,90,3751
2024/5/30,13:00,3492,3552,89,3883
2024/5/30,14:00,3475,3543,89,3892
2024/5/30,15:00,3457,3484,90,3824
2024/5/30,16:00,3425,3425,90,3768
2024/5/30,17:00,3324,3322,89,3697
2024/5/30,18:00,3297,3271,88,3732
2024/5/30,19:00,3229,3216,85,3775
2024/5/30,20:00,3076,3069,81,3756
2024/5/30,21:00,2907,2890,80,3593
2024/5/30,22:00,2770,2757,78,3538
2024/5/30,23:00,2630,2610,77,3383
最大使用率(%),時間帯
91,11:00〜12:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3721,14:00〜15:00,5/31,23:40,16,86
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3218,14:00〜15:00,5/31,23:40
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3293,8:00〜9:00,5/31,23:40,9,91
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3015,8:00〜9:00,5/31,23:40
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2024/5/30,0:00,2457,0,0
2024/5/30,0:05,2442,0,0
2024/5/30,0:10,2429,0,0
2024/5/30,0:15,2420,0,0
2024/5/30,0:20,2391,0,0
2024/5/30,0:25,2388,0,0
2024/5/30,0:30,2385,0,0
2024/5/30,0:35,2353,0,0
2024/5/30,0:40,2331,0,0
2024/5/30,0:45,2310,0,0
2024/5/30,0:50,2309,0,0
2024/5/30,0:55,2303,0,0
2024/5/30,1:00,2283,0,0
2024/5/30,1:05,2279,0,0
2024/5/30,1:10,2279,0,0
2024/5/30,1:15,2268,0,0
2024/5/30,1:20,2259,0,0
2024/5/30,1:25,2264,0,0
2024/5/30,1:30,2253,0,0
2024/5/30,1:35,2240,0,0
2024/5/30,1:40,2241,0,0
2024/5/30,1:45,2238,0,0
2024/5/30,1:50,2230,0,0
2024/5/30,1:55,2234,0,0
2024/5/30,2:00,2234,0,0
2024/5/30,2:05,2226,0,0
2024/5/30,2:10,2227,0,0
2024/5/30,2:15,2216,0,0
2024/5/30,2:20,2205,0,0
2024/5/30,2:25,2221,0,0
2024/5/30,2:30,2227,0,0
2024/5/30,2:35,2238,0,0
2024/5/30,2:40,2228,0,0
2024/5/30,2:45,2245,0,0
2024/5/30,2:50,2245,0,0
2024/5/30,2:55,2245,0,0
2024/5/30,3:00,2255,0,0
2024/5/30,3:05,2250,0,0
2024/5/30,3:10,2254,0,0
2024/5/30,3:15,2259,0,0
2024/5/30,3:20,2262,0,0
2024/5/30,3:25,2261,0,0
2024/5/30,3:30,2261,0,0
2024/5/30,3:35,2264,0,0
2024/5/30,3:40,2267,0,0
2024/5/30,3:45,2278,0,0
2024/5/30,3:50,2275,0,0
2024/5/30,3:55,2277,0,0
2024/5/30,4:00,2282,0,0
2024/5/30,4:05,2281,0,0
2024/5/30,4:10,2297,0,0
2024/5/30,4:15,2304,0,0
2024/5/30,4:20,2286,0,0
2024/5/30,4:25,2293,0,0
2024/5/30,4:30,2290,0,0
2024/5/30,4:35,2284,0,0
2024/5/30,4:40,2285,0,0
2024/5/30,4:45,2264,0,0
2024/5/30,4:50,2271,0,0
2024/5/30,4:55,2267,3,0
2024/5/30,5:00,2278,12,0
2024/5/30,5:05,2264,23,1
2024/5/30,5:10,2285,40,1
2024/5/30,5:15,2288,51,2
