2024/9/6 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5593,14:00〜15:00,9/6,23:50,13,88

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4960,14:00〜15:00,9/6,23:50

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
5332,11:00〜12:00,9/6,23:50,11,89

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
4792,11:00〜12:00,9/6,23:50

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2024/9/6,0:00,2883,2897,87,3277
2024/9/6,1:00,2700,2712,86,3104
2024/9/6,2:00,2615,2624,85,3070
2024/9/6,3:00,2602,2605,85,3056
2024/9/6,4:00,2608,2618,85,3034
2024/9/6,5:00,2648,2683,86,3052
2024/9/6,6:00,2817,2878,84,3324
2024/9/6,7:00,3255,3283,88,3680
2024/9/6,8:00,3859,3867,87,4411
2024/9/6,9:00,4365,4384,88,4946
2024/9/6,10:00,4611,4602,89,5145
2024/9/6,11:00,4760,4792,89,5332
2024/9/6,12:00,4753,4803,88,5359
2024/9/6,13:00,4878,4915,88,5513
2024/9/6,14:00,4907,4960,87,5593
2024/9/6,15:00,4881,4866,87,5569
2024/9/6,16:00,4828,4805,89,5408
2024/9/6,17:00,4577,4536,86,5289
2024/9/6,18:00,4431,4422,84,5265
2024/9/6,19:00,4225,4241,80,5237
2024/9/6,20:00,3995,4007,78,5108
2024/9/6,21:00,3754,3746,76,4930
2024/9/6,22:00,3544,3553,73,4803
2024/9/6,23:00,3317,3327,72,4581

最大使用率(%),時間帯
89,10:00〜11:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4994,13:00〜14:00,9/7,23:50,13,88

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4403,13:00〜14:00,9/7,23:50

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3408,0:00〜1:00,9/7,23:50,12,89

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3052,0:00〜1:00,9/7,23:50

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2024/9/6,0:00,3003,0,0
2024/9/6,0:05,2980,0,0
2024/9/6,0:10,2976,0,0
2024/9/6,0:15,2944,0,0
2024/9/6,0:20,2914,0,0
2024/9/6,0:25,2900,0,0
2024/9/6,0:30,2880,0,0
2024/9/6,0:35,2857,0,0
2024/9/6,0:40,2839,0,0
2024/9/6,0:45,2819,0,0
2024/9/6,0:50,2788,0,0
2024/9/6,0:55,2768,0,0
2024/9/6,1:00,2756,0,0
2024/9/6,1:05,2749,0,0
2024/9/6,1:10,2743,0,0
2024/9/6,1:15,2731,0,0
2024/9/6,1:20,2715,0,0
2024/9/6,1:25,2699,0,0
2024/9/6,1:30,2682,0,0
2024/9/6,1:35,2675,0,0
2024/9/6,1:40,2678,0,0
2024/9/6,1:45,2667,0,0
2024/9/6,1:50,2654,0,0
2024/9/6,1:55,2652,0,0
2024/9/6,2:00,2631,0,0
2024/9/6,2:05,2638,0,0
2024/9/6,2:10,2626,0,0
2024/9/6,2:15,2625,0,0
2024/9/6,2:20,2613,0,0
2024/9/6,2:25,2612,0,0
2024/9/6,2:30,2579,0,0
2024/9/6,2:35,2600,0,0
2024/9/6,2:40,2603,0,0
2024/9/6,2:45,2609,0,0
2024/9/6,2:50,2611,0,0
2024/9/6,2:55,2605,0,0
2024/9/6,3:00,2606,0,0
2024/9/6,3:05,2601,0,0
2024/9/6,3:10,2596,0,0
2024/9/6,3:15,2603,0,0
2024/9/6,3:20,2613,0,0
2024/9/6,3:25,2608,0,0
2024/9/6,3:30,2592,0,0
2024/9/6,3:35,2591,0,0
2024/9/6,3:40,2593,0,0
2024/9/6,3:45,2594,0,0
2024/9/6,3:50,2592,0,0
2024/9/6,3:55,2590,0,0
2024/9/6,4:00,2594,0,0
2024/9/6,4:05,2598,0,0
2024/9/6,4:10,2598,0,0
2024/9/6,4:15,2596,0,0
2024/9/6,4:20,2597,0,0
2024/9/6,4:25,2591,0,0
2024/9/6,4:30,2589,0,0
2024/9/6,4:35,2594,0,0
2024/9/6,4:40,2610,0,0
2024/9/6,4:45,2613,0,0
2024/9/6,4:50,2623,0,0
2024/9/6,4:55,2614,0,0
2024/9/6,5:00,2610,0,0
2024/9/6,5:05,2641,0,0
2024/9/6,5:10,2647,0,0
2024/9/6,5:15,2638,0,0
2024/9/6,5:20,2642,0,0
2024/9/6,5:25,2646,0,0
2024/9/6,5:30,2626,1,0
2024/9/6,5:35,2628,4,0
2024/9/6,5:40,2636,8,0
2024/9/6,5:45,2632,12,0
2024/9/6,5:50,2642,16,0
2024/9/6,5:55,2665,36,1
2024/9/6,6:00,2695,51,1
2024/9/6,6:05,2716,58,2
2024/9/6,6:10,2748,67,2
2024/9/6,6:15,2747,75,2
2024/9/6,6:20,2773,87,3
2024/9/6,6:25,2777,99,3
2024/9/6,6:30,2779,113,4
2024/9/6,6:35,2832,130,4
2024/9/6,6:40,2833,149,5
2024/9/6,6:45,2867,169,5
2024/9/6,6:50,2901,192,6
2024/9/6,6:55,2941,217,7
2024/9/6,7:00,2982,242,8
2024/9/6,7:05,3057,270,8
2024/9/6,7:10,3085,302,9
2024/9/6,7:15,3138,331,10
2024/9/6,7:20,3158,360,11
2024/9/6,7:25,3201,394,12
2024/9/6,7:30,3246,425,13
2024/9/6,7:35,3315,459,13
2024/9/6,7:40,3332,493,14
2024/9/6,7:45,3388,524,15
2024/9/6,7:50,3418,560,16
2024/9/6,7:55,3466,591,17
2024/9/6,8:00,3524,623,17
2024/9/6,8:05,3603,657,18
2024/9/6,8:10,3671,690,18
2024/9/6,8:15,3711,722,19
2024/9/6,8:20,3727,753,20
2024/9/6,8:25,3793,780,20
2024/9/6,8:30,3836,805,20
2024/9/6,8:35,3911,831,21
2024/9/6,8:40,3963,859,21
2024/9/6,8:45,4024,887,22
2024/9/6,8:50,4059,919,22
2024/9/6,8:55,4125,948,22
2024/9/6,9:00,4173,977,23
2024/9/6,9:05,4241,1003,23
2024/9/6,9:10,4263,1024,24
2024/9/6,9:15,4287,1036,24
2024/9/6,9:20,4306,1052,24
2024/9/6,9:25,4339,1071,24
2024/9/6,9:30,4352,1093,25
2024/9/6,9:35,4402,1118,25
2024/9/6,9:40,4435,1135,25
2024/9/6,9:45,4447,1155,25
2024/9/6,9:50,4449,1166,26
2024/9/6,9:55,4467,1183,26
2024/9/6,10:00,4499,1209,26
2024/9/6,10:05,4516,1228,27
2024/9/6,10:10,4530,1245,27
2024/9/6,10:15,4553,1262,27
2024/9/6,10:20,4579,1273,27
2024/9/6,10:25,4601,1288,27
2024/9/6,10:30,4600,1301,28
2024/9/6,10:35,4647,1307,28
2024/9/6,10:40,4649,1320,28
2024/9/6,10:45,4665,1332,28
2024/9/6,10:50,4690,1340,28
2024/9/6,10:55,4700,1343,28
2024/9/6,11:00,4702,1347,28
2024/9/6,11:05,4727,1349,28
2024/9/6,11:10,4724,1350,28
2024/9/6,11:15,4733,1350,28
2024/9/6,11:20,4756,1350,28
2024/9/6,11:25,4749,1349,28
2024/9/6,11:30,4746,1355,28
2024/9/6,11:35,4769,1353,28
2024/9/6,11:40,4778,1356,28
2024/9/6,11:45,4788,1358,28
2024/9/6,11:50,4780,1358,28
2024/9/6,11:55,4782,1357,28
2024/9/6,12:00,4777,1355,28
2024/9/6,12:05,4764,1352,28
2024/9/6,12:10,4755,1349,28
2024/9/6,12:15,4735,1344,28
2024/9/6,12:20,4729,1336,28
2024/9/6,12:25,4737,1326,27
2024/9/6,12:30,4734,1315,27
2024/9/6,12:35,4731,1307,27
2024/9/6,12:40,4737,1298,27
2024/9/6,12:45,4753,1292,27
2024/9/6,12:50,4766,1282,26
2024/9/6,12:55,4798,1270,26
2024/9/6,13:00,4807,1264,26
2024/9/6,13:05,4844,1241,25
2024/9/6,13:10,4859,1228,25
2024/9/6,13:15,4867,1219,25
2024/9/6,13:20,4876,1206,24
2024/9/6,13:25,4870,1188,24
2024/9/6,13:30,4884,1173,24
2024/9/6,13:35,4893,1158,23
2024/9/6,13:40,4897,1141,23
2024/9/6,13:45,4899,1126,22
2024/9/6,13:50,4893,1108,22
2024/9/6,13:55,4885,1088,22
2024/9/6,14:00,4918,1070,21
2024/9/6,14:05,4912,1051,21
2024/9/6,14:10,4927,1030,20
2024/9/6,14:15,4909,1007,20
2024/9/6,14:20,4904,989,20
2024/9/6,14:25,4903,967,19
2024/9/6,14:30,4897,943,19
2024/9/6,14:35,4909,923,18
2024/9/6,14:40,4907,901,18
2024/9/6,14:45,4914,880,17
2024/9/6,14:50,4910,859,17
2024/9/6,14:55,4904,835,17
2024/9/6,15:00,4893,810,16
2024/9/6,15:05,4874,780,16
2024/9/6,15:10,4859,754,15
2024/9/6,15:15,4877,729,14
2024/9/6,15:20,4878,699,14
2024/9/6,15:25,4883,672,13
2024/9/6,15:30,4877,644,13
2024/9/6,15:35,4884,616,12
2024/9/6,15:40,4883,587,12
2024/9/6,15:45,4872,557,11
2024/9/6,15:50,4882,526,10
2024/9/6,15:55,4865,497,10
2024/9/6,16:00,4878,465,9
2024/9/6,16:05,4875,435,8
2024/9/6,16:10,4855,405,8
2024/9/6,16:15,4842,375,7
2024/9/6,16:20,4844,347,7
2024/9/6,16:25,4833,318,6
2024/9/6,16:30,4842,290,5
2024/9/6,16:35,4834,263,5
2024/9/6,16:40,4811,236,4
2024/9/6,16:45,4792,211,4
2024/9/6,16:50,4783,187,3
2024/9/6,16:55,4752,163,3
2024/9/6,17:00,4721,141,2
2024/9/6,17:05,4676,121,2
2024/9/6,17:10,4660,101,2
2024/9/6,17:15,4637,85,1
2024/9/6,17:20,4599,70,1
2024/9/6,17:25,4583,57,1
2024/9/6,17:30,4568,44,0
2024/9/6,17:35,4557,33,0
2024/9/6,17:40,4529,23,0
2024/9/6,17:45,4501,15,0
2024/9/6,17:50,4509,7,0
2024/9/6,17:55,4492,2,0
2024/9/6,18:00,4478,0,0
2024/9/6,18:05,4471,0,0
2024/9/6,18:10,4458,0,0
2024/9/6,18:15,4460,0,0
2024/9/6,18:20,4451,0,0
2024/9/6,18:25,4456,0,0
2024/9/6,18:30,4444,0,0
2024/9/6,18:35,4428,0,0
2024/9/6,18:40,4415,0,0
2024/9/6,18:45,4407,0,0
2024/9/6,18:50,4383,0,0
2024/9/6,18:55,4359,0,0
2024/9/6,19:00,4343,0,0
2024/9/6,19:05,4320,0,0
2024/9/6,19:10,4308,0,0
2024/9/6,19:15,4280,0,0
2024/9/6,19:20,4256,0,0
2024/9/6,19:25,4226,0,0
2024/9/6,19:30,4212,0,0
2024/9/6,19:35,4195,0,0
2024/9/6,19:40,4189,0,0
2024/9/6,19:45,4167,0,0
2024/9/6,19:50,4144,0,0
2024/9/6,19:55,4128,0,0
2024/9/6,20:00,4078,0,0
2024/9/6,20:05,4086,0,0
2024/9/6,20:10,4047,0,0
2024/9/6,20:15,4040,0,0
2024/9/6,20:20,4016,0,0
2024/9/6,20:25,3978,0,0
2024/9/6,20:30,3993,0,0
2024/9/6,20:35,3967,0,0
2024/9/6,20:40,3963,0,0
2024/9/6,20:45,3948,0,0
2024/9/6,20:50,3929,0,0
2024/9/6,20:55,3908,0,0
2024/9/6,21:00,3881,0,0
2024/9/6,21:05,3863,0,0
2024/9/6,21:10,3836,0,0
2024/9/6,21:15,3816,0,0
2024/9/6,21:20,3784,0,0
2024/9/6,21:25,3779,0,0
2024/9/6,21:30,3749,0,0
2024/9/6,21:35,3721,0,0
2024/9/6,21:40,3705,0,0
2024/9/6,21:45,3687,0,0
2024/9/6,21:50,3673,0,0
2024/9/6,21:55,3658,0,0
2024/9/6,22:00,3617,0,0
2024/9/6,22:05,3629,0,0
2024/9/6,22:10,3620,0,0
2024/9/6,22:15,3604,0,0
2024/9/6,22:20,3594,0,0
2024/9/6,22:25,3559,0,0
2024/9/6,22:30,3542,0,0
2024/9/6,22:35,3521,0,0
2024/9/6,22:40,3516,0,0
2024/9/6,22:45,3497,0,0
2024/9/6,22:50,3451,0,0
2024/9/6,22:55,3431,0,0
2024/9/6,23:00,3428,0,0
2024/9/6,23:05,3428,0,0
2024/9/6,23:10,3387,0,0
2024/9/6,23:15,3369,0,0
2024/9/6,23:20,3349,0,0
2024/9/6,23:25,3348,0,0
2024/9/6,23:30,3318,0,0
2024/9/6,23:35,3291,0,0
2024/9/6,23:40,3269,0,0
2024/9/6,23:45,3234,0,0
2024/9/6,23:50,3229,0,0
2024/9/6,23:55,3210,0,0

