2024/9/26 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4496,13:00〜14:00,9/26,23:50,12,89

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4008,13:00〜14:00,9/26,23:50

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3607,8:00〜9:00,9/26,23:50,11,89

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3246,8:00〜9:00,9/26,23:50

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2024/9/26,0:00,2413,2409,86,2797
2024/9/26,1:00,2283,2291,83,2726
2024/9/26,2:00,2247,2257,84,2653
2024/9/26,3:00,2276,2280,86,2631
2024/9/26,4:00,2323,2314,88,2629
2024/9/26,5:00,2381,2385,89,2662
2024/9/26,6:00,2493,2512,87,2838
2024/9/26,7:00,2759,2791,87,3160
2024/9/26,8:00,3155,3246,87,3607
2024/9/26,9:00,3450,3544,87,3952
2024/9/26,10:00,3661,3706,88,4155
2024/9/26,11:00,3827,3751,86,4404
2024/9/26,12:00,3815,3769,85,4462
2024/9/26,13:00,3963,4008,88,4496
2024/9/26,14:00,3999,3999,88,4510
2024/9/26,15:00,3988,3986,87,4547
2024/9/26,16:00,3935,3972,88,4449
2024/9/26,17:00,3791,3832,87,4327
2024/9/26,18:00,3701,3736,84,4379
2024/9/26,19:00,3532,3545,81,4330
2024/9/26,20:00,3362,3364,80,4161
2024/9/26,21:00,3163,3172,79,3973
2024/9/26,22:00,2994,3032,76,3916
2024/9/26,23:00,2829,2850,76,3687

最大使用率(%),時間帯
89,5:00〜6:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4223,11:00〜12:00,9/27,23:50,14,87

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3714,11:00〜12:00,9/27,23:50

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2850,0:00〜1:00,9/27,23:50,9,91

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2615,0:00〜1:00,9/27,23:50

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2024/9/26,0:00,2492,0,0
2024/9/26,0:05,2484,0,0
2024/9/26,0:10,2473,0,0
2024/9/26,0:15,2450,0,0
2024/9/26,0:20,2459,0,0
2024/9/26,0:25,2433,0,0
2024/9/26,0:30,2414,0,0
2024/9/26,0:35,2394,0,0
2024/9/26,0:40,2374,0,0
2024/9/26,0:45,2340,0,0
2024/9/26,0:50,2334,0,0
2024/9/26,0:55,2326,0,0
2024/9/26,1:00,2313,0,0
2024/9/26,1:05,2318,0,0
2024/9/26,1:10,2302,0,0
2024/9/26,1:15,2282,0,0
2024/9/26,1:20,2293,0,0
2024/9/26,1:25,2289,0,0
2024/9/26,1:30,2289,0,0
2024/9/26,1:35,2281,0,0
2024/9/26,1:40,2272,0,0
2024/9/26,1:45,2248,0,0
2024/9/26,1:50,2251,0,0
2024/9/26,1:55,2249,0,0
2024/9/26,2:00,2242,0,0
2024/9/26,2:05,2230,0,0
2024/9/26,2:10,2235,0,0
2024/9/26,2:15,2233,0,0
2024/9/26,2:20,2217,0,0
2024/9/26,2:25,2239,0,0
2024/9/26,2:30,2243,0,0
2024/9/26,2:35,2245,0,0
2024/9/26,2:40,2246,0,0
2024/9/26,2:45,2262,0,0
2024/9/26,2:50,2258,0,0
2024/9/26,2:55,2250,0,0
2024/9/26,3:00,2244,0,0
2024/9/26,3:05,2262,0,0
2024/9/26,3:10,2259,0,0
2024/9/26,3:15,2267,0,0
2024/9/26,3:20,2264,0,0
2024/9/26,3:25,2268,0,0
2024/9/26,3:30,2277,0,0
2024/9/26,3:35,2274,0,0
2024/9/26,3:40,2282,0,0
2024/9/26,3:45,2287,0,0
2024/9/26,3:50,2289,0,0
2024/9/26,3:55,2286,0,0
2024/9/26,4:00,2293,0,0
2024/9/26,4:05,2304,0,0
2024/9/26,4:10,2294,0,0
2024/9/26,4:15,2300,0,0
2024/9/26,4:20,2310,0,0
2024/9/26,4:25,2312,0,0
2024/9/26,4:30,2313,0,0
2024/9/26,4:35,2326,0,0
2024/9/26,4:40,2337,0,0
2024/9/26,4:45,2344,0,0
2024/9/26,4:50,2333,0,0
2024/9/26,4:55,2347,0,0
2024/9/26,5:00,2329,0,0
2024/9/26,5:05,2341,0,0
2024/9/26,5:10,2363,0,0
2024/9/26,5:15,2378,0,0
2024/9/26,5:20,2372,0,0
2024/9/26,5:25,2391,0,0
2024/9/26,5:30,2381,0,0
2024/9/26,5:35,2387,0,0
2024/9/26,5:40,2387,0,0
2024/9/26,5:45,2389,2,0
2024/9/26,5:50,2386,5,0
2024/9/26,5:55,2383,8,0
2024/9/26,6:00,2399,12,0
2024/9/26,6:05,2421,17,0
2024/9/26,6:10,2436,38,1
2024/9/26,6:15,2460,60,2
2024/9/26,6:20,2462,76,3
2024/9/26,6:25,2481,94,3
2024/9/26,6:30,2487,113,4
2024/9/26,6:35,2513,131,5
2024/9/26,6:40,2511,151,6
2024/9/26,6:45,2526,173,6
2024/9/26,6:50,2542,195,7
2024/9/26,6:55,2571,218,8
2024/9/26,7:00,2567,241,9
2024/9/26,7:05,2642,266,10
2024/9/26,7:10,2653,291,10
2024/9/26,7:15,2678,317,11
2024/9/26,7:20,2699,342,12
2024/9/26,7:25,2723,367,13
2024/9/26,7:30,2747,393,14
2024/9/26,7:35,2790,417,14
2024/9/26,7:40,2806,440,15
2024/9/26,7:45,2832,465,16
2024/9/26,7:50,2856,489,17
2024/9/26,7:55,2887,511,17
2024/9/26,8:00,2939,532,18
2024/9/26,8:05,2999,554,18
2024/9/26,8:10,3037,575,18
