2024/7/18 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5450,15:00〜16:00,7/18,23:50,13,88
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4808,15:00〜16:00,7/18,23:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3142,0:00〜1:00,7/18,23:50,11,89
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2826,0:00〜1:00,7/18,23:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2024/7/18,0:00,2832,2826,90,3142
2024/7/18,1:00,2647,2650,86,3045
2024/7/18,2:00,2574,2577,85,3018
2024/7/18,3:00,2569,2567,85,2993
2024/7/18,4:00,2579,2575,86,2994
2024/7/18,5:00,2610,2617,84,3084
2024/7/18,6:00,2792,2811,82,3398
2024/7/18,7:00,3209,3233,83,3848
2024/7/18,8:00,3756,3819,84,4470
2024/7/18,9:00,4219,4289,86,4902
2024/7/18,10:00,4459,4438,87,5115
2024/7/18,11:00,4584,4560,86,5303
2024/7/18,12:00,4615,4578,85,5374
2024/7/18,13:00,4813,4722,89,5370
2024/7/18,14:00,4885,4805,90,5396
2024/7/18,15:00,4846,4808,88,5450
2024/7/18,16:00,4745,4787,86,5482
2024/7/18,17:00,4478,4520,85,5253
2024/7/18,18:00,4365,4339,84,5143
2024/7/18,19:00,4255,4183,83,5085
2024/7/18,20:00,4023,3988,81,4965
2024/7/18,21:00,3786,3759,77,4912
2024/7/18,22:00,3576,3538,72,4907
2024/7/18,23:00,3337,3294,68,4871
最大使用率(%),時間帯
90,14:00〜15:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5544,15:00〜16:00,7/19,23:50,13,88
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4928,15:00〜16:00,7/19,23:50
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
5310,10:00〜11:00,7/19,23:50,11,90
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
4792,10:00〜11:00,7/19,23:50
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2024/7/18,0:00,2949,0,0
2024/7/18,0:05,2929,0,0
2024/7/18,0:10,2915,0,0
2024/7/18,0:15,2895,0,0
2024/7/18,0:20,2875,0,0
2024/7/18,0:25,2852,0,0
2024/7/18,0:30,2840,0,0
2024/7/18,0:35,2806,0,0
2024/7/18,0:40,2781,0,0
2024/7/18,0:45,2758,0,0
2024/7/18,0:50,2734,0,0
2024/7/18,0:55,2719,0,0
2024/7/18,1:00,2711,0,0
2024/7/18,1:05,2705,0,0
2024/7/18,1:10,2691,0,0
2024/7/18,1:15,2678,0,0
2024/7/18,1:20,2656,0,0
2024/7/18,1:25,2649,0,0
2024/7/18,1:30,2647,0,0
2024/7/18,1:35,2642,0,0
2024/7/18,1:40,2629,0,0
2024/7/18,1:45,2610,0,0
2024/7/18,1:50,2599,0,0
2024/7/18,1:55,2604,0,0
2024/7/18,2:00,2587,0,0
2024/7/18,2:05,2586,0,0
2024/7/18,2:10,2572,0,0
2024/7/18,2:15,2578,0,0
2024/7/18,2:20,2574,0,0
2024/7/18,2:25,2567,0,0
2024/7/18,2:30,2581,0,0
2024/7/18,2:35,2566,0,0
2024/7/18,2:40,2575,0,0
2024/7/18,2:45,2565,0,0
2024/7/18,2:50,2560,0,0
2024/7/18,2:55,2563,0,0
2024/7/18,3:00,2561,0,0
2024/7/18,3:05,2567,0,0
2024/7/18,3:10,2560,0,0
2024/7/18,3:15,2558,0,0
2024/7/18,3:20,2568,0,0
2024/7/18,3:25,2565,0,0
2024/7/18,3:30,2572,0,0
2024/7/18,3:35,2573,0,0
2024/7/18,3:40,2563,0,0
2024/7/18,3:45,2563,0,0
2024/7/18,3:50,2556,0,0
2024/7/18,3:55,2565,0,0
2024/7/18,4:00,2579,0,0
2024/7/18,4:05,2576,0,0
2024/7/18,4:10,2574,0,0
2024/7/18,4:15,2574,0,0
2024/7/18,4:20,2575,0,0
2024/7/18,4:25,2571,0,0
2024/7/18,4:30,2573,0,0
2024/7/18,4:35,2584,0,0
2024/7/18,4:40,2574,0,0
2024/7/18,4:45,2579,0,0
2024/7/18,4:50,2583,0,0
2024/7/18,4:55,2565,0,0
2024/7/18,5:00,2574,0,0
2024/7/18,5:05,2577,1,0
2024/7/18,5:10,2590,6,0
2024/7/18,5:15,2598,17,0
