2024/4/21 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3395,19:00〜20:00,4/21,23:50,26,79
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2703,19:00〜20:00,4/21,23:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2290,6:00〜7:00,4/21,23:50,15,87
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1998,6:00〜7:00,4/21,23:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2024/4/21,0:00,2130,2135,85,2478
2024/4/21,1:00,2048,2051,86,2375
2024/4/21,2:00,2047,2043,87,2348
2024/4/21,3:00,2083,2078,86,2397
2024/4/21,4:00,2099,2077,87,2412
2024/4/21,5:00,2056,2004,89,2306
2024/4/21,6:00,1994,1998,87,2290
2024/4/21,7:00,2064,2096,83,2464
2024/4/21,8:00,2179,2228,82,2639
2024/4/21,9:00,2284,2333,80,2844
2024/4/21,10:00,2413,2385,81,2944
2024/4/21,11:00,2497,2420,83,3005
2024/4/21,12:00,2532,2441,83,3033
2024/4/21,13:00,2492,2439,85,2915
2024/4/21,14:00,2419,2485,82,2941
2024/4/21,15:00,2451,2490,82,2982
2024/4/21,16:00,2496,2458,82,3033
2024/4/21,17:00,2619,2577,82,3176
2024/4/21,18:00,2727,2691,81,3350
2024/4/21,19:00,2691,2703,79,3395
2024/4/21,20:00,2608,2615,76,3415
2024/4/21,21:00,2494,2478,71,3464
2024/4/21,22:00,2374,2357,68,3490
2024/4/21,23:00,2270,2264,67,3378
最大使用率(%),時間帯
89,5:00〜6:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3576,10:00〜11:00,4/22,23:40,14,87
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3143,10:00〜11:00,4/22,23:40
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3238,8:00〜9:00,4/22,23:40,10,90
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2943,8:00〜9:00,4/22,23:40
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2024/4/21,0:00,2198,0,0
2024/4/21,0:05,2188,0,0
2024/4/21,0:10,2197,0,0
2024/4/21,0:15,2162,0,0
2024/4/21,0:20,2155,0,0
2024/4/21,0:25,2134,0,0
2024/4/21,0:30,2127,0,0
2024/4/21,0:35,2110,0,0
2024/4/21,0:40,2101,0,0
2024/4/21,0:45,2084,0,0
2024/4/21,0:50,2076,0,0
2024/4/21,0:55,2068,0,0
2024/4/21,1:00,2061,0,0
2024/4/21,1:05,2066,0,0
2024/4/21,1:10,2060,0,0
2024/4/21,1:15,2054,0,0
2024/4/21,1:20,2046,0,0
2024/4/21,1:25,2033,0,0
2024/4/21,1:30,2034,0,0
2024/4/21,1:35,2035,0,0
2024/4/21,1:40,2025,0,0
2024/4/21,1:45,2028,0,0
2024/4/21,1:50,2042,0,0
2024/4/21,1:55,2031,0,0
2024/4/21,2:00,2027,0,0
2024/4/21,2:05,2036,0,0
2024/4/21,2:10,2036,0,0
2024/4/21,2:15,2044,0,0
2024/4/21,2:20,2042,0,0
2024/4/21,2:25,2041,0,0
2024/4/21,2:30,2037,0,0
2024/4/21,2:35,2034,0,0
2024/4/21,2:40,2046,0,0
2024/4/21,2:45,2053,0,0
2024/4/21,2:50,2042,0,0
2024/4/21,2:55,2057,0,0
2024/4/21,3:00,2058,0,0
2024/4/21,3:05,2061,0,0
2024/4/21,3:10,2069,0,0
2024/4/21,3:15,2067,0,0
2024/4/21,3:20,2076,0,0
2024/4/21,3:25,2085,0,0
2024/4/21,3:30,2060,0,0
2024/4/21,3:35,2078,0,0
2024/4/21,3:40,2072,0,0
2024/4/21,3:45,2095,0,0
2024/4/21,3:50,2085,0,0
2024/4/21,3:55,2092,0,0
2024/4/21,4:00,2096,0,0
2024/4/21,4:05,2086,0,0
2024/4/21,4:10,2100,0,0
2024/4/21,4:15,2094,0,0
2024/4/21,4:20,2099,0,0
2024/4/21,4:25,2088,0,0
2024/4/21,4:30,2096,0,0
2024/4/21,4:35,2081,0,0
2024/4/21,4:40,2090,0,0
2024/4/21,4:45,2097,0,0
2024/4/21,4:50,2085,0,0
2024/4/21,4:55,2097,0,0
2024/4/21,5:00,2100,0,0
2024/4/21,5:05,2084,0,0
2024/4/21,5:10,2087,0,0
2024/4/21,5:15,2078,0,0
2024/4/21,5:20,2083,3,0
2024/4/21,5:25,2074,7,0
2024/4/21,5:30,2049,11,0
2024/4/21,5:35,2052,16,0
2024/4/21,5:40,2035,25,1
2024/4/21,5:45,2017,29,1
2024/4/21,5:50,1999,34,1
2024/4/21,5:55,1997,41,2
2024/4/21,6:00,1988,51,2
2024/4/21,6:05,1990,61,3
2024/4/21,6:10,1982,72,3
2024/4/21,6:15,1979,84,4
2024/4/21,6:20,1984,100,5
2024/4/21,6:25,1989,116,5
2024/4/21,6:30,1993,133,6
2024/4/21,6:35,1997,149,7
2024/4/21,6:40,2004,165,8
2024/4/21,6:45,2006,184,9
2024/4/21,6:50,1990,203,10
2024/4/21,6:55,2018,221,10
2024/4/21,7:00,2006,237,11
2024/4/21,7:05,2034,256,12
2024/4/21,7:10,2027,277,13
2024/4/21,7:15,2045,296,14
2024/4/21,7:20,2045,310,15
2024/4/21,7:25,2040,329,16
2024/4/21,7:30,2039,348,17
2024/4/21,7:35,2086,368,17
2024/4/21,7:40,2079,388,18
2024/4/21,7:45,2100,410,19
2024/4/21,7:50,2095,427,20
2024/4/21,7:55,2098,447,21
2024/4/21,8:00,2114,467,22
2024/4/21,8:05,2135,490,22
2024/4/21,8:10,2152,512,23
2024/4/21,8:15,2162,535,24
2024/4/21,8:20,2156,557,25
2024/4/21,8:25,2187,573,26
2024/4/21,8:30,2181,583,26
2024/4/21,8:35,2193,593,27
2024/4/21,8:40,2203,606,27
2024/4/21,8:45,2212,622,28
2024/4/21,8:50,2194,639,29
2024/4/21,8:55,2209,660,29
2024/4/21,9:00,2227,684,30
2024/4/21,9:05,2264,716,31
2024/4/21,9:10,2267,732,32
2024/4/21,9:15,2264,743,32
2024/4/21,9:20,2265,750,33
2024/4/21,9:25,2240,754,33
2024/4/21,9:30,2250,764,33
2024/4/21,9:35,2268,773,34
2024/4/21,9:40,2294,790,34
2024/4/21,9:45,2302,822,35
2024/4/21,9:50,2325,856,36
2024/4/21,9:55,2350,897,38
2024/4/21,10:00,2358,925,39
2024/4/21,10:05,2368,952,40
2024/4/21,10:10,2365,979,41
2024/4/21,10:15,2379,998,41
2024/4/21,10:20,2384,1019,42
2024/4/21,10:25,2391,1034,43
2024/4/21,10:30,2394,1056,44
2024/4/21,10:35,2414,1080,44
2024/4/21,10:40,2453,1095,44
2024/4/21,10:45,2445,1097,44
2024/4/21,10:50,2436,1103,45
2024/4/21,10:55,2483,1108,44
2024/4/21,11:00,2484,1105,44
2024/4/21,11:05,2484,1107,44
2024/4/21,11:10,2470,1111,44
2024/4/21,11:15,2472,1108,44
2024/4/21,11:20,2477,1103,44
2024/4/21,11:25,2480,1109,44
2024/4/21,11:30,2471,1104,44
2024/4/21,11:35,2509,1101,43
2024/4/21,11:40,2494,1097,43
2024/4/21,11:45,2512,1087,43
2024/4/21,11:50,2521,1081,42
2024/4/21,11:55,2537,1079,42
2024/4/21,12:00,2545,1061,41
2024/4/21,12:05,2549,1053,41
2024/4/21,12:10,2531,1026,40
2024/4/21,12:15,2555,1016,39
2024/4/21,12:20,2508,1005,40
2024/4/21,12:25,2542,997,39
2024/4/21,12:30,2529,979,38
2024/4/21,12:35,2518,965,38
2024/4/21,12:40,2540,959,37
2024/4/21,12:45,2539,941,37
2024/4/21,12:50,2512,922,36
2024/4/21,12:55,2518,901,35
2024/4/21,13:00,2497,885,35
