2024/8/28 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5394,14:00〜15:00,8/28,23:50,14,87

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4724,14:00〜15:00,8/28,23:50

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
4510,8:00〜9:00,8/28,23:50,12,89

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
4029,8:00〜9:00,8/28,23:50

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2024/8/28,0:00,2997,2983,86,3447
2024/8/28,1:00,2810,2798,83,3373
2024/8/28,2:00,2720,2713,80,3367
2024/8/28,3:00,2686,2692,79,3360
2024/8/28,4:00,2703,2697,81,3331
2024/8/28,5:00,2761,2760,83,3293
2024/8/28,6:00,2973,3003,86,3441
2024/8/28,7:00,3400,3455,87,3897
2024/8/28,8:00,3908,4029,86,4510
2024/8/28,9:00,4274,4408,86,4948
2024/8/28,10:00,4447,4532,86,5118
2024/8/28,11:00,4581,4572,88,5175
2024/8/28,12:00,4568,4575,87,5197
2024/8/28,13:00,4736,4699,88,5345
2024/8/28,14:00,4734,4724,87,5394
2024/8/28,15:00,4661,4713,85,5423
2024/8/28,16:00,4574,4627,84,5423
2024/8/28,17:00,4359,4395,82,5259
2024/8/28,18:00,4285,4272,81,5261
2024/8/28,19:00,4110,4098,78,5250
2024/8/28,20:00,3892,3924,75,5154
2024/8/28,21:00,3650,3675,72,5040
2024/8/28,22:00,3455,3474,70,4894
2024/8/28,23:00,3247,3245,70,4620

最大使用率(%),時間帯
88,13:00〜14:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5208,13:00〜14:00,8/29,23:50,14,87

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4562,13:00〜14:00,8/29,23:50

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3353,0:00〜1:00,8/29,23:50,13,88

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2969,0:00〜1:00,8/29,23:50

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2024/8/28,0:00,3122,0,0
2024/8/28,0:05,3105,0,0
2024/8/28,0:10,3087,0,0
2024/8/28,0:15,3043,0,0
2024/8/28,0:20,3030,0,0
2024/8/28,0:25,3014,0,0
2024/8/28,0:30,2980,0,0
2024/8/28,0:35,2971,0,0
2024/8/28,0:40,2949,0,0
2024/8/28,0:45,2938,0,0
2024/8/28,0:50,2916,0,0
2024/8/28,0:55,2892,0,0
2024/8/28,1:00,2862,0,0
2024/8/28,1:05,2867,0,0
2024/8/28,1:10,2859,0,0
2024/8/28,1:15,2851,0,0
2024/8/28,1:20,2816,0,0
2024/8/28,1:25,2814,0,0
2024/8/28,1:30,2796,0,0
2024/8/28,1:35,2788,0,0
2024/8/28,1:40,2777,0,0
2024/8/28,1:45,2771,0,0
2024/8/28,1:50,2761,0,0
2024/8/28,1:55,2754,0,0
2024/8/28,2:00,2738,0,0
2024/8/28,2:05,2736,0,0
2024/8/28,2:10,2741,0,0
2024/8/28,2:15,2726,0,0
2024/8/28,2:20,2731,0,0
2024/8/28,2:25,2710,0,0
2024/8/28,2:30,2709,0,0
2024/8/28,2:35,2709,0,0
2024/8/28,2:40,2699,0,0
2024/8/28,2:45,2702,0,0
2024/8/28,2:50,2695,0,0
2024/8/28,2:55,2689,0,0
2024/8/28,3:00,2698,0,0
2024/8/28,3:05,2688,0,0
2024/8/28,3:10,2679,0,0
2024/8/28,3:15,2684,0,0
2024/8/28,3:20,2687,0,0
2024/8/28,3:25,2679,0,0
2024/8/28,3:30,2674,0,0
2024/8/28,3:35,2677,0,0
2024/8/28,3:40,2673,0,0
2024/8/28,3:45,2677,0,0
2024/8/28,3:50,2684,0,0
2024/8/28,3:55,2673,0,0
2024/8/28,4:00,2681,0,0
2024/8/28,4:05,2689,0,0
2024/8/28,4:10,2690,0,0
2024/8/28,4:15,2692,0,0
2024/8/28,4:20,2689,0,0
2024/8/28,4:25,2683,0,0
2024/8/28,4:30,2689,0,0
2024/8/28,4:35,2695,0,0
2024/8/28,4:40,2709,0,0
2024/8/28,4:45,2718,0,0
2024/8/28,4:50,2718,0,0
2024/8/28,4:55,2720,0,0
2024/8/28,5:00,2733,0,0
2024/8/28,5:05,2729,0,0
2024/8/28,5:10,2742,0,0
2024/8/28,5:15,2736,0,0
2024/8/28,5:20,2739,0,0
2024/8/28,5:25,2742,0,0
2024/8/28,5:30,2747,5,0
2024/8/28,5:35,2758,9,0
2024/8/28,5:40,2764,13,0
2024/8/28,5:45,2766,20,0
2024/8/28,5:50,2785,34,1
2024/8/28,5:55,2792,37,1
