2024/9/24 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3964,13:00〜14:00,9/24,23:50,16,86

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3418,13:00〜14:00,9/24,23:50

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3964,13:00〜14:00,9/24,23:50,16,86

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3418,13:00〜14:00,9/24,23:50

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2024/9/24,0:00,2323,2354,82,2809
2024/9/24,1:00,2202,2236,80,2719
2024/9/24,2:00,2169,2185,79,2719
2024/9/24,3:00,2195,2207,80,2717
2024/9/24,4:00,2243,2245,82,2731
2024/9/24,5:00,2309,2310,84,2728
2024/9/24,6:00,2393,2442,80,2984
2024/9/24,7:00,2597,2701,76,3374
2024/9/24,8:00,2937,3069,78,3748
2024/9/24,9:00,3208,3264,82,3889
2024/9/24,10:00,3342,3345,83,4013
2024/9/24,11:00,3345,3411,84,3975
2024/9/24,12:00,3220,3312,80,3986
2024/9/24,13:00,3322,3418,83,3964
2024/9/24,14:00,3365,3356,85,3934
2024/9/24,15:00,3382,3339,85,3942
2024/9/24,16:00,3387,3410,84,4006
2024/9/24,17:00,3310,3360,84,3938
2024/9/24,18:00,3262,3302,83,3885
2024/9/24,19:00,3113,3114,81,3824
2024/9/24,20:00,2956,2958,79,3725
2024/9/24,21:00,2791,2816,75,3683
2024/9/24,22:00,2667,2704,70,3771
2024/9/24,23:00,2527,2559,68,3702

最大使用率(%),時間帯
85,15:00〜16:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3862,16:00〜17:00,9/25,23:50,13,88

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3405,16:00〜17:00,9/25,23:50

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3711,18:00〜19:00,9/25,23:50,12,89

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3305,18:00〜19:00,9/25,23:50

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2024/9/24,0:00,2414,0,0
2024/9/24,0:05,2410,0,0
2024/9/24,0:10,2371,0,0
2024/9/24,0:15,2378,0,0
2024/9/24,0:20,2350,0,0
2024/9/24,0:25,2322,0,0
2024/9/24,0:30,2309,0,0
2024/9/24,0:35,2294,0,0
2024/9/24,0:40,2281,0,0
2024/9/24,0:45,2264,0,0
2024/9/24,0:50,2253,0,0
2024/9/24,0:55,2250,0,0
2024/9/24,1:00,2240,0,0
2024/9/24,1:05,2229,0,0
2024/9/24,1:10,2222,0,0
2024/9/24,1:15,2215,0,0
2024/9/24,1:20,2208,0,0
2024/9/24,1:25,2188,0,0
2024/9/24,1:30,2203,0,0
2024/9/24,1:35,2193,0,0
2024/9/24,1:40,2183,0,0
2024/9/24,1:45,2183,0,0
2024/9/24,1:50,2164,0,0
2024/9/24,1:55,2168,0,0
2024/9/24,2:00,2169,0,0
2024/9/24,2:05,2165,0,0
2024/9/24,2:10,2154,0,0
2024/9/24,2:15,2160,0,0
2024/9/24,2:20,2150,0,0
2024/9/24,2:25,2148,0,0
2024/9/24,2:30,2154,0,0
2024/9/24,2:35,2161,0,0
2024/9/24,2:40,2181,0,0
2024/9/24,2:45,2173,0,0
2024/9/24,2:50,2172,0,0
2024/9/24,2:55,2170,0,0
2024/9/24,3:00,2174,0,0
2024/9/24,3:05,2169,0,0
2024/9/24,3:10,2191,0,0
2024/9/24,3:15,2186,0,0
2024/9/24,3:20,2196,0,0
2024/9/24,3:25,2189,0,0
2024/9/24,3:30,2184,0,0
2024/9/24,3:35,2184,0,0
2024/9/24,3:40,2193,0,0
2024/9/24,3:45,2201,0,0
2024/9/24,3:50,2204,0,0
2024/9/24,3:55,2192,0,0
2024/9/24,4:00,2200,0,0
2024/9/24,4:05,2217,0,0
2024/9/24,4:10,2213,0,0
2024/9/24,4:15,2218,0,0
2024/9/24,4:20,2223,0,0
2024/9/24,4:25,2242,0,0
2024/9/24,4:30,2225,0,0
2024/9/24,4:35,2236,0,0
2024/9/24,4:40,2246,0,0
2024/9/24,4:45,2254,0,0
2024/9/24,4:50,2260,0,0
2024/9/24,4:55,2262,0,0
2024/9/24,5:00,2262,0,0
2024/9/24,5:05,2284,0,0
2024/9/24,5:10,2293,0,0
2024/9/24,5:15,2290,0,0
2024/9/24,5:20,2297,0,0
2024/9/24,5:25,2311,0,0
2024/9/24,5:30,2318,0,0
2024/9/24,5:35,2308,0,0
2024/9/24,5:40,2316,1,0
2024/9/24,5:45,2300,3,0
2024/9/24,5:50,2294,6,0
2024/9/24,5:55,2302,9,0
