2024/11/8 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3740,17:00〜18:00,11/8,23:50,12,89
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3333,17:00〜18:00,11/8,23:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2685,4:00〜5:00,11/8,23:50,10,90
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2430,4:00〜5:00,11/8,23:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2024/11/8,0:00,2436,2433,88,2743
2024/11/8,1:00,2336,2325,86,2693
2024/11/8,2:00,2329,2326,86,2702
2024/11/8,3:00,2379,2373,89,2665
2024/11/8,4:00,2434,2430,90,2685
2024/11/8,5:00,2544,2559,89,2845
2024/11/8,6:00,2731,2760,88,3096
2024/11/8,7:00,2891,2894,85,3364
2024/11/8,8:00,3078,3094,83,3691
2024/11/8,9:00,3250,3244,84,3869
2024/11/8,10:00,3260,3230,82,3964
2024/11/8,11:00,3247,3228,81,4003
2024/11/8,12:00,3101,3101,78,3945
2024/11/8,13:00,3171,3193,81,3872
2024/11/8,14:00,3175,3216,84,3742
2024/11/8,15:00,3201,3226,89,3564
2024/11/8,16:00,3267,3258,90,3598
2024/11/8,17:00,3324,3333,88,3740
2024/11/8,18:00,3300,3263,88,3731
2024/11/8,19:00,3219,3195,85,3760
2024/11/8,20:00,3120,3100,82,3769
2024/11/8,21:00,2972,2949,78,3768
2024/11/8,22:00,2826,2810,77,3643
2024/11/8,23:00,2670,2654,75,3523
最大使用率(%),時間帯
90,16:00〜17:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3432,17:00〜18:00,11/9,23:40,14,87
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3007,17:00〜18:00,11/9,23:40
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2607,1:00〜2:00,11/9,23:40,10,90
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2360,1:00〜2:00,11/9,23:40
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2024/11/8,0:00,2504,0,0
2024/11/8,0:05,2507,0,0
2024/11/8,0:10,2495,0,0
2024/11/8,0:15,2483,0,0
2024/11/8,0:20,2471,0,0
2024/11/8,0:25,2456,0,0
2024/11/8,0:30,2445,0,0
2024/11/8,0:35,2421,0,0
2024/11/8,0:40,2405,0,0
2024/11/8,0:45,2385,0,0
2024/11/8,0:50,2364,0,0
2024/11/8,0:55,2352,0,0
2024/11/8,1:00,2344,0,0
2024/11/8,1:05,2359,0,0
2024/11/8,1:10,2342,0,0
2024/11/8,1:15,2337,0,0
2024/11/8,1:20,2331,0,0
2024/11/8,1:25,2338,0,0
2024/11/8,1:30,2326,0,0
2024/11/8,1:35,2332,0,0
2024/11/8,1:40,2325,0,0
2024/11/8,1:45,2321,0,0
2024/11/8,1:50,2321,0,0
2024/11/8,1:55,2317,0,0
2024/11/8,2:00,2309,0,0
2024/11/8,2:05,2324,0,0
2024/11/8,2:10,2314,0,0
2024/11/8,2:15,2318,0,0
2024/11/8,2:20,2331,0,0
2024/11/8,2:25,2329,0,0
2024/11/8,2:30,2329,0,0
2024/11/8,2:35,2332,0,0
2024/11/8,2:40,2332,0,0
2024/11/8,2:45,2329,0,0
2024/11/8,2:50,2339,0,0
2024/11/8,2:55,2354,0,0
2024/11/8,3:00,2360,0,0
2024/11/8,3:05,2372,0,0
2024/11/8,3:10,2361,0,0
2024/11/8,3:15,2355,0,0
2024/11/8,3:20,2358,0,0
2024/11/8,3:25,2371,0,0
2024/11/8,3:30,2377,0,0
2024/11/8,3:35,2387,0,0
2024/11/8,3:40,2378,0,0
2024/11/8,3:45,2387,0,0
2024/11/8,3:50,2398,0,0
2024/11/8,3:55,2399,0,0
2024/11/8,4:00,2393,0,0
2024/11/8,4:05,2402,0,0
2024/11/8,4:10,2424,0,0
2024/11/8,4:15,2417,0,0
2024/11/8,4:20,2420,0,0
2024/11/8,4:25,2417,0,0
2024/11/8,4:30,2424,0,0
2024/11/8,4:35,2439,0,0
2024/11/8,4:40,2441,0,0
2024/11/8,4:45,2457,0,0
2024/11/8,4:50,2457,0,0
2024/11/8,4:55,2463,0,0
2024/11/8,5:00,2471,0,0
2024/11/8,5:05,2490,0,0
2024/11/8,5:10,2512,0,0
2024/11/8,5:15,2520,0,0
2024/11/8,5:20,2519,0,0
2024/11/8,5:25,2512,0,0
2024/11/8,5:30,2525,0,0
2024/11/8,5:35,2537,0,0
2024/11/8,5:40,2562,0,0
2024/11/8,5:45,2572,0,0
2024/11/8,5:50,2585,0,0
2024/11/8,5:55,2588,0,0
2024/11/8,6:00,2632,0,0
2024/11/8,6:05,2663,0,0
2024/11/8,6:10,2683,0,0
2024/11/8,6:15,2693,0,0
2024/11/8,6:20,2708,0,0
2024/11/8,6:25,2713,2,0
2024/11/8,6:30,2714,5,0
2024/11/8,6:35,2760,9,0
2024/11/8,6:40,2741,13,0
2024/11/8,6:45,2749,17,0
2024/11/8,6:50,2784,56,2
2024/11/8,6:55,2814,93,3
2024/11/8,7:00,2810,118,4
2024/11/8,7:05,2864,141,4
2024/11/8,7:10,2852,166,5
2024/11/8,7:15,2868,194,6
2024/11/8,7:20,2877,224,7
2024/11/8,7:25,2883,251,8
2024/11/8,7:30,2884,281,9
2024/11/8,7:35,2902,312,10
2024/11/8,7:40,2911,345,11
2024/11/8,7:45,2916,378,12
2024/11/8,7:50,2905,411,14
2024/11/8,7:55,2933,444,15
2024/11/8,8:00,2952,478,16
2024/11/8,8:05,2990,513,17
2024/11/8,8:10,3007,549,18
2024/11/8,8:15,3025,585,19
2024/11/8,8:20,3032,620,20
2024/11/8,8:25,3057,653,21
2024/11/8,8:30,3071,686,22
2024/11/8,8:35,3107,716,23
2024/11/8,8:40,3106,748,24
2024/11/8,8:45,3132,782,24
2024/11/8,8:50,3151,816,25
2024/11/8,8:55,3164,845,26
2024/11/8,9:00,3194,873,27
2024/11/8,9:05,3217,901,28
2024/11/8,9:10,3241,928,28
2024/11/8,9:15,3210,952,29
2024/11/8,9:20,3251,978,30
2024/11/8,9:25,3241,1002,30
2024/11/8,9:30,3234,1025,31
2024/11/8,9:35,3267,1046,32
2024/11/8,9:40,3272,1067,32
2024/11/8,9:45,3259,1088,33
2024/11/8,9:50,3262,1104,33
2024/11/8,9:55,3280,1121,34
2024/11/8,10:00,3270,1135,34
2024/11/8,10:05,3274,1148,35
2024/11/8,10:10,3261,1162,35
2024/11/8,10:15,3267,1174,35
2024/11/8,10:20,3265,1184,36
2024/11/8,10:25,3271,1189,36
2024/11/8,10:30,3258,1198,36
2024/11/8,10:35,3261,1207,37
2024/11/8,10:40,3244,1213,37
2024/11/8,10:45,3253,1219,37
2024/11/8,10:50,3257,1225,37
2024/11/8,10:55,3254,1236,37
2024/11/8,11:00,3241,1239,38
2024/11/8,11:05,3258,1241,38
2024/11/8,11:10,3258,1247,38
2024/11/8,11:15,3269,1251,38
2024/11/8,11:20,3250,1253,38
2024/11/8,11:25,3255,1249,38
2024/11/8,11:30,3245,1245,38
2024/11/8,11:35,3250,1244,38
2024/11/8,11:40,3256,1244,38
2024/11/8,11:45,3246,1242,38
2024/11/8,11:50,3232,1237,38
2024/11/8,11:55,3212,1234,38
2024/11/8,12:00,3176,1228,38
2024/11/8,12:05,3158,1222,38
2024/11/8,12:10,3124,1215,38
2024/11/8,12:15,3117,1212,38
2024/11/8,12:20,3092,1206,39
2024/11/8,12:25,3079,1203,39
2024/11/8,12:30,3078,1196,38
2024/11/8,12:35,3065,1187,38
2024/11/8,12:40,3063,1180,38
2024/11/8,12:45,3083,1170,37
2024/11/8,12:50,3090,1159,37
2024/11/8,12:55,3106,1144,36
2024/11/8,13:00,3114,1123,36
2024/11/8,13:05,3158,1103,34
2024/11/8,13:10,3169,1089,34
2024/11/8,13:15,3172,1070,33
2024/11/8,13:20,3170,1050,33
2024/11/8,13:25,3173,1029,32
2024/11/8,13:30,3174,1005,31
2024/11/8,13:35,3179,983,30
2024/11/8,13:40,3186,966,30
2024/11/8,13:45,3169,945,29
2024/11/8,13:50,3181,921,28
2024/11/8,13:55,3166,894,28
2024/11/8,14:00,3175,869,27
2024/11/8,14:05,3184,846,26
2024/11/8,14:10,3180,821,25
2024/11/8,14:15,3169,795,25
2024/11/8,14:20,3162,770,24
2024/11/8,14:25,3165,741,23
2024/11/8,14:30,3167,711,22
2024/11/8,14:35,3183,684,21
2024/11/8,14:40,3179,653,20
2024/11/8,14:45,3185,619,19
2024/11/8,14:50,3169,585,18
2024/11/8,14:55,3166,551,17
2024/11/8,15:00,3171,516,16
2024/11/8,15:05,3167,480,15
2024/11/8,15:10,3164,445,14
2024/11/8,15:15,3180,411,12
2024/11/8,15:20,3193,377,11
2024/11/8,15:25,3192,344,10
2024/11/8,15:30,3185,311,9
2024/11/8,15:35,3204,280,8
2024/11/8,15:40,3205,249,7
2024/11/8,15:45,3233,219,6
2024/11/8,15:50,3224,191,5
2024/11/8,15:55,3225,164,5
2024/11/8,16:00,3226,139,4
2024/11/8,16:05,3236,116,3
2024/11/8,16:10,3238,94,2
2024/11/8,16:15,3239,72,2
2024/11/8,16:20,3240,51,1
2024/11/8,16:25,3241,22,0
2024/11/8,16:30,3248,6,0
2024/11/8,16:35,3273,2,0
2024/11/8,16:40,3285,0,0
2024/11/8,16:45,3285,0,0
2024/11/8,16:50,3301,0,0
2024/11/8,16:55,3326,0,0
2024/11/8,17:00,3306,0,0
2024/11/8,17:05,3312,0,0
2024/11/8,17:10,3327,0,0
2024/11/8,17:15,3328,0,0
2024/11/8,17:20,3328,0,0
2024/11/8,17:25,3326,0,0
2024/11/8,17:30,3320,0,0
2024/11/8,17:35,3327,0,0
2024/11/8,17:40,3318,0,0
2024/11/8,17:45,3309,0,0
2024/11/8,17:50,3326,0,0
2024/11/8,17:55,3316,0,0
2024/11/8,18:00,3313,0,0
2024/11/8,18:05,3316,0,0
2024/11/8,18:10,3301,0,0
2024/11/8,18:15,3309,0,0
2024/11/8,18:20,3304,0,0
2024/11/8,18:25,3292,0,0
2024/11/8,18:30,3300,0,0
2024/11/8,18:35,3301,0,0
2024/11/8,18:40,3292,0,0
2024/11/8,18:45,3274,0,0
2024/11/8,18:50,3281,0,0
2024/11/8,18:55,3284,0,0
2024/11/8,19:00,3276,0,0
2024/11/8,19:05,3252,0,0
2024/11/8,19:10,3255,0,0
2024/11/8,19:15,3242,0,0
2024/11/8,19:20,3239,0,0
2024/11/8,19:25,3211,0,0
2024/11/8,19:30,3208,0,0
2024/11/8,19:35,3205,0,0
2024/11/8,19:40,3184,0,0
2024/11/8,19:45,3183,0,0
2024/11/8,19:50,3185,0,0
2024/11/8,19:55,3182,0,0
2024/11/8,20:00,3160,0,0
2024/11/8,20:05,3147,0,0
2024/11/8,20:10,3143,0,0
2024/11/8,20:15,3140,0,0
2024/11/8,20:20,3130,0,0
2024/11/8,20:25,3125,0,0
2024/11/8,20:30,3118,0,0
2024/11/8,20:35,3101,0,0
2024/11/8,20:40,3096,0,0
2024/11/8,20:45,3106,0,0
2024/11/8,20:50,3084,0,0
2024/11/8,20:55,3062,0,0
2024/11/8,21:00,3050,0,0
2024/11/8,21:05,3033,0,0
2024/11/8,21:10,3031,0,0
2024/11/8,21:15,3003,0,0
2024/11/8,21:20,2988,0,0
2024/11/8,21:25,2983,0,0
2024/11/8,21:30,2974,0,0
2024/11/8,21:35,2965,0,0
2024/11/8,21:40,2948,0,0
2024/11/8,21:45,2930,0,0
2024/11/8,21:50,2911,0,0
2024/11/8,21:55,2898,0,0
2024/11/8,22:00,2882,0,0
2024/11/8,22:05,2889,0,0
2024/11/8,22:10,2881,0,0
2024/11/8,22:15,2873,0,0
2024/11/8,22:20,2858,0,0
2024/11/8,22:25,2835,0,0
2024/11/8,22:30,2825,0,0
2024/11/8,22:35,2826,0,0
2024/11/8,22:40,2810,0,0
2024/11/8,22:45,2782,0,0
2024/11/8,22:50,2766,0,0
2024/11/8,22:55,2750,0,0
2024/11/8,23:00,2753,0,0
2024/11/8,23:05,2743,0,0
2024/11/8,23:10,2727,0,0
2024/11/8,23:15,2713,0,0
2024/11/8,23:20,2706,0,0
2024/11/8,23:25,2697,0,0
2024/11/8,23:30,2669,0,0
2024/11/8,23:35,2657,0,0
2024/11/8,23:40,2644,0,0
2024/11/8,23:45,2617,0,0
2024/11/8,23:50,2605,0,0
2024/11/8,23:55,2580,0,0
