2024/5/29 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3858,14:00〜15:00,5/29,23:40,12,89

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3456,14:00〜15:00,5/29,23:40

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2576,3:00〜4:00,5/29,23:40,9,91

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2356,3:00〜4:00,5/29,23:40

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2024/5/29,0:00,2525,2512,91,2748
2024/5/29,1:00,2378,2385,89,2657
2024/5/29,2:00,2332,2344,88,2621
2024/5/29,3:00,2346,2356,91,2576
2024/5/29,4:00,2350,2356,90,2586
2024/5/29,5:00,2335,2361,88,2641
2024/5/29,6:00,2419,2466,84,2847
2024/5/29,7:00,2614,2667,83,3125
2024/5/29,8:00,2956,3007,84,3498
2024/5/29,9:00,3217,3234,85,3773
2024/5/29,10:00,3319,3299,87,3809
2024/5/29,11:00,3415,3375,88,3867
2024/5/29,12:00,3344,3276,85,3889
2024/5/29,13:00,3454,3430,88,3925
2024/5/29,14:00,3459,3456,89,3858
2024/5/29,15:00,3429,3414,89,3836
2024/5/29,16:00,3413,3395,90,3753
2024/5/29,17:00,3297,3279,90,3642
2024/5/29,18:00,3224,3237,88,3627
2024/5/29,19:00,3166,3183,88,3584
2024/5/29,20:00,3012,3007,89,3376
2024/5/29,21:00,2840,2848,87,3237
2024/5/29,22:00,2696,2711,84,3187
2024/5/29,23:00,2559,2557,78,3261

最大使用率(%),時間帯
91,0:00〜1:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3883,13:00〜14:00,5/30,23:50,9,91

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3552,13:00〜14:00,5/30,23:50

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3775,10:00〜11:00,5/30,23:50,8,92

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3489,10:00〜11:00,5/30,23:50

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2024/5/29,0:00,2618,0,0
2024/5/29,0:05,2614,0,0
2024/5/29,0:10,2597,0,0
2024/5/29,0:15,2584,0,0
2024/5/29,0:20,2552,0,0
2024/5/29,0:25,2527,0,0
2024/5/29,0:30,2516,0,0
2024/5/29,0:35,2508,0,0
2024/5/29,0:40,2488,0,0
2024/5/29,0:45,2468,0,0
2024/5/29,0:50,2447,0,0
2024/5/29,0:55,2430,0,0
2024/5/29,1:00,2417,0,0
2024/5/29,1:05,2417,0,0
2024/5/29,1:10,2408,0,0
2024/5/29,1:15,2399,0,0
2024/5/29,1:20,2387,0,0
2024/5/29,1:25,2373,0,0
2024/5/29,1:30,2372,0,0
2024/5/29,1:35,2368,0,0
2024/5/29,1:40,2359,0,0
2024/5/29,1:45,2345,0,0
2024/5/29,1:50,2344,0,0
2024/5/29,1:55,2353,0,0
2024/5/29,2:00,2342,0,0
2024/5/29,2:05,2343,0,0
2024/5/29,2:10,2329,0,0
2024/5/29,2:15,2316,0,0
2024/5/29,2:20,2324,0,0
2024/5/29,2:25,2329,0,0
2024/5/29,2:30,2326,0,0
2024/5/29,2:35,2332,0,0
2024/5/29,2:40,2326,0,0
2024/5/29,2:45,2321,0,0
2024/5/29,2:50,2334,0,0
2024/5/29,2:55,2329,0,0
2024/5/29,3:00,2325,0,0
2024/5/29,3:05,2334,0,0
2024/5/29,3:10,2341,0,0
2024/5/29,3:15,2340,0,0
2024/5/29,3:20,2338,0,0
2024/5/29,3:25,2345,0,0
2024/5/29,3:30,2341,0,0
2024/5/29,3:35,2339,0,0
2024/5/29,3:40,2344,0,0
2024/5/29,3:45,2356,0,0
2024/5/29,3:50,2343,0,0
2024/5/29,3:55,2342,0,0
2024/5/29,4:00,2339,0,0
2024/5/29,4:05,2360,0,0
2024/5/29,4:10,2359,0,0
2024/5/29,4:15,2352,0,0
2024/5/29,4:20,2351,0,0
2024/5/29,4:25,2357,0,0
2024/5/29,4:30,2349,0,0
2024/5/29,4:35,2340,0,0
2024/5/29,4:40,2351,0,0
2024/5/29,4:45,2336,0,0
2024/5/29,4:50,2333,0,0
2024/5/29,4:55,2324,3,0
2024/5/29,5:00,2340,12,0
2024/5/29,5:05,2332,16,0
2024/5/29,5:10,2335,21,0
2024/5/29,5:15,2331,26,1
2024/5/29,5:20,2348,30,1
2024/5/29,5:25,2336,33,1
2024/5/29,5:30,2332,38,1
2024/5/29,5:35,2321,44,1
2024/5/29,5:40,2321,49,2
2024/5/29,5:45,2316,58,2
2024/5/29,5:50,2315,68,2
2024/5/29,5:55,2322,76,3
