2024/4/14 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3187,18:00〜19:00,4/14,23:50,18,85
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2712,18:00〜19:00,4/14,23:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2493,0:00〜1:00,4/14,23:50,13,88
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2205,0:00〜1:00,4/14,23:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2024/4/14,0:00,2180,2205,87,2493
2024/4/14,1:00,2108,2118,87,2415
2024/4/14,2:00,2119,2110,87,2411
2024/4/14,3:00,2150,2134,87,2455
2024/4/14,4:00,2165,2146,87,2472
2024/4/14,5:00,2124,2102,87,2430
2024/4/14,6:00,2054,2074,85,2395
2024/4/14,7:00,2109,2087,79,2643
2024/4/14,8:00,2242,2242,74,3022
2024/4/14,9:00,2391,2381,71,3327
2024/4/14,10:00,2499,2479,71,3514
2024/4/14,11:00,2559,2540,72,3554
2024/4/14,12:00,2558,2515,73,3485
2024/4/14,13:00,2507,2496,74,3349
2024/4/14,14:00,2450,2511,78,3115
2024/4/14,15:00,2447,2495,84,2908
2024/4/14,16:00,2484,2495,86,2859
2024/4/14,17:00,2579,2580,86,2980
2024/4/14,18:00,2728,2712,85,3187
2024/4/14,19:00,2717,2711,83,3268
2024/4/14,20:00,2637,2646,78,3340
2024/4/14,21:00,2519,2513,73,3425
2024/4/14,22:00,2390,2391,69,3423
2024/4/14,23:00,2283,2287,67,3390
最大使用率(%),時間帯
87,2:00〜3:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3722,11:00〜12:00,4/15,23:40,17,85
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3179,11:00〜12:00,4/15,23:40
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2412,0:00〜1:00,4/15,23:40,12,89
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2151,0:00〜1:00,4/15,23:40
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2024/4/14,0:00,2260,0,0
2024/4/14,0:05,2253,0,0
2024/4/14,0:10,2235,0,0
2024/4/14,0:15,2225,0,0
2024/4/14,0:20,2201,0,0
2024/4/14,0:25,2184,0,0
2024/4/14,0:30,2157,0,0
2024/4/14,0:35,2162,0,0
2024/4/14,0:40,2157,0,0
2024/4/14,0:45,2136,0,0
2024/4/14,0:50,2131,0,0
2024/4/14,0:55,2122,0,0
2024/4/14,1:00,2114,0,0
2024/4/14,1:05,2109,0,0
2024/4/14,1:10,2110,0,0
2024/4/14,1:15,2097,0,0
2024/4/14,1:20,2100,0,0
2024/4/14,1:25,2113,0,0
2024/4/14,1:30,2111,0,0
2024/4/14,1:35,2106,0,0
2024/4/14,1:40,2094,0,0
2024/4/14,1:45,2095,0,0
2024/4/14,1:50,2088,0,0
2024/4/14,1:55,2095,0,0
2024/4/14,2:00,2084,0,0
2024/4/14,2:05,2099,0,0
2024/4/14,2:10,2099,0,0
2024/4/14,2:15,2118,0,0
2024/4/14,2:20,2104,0,0
2024/4/14,2:25,2113,0,0
2024/4/14,2:30,2110,0,0
2024/4/14,2:35,2113,0,0
2024/4/14,2:40,2125,0,0
2024/4/14,2:45,2122,0,0
2024/4/14,2:50,2133,0,0
2024/4/14,2:55,2123,0,0
2024/4/14,3:00,2131,0,0
2024/4/14,3:05,2132,0,0
2024/4/14,3:10,2144,0,0
2024/4/14,3:15,2139,0,0
2024/4/14,3:20,2145,0,0
2024/4/14,3:25,2148,0,0
2024/4/14,3:30,2147,0,0
2024/4/14,3:35,2142,0,0
2024/4/14,3:40,2143,0,0
2024/4/14,3:45,2153,0,0
2024/4/14,3:50,2156,0,0
2024/4/14,3:55,2150,0,0
2024/4/14,4:00,2153,0,0
2024/4/14,4:05,2152,0,0
2024/4/14,4:10,2159,0,0
2024/4/14,4:15,2157,0,0
2024/4/14,4:20,2161,0,0
2024/4/14,4:25,2149,0,0
2024/4/14,4:30,2141,0,0
2024/4/14,4:35,2158,0,0
2024/4/14,4:40,2168,0,0
2024/4/14,4:45,2162,0,0
2024/4/14,4:50,2170,0,0
2024/4/14,4:55,2166,0,0
2024/4/14,5:00,2178,0,0
2024/4/14,5:05,2176,0,0
2024/4/14,5:10,2157,0,0
2024/4/14,5:15,2161,0,0
