2024/1/21 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4490,9:00〜10:00,1/21,23:40,26,79
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3573,9:00〜10:00,1/21,23:40
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3373,1:00〜2:00,1/21,23:40,21,82
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2796,1:00〜2:00,1/21,23:40
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2024/1/21,0:00,2909,2934,82,3544
2024/1/21,1:00,2778,2796,82,3373
2024/1/21,2:00,2726,2733,82,3303
2024/1/21,3:00,2690,2686,82,3267
2024/1/21,4:00,2678,2679,81,3275
2024/1/21,5:00,2709,2714,81,3330
2024/1/21,6:00,2829,2868,80,3528
2024/1/21,7:00,3098,3117,80,3859
2024/1/21,8:00,3432,3446,79,4297
2024/1/21,9:00,3671,3573,81,4490
2024/1/21,10:00,3718,3506,83,4476
2024/1/21,11:00,3663,3488,82,4443
2024/1/21,12:00,3612,3483,81,4435
2024/1/21,13:00,3481,3417,79,4402
2024/1/21,14:00,3296,3324,75,4359
2024/1/21,15:00,3252,3279,73,4412
2024/1/21,16:00,3314,3310,70,4670
2024/1/21,17:00,3535,3541,74,4757
2024/1/21,18:00,3605,3526,75,4797
2024/1/21,19:00,3568,3497,74,4792
2024/1/21,20:00,3478,3445,72,4791
2024/1/21,21:00,3319,3303,69,4750
2024/1/21,22:00,3097,3090,69,4481
2024/1/21,23:00,2885,2900,68,4209
最大使用率(%),時間帯
83,10:00〜11:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4889,9:00〜10:00,1/22,23:40,24,80
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3936,9:00〜10:00,1/22,23:40
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3004,1:00〜2:00,1/22,23:40,16,86
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2588,1:00〜2:00,1/22,23:40
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2024/1/21,0:00,3021,0,0
2024/1/21,0:05,3000,0,0
2024/1/21,0:10,2997,0,0
2024/1/21,0:15,2992,0,0
2024/1/21,0:20,2963,0,0
2024/1/21,0:25,2931,0,0
2024/1/21,0:30,2921,0,0
2024/1/21,0:35,2895,0,0
2024/1/21,0:40,2860,0,0
2024/1/21,0:45,2833,0,0
2024/1/21,0:50,2814,0,0
2024/1/21,0:55,2813,0,0
2024/1/21,1:00,2790,0,0
2024/1/21,1:05,2809,0,0
2024/1/21,1:10,2802,0,0
2024/1/21,1:15,2789,0,0
2024/1/21,1:20,2798,0,0
2024/1/21,1:25,2793,0,0
2024/1/21,1:30,2778,0,0
2024/1/21,1:35,2768,0,0
2024/1/21,1:40,2770,0,0
2024/1/21,1:45,2766,0,0
2024/1/21,1:50,2751,0,0
2024/1/21,1:55,2746,0,0
2024/1/21,2:00,2732,0,0
2024/1/21,2:05,2739,0,0
2024/1/21,2:10,2743,0,0
2024/1/21,2:15,2744,0,0
2024/1/21,2:20,2726,0,0
2024/1/21,2:25,2729,0,0
2024/1/21,2:30,2727,0,0
2024/1/21,2:35,2721,0,0
2024/1/21,2:40,2720,0,0
2024/1/21,2:45,2729,0,0
2024/1/21,2:50,2725,0,0
2024/1/21,2:55,2713,0,0
2024/1/21,3:00,2711,0,0
2024/1/21,3:05,2718,0,0
2024/1/21,3:10,2701,0,0
2024/1/21,3:15,2689,0,0
2024/1/21,3:20,2695,0,0
2024/1/21,3:25,2686,0,0
2024/1/21,3:30,2689,0,0
2024/1/21,3:35,2678,0,0
2024/1/21,3:40,2679,0,0
2024/1/21,3:45,2690,0,0
2024/1/21,3:50,2680,0,0
2024/1/21,3:55,2665,0,0
2024/1/21,4:00,2664,0,0
2024/1/21,4:05,2674,0,0
2024/1/21,4:10,2686,0,0
2024/1/21,4:15,2672,0,0
2024/1/21,4:20,2673,0,0
2024/1/21,4:25,2682,0,0
2024/1/21,4:30,2679,0,0
2024/1/21,4:35,2681,0,0
2024/1/21,4:40,2682,0,0
2024/1/21,4:45,2687,0,0
2024/1/21,4:50,2668,0,0
2024/1/21,4:55,2678,0,0
2024/1/21,5:00,2663,0,0
2024/1/21,5:05,2689,0,0
2024/1/21,5:10,2700,0,0
2024/1/21,5:15,2700,0,0
2024/1/21,5:20,2687,0,0
2024/1/21,5:25,2697,0,0
2024/1/21,5:30,2705,0,0
2024/1/21,5:35,2705,0,0
2024/1/21,5:40,2723,0,0
2024/1/21,5:45,2718,0,0
2024/1/21,5:50,2726,0,0
2024/1/21,5:55,2727,0,0
2024/1/21,6:00,2743,0,0
2024/1/21,6:05,2773,0,0
2024/1/21,6:10,2777,0,0
2024/1/21,6:15,2786,0,0
2024/1/21,6:20,2794,0,0
2024/1/21,6:25,2794,0,0
2024/1/21,6:30,2815,0,0
2024/1/21,6:35,2842,0,0
2024/1/21,6:40,2849,0,0
2024/1/21,6:45,2869,0,0
2024/1/21,6:50,2894,0,0
2024/1/21,6:55,2917,0,0
2024/1/21,7:00,2927,1,0
2024/1/21,7:05,2967,2,0
2024/1/21,7:10,2973,5,0
2024/1/21,7:15,3019,9,0
2024/1/21,7:20,3052,13,0
2024/1/21,7:25,3065,16,0
2024/1/21,7:30,3090,14,0
