2024/1/12 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5151,8:00〜9:00,1/13,5:10,16,85

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4423,8:00〜9:00,1/13,5:10

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3774,0:00〜1:00,1/13,5:10,15,87

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3294,0:00〜1:00,1/13,5:10

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2024/1/12,0:00,3321,3294,87,3774
2024/1/12,1:00,3173,3154,87,3626
2024/1/12,2:00,3124,3100,87,3573
2024/1/12,3:00,3100,3076,87,3556
2024/1/12,4:00,3140,3120,86,3627
2024/1/12,5:00,3378,3353,86,3899
2024/1/12,6:00,3882,3843,86,4475
2024/1/12,7:00,4294,4240,86,4938
2024/1/12,8:00,4491,4423,87,5151
2024/1/12,9:00,4450,4351,87,5068
2024/1/12,10:00,4219,4129,87,4809
2024/1/12,11:00,4041,3959,87,4610
2024/1/12,12:00,3803,3728,87,4341
2024/1/12,13:00,3812,3720,87,4332
2024/1/12,14:00,3770,3658,88,4260
2024/1/12,15:00,3780,3653,88,4254
2024/1/12,16:00,3888,3777,88,4398
2024/1/12,17:00,4040,3970,87,4624
2024/1/12,18:00,4045,3967,87,4620
2024/1/12,19:00,3968,3895,87,4536
2024/1/12,20:00,3867,3800,87,4425
2024/1/12,21:00,3710,3646,87,4246
2024/1/12,22:00,3531,3453,87,4021
2024/1/12,23:00,3324,3258,87,3794

最大使用率(%),時間帯
88,15:00〜16:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4988,19:00〜20:00,1/13,23:40,23,81

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4059,19:00〜20:00,1/13,23:40

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3954,7:00〜8:00,1/13,23:40,14,87

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3477,7:00〜8:00,1/13,23:40

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2024/1/12,0:00,3444,0,0
2024/1/12,0:05,3439,0,0
2024/1/12,0:10,3408,0,0
2024/1/12,0:15,3387,0,0
2024/1/12,0:20,3364,0,0
2024/1/12,0:25,3348,0,0
2024/1/12,0:30,3323,0,0
2024/1/12,0:35,3281,0,0
2024/1/12,0:40,3271,0,0
2024/1/12,0:45,3240,0,0
2024/1/12,0:50,3233,0,0
2024/1/12,0:55,3205,0,0
2024/1/12,1:00,3201,0,0
2024/1/12,1:05,3209,0,0
2024/1/12,1:10,3208,0,0
2024/1/12,1:15,3199,0,0
2024/1/12,1:20,3185,0,0
2024/1/12,1:25,3168,0,0
2024/1/12,1:30,3169,0,0
2024/1/12,1:35,3172,0,0
2024/1/12,1:40,3149,0,0
2024/1/12,1:45,3147,0,0
2024/1/12,1:50,3132,0,0
2024/1/12,1:55,3136,0,0
2024/1/12,2:00,3146,0,0
2024/1/12,2:05,3134,0,0
2024/1/12,2:10,3133,0,0
2024/1/12,2:15,3133,0,0
2024/1/12,2:20,3143,0,0
2024/1/12,2:25,3133,0,0
2024/1/12,2:30,3098,0,0
2024/1/12,2:35,3118,0,0
2024/1/12,2:40,3123,0,0
2024/1/12,2:45,3108,0,0
2024/1/12,2:50,3120,0,0
2024/1/12,2:55,3109,0,0
2024/1/12,3:00,3114,0,0
2024/1/12,3:05,3109,0,0
2024/1/12,3:10,3095,0,0
2024/1/12,3:15,3108,0,0
2024/1/12,3:20,3112,0,0
2024/1/12,3:25,3101,0,0
2024/1/12,3:30,3108,0,0
2024/1/12,3:35,3089,0,0
2024/1/12,3:40,3095,0,0
2024/1/12,3:45,3089,0,0
2024/1/12,3:50,3087,0,0
2024/1/12,3:55,3087,0,0
2024/1/12,4:00,3083,0,0
2024/1/12,4:05,3111,0,0
2024/1/12,4:10,3108,0,0
2024/1/12,4:15,3110,0,0
2024/1/12,4:20,3102,0,0
2024/1/12,4:25,3127,0,0
2024/1/12,4:30,3124,0,0
2024/1/12,4:35,3131,0,0
2024/1/12,4:40,3154,0,0
2024/1/12,4:45,3165,0,0
2024/1/12,4:50,3172,0,0
2024/1/12,4:55,3195,0,0
2024/1/12,5:00,3191,0,0
2024/1/12,5:05,3235,0,0
2024/1/12,5:10,3270,0,0
2024/1/12,5:15,3293,0,0
2024/1/12,5:20,3309,0,0
2024/1/12,5:25,3346,0,0
2024/1/12,5:30,3363,0,0
2024/1/12,5:35,3407,0,0
2024/1/12,5:40,3443,0,0
2024/1/12,5:45,3456,0,0
2024/1/12,5:50,3496,0,0
2024/1/12,5:55,3526,0,0
2024/1/12,6:00,3587,0,0
2024/1/12,6:05,3644,0,0
2024/1/12,6:10,3706,0,0
2024/1/12,6:15,3752,0,0
2024/1/12,6:20,3798,0,0
2024/1/12,6:25,3838,0,0
2024/1/12,6:30,3873,0,0
2024/1/12,6:35,3945,0,0
2024/1/12,6:40,3987,0,0
2024/1/12,6:45,4028,0,0
2024/1/12,6:50,4066,0,0
2024/1/12,6:55,4094,0,0
2024/1/12,7:00,4133,0,0
2024/1/12,7:05,4184,1,0
