2024/2/15 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4254,9:00〜10:00,2/15,23:40,16,86
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3673,9:00〜10:00,2/15,23:40
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3225,5:00〜6:00,2/15,23:40,11,89
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2894,5:00〜6:00,2/15,23:40
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2024/2/15,0:00,2705,2699,87,3098
2024/2/15,1:00,2627,2623,87,3005
2024/2/15,2:00,2629,2631,88,2973
2024/2/15,3:00,2652,2656,88,3010
2024/2/15,4:00,2702,2722,88,3067
2024/2/15,5:00,2876,2894,89,3225
2024/2/15,6:00,3196,3215,89,3591
2024/2/15,7:00,3390,3525,84,3992
2024/2/15,8:00,3600,3651,86,4167
2024/2/15,9:00,3657,3673,85,4254
2024/2/15,10:00,3542,3604,83,4223
2024/2/15,11:00,3521,3496,84,4161
2024/2/15,12:00,3352,3295,84,3969
2024/2/15,13:00,3444,3384,84,4088
2024/2/15,14:00,3422,3369,83,4105
2024/2/15,15:00,3287,3388,78,4168
2024/2/15,16:00,3336,3400,77,4307
2024/2/15,17:00,3442,3355,78,4371
2024/2/15,18:00,3463,3428,77,4447
2024/2/15,19:00,3365,3328,74,4506
2024/2/15,20:00,3257,3227,72,4517
2024/2/15,21:00,3089,3058,68,4500
2024/2/15,22:00,2907,2894,68,4250
2024/2/15,23:00,2728,2707,66,4132
最大使用率(%),時間帯
89,5:00〜6:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4773,18:00〜19:00,2/16,23:40,27,78
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3766,18:00〜19:00,2/16,23:40
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2988,4:00〜5:00,2/16,23:40,17,85
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2557,4:00〜5:00,2/16,23:40
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2024/2/15,0:00,2780,0,0
2024/2/15,0:05,2785,0,0
2024/2/15,0:10,2791,0,0
2024/2/15,0:15,2766,0,0
2024/2/15,0:20,2750,0,0
2024/2/15,0:25,2730,0,0
2024/2/15,0:30,2717,0,0
2024/2/15,0:35,2684,0,0
2024/2/15,0:40,2671,0,0
2024/2/15,0:45,2639,0,0
2024/2/15,0:50,2623,0,0
2024/2/15,0:55,2621,0,0
2024/2/15,1:00,2608,0,0
2024/2/15,1:05,2633,0,0
2024/2/15,1:10,2639,0,0
2024/2/15,1:15,2637,0,0
2024/2/15,1:20,2634,0,0
2024/2/15,1:25,2625,0,0
2024/2/15,1:30,2630,0,0
2024/2/15,1:35,2601,0,0
2024/2/15,1:40,2622,0,0
2024/2/15,1:45,2633,0,0
2024/2/15,1:50,2623,0,0
2024/2/15,1:55,2614,0,0
2024/2/15,2:00,2621,0,0
2024/2/15,2:05,2617,0,0
2024/2/15,2:10,2629,0,0
2024/2/15,2:15,2619,0,0
2024/2/15,2:20,2630,0,0
2024/2/15,2:25,2620,0,0
2024/2/15,2:30,2627,0,0
2024/2/15,2:35,2631,0,0
2024/2/15,2:40,2635,0,0
2024/2/15,2:45,2640,0,0
2024/2/15,2:50,2638,0,0
2024/2/15,2:55,2633,0,0
2024/2/15,3:00,2636,0,0
2024/2/15,3:05,2628,0,0
2024/2/15,3:10,2637,0,0
2024/2/15,3:15,2656,0,0
2024/2/15,3:20,2656,0,0
2024/2/15,3:25,2653,0,0
2024/2/15,3:30,2655,0,0
2024/2/15,3:35,2657,0,0
2024/2/15,3:40,2651,0,0
2024/2/15,3:45,2657,0,0
2024/2/15,3:50,2656,0,0
2024/2/15,3:55,2652,0,0
2024/2/15,4:00,2650,0,0
2024/2/15,4:05,2667,0,0
2024/2/15,4:10,2678,0,0
2024/2/15,4:15,2686,0,0
2024/2/15,4:20,2689,0,0
2024/2/15,4:25,2690,0,0
2024/2/15,4:30,2690,0,0
2024/2/15,4:35,2707,0,0
2024/2/15,4:40,2714,0,0
2024/2/15,4:45,2720,0,0
2024/2/15,4:50,2722,0,0
2024/2/15,4:55,2746,0,0
2024/2/15,5:00,2750,0,0
2024/2/15,5:05,2784,0,0
2024/2/15,5:10,2800,0,0
2024/2/15,5:15,2812,0,0
