2024/3/16 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3710,10:00〜11:00,3/16,23:40,23,81
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3008,10:00〜11:00,3/16,23:40
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3202,0:00〜1:00,3/16,23:40,19,84
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2699,0:00〜1:00,3/16,23:40
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2024/3/16,0:00,2682,2699,83,3202
2024/3/16,1:00,2589,2605,83,3091
2024/3/16,2:00,2566,2584,83,3071
2024/3/16,3:00,2562,2593,82,3091
2024/3/16,4:00,2578,2594,82,3109
2024/3/16,5:00,2620,2622,82,3164
2024/3/16,6:00,2656,2686,81,3248
2024/3/16,7:00,2678,2703,81,3276
2024/3/16,8:00,2773,2826,80,3445
2024/3/16,9:00,2842,2939,79,3587
2024/3/16,10:00,2854,3008,76,3710
2024/3/16,11:00,2860,2942,77,3699
2024/3/16,12:00,2788,2794,78,3566
2024/3/16,13:00,2713,2734,77,3480
2024/3/16,14:00,2627,2682,76,3421
2024/3/16,15:00,2608,2637,76,3414
2024/3/16,16:00,2674,2709,74,3571
2024/3/16,17:00,2810,2820,74,3793
2024/3/16,18:00,2979,2997,73,4050
2024/3/16,19:00,2973,2963,73,4027
2024/3/16,20:00,2924,2920,72,4029
2024/3/16,21:00,2812,2821,70,3990
2024/3/16,22:00,2680,2724,69,3884
2024/3/16,23:00,2547,2589,68,3743
最大使用率(%),時間帯
83,0:00〜1:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3800,18:00〜19:00,3/17,23:50,30,77
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2928,18:00〜19:00,3/17,23:50
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2878,0:00〜1:00,3/17,23:50,19,83
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2415,0:00〜1:00,3/17,23:50
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2024/3/16,0:00,2778,0,0
2024/3/16,0:05,2782,0,0
2024/3/16,0:10,2751,0,0
2024/3/16,0:15,2735,0,0
2024/3/16,0:20,2715,0,0
2024/3/16,0:25,2684,0,0
2024/3/16,0:30,2679,0,0
2024/3/16,0:35,2653,0,0
2024/3/16,0:40,2647,0,0
2024/3/16,0:45,2615,0,0
2024/3/16,0:50,2618,0,0
2024/3/16,0:55,2600,0,0
2024/3/16,1:00,2611,0,0
2024/3/16,1:05,2624,0,0
2024/3/16,1:10,2606,0,0
2024/3/16,1:15,2605,0,0
2024/3/16,1:20,2592,0,0
2024/3/16,1:25,2590,0,0
2024/3/16,1:30,2581,0,0
2024/3/16,1:35,2583,0,0
2024/3/16,1:40,2583,0,0
2024/3/16,1:45,2579,0,0
2024/3/16,1:50,2566,0,0
2024/3/16,1:55,2569,0,0
2024/3/16,2:00,2564,0,0
2024/3/16,2:05,2570,0,0
2024/3/16,2:10,2566,0,0
2024/3/16,2:15,2572,0,0
2024/3/16,2:20,2559,0,0
2024/3/16,2:25,2554,0,0
2024/3/16,2:30,2560,0,0
2024/3/16,2:35,2573,0,0
2024/3/16,2:40,2570,0,0
2024/3/16,2:45,2550,0,0
2024/3/16,2:50,2577,0,0
2024/3/16,2:55,2573,0,0
2024/3/16,3:00,2564,0,0
2024/3/16,3:05,2584,0,0
2024/3/16,3:10,2577,0,0
2024/3/16,3:15,2570,0,0
2024/3/16,3:20,2560,0,0
2024/3/16,3:25,2567,0,0
2024/3/16,3:30,2556,0,0
2024/3/16,3:35,2546,0,0
2024/3/16,3:40,2550,0,0
2024/3/16,3:45,2556,0,0
2024/3/16,3:50,2555,0,0
2024/3/16,3:55,2545,0,0
2024/3/16,4:00,2568,0,0
2024/3/16,4:05,2583,0,0
2024/3/16,4:10,2573,0,0
2024/3/16,4:15,2568,0,0
2024/3/16,4:20,2576,0,0
2024/3/16,4:25,2582,0,0
2024/3/16,4:30,2574,0,0
2024/3/16,4:35,2579,0,0
2024/3/16,4:40,2583,0,0
2024/3/16,4:45,2564,0,0
2024/3/16,4:50,2585,0,0
2024/3/16,4:55,2582,0,0
2024/3/16,5:00,2587,0,0
2024/3/16,5:05,2596,0,0
2024/3/16,5:10,2616,0,0
2024/3/16,5:15,2596,0,0
2024/3/16,5:20,2604,0,0
2024/3/16,5:25,2618,0,0
2024/3/16,5:30,2606,0,0
2024/3/16,5:35,2632,0,0
2024/3/16,5:40,2624,0,0
2024/3/16,5:45,2630,0,0
2024/3/16,5:50,2622,0,0
2024/3/16,5:55,2628,0,0
2024/3/16,6:00,2629,0,0
2024/3/16,6:05,2648,1,0
2024/3/16,6:10,2656,4,0
2024/3/16,6:15,2658,7,0
2024/3/16,6:20,2638,12,0
2024/3/16,6:25,2629,17,0
2024/3/16,6:30,2641,38,1
2024/3/16,6:35,2673,68,2
2024/3/16,6:40,2672,88,3
2024/3/16,6:45,2668,108,4
2024/3/16,6:50,2651,131,4
2024/3/16,6:55,2672,155,5
2024/3/16,7:00,2652,180,6
2024/3/16,7:05,2680,208,7
2024/3/16,7:10,2667,237,8
2024/3/16,7:15,2662,269,10
2024/3/16,7:20,2664,303,11
2024/3/16,7:25,2678,338,12
2024/3/16,7:30,2663,374,14
2024/3/16,7:35,2693,411,15
2024/3/16,7:40,2679,448,16
2024/3/16,7:45,2685,486,18
2024/3/16,7:50,2673,525,19
2024/3/16,7:55,2712,564,20
2024/3/16,8:00,2716,604,22
2024/3/16,8:05,2755,644,23
2024/3/16,8:10,2757,683,24
2024/3/16,8:15,2763,721,26
2024/3/16,8:20,2740,759,27
2024/3/16,8:25,2752,795,28
2024/3/16,8:30,2759,830,30
2024/3/16,8:35,2784,866,31
2024/3/16,8:40,2787,899,32
2024/3/16,8:45,2796,932,33
2024/3/16,8:50,2807,965,34
2024/3/16,8:55,2801,996,35
2024/3/16,9:00,2833,1027,36
2024/3/16,9:05,2843,1056,37
2024/3/16,9:10,2836,1085,38
2024/3/16,9:15,2834,1112,39
2024/3/16,9:20,2839,1139,40
2024/3/16,9:25,2839,1166,41
2024/3/16,9:30,2831,1192,42
2024/3/16,9:35,2858,1216,42
2024/3/16,9:40,2841,1240,43
2024/3/16,9:45,2844,1262,44
2024/3/16,9:50,2853,1285,45
2024/3/16,9:55,2846,1306,45
2024/3/16,10:00,2849,1328,46
2024/3/16,10:05,2861,1348,47
2024/3/16,10:10,2855,1367,47
2024/3/16,10:15,2849,1385,48
2024/3/16,10:20,2858,1404,49
2024/3/16,10:25,2857,1420,49
2024/3/16,10:30,2843,1435,50
2024/3/16,10:35,2863,1448,50
2024/3/16,10:40,2851,1463,51
2024/3/16,10:45,2855,1476,51
2024/3/16,10:50,2861,1489,52
2024/3/16,10:55,2859,1500,52
2024/3/16,11:00,2864,1510,52
2024/3/16,11:05,2870,1520,52
2024/3/16,11:10,2879,1528,53
2024/3/16,11:15,2863,1536,53
2024/3/16,11:20,2861,1542,53
2024/3/16,11:25,2867,1546,53
2024/3/16,11:30,2865,1554,54
2024/3/16,11:35,2863,1558,54
2024/3/16,11:40,2863,1560,54
2024/3/16,11:45,2853,1563,54
2024/3/16,11:50,2851,1565,54
2024/3/16,11:55,2839,1567,55
2024/3/16,12:00,2836,1568,55
2024/3/16,12:05,2849,1567,55
2024/3/16,12:10,2829,1566,55
2024/3/16,12:15,2813,1562,55
2024/3/16,12:20,2797,1560,55
2024/3/16,12:25,2791,1554,55
2024/3/16,12:30,2775,1544,55
2024/3/16,12:35,2785,1538,55
2024/3/16,12:40,2772,1531,55
2024/3/16,12:45,2765,1523,55
2024/3/16,12:50,2751,1512,54
