2024/9/2 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5564,13:00〜14:00,9/2,23:50,9,91

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
5085,13:00〜14:00,9/2,23:50

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
5112,9:00〜10:00,9/2,23:50,9,91

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
4673,9:00〜10:00,9/2,23:50

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2024/9/2,0:00,2749,2725,86,3167
2024/9/2,1:00,2604,2574,82,3157
2024/9/2,2:00,2529,2516,80,3133
2024/9/2,3:00,2529,2528,80,3139
2024/9/2,4:00,2561,2549,81,3139
2024/9/2,5:00,2649,2637,82,3207
2024/9/2,6:00,2926,2899,84,3446
2024/9/2,7:00,3452,3415,87,3928
2024/9/2,8:00,4102,4143,86,4758
2024/9/2,9:00,4585,4673,89,5112
2024/9/2,10:00,4806,4852,89,5350
2024/9/2,11:00,4976,4979,90,5470
2024/9/2,12:00,4929,4946,90,5450
2024/9/2,13:00,5058,5085,90,5564
2024/9/2,14:00,5035,5040,90,5575
2024/9/2,15:00,4985,4990,89,5589
2024/9/2,16:00,4936,4895,91,5413
2024/9/2,17:00,4687,4613,89,5222
2024/9/2,18:00,4525,4501,86,5207
2024/9/2,19:00,4302,4340,82,5185
2024/9/2,20:00,4043,4088,79,5067
2024/9/2,21:00,3795,3809,77,4920
2024/9/2,22:00,3590,3588,74,4798
2024/9/2,23:00,3351,3345,71,4702

最大使用率(%),時間帯
91,16:00〜17:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4755,10:00〜11:00,9/3,23:50,14,87

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4172,10:00〜11:00,9/3,23:50

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3828,7:00〜8:00,9/3,23:50,12,89

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3420,7:00〜8:00,9/3,23:50

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2024/9/2,0:00,2850,0,0
2024/9/2,0:05,2829,0,0
2024/9/2,0:10,2806,0,0
2024/9/2,0:15,2801,0,0
2024/9/2,0:20,2789,0,0
2024/9/2,0:25,2767,0,0
2024/9/2,0:30,2742,0,0
2024/9/2,0:35,2736,0,0
2024/9/2,0:40,2702,0,0
2024/9/2,0:45,2695,0,0
2024/9/2,0:50,2660,0,0
2024/9/2,0:55,2650,0,0
2024/9/2,1:00,2644,0,0
2024/9/2,1:05,2646,0,0
2024/9/2,1:10,2640,0,0
2024/9/2,1:15,2641,0,0
2024/9/2,1:20,2614,0,0
2024/9/2,1:25,2592,0,0
2024/9/2,1:30,2590,0,0
2024/9/2,1:35,2587,0,0
2024/9/2,1:40,2589,0,0
2024/9/2,1:45,2570,0,0
2024/9/2,1:50,2561,0,0
2024/9/2,1:55,2563,0,0
2024/9/2,2:00,2547,0,0
2024/9/2,2:05,2538,0,0
2024/9/2,2:10,2549,0,0
2024/9/2,2:15,2539,0,0
2024/9/2,2:20,2520,0,0
2024/9/2,2:25,2512,0,0
2024/9/2,2:30,2515,0,0
2024/9/2,2:35,2515,0,0
2024/9/2,2:40,2519,0,0
2024/9/2,2:45,2526,0,0
2024/9/2,2:50,2521,0,0
2024/9/2,2:55,2532,0,0
2024/9/2,3:00,2538,0,0
2024/9/2,3:05,2525,0,0
2024/9/2,3:10,2519,0,0
2024/9/2,3:15,2519,0,0
2024/9/2,3:20,2532,0,0
2024/9/2,3:25,2517,0,0
2024/9/2,3:30,2518,0,0
2024/9/2,3:35,2520,0,0
2024/9/2,3:40,2535,0,0
2024/9/2,3:45,2530,0,0
2024/9/2,3:50,2531,0,0
2024/9/2,3:55,2527,0,0
2024/9/2,4:00,2533,0,0
2024/9/2,4:05,2541,0,0
2024/9/2,4:10,2544,0,0
2024/9/2,4:15,2541,0,0
2024/9/2,4:20,2546,0,0
2024/9/2,4:25,2548,0,0
2024/9/2,4:30,2545,0,0
2024/9/2,4:35,2550,0,0
2024/9/2,4:40,2562,0,0
2024/9/2,4:45,2566,0,0
2024/9/2,4:50,2582,0,0
2024/9/2,4:55,2582,0,0
2024/9/2,5:00,2587,0,0
2024/9/2,5:05,2593,0,0
2024/9/2,5:10,2616,0,0
2024/9/2,5:15,2612,0,0
2024/9/2,5:20,2627,0,0
2024/9/2,5:25,2624,0,0
2024/9/2,5:30,2644,2,0
2024/9/2,5:35,2636,6,0
2024/9/2,5:40,2653,10,0
2024/9/2,5:45,2661,14,0
2024/9/2,5:50,2686,25,0
2024/9/2,5:55,2706,41,1
2024/9/2,6:00,2724,51,1
2024/9/2,6:05,2783,62,2
2024/9/2,6:10,2806,73,2
2024/9/2,6:15,2819,86,3
2024/9/2,6:20,2852,101,3
2024/9/2,6:25,2877,118,4
2024/9/2,6:30,2890,137,4
2024/9/2,6:35,2959,158,5
2024/9/2,6:40,2982,182,6
2024/9/2,6:45,3010,203,6
2024/9/2,6:50,3050,227,7
2024/9/2,6:55,3110,253,8
2024/9/2,7:00,3133,279,8
2024/9/2,7:05,3228,304,9
2024/9/2,7:10,3265,329,10
2024/9/2,7:15,3298,357,10
2024/9/2,7:20,3332,385,11
2024/9/2,7:25,3404,413,12
2024/9/2,7:30,3443,443,12
2024/9/2,7:35,3514,474,13
2024/9/2,7:40,3549,505,14
2024/9/2,7:45,3600,536,14
2024/9/2,7:50,3657,564,15
2024/9/2,7:55,3703,594,16
2024/9/2,8:00,3763,623,16
2024/9/2,8:05,3825,650,16
2024/9/2,8:10,3898,676,17
2024/9/2,8:15,3942,704,17
2024/9/2,8:20,3969,731,18
2024/9/2,8:25,4037,761,18
2024/9/2,8:30,4089,789,19
2024/9/2,8:35,4160,814,19
2024/9/2,8:40,4207,839,19
2024/9/2,8:45,4263,864,20
2024/9/2,8:50,4306,886,20
2024/9/2,8:55,4346,906,20
2024/9/2,9:00,4399,926,21
2024/9/2,9:05,4452,946,21
2024/9/2,9:10,4492,963,21
2024/9/2,9:15,4504,980,21
2024/9/2,9:20,4529,992,21
2024/9/2,9:25,4543,1011,22
2024/9/2,9:30,4587,1030,22
2024/9/2,9:35,4622,1052,22
2024/9/2,9:40,4644,1067,22
2024/9/2,9:45,4666,1078,23
2024/9/2,9:50,4698,1096,23
2024/9/2,9:55,4708,1109,23
2024/9/2,10:00,4715,1124,23
2024/9/2,10:05,4716,1142,24
2024/9/2,10:10,4714,1159,24
2024/9/2,10:15,4746,1178,24
2024/9/2,10:20,4771,1182,24
2024/9/2,10:25,4796,1197,24
2024/9/2,10:30,4793,1211,25
2024/9/2,10:35,4837,1226,25
2024/9/2,10:40,4832,1236,25
2024/9/2,10:45,4844,1244,25
2024/9/2,10:50,4863,1248,25
2024/9/2,10:55,4889,1262,25
2024/9/2,11:00,4902,1273,25
2024/9/2,11:05,4922,1279,25
2024/9/2,11:10,4940,1283,25
2024/9/2,11:15,4950,1285,25
2024/9/2,11:20,4972,1285,25
2024/9/2,11:25,4950,1280,25
2024/9/2,11:30,4962,1278,25
2024/9/2,11:35,4983,1276,25
2024/9/2,11:40,4987,1267,25
2024/9/2,11:45,5002,1269,25
2024/9/2,11:50,5003,1269,25
2024/9/2,11:55,5003,1265,25
2024/9/2,12:00,4961,1259,25
2024/9/2,12:05,4958,1254,25
2024/9/2,12:10,4952,1240,25
2024/9/2,12:15,4915,1237,25
