2024/6/6 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3935,14:00〜15:00,6/6,23:50,12,88

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3501,14:00〜15:00,6/6,23:50

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3812,11:00〜12:00,6/6,23:50,9,91

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3492,11:00〜12:00,6/6,23:50

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2024/6/6,0:00,2355,2354,89,2618
2024/6/6,1:00,2240,2250,85,2613
2024/6/6,2:00,2219,2221,86,2557
2024/6/6,3:00,2256,2254,88,2550
2024/6/6,4:00,2272,2264,89,2540
2024/6/6,5:00,2274,2272,86,2621
2024/6/6,6:00,2364,2378,88,2679
2024/6/6,7:00,2574,2622,87,2931
2024/6/6,8:00,2944,2996,89,3283
2024/6/6,9:00,3338,3229,93,3558
2024/6/6,10:00,3406,3325,92,3686
2024/6/6,11:00,3422,3492,89,3812
2024/6/6,12:00,3409,3370,91,3707
2024/6/6,13:00,3519,3437,91,3842
2024/6/6,14:00,3475,3501,88,3935
2024/6/6,15:00,3497,3438,89,3892
2024/6/6,16:00,3432,3369,88,3883
2024/6/6,17:00,3275,3314,85,3839
2024/6/6,18:00,3236,3219,85,3800
2024/6/6,19:00,3179,3164,82,3850
2024/6/6,20:00,3035,3013,80,3793
2024/6/6,21:00,2872,2848,75,3802
2024/6/6,22:00,2735,2718,76,3589
2024/6/6,23:00,2586,2583,75,3422

最大使用率(%),時間帯
93,9:00〜10:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4053,14:00〜15:00,6/7,23:50,13,88

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3597,14:00〜15:00,6/7,23:50

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2969,7:00〜8:00,6/7,23:50,11,90

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2674,7:00〜8:00,6/7,23:50

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2024/6/6,0:00,2458,0,0
2024/6/6,0:05,2438,0,0
2024/6/6,0:10,2431,0,0
2024/6/6,0:15,2398,0,0
2024/6/6,0:20,2396,0,0
2024/6/6,0:25,2373,0,0
2024/6/6,0:30,2349,0,0
2024/6/6,0:35,2344,0,0
2024/6/6,0:40,2310,0,0
2024/6/6,0:45,2306,0,0
2024/6/6,0:50,2273,0,0
2024/6/6,0:55,2272,0,0
2024/6/6,1:00,2266,0,0
2024/6/6,1:05,2267,0,0
2024/6/6,1:10,2265,0,0
2024/6/6,1:15,2253,0,0
2024/6/6,1:20,2249,0,0
2024/6/6,1:25,2242,0,0
2024/6/6,1:30,2241,0,0
2024/6/6,1:35,2233,0,0
2024/6/6,1:40,2226,0,0
2024/6/6,1:45,2221,0,0
2024/6/6,1:50,2215,0,0
2024/6/6,1:55,2206,0,0
2024/6/6,2:00,2203,0,0
2024/6/6,2:05,2221,0,0
2024/6/6,2:10,2213,0,0
2024/6/6,2:15,2214,0,0
2024/6/6,2:20,2213,0,0
2024/6/6,2:25,2222,0,0
2024/6/6,2:30,2212,0,0
2024/6/6,2:35,2217,0,0
2024/6/6,2:40,2223,0,0
2024/6/6,2:45,2228,0,0
2024/6/6,2:50,2215,0,0
2024/6/6,2:55,2214,0,0
2024/6/6,3:00,2219,0,0
2024/6/6,3:05,2226,0,0
2024/6/6,3:10,2247,0,0
2024/6/6,3:15,2246,0,0
2024/6/6,3:20,2251,0,0
2024/6/6,3:25,2243,0,0
2024/6/6,3:30,2246,0,0
2024/6/6,3:35,2256,0,0
2024/6/6,3:40,2267,0,0
2024/6/6,3:45,2274,0,0
2024/6/6,3:50,2274,0,0
2024/6/6,3:55,2280,0,0
2024/6/6,4:00,2266,0,0
2024/6/6,4:05,2277,0,0
2024/6/6,4:10,2278,0,0
2024/6/6,4:15,2293,0,0
2024/6/6,4:20,2282,0,0
2024/6/6,4:25,2272,0,0
2024/6/6,4:30,2262,0,0
2024/6/6,4:35,2256,0,0
2024/6/6,4:40,2268,0,0
2024/6/6,4:45,2261,0,0
2024/6/6,4:50,2239,0,0
2024/6/6,4:55,2251,5,0
2024/6/6,5:00,2254,15,0
2024/6/6,5:05,2264,28,1
2024/6/6,5:10,2271,40,1
2024/6/6,5:15,2275,48,2
2024/6/6,5:20,2265,55,2
2024/6/6,5:25,2272,65,2
2024/6/6,5:30,2263,76,3
2024/6/6,5:35,2265,87,3
2024/6/6,5:40,2279,99,4
2024/6/6,5:45,2260,112,4
2024/6/6,5:50,2270,127,5
2024/6/6,5:55,2272,143,6
