2022/6/5 8:00 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
327,4:00〜5:00,6月4日,3:46,15,87
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
285,4:00〜5:00,6月3日,15:39
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
327,4:00〜5:00,6月4日,3:46,15,87
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
285,4:00〜5:00,6月4日,3:46
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2022/6/4,0:00,256,253,87,293
2022/6/4,1:00,254,254,85,298
2022/6/4,2:00,268,269,86,311
2022/6/4,3:00,284,283,87,325
2022/6/4,4:00,282,285,86,327
2022/6/4,5:00,270,271,83,322
2022/6/4,6:00,252,252,82,307
2022/6/4,7:00,246,248,76,321
2022/6/4,8:00,254,255,75,335
2022/6/4,9:00,261,270,73,355
2022/6/4,10:00,272,272,76,357
2022/6/4,11:00,279,268,78,356
2022/6/4,12:00,273,271,76,358
2022/6/4,13:00,274,274,75,361
2022/6/4,14:00,269,271,73,364
2022/6/4,15:00,265,267,74,355
2022/6/4,16:00,266,265,85,312
2022/6/4,17:00,263,265,84,312
2022/6/4,18:00,262,264,82,317
2022/6/4,19:00,260,260,81,321
2022/6/4,20:00,253,250,79,319
2022/6/4,21:00,241,244,76,317
2022/6/4,22:00,234,234,75,311
2022/6/4,23:00,227,227,73,311
最大使用率(%),時間帯
87,3:00〜4:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
308,18:00〜19:00,6月5日,7:46,19,84
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
259,18:00〜19:00,6月5日,2:16
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
297,20:00〜21:00,6月5日,7:46,19,84
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
250,20:00〜21:00,6月5日,7:46
DATE,TIME,当日実績（５分間隔値）(万kW),太陽光発電実績（５分間隔値）(万kW)
2022/6/4,0:00,258,0
2022/6/4,0:05,255,0
2022/6/4,0:10,254,0
2022/6/4,0:15,253,0
2022/6/4,0:20,253,0
2022/6/4,0:25,250,0
2022/6/4,0:30,252,0
2022/6/4,0:35,251,0
2022/6/4,0:40,250,0
2022/6/4,0:45,250,0
2022/6/4,0:50,251,0
2022/6/4,0:55,250,0
2022/6/4,1:00,250,0
2022/6/4,1:05,250,0
2022/6/4,1:10,251,0
2022/6/4,1:15,249,0
2022/6/4,1:20,250,0
2022/6/4,1:25,250,0
2022/6/4,1:30,251,0
2022/6/4,1:35,251,0
2022/6/4,1:40,252,0
2022/6/4,1:45,250,0
2022/6/4,1:50,250,0
2022/6/4,1:55,252,0
2022/6/4,2:00,253,0
2022/6/4,2:05,257,0
2022/6/4,2:10,260,0
2022/6/4,2:15,261,0
2022/6/4,2:20,259,0
2022/6/4,2:25,261,0
2022/6/4,2:30,263,0
2022/6/4,2:35,267,0
2022/6/4,2:40,271,0
2022/6/4,2:45,273,0
2022/6/4,2:50,271,0
2022/6/4,2:55,272,0
2022/6/4,3:00,268,0
2022/6/4,3:05,271,0
2022/6/4,3:10,275,0
2022/6/4,3:15,276,0
2022/6/4,3:20,278,0
2022/6/4,3:25,278,0
2022/6/4,3:30,282,0
2022/6/4,3:35,282,0
2022/6/4,3:40,283,0
2022/6/4,3:45,282,0
2022/6/4,3:50,285,0
2022/6/4,3:55,281,0
2022/6/4,4:00,281,0
2022/6/4,4:05,278,0
2022/6/4,4:10,277,0
2022/6/4,4:15,277,0
2022/6/4,4:20,278,0
2022/6/4,4:25,278,0
2022/6/4,4:30,279,0
2022/6/4,4:35,277,0
2022/6/4,4:40,279,0
2022/6/4,4:45,281,0
2022/6/4,4:50,277,1
2022/6/4,4:55,277,1
2022/6/4,5:00,275,1
2022/6/4,5:05,276,2
2022/6/4,5:10,275,2
2022/6/4,5:15,271,3
2022/6/4,5:20,267,4
2022/6/4,5:25,265,4
2022/6/4,5:30,265,5
2022/6/4,5:35,267,6
2022/6/4,5:40,265,6
2022/6/4,5:45,262,7
2022/6/4,5:50,259,8
2022/6/4,5:55,259,9
2022/6/4,6:00,256,10
2022/6/4,6:05,258,11
2022/6/4,6:10,258,13
2022/6/4,6:15,256,14
2022/6/4,6:20,251,15
2022/6/4,6:25,248,17
2022/6/4,6:30,245,18
2022/6/4,6:35,246,20
2022/6/4,6:40,243,20
2022/6/4,6:45,245,24
2022/6/4,6:50,242,26
2022/6/4,6:55,244,28
2022/6/4,7:00,244,28
2022/6/4,7:05,242,28
2022/6/4,7:10,242,28
2022/6/4,7:15,240,31
2022/6/4,7:20,240,31
2022/6/4,7:25,240,34
2022/6/4,7:30,241,35
2022/6/4,7:35,242,34
2022/6/4,7:40,243,36
2022/6/4,7:45,242,39
2022/6/4,7:50,241,41
2022/6/4,7:55,243,44
2022/6/4,8:00,240,41
2022/6/4,8:05,244,43
2022/6/4,8:10,245,42
2022/6/4,8:15,247,46
2022/6/4,8:20,246,45
2022/6/4,8:25,245,47
2022/6/4,8:30,247,47
2022/6/4,8:35,252,49
2022/6/4,8:40,251,52
2022/6/4,8:45,253,53
2022/6/4,8:50,255,57
2022/6/4,8:55,252,52
2022/6/4,9:00,250,53
2022/6/4,9:05,256,55
2022/6/4,9:10,254,56
2022/6/4,9:15,254,57
2022/6/4,9:20,254,58
2022/6/4,9:25,255,60
2022/6/4,9:30,256,64
2022/6/4,9:35,257,64
2022/6/4,9:40,258,64
2022/6/4,9:45,260,66
2022/6/4,9:50,259,67
2022/6/4,9:55,260,66
2022/6/4,10:00,259,69
2022/6/4,10:05,260,74
2022/6/4,10:10,264,79
2022/6/4,10:15,264,78
2022/6/4,10:20,266,80
2022/6/4,10:25,268,84
2022/6/4,10:30,272,88
2022/6/4,10:35,275,92
2022/6/4,10:40,273,90
2022/6/4,10:45,269,90
2022/6/4,10:50,270,91
2022/6/4,10:55,274,95
2022/6/4,11:00,272,93
2022/6/4,11:05,271,89
2022/6/4,11:10,268,88
2022/6/4,11:15,269,87
2022/6/4,11:20,269,88
2022/6/4,11:25,274,93
2022/6/4,11:30,276,97
2022/6/4,11:35,276,97
2022/6/4,11:40,278,97
2022/6/4,11:45,281,102
2022/6/4,11:50,276,99
2022/6/4,11:55,276,101
2022/6/4,12:00,277,95
2022/6/4,12:05,273,91
2022/6/4,12:10,272,93
2022/6/4,12:15,270,96
2022/6/4,12:20,272,98
2022/6/4,12:25,271,99
2022/6/4,12:30,269,98
2022/6/4,12:35,267,97
2022/6/4,12:40,265,97
2022/6/4,12:45,266,100
2022/6/4,12:50,268,101
2022/6/4,12:55,266,98
2022/6/4,13:00,267,100
2022/6/4,13:05,269,98
2022/6/4,13:10,270,99
2022/6/4,13:15,270,98
2022/6/4,13:20,269,97
2022/6/4,13:25,267,97
2022/6/4,13:30,270,96
2022/6/4,13:35,269,95
2022/6/4,13:40,268,96
2022/6/4,13:45,268,95
2022/6/4,13:50,269,95
2022/6/4,13:55,268,91
2022/6/4,14:00,267,92
2022/6/4,14:05,266,93
2022/6/4,14:10,266,90
2022/6/4,14:15,265,88
2022/6/4,14:20,266,89
2022/6/4,14:25,266,87
2022/6/4,14:30,266,86
2022/6/4,14:35,265,86
2022/6/4,14:40,267,84
2022/6/4,14:45,261,80
2022/6/4,14:50,263,79
2022/6/4,14:55,262,78
2022/6/4,15:00,261,78
2022/6/4,15:05,261,76
2022/6/4,15:10,261,75
2022/6/4,15:15,262,73
2022/6/4,15:20,260,72
2022/6/4,15:25,262,70
2022/6/4,15:30,263,67
2022/6/4,15:35,261,66
2022/6/4,15:40,261,65
2022/6/4,15:45,260,62
2022/6/4,15:50,262,60
2022/6/4,15:55,262,59
2022/6/4,16:00,262,56
2022/6/4,16:05,260,56
2022/6/4,16:10,262,53
2022/6/4,16:15,262,52
2022/6/4,16:20,262,50
2022/6/4,16:25,263,48
2022/6/4,16:30,265,46
2022/6/4,16:35,265,44
2022/6/4,16:40,263,43
2022/6/4,16:45,262,40
2022/6/4,16:50,264,39
2022/6/4,16:55,265,37
2022/6/4,17:00,264,35
2022/6/4,17:05,258,32
2022/6/4,17:10,259,30
2022/6/4,17:15,259,26
2022/6/4,17:20,260,25
2022/6/4,17:25,260,23
2022/6/4,17:30,259,20
2022/6/4,17:35,258,18
2022/6/4,17:40,259,17
2022/6/4,17:45,259,16
2022/6/4,17:50,260,15
2022/6/4,17:55,259,13
2022/6/4,18:00,261,12
2022/6/4,18:05,260,10
2022/6/4,18:10,257,9
2022/6/4,18:15,259,8
2022/6/4,18:20,260,7
2022/6/4,18:25,258,5
