2022/11/2 8:00 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
390,10:00〜11:00,11月1日,9:46,13,88
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
345,10:00〜11:00,11月1日,9:16
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
375,15:00〜16:00,11月1日,17:46,10,90
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
341,15:00〜16:00,11月1日,17:46
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2022/11/1,0:00,258,265,84,306
2022/11/1,1:00,263,266,85,307
2022/11/1,2:00,284,281,87,325
2022/11/1,3:00,301,299,86,348
2022/11/1,4:00,306,309,84,360
2022/11/1,5:00,304,311,83,364
2022/11/1,6:00,300,310,82,364
2022/11/1,7:00,299,302,84,355
2022/11/1,8:00,323,314,88,363
2022/11/1,9:00,345,333,89,384
2022/11/1,10:00,347,345,89,390
2022/11/1,11:00,350,345,89,389
2022/11/1,12:00,332,318,93,356
2022/11/1,13:00,346,342,91,377
2022/11/1,14:00,349,345,91,381
2022/11/1,15:00,344,341,91,375
2022/11/1,16:00,348,344,90,386
2022/11/1,17:00,346,339,90,381
2022/11/1,18:00,337,345,88,380
2022/11/1,19:00,321,326,83,382
2022/11/1,20:00,308,308,81,380
2022/11/1,21:00,297,297,78,378
2022/11/1,22:00,290,289,76,381
2022/11/1,23:00,279,279,72,386
最大使用率(%),時間帯
93,12:00〜13:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
433,10:00〜11:00,11月2日,7:46,29,77
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
335,10:00〜11:00,11月1日,23:16
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
389,16:00〜17:00,11月2日,7:46,17,85
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
332,16:00〜17:00,11月2日,7:46
DATE,TIME,当日実績（５分間隔値）(万kW),太陽光発電実績（５分間隔値）(万kW)
