2022/12/6 8:00 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
486,9:00〜10:00,12月5日,8:46,21,82
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
403,9:00〜10:00,12月5日,8:46
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
467,17:00〜18:00,12月5日,17:16,17,85
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
400,17:00〜18:00,12月5日,17:16
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2022/12/5,0:00,270,265,69,387
2022/12/5,1:00,278,274,70,397
2022/12/5,2:00,301,297,73,408
2022/12/5,3:00,320,317,73,433
2022/12/5,4:00,328,325,74,443
2022/12/5,5:00,328,323,74,438
2022/12/5,6:00,333,329,75,441
2022/12/5,7:00,345,341,75,455
2022/12/5,8:00,374,381,81,461
2022/12/5,9:00,390,403,80,486
2022/12/5,10:00,392,393,80,484
2022/12/5,11:00,392,387,81,480
2022/12/5,12:00,376,368,82,456
2022/12/5,13:00,392,378,83,471
2022/12/5,14:00,396,384,83,473
2022/12/5,15:00,394,392,83,473
2022/12/5,16:00,403,399,85,470
2022/12/5,17:00,398,400,85,467
2022/12/5,18:00,389,393,84,462
2022/12/5,19:00,371,375,81,456
2022/12/5,20:00,356,356,79,450
2022/12/5,21:00,343,342,78,438
2022/12/5,22:00,338,332,78,432
2022/12/5,23:00,331,323,72,455
最大使用率(%),時間帯
85,17:00〜18:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
457,16:00〜17:00,12月6日,7:46,14,87
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
400,16:00〜17:00,12月6日,7:46
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
457,16:00〜17:00,12月6日,7:46,14,87
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
400,16:00〜17:00,12月6日,7:46
DATE,TIME,当日実績（５分間隔値）(万kW),太陽光発電実績（５分間隔値）(万kW)
2022/12/5,0:00,267,0
2022/12/5,0:05,265,0
2022/12/5,0:10,264,0
2022/12/5,0:15,266,0
2022/12/5,0:20,265,0
2022/12/5,0:25,267,0
2022/12/5,0:30,267,0
2022/12/5,0:35,265,0
2022/12/5,0:40,265,0
2022/12/5,0:45,265,0
2022/12/5,0:50,266,0
2022/12/5,0:55,268,0
2022/12/5,1:00,268,0
2022/12/5,1:05,271,0
2022/12/5,1:10,271,0
2022/12/5,1:15,268,0
2022/12/5,1:20,272,0
2022/12/5,1:25,271,0
2022/12/5,1:30,274,0
2022/12/5,1:35,276,0
2022/12/5,1:40,277,0
2022/12/5,1:45,278,0
2022/12/5,1:50,280,0
2022/12/5,1:55,280,0
2022/12/5,2:00,282,0
2022/12/5,2:05,286,0
2022/12/5,2:10,289,0
2022/12/5,2:15,289,0
2022/12/5,2:20,291,0
2022/12/5,2:25,293,0
2022/12/5,2:30,295,0
2022/12/5,2:35,301,0
2022/12/5,2:40,300,0
2022/12/5,2:45,306,0
2022/12/5,2:50,305,0
2022/12/5,2:55,307,0
2022/12/5,3:00,308,0
2022/12/5,3:05,311,0
2022/12/5,3:10,314,0
2022/12/5,3:15,316,0
2022/12/5,3:20,316,0
2022/12/5,3:25,316,0
2022/12/5,3:30,316,0
2022/12/5,3:35,319,0
2022/12/5,3:40,318,0
2022/12/5,3:45,322,0
2022/12/5,3:50,320,0
2022/12/5,3:55,321,0
2022/12/5,4:00,320,0
2022/12/5,4:05,323,0
2022/12/5,4:10,324,0
2022/12/5,4:15,327,0
2022/12/5,4:20,323,0
2022/12/5,4:25,324,0
2022/12/5,4:30,324,0
2022/12/5,4:35,325,0
2022/12/5,4:40,327,0
2022/12/5,4:45,327,0
2022/12/5,4:50,329,0
2022/12/5,4:55,329,0
2022/12/5,5:00,327,0
2022/12/5,5:05,328,0
2022/12/5,5:10,327,0
2022/12/5,5:15,325,0
2022/12/5,5:20,324,0
2022/12/5,5:25,325,0
2022/12/5,5:30,325,0
2022/12/5,5:35,325,0
2022/12/5,5:40,327,0
2022/12/5,5:45,328,0
2022/12/5,5:50,326,0
2022/12/5,5:55,325,0
2022/12/5,6:00,328,0
2022/12/5,6:05,329,0
2022/12/5,6:10,331,0
2022/12/5,6:15,331,0
