2021/02/22 00:10 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
134,19:00〜20:00,02月21日,20:34,52,65
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
88,19:00〜20:00,02月21日,20:34
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
134,19:00〜20:00,02月21日,20:34,52,65
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
88,19:00〜20:00,02月21日,20:34
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/02/21,00:00,71,70,52,134
2021/02/21,01:00,69,69,51,134
2021/02/21,02:00,71,70,52,134
2021/02/21,03:00,74,72,55,134
2021/02/21,04:00,73,71,54,134
2021/02/21,05:00,70,68,52,134
2021/02/21,06:00,68,67,50,134
2021/02/21,07:00,70,69,51,135
2021/02/21,08:00,73,73,51,141
2021/02/21,09:00,76,77,53,141
2021/02/21,10:00,77,78,57,134
2021/02/21,11:00,78,80,58,133
2021/02/21,12:00,77,81,57,134
2021/02/21,13:00,78,84,57,135
2021/02/21,14:00,76,80,57,133
2021/02/21,15:00,76,79,56,134
2021/02/21,16:00,76,80,54,139
2021/02/21,17:00,78,81,56,139
2021/02/21,18:00,83,85,61,135
2021/02/21,19:00,86,88,64,134
2021/02/21,20:00,84,86,62,134
2021/02/21,21:00,80,83,59,134
2021/02/21,22:00,74,78,55,134
2021/02/21,23:00,70,72,52,134
最大使用率(%),時間帯
64,19:00〜20:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
134,18:00〜19:00,02月22日,00:00,54,64
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
87,18:00〜19:00,02月22日,00:00
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
134,18:00〜19:00,02月22日,00:00,54,64
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
87,18:00〜19:00,02月22日,00:00
DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2021/02/21,00:00,73,0
2021/02/21,00:05,74,0
2021/02/21,00:10,74,0
2021/02/21,00:15,74,0
2021/02/21,00:20,72,0
2021/02/21,00:25,70,0
2021/02/21,00:30,69,0
2021/02/21,00:35,70,0
2021/02/21,00:40,71,0
2021/02/21,00:45,72,0
2021/02/21,00:50,72,0
2021/02/21,00:55,70,0
2021/02/21,01:00,70,0
2021/02/21,01:05,71,0
2021/02/21,01:10,72,0
2021/02/21,01:15,71,0
2021/02/21,01:20,69,0
2021/02/21,01:25,68,0
2021/02/21,01:30,68,0
2021/02/21,01:35,69,0
2021/02/21,01:40,70,0
2021/02/21,01:45,72,0
2021/02/21,01:50,71,0
2021/02/21,01:55,69,0
2021/02/21,02:00,71,0
2021/02/21,02:05,72,0
2021/02/21,02:10,72,0
2021/02/21,02:15,72,0
2021/02/21,02:20,70,0
2021/02/21,02:25,69,0
2021/02/21,02:30,70,0
2021/02/21,02:35,72,0
2021/02/21,02:40,73,0
2021/02/21,02:45,74,0
2021/02/21,02:50,73,0
2021/02/21,02:55,73,0
2021/02/21,03:00,74,0
2021/02/21,03:05,75,0
2021/02/21,03:10,75,0
2021/02/21,03:15,74,0
2021/02/21,03:20,72,0
2021/02/21,03:25,72,0
2021/02/21,03:30,73,0
2021/02/21,03:35,75,0
2021/02/21,03:40,76,0
2021/02/21,03:45,75,0
2021/02/21,03:50,73,0
2021/02/21,03:55,76,0
2021/02/21,04:00,76,0
2021/02/21,04:05,76,0
2021/02/21,04:10,75,0
2021/02/21,04:15,73,0
2021/02/21,04:20,72,0
2021/02/21,04:25,72,0
2021/02/21,04:30,73,0
2021/02/21,04:35,74,0
2021/02/21,04:40,75,0
2021/02/21,04:45,75,0
2021/02/21,04:50,73,0
2021/02/21,04:55,75,0
2021/02/21,05:00,75,0
2021/02/21,05:05,75,0
2021/02/21,05:10,73,0
2021/02/21,05:15,71,0
2021/02/21,05:20,70,0
2021/02/21,05:25,70,0
2021/02/21,05:30,71,0
2021/02/21,05:35,72,0
2021/02/21,05:40,71,0
2021/02/21,05:45,69,0
2021/02/21,05:50,69,0
2021/02/21,05:55,70,0
2021/02/21,06:00,70,0
2021/02/21,06:05,70,0
2021/02/21,06:10,69,0
2021/02/21,06:15,67,0
2021/02/21,06:20,67,0
2021/02/21,06:25,67,0
2021/02/21,06:30,67,0
2021/02/21,06:35,69,0
2021/02/21,06:40,70,0
2021/02/21,06:45,70,0
2021/02/21,06:50,71,0
2021/02/21,06:55,69,0
2021/02/21,07:00,71,0
2021/02/21,07:05,71,0
2021/02/21,07:10,72,0
2021/02/21,07:15,71,0
2021/02/21,07:20,69,0
2021/02/21,07:25,69,0
2021/02/21,07:30,69,0
2021/02/21,07:35,72,1
2021/02/21,07:40,73,1
2021/02/21,07:45,73,2
2021/02/21,07:50,73,2
2021/02/21,07:55,71,3
2021/02/21,08:00,72,3
2021/02/21,08:05,76,4
2021/02/21,08:10,76,4
2021/02/21,08:15,74,5
2021/02/21,08:20,73,5
2021/02/21,08:25,71,6
2021/02/21,08:30,70,6
2021/02/21,08:35,74,8
2021/02/21,08:40,75,8
2021/02/21,08:45,76,9
2021/02/21,08:50,76,9
2021/02/21,08:55,74,10
2021/02/21,09:00,75,10
2021/02/21,09:05,80,11
2021/02/21,09:10,79,11
2021/02/21,09:15,79,13
2021/02/21,09:20,76,13
2021/02/21,09:25,75,14
2021/02/21,09:30,74,14
2021/02/21,09:35,77,15
2021/02/21,09:40,78,15
2021/02/21,09:45,76,16
2021/02/21,09:50,79,16
2021/02/21,09:55,78,17
2021/02/21,10:00,78,17
2021/02/21,10:05,80,17
2021/02/21,10:10,78,17
2021/02/21,10:15,80,19
2021/02/21,10:20,80,19
2021/02/21,10:25,80,18
2021/02/21,10:30,79,18
2021/02/21,10:35,77,17
2021/02/21,10:40,77,17
2021/02/21,10:45,76,20
2021/02/21,10:50,77,20
2021/02/21,10:55,77,18
2021/02/21,11:00,79,18
2021/02/21,11:05,82,21
2021/02/21,11:10,78,21
2021/02/21,11:15,80,23
2021/02/21,11:20,81,23
2021/02/21,11:25,81,23
2021/02/21,11:30,80,23
2021/02/21,11:35,78,23
2021/02/21,11:40,78,23
2021/02/21,11:45,77,24
2021/02/21,11:50,78,24
2021/02/21,11:55,78,21
2021/02/21,12:00,79,21
2021/02/21,12:05,79,20
2021/02/21,12:10,78,20
2021/02/21,12:15,80,23
2021/02/21,12:20,78,23
2021/02/21,12:25,77,23
2021/02/21,12:30,78,23
2021/02/21,12:35,81,23
2021/02/21,12:40,80,23
2021/02/21,12:45,79,26
2021/02/21,12:50,78,26
2021/02/21,12:55,78,26
2021/02/21,13:00,78,26
2021/02/21,13:05,78,23
2021/02/21,13:10,79,23
2021/02/21,13:15,80,25
2021/02/21,13:20,80,25
2021/02/21,13:25,79,24
2021/02/21,13:30,78,24
2021/02/21,13:35,79,23
2021/02/21,13:40,80,23
2021/02/21,13:45,79,25
2021/02/21,13:50,79,25
2021/02/21,13:55,77,23
2021/02/21,14:00,77,23
2021/02/21,14:05,76,24
2021/02/21,14:10,77,24
2021/02/21,14:15,79,23
2021/02/21,14:20,79,23
2021/02/21,14:25,80,22
2021/02/21,14:30,78,22
2021/02/21,14:35,78,22
2021/02/21,14:40,78,22
2021/02/21,14:45,79,22
2021/02/21,14:50,79,22
