2018/10/23 1:10 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時使用率(%)
2082,14:00〜15:00,10/22,9:30,84
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1760,14:00〜15:00,10/22,9:30
最大使用率(%),予想気温(最低),予想気温(最高),気温実績(最低),気温実績(最高)
83,13,24,12.8,23.9
DATE,TIME,当日実績(万kW),予想値(万kW),使用率(%)
2018/10/22,0:00,1148,1130,55
2018/10/22,1:00,1108,1090,53
2018/10/22,2:00,1153,1150,55
2018/10/22,3:00,1236,1220,59
2018/10/22,4:00,1258,1250,60
2018/10/22,5:00,1248,1240,59
2018/10/22,6:00,1279,1280,61
2018/10/22,7:00,1396,1390,67
2018/10/22,8:00,1522,1550,73
2018/10/22,9:00,1647,1680,79
2018/10/22,10:00,1687,1720,81
2018/10/22,11:00,1701,1740,81
2018/10/22,12:00,1617,1640,77
2018/10/22,13:00,1710,1750,82
2018/10/22,14:00,1731,1760,83
2018/10/22,15:00,1702,1740,81
2018/10/22,16:00,1713,1750,82
2018/10/22,17:00,1734,1750,83
2018/10/22,18:00,1714,1730,82
2018/10/22,19:00,1629,1650,78
2018/10/22,20:00,1548,1570,74
2018/10/22,21:00,1489,1500,71
2018/10/22,22:00,1418,1440,68
2018/10/22,23:00,1351,1350,64
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時使用率(%)
2018,14:00〜15:00,10/22,18:30,88
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1780,14:00〜15:00,10/22,18:30
予想気温(最低),予想気温(最高)
17,21
2018/10/22,5:20,1259
2018/10/22,5:25,1256
2018/10/22,5:30,1249
2018/10/22,5:35,1244
2018/10/22,5:40,1241
2018/10/22,5:45,1247
2018/10/22,5:50,1246
2018/10/22,5:55,1246
2018/10/22,6:00,1251
2018/10/22,6:05,1250
2018/10/22,6:10,1258
2018/10/22,6:15,1249
2018/10/22,6:20,1252
2018/10/22,6:25,1254
2018/10/22,6:30,1267
2018/10/22,6:35,1287
2018/10/22,6:40,1308
2018/10/22,6:45,1314
2018/10/22,6:50,1322
2018/10/22,6:55,1339
2018/10/22,7:00,1343
2018/10/22,7:05,1347
2018/10/22,7:10,1358
2018/10/22,7:15,1376
2018/10/22,7:20,1390
2018/10/22,7:25,1398
2018/10/22,7:30,1390
2018/10/22,7:35,1405
2018/10/22,7:40,1425
2018/10/22,7:45,1434
2018/10/22,7:50,1446
2018/10/22,7:55,1434
2018/10/22,8:00,1439
2018/10/22,8:05,1466
2018/10/22,8:10,1490
2018/10/22,8:15,1501
2018/10/22,8:20,1502
2018/10/22,8:25,1511
2018/10/22,8:30,1520
2018/10/22,8:35,1546
2018/10/22,8:40,1554
2018/10/22,8:45,1569
2018/10/22,8:50,1579
2018/10/22,8:55,1589
2018/10/22,9:00,1603
2018/10/22,9:05,1616
2018/10/22,9:10,1624
2018/10/22,9:15,1629
2018/10/22,9:20,1639
2018/10/22,9:25,1654
2018/10/22,9:30,1650
2018/10/22,9:35,1658
2018/10/22,9:40,1667
2018/10/22,9:45,1668
2018/10/22,9:50,1678
2018/10/22,9:55,1678
2018/10/22,10:00,1677
2018/10/22,10:05,1673
2018/10/22,10:10,1672
2018/10/22,10:15,1678
2018/10/22,10:20,1689
2018/10/22,10:25,1689
2018/10/22,10:30,1688
2018/10/22,10:35,1696
2018/10/22,10:40,1698
2018/10/22,10:45,1697
2018/10/22,10:50,1696
2018/10/22,10:55,1695
2018/10/22,11:00,1705
2018/10/22,11:05,1697
2018/10/22,11:10,1709
2018/10/22,11:15,1706
2018/10/22,11:20,1710
2018/10/22,11:25,1706
2018/10/22,11:30,1696
2018/10/22,11:35,1699
2018/10/22,11:40,1706
2018/10/22,11:45,1699
2018/10/22,11:50,1695
2018/10/22,11:55,1688
2018/10/22,12:00,1681
2018/10/22,12:05,1651
2018/10/22,12:10,1625
2018/10/22,12:15,1618
2018/10/22,12:20,1614
2018/10/22,12:25,1603
2018/10/22,12:30,1596
2018/10/22,12:35,1593
2018/10/22,12:40,1592
2018/10/22,12:45,1599
2018/10/22,12:50,1610
2018/10/22,12:55,1627
2018/10/22,13:00,1648
2018/10/22,13:05,1675
2018/10/22,13:10,1705
2018/10/22,13:15,1707
2018/10/22,13:20,1713
2018/10/22,13:25,1719
2018/10/22,13:30,1721
2018/10/22,13:35,1729
2018/10/22,13:40,1727
2018/10/22,13:45,1723
2018/10/22,13:50,1725
2018/10/22,13:55,1727
2018/10/22,14:00,1726
2018/10/22,14:05,1727
2018/10/22,14:10,1728
2018/10/22,14:15,1736
2018/10/22,14:20,1734
2018/10/22,14:25,1741
2018/10/22,14:30,1737
2018/10/22,14:35,1741
2018/10/22,14:40,1732
2018/10/22,14:45,1727
2018/10/22,14:50,1721
2018/10/22,14:55,1720
2018/10/22,15:00,1712
2018/10/22,15:05,1701
2018/10/22,15:10,1691
2018/10/22,15:15,1695
2018/10/22,15:20,1697
2018/10/22,15:25,1696
2018/10/22,15:30,1701
2018/10/22,15:35,1708
2018/10/22,15:40,1707
2018/10/22,15:45,1705
2018/10/22,15:50,1701
2018/10/22,15:55,1707
2018/10/22,16:00,1712
2018/10/22,16:05,1717
2018/10/22,16:10,1719
2018/10/22,16:15,1712
2018/10/22,16:20,1713
2018/10/22,16:25,1709
2018/10/22,16:30,1708
2018/10/22,16:35,1716
2018/10/22,16:40,1711
2018/10/22,16:45,1711
2018/10/22,16:50,1712
2018/10/22,16:55,1712
2018/10/22,17:00,1709
2018/10/22,17:05,1713
2018/10/22,17:10,1720
2018/10/22,17:15,1724
2018/10/22,17:20,1737
2018/10/22,17:25,1735
2018/10/22,17:30,1746
2018/10/22,17:35,1740
2018/10/22,17:40,1742
2018/10/22,17:45,1746
2018/10/22,17:50,1748
2018/10/22,17:55,1746
2018/10/22,18:00,1740
2018/10/22,18:05,1734
2018/10/22,18:10,1730
2018/10/22,18:15,1725
2018/10/22,18:20,1723
2018/10/22,18:25,1719
2018/10/22,18:30,1713
2018/10/22,18:35,1705
2018/10/22,18:40,1703
2018/10/22,18:45,1695
2018/10/22,18:50,1687
2018/10/22,18:55,1690
2018/10/22,19:00,1681
2018/10/22,19:05,1674
2018/10/22,19:10,1666
2018/10/22,19:15,1649
2018/10/22,19:20,1638
2018/10/22,19:25,1632
2018/10/22,19:30,1625
2018/10/22,19:35,1616
2018/10/22,19:40,1602
2018/10/22,19:45,1592
2018/10/22,19:50,1592
2018/10/22,19:55,1583
2018/10/22,20:00,1580
2018/10/22,20:05,1575
2018/10/22,20:10,1571
2018/10/22,20:15,1566
2018/10/22,20:20,1555
2018/10/22,20:25,1543
2018/10/22,20:30,1543
2018/10/22,20:35,1537
2018/10/22,20:40,1531
2018/10/22,20:45,1533
2018/10/22,20:50,1526
2018/10/22,20:55,1521
2018/10/22,21:00,1518
2018/10/22,21:05,1520
2018/10/22,21:10,1519
2018/10/22,21:15,1511
2018/10/22,21:20,1500
2018/10/22,21:25,1486
2018/10/22,21:30,1491
2018/10/22,21:35,1469
2018/10/22,21:40,1473
2018/10/22,21:45,1469
2018/10/22,21:50,1455
2018/10/22,21:55,1456
2018/10/22,22:00,1442
2018/10/22,22:05,1432
2018/10/22,22:10,1434
2018/10/22,22:15,1432
2018/10/22,22:20,1419
2018/10/22,22:25,1419
2018/10/22,22:30,1422
2018/10/22,22:35,1412
2018/10/22,22:40,1406
2018/10/22,22:45,1403
2018/10/22,22:50,1394
2018/10/22,22:55,1395
2018/10/22,23:00,1380
2018/10/22,23:05,1376
2018/10/22,23:10,1379
2018/10/22,23:15,1379
2018/10/22,23:20,1374
2018/10/22,23:25,1356
2018/10/22,23:30,1354
2018/10/22,23:35,1346
2018/10/22,23:40,1338
2018/10/22,23:45,1325
2018/10/22,23:50,1308
2018/10/22,23:55,1302
