2018/10/18 1:10 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時使用率(%)
1974,17:00〜18:00,10/17,9:30,88
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1750,17:00〜18:00,10/17,9:30
最大使用率(%),予想気温(最低),予想気温(最高),気温実績(最低),気温実績(最高)
89,17,23,17.0,22.8
DATE,TIME,当日実績(万kW),予想値(万kW),使用率(%)
2018/10/17,0:00,1267,1260,64
2018/10/17,1:00,1209,1210,61
2018/10/17,2:00,1246,1250,63
2018/10/17,3:00,1315,1310,66
2018/10/17,4:00,1331,1340,67
2018/10/17,5:00,1316,1320,66
2018/10/17,6:00,1330,1330,67
2018/10/17,7:00,1433,1420,72
2018/10/17,8:00,1591,1590,80
2018/10/17,9:00,1713,1720,86
2018/10/17,10:00,1761,1730,89
2018/10/17,11:00,1767,1730,89
2018/10/17,12:00,1666,1630,84
2018/10/17,13:00,1734,1730,87
2018/10/17,14:00,1731,1740,87
2018/10/17,15:00,1745,1740,88
2018/10/17,16:00,1736,1740,87
2018/10/17,17:00,1728,1750,87
2018/10/17,18:00,1721,1730,87
2018/10/17,19:00,1644,1650,83
2018/10/17,20:00,1555,1560,78
2018/10/17,21:00,1490,1490,75
2018/10/17,22:00,1423,1420,72
2018/10/17,23:00,1356,1340,68
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時使用率(%)
2191,14:00〜15:00,10/17,18:30,81
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1790,14:00〜15:00,10/17,18:30
予想気温(最低),予想気温(最高)
16,23
2018/10/17,8:50,1666
2018/10/17,8:55,1677
2018/10/17,9:00,1679
2018/10/17,9:05,1687
2018/10/17,9:10,1693
2018/10/17,9:15,1699
2018/10/17,9:20,1701
2018/10/17,9:25,1707
2018/10/17,9:30,1714
2018/10/17,9:35,1729
2018/10/17,9:40,1730
2018/10/17,9:45,1739
2018/10/17,9:50,1738
2018/10/17,9:55,1744
2018/10/17,10:00,1746
2018/10/17,10:05,1745
2018/10/17,10:10,1745
2018/10/17,10:15,1745
2018/10/17,10:20,1753
2018/10/17,10:25,1756
2018/10/17,10:30,1758
2018/10/17,10:35,1767
2018/10/17,10:40,1772
2018/10/17,10:45,1778
2018/10/17,10:50,1782
2018/10/17,10:55,1785
2018/10/17,11:00,1780
2018/10/17,11:05,1773
2018/10/17,11:10,1782
2018/10/17,11:15,1765
2018/10/17,11:20,1764
2018/10/17,11:25,1768
2018/10/17,11:30,1765
2018/10/17,11:35,1763
2018/10/17,11:40,1769
2018/10/17,11:45,1756
2018/10/17,11:50,1759
2018/10/17,11:55,1765
2018/10/17,12:00,1746
2018/10/17,12:05,1713
2018/10/17,12:10,1688
2018/10/17,12:15,1662
2018/10/17,12:20,1653
2018/10/17,12:25,1652
2018/10/17,12:30,1639
2018/10/17,12:35,1638
2018/10/17,12:40,1643
2018/10/17,12:45,1639
2018/10/17,12:50,1652
2018/10/17,12:55,1662
2018/10/17,13:00,1677
2018/10/17,13:05,1713
2018/10/17,13:10,1742
2018/10/17,13:15,1744
2018/10/17,13:20,1744
2018/10/17,13:25,1744
2018/10/17,13:30,1747
2018/10/17,13:35,1754
2018/10/17,13:40,1754
2018/10/17,13:45,1738
2018/10/17,13:50,1727
2018/10/17,13:55,1725
2018/10/17,14:00,1724
2018/10/17,14:05,1726
2018/10/17,14:10,1722
2018/10/17,14:15,1725
2018/10/17,14:20,1727
2018/10/17,14:25,1731
2018/10/17,14:30,1730
2018/10/17,14:35,1735
2018/10/17,14:40,1731
2018/10/17,14:45,1733
2018/10/17,14:50,1744
2018/10/17,14:55,1741
2018/10/17,15:00,1741
2018/10/17,15:05,1740
2018/10/17,15:10,1735
2018/10/17,15:15,1740
2018/10/17,15:20,1750
2018/10/17,15:25,1752
2018/10/17,15:30,1752
2018/10/17,15:35,1755
2018/10/17,15:40,1751
2018/10/17,15:45,1747
2018/10/17,15:50,1741
2018/10/17,15:55,1732
2018/10/17,16:00,1728
2018/10/17,16:05,1738
2018/10/17,16:10,1739
2018/10/17,16:15,1742
2018/10/17,16:20,1747
2018/10/17,16:25,1745
2018/10/17,16:30,1744
2018/10/17,16:35,1751
2018/10/17,16:40,1733
2018/10/17,16:45,1721
2018/10/17,16:50,1720
2018/10/17,16:55,1719
2018/10/17,17:00,1718
2018/10/17,17:05,1715
2018/10/17,17:10,1712
2018/10/17,17:15,1714
2018/10/17,17:20,1717
2018/10/17,17:25,1728
2018/10/17,17:30,1737
2018/10/17,17:35,1740
2018/10/17,17:40,1740
2018/10/17,17:45,1744
2018/10/17,17:50,1738
2018/10/17,17:55,1737
2018/10/17,18:00,1743
2018/10/17,18:05,1740
2018/10/17,18:10,1731
2018/10/17,18:15,1730
2018/10/17,18:20,1729
2018/10/17,18:25,1724
2018/10/17,18:30,1725
2018/10/17,18:35,1726
2018/10/17,18:40,1712
2018/10/17,18:45,1707
2018/10/17,18:50,1697
2018/10/17,18:55,1689
2018/10/17,19:00,1684
2018/10/17,19:05,1674
2018/10/17,19:10,1675
2018/10/17,19:15,1670
2018/10/17,19:20,1657
2018/10/17,19:25,1645
2018/10/17,19:30,1638
2018/10/17,19:35,1631
2018/10/17,19:40,1624
2018/10/17,19:45,1615
2018/10/17,19:50,1612
2018/10/17,19:55,1600
2018/10/17,20:00,1593
2018/10/17,20:05,1578
2018/10/17,20:10,1575
2018/10/17,20:15,1568
2018/10/17,20:20,1566
2018/10/17,20:25,1557
2018/10/17,20:30,1548
2018/10/17,20:35,1544
2018/10/17,20:40,1538
2018/10/17,20:45,1542
2018/10/17,20:50,1533
2018/10/17,20:55,1520
2018/10/17,21:00,1515
2018/10/17,21:05,1511
2018/10/17,21:10,1514
2018/10/17,21:15,1513
2018/10/17,21:20,1487
2018/10/17,21:25,1485
2018/10/17,21:30,1486
2018/10/17,21:35,1492
2018/10/17,21:40,1486
2018/10/17,21:45,1478
2018/10/17,21:50,1462
2018/10/17,21:55,1455
2018/10/17,22:00,1455
2018/10/17,22:05,1450
2018/10/17,22:10,1453
2018/10/17,22:15,1440
2018/10/17,22:20,1430
2018/10/17,22:25,1421
2018/10/17,22:30,1418
2018/10/17,22:35,1415
2018/10/17,22:40,1414
2018/10/17,22:45,1407
2018/10/17,22:50,1392
2018/10/17,22:55,1385
2018/10/17,23:00,1381
2018/10/17,23:05,1396
2018/10/17,23:10,1380
2018/10/17,23:15,1387
2018/10/17,23:20,1375
2018/10/17,23:25,1376
2018/10/17,23:30,1365
2018/10/17,23:35,1346
2018/10/17,23:40,1321
2018/10/17,23:45,1310
2018/10/17,23:50,1322
2018/10/17,23:55,1311
