2018/10/22 1:10 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時使用率(%)
1949,18:00〜19:00,10/21,9:30,74
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1460,18:00〜19:00,10/21,9:30
最大使用率(%),予想気温(最低),予想気温(最高),気温実績(最低),気温実績(最高)
76,11,24,11.4,23.4
DATE,TIME,当日実績(万kW),予想値(万kW),使用率(%)
2018/10/21,0:00,1165,1170,59
2018/10/21,1:00,1113,1140,57
2018/10/21,2:00,1159,1180,59
2018/10/21,3:00,1226,1250,62
2018/10/21,4:00,1249,1240,64
2018/10/21,5:00,1202,1190,61
2018/10/21,6:00,1164,1150,59
2018/10/21,7:00,1192,1180,61
2018/10/21,8:00,1239,1210,63
2018/10/21,9:00,1292,1290,66
2018/10/21,10:00,1321,1320,67
2018/10/21,11:00,1324,1320,67
2018/10/21,12:00,1323,1330,67
2018/10/21,13:00,1326,1320,68
2018/10/21,14:00,1329,1320,68
2018/10/21,15:00,1333,1310,68
2018/10/21,16:00,1359,1320,69
2018/10/21,17:00,1440,1420,73
2018/10/21,18:00,1491,1460,76
2018/10/21,19:00,1465,1430,75
2018/10/21,20:00,1428,1390,73
2018/10/21,21:00,1364,1340,69
2018/10/21,22:00,1295,1280,66
2018/10/21,23:00,1236,1220,63
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時使用率(%)
2209,14:00〜15:00,10/21,18:30,79
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1760,14:00〜15:00,10/21,18:30
予想気温(最低),予想気温(最高)
13,24
2018/10/21,4:55,1237
2018/10/21,5:00,1235
2018/10/21,5:05,1228
2018/10/21,5:10,1225
2018/10/21,5:15,1215
2018/10/21,5:20,1216
2018/10/21,5:25,1206
2018/10/21,5:30,1205
2018/10/21,5:35,1210
2018/10/21,5:40,1188
2018/10/21,5:45,1181
2018/10/21,5:50,1165
2018/10/21,5:55,1154
2018/10/21,6:00,1169
2018/10/21,6:05,1169
2018/10/21,6:10,1168
2018/10/21,6:15,1161
2018/10/21,6:20,1149
2018/10/21,6:25,1151
2018/10/21,6:30,1150
2018/10/21,6:35,1173
2018/10/21,6:40,1171
2018/10/21,6:45,1171
2018/10/21,6:50,1167
2018/10/21,6:55,1166
2018/10/21,7:00,1166
2018/10/21,7:05,1160
2018/10/21,7:10,1169
2018/10/21,7:15,1189
2018/10/21,7:20,1191
2018/10/21,7:25,1187
2018/10/21,7:30,1192
2018/10/21,7:35,1197
2018/10/21,7:40,1205
2018/10/21,7:45,1206
2018/10/21,7:50,1220
2018/10/21,7:55,1223
2018/10/21,8:00,1222
2018/10/21,8:05,1223
2018/10/21,8:10,1223
2018/10/21,8:15,1216
2018/10/21,8:20,1222
2018/10/21,8:25,1234
2018/10/21,8:30,1250
2018/10/21,8:35,1260
2018/10/21,8:40,1251
2018/10/21,8:45,1241
2018/10/21,8:50,1257
2018/10/21,8:55,1269
2018/10/21,9:00,1263
2018/10/21,9:05,1278
2018/10/21,9:10,1294
2018/10/21,9:15,1297
2018/10/21,9:20,1294
2018/10/21,9:25,1291
2018/10/21,9:30,1301
2018/10/21,9:35,1302
2018/10/21,9:40,1299
2018/10/21,9:45,1296
2018/10/21,9:50,1294
2018/10/21,9:55,1297
2018/10/21,10:00,1309
2018/10/21,10:05,1326
2018/10/21,10:10,1331
2018/10/21,10:15,1326
2018/10/21,10:20,1323
2018/10/21,10:25,1320
2018/10/21,10:30,1328
2018/10/21,10:35,1320
2018/10/21,10:40,1315
2018/10/21,10:45,1316
2018/10/21,10:50,1314
2018/10/21,10:55,1320
2018/10/21,11:00,1316
2018/10/21,11:05,1327
2018/10/21,11:10,1336
2018/10/21,11:15,1326
2018/10/21,11:20,1334
2018/10/21,11:25,1334
2018/10/21,11:30,1333
2018/10/21,11:35,1308
2018/10/21,11:40,1310
2018/10/21,11:45,1323
2018/10/21,11:50,1323
2018/10/21,11:55,1323
2018/10/21,12:00,1333
2018/10/21,12:05,1330
2018/10/21,12:10,1339
2018/10/21,12:15,1331
2018/10/21,12:20,1328
2018/10/21,12:25,1317
2018/10/21,12:30,1320
2018/10/21,12:35,1326
2018/10/21,12:40,1318
2018/10/21,12:45,1309
2018/10/21,12:50,1312
2018/10/21,12:55,1311
2018/10/21,13:00,1313
2018/10/21,13:05,1326
2018/10/21,13:10,1329
2018/10/21,13:15,1322
2018/10/21,13:20,1326
2018/10/21,13:25,1332
2018/10/21,13:30,1337
2018/10/21,13:35,1335
2018/10/21,13:40,1327
2018/10/21,13:45,1322
2018/10/21,13:50,1313
2018/10/21,13:55,1334
2018/10/21,14:00,1330
2018/10/21,14:05,1322
2018/10/21,14:10,1318
2018/10/21,14:15,1333
2018/10/21,14:20,1340
2018/10/21,14:25,1326
2018/10/21,14:30,1317
2018/10/21,14:35,1332
2018/10/21,14:40,1337
2018/10/21,14:45,1335
2018/10/21,14:50,1332
2018/10/21,14:55,1330
2018/10/21,15:00,1322
2018/10/21,15:05,1319
2018/10/21,15:10,1316
2018/10/21,15:15,1325
2018/10/21,15:20,1340
2018/10/21,15:25,1333
2018/10/21,15:30,1329
2018/10/21,15:35,1346
2018/10/21,15:40,1351
2018/10/21,15:45,1343
2018/10/21,15:50,1342
2018/10/21,15:55,1333
2018/10/21,16:00,1335
2018/10/21,16:05,1357
2018/10/21,16:10,1348
2018/10/21,16:15,1350
2018/10/21,16:20,1347
2018/10/21,16:25,1353
2018/10/21,16:30,1358
2018/10/21,16:35,1379
2018/10/21,16:40,1369
2018/10/21,16:45,1363
2018/10/21,16:50,1365
2018/10/21,16:55,1379
2018/10/21,17:00,1390
2018/10/21,17:05,1396
2018/10/21,17:10,1400
2018/10/21,17:15,1412
2018/10/21,17:20,1417
2018/10/21,17:25,1426
2018/10/21,17:30,1441
2018/10/21,17:35,1465
2018/10/21,17:40,1471
2018/10/21,17:45,1491
2018/10/21,17:50,1477
2018/10/21,17:55,1488
2018/10/21,18:00,1493
2018/10/21,18:05,1501
2018/10/21,18:10,1500
2018/10/21,18:15,1492
2018/10/21,18:20,1492
2018/10/21,18:25,1491
2018/10/21,18:30,1491
2018/10/21,18:35,1489
2018/10/21,18:40,1481
2018/10/21,18:45,1492
2018/10/21,18:50,1490
2018/10/21,18:55,1482
2018/10/21,19:00,1487
2018/10/21,19:05,1483
2018/10/21,19:10,1479
2018/10/21,19:15,1470
2018/10/21,19:20,1479
2018/10/21,19:25,1465
2018/10/21,19:30,1452
2018/10/21,19:35,1454
2018/10/21,19:40,1456
2018/10/21,19:45,1448
2018/10/21,19:50,1454
2018/10/21,19:55,1447
2018/10/21,20:00,1445
2018/10/21,20:05,1450
2018/10/21,20:10,1441
2018/10/21,20:15,1438
2018/10/21,20:20,1446
2018/10/21,20:25,1435
2018/10/21,20:30,1419
2018/10/21,20:35,1409
2018/10/21,20:40,1406
2018/10/21,20:45,1417
2018/10/21,20:50,1417
2018/10/21,20:55,1410
2018/10/21,21:00,1404
2018/10/21,21:05,1404
2018/10/21,21:10,1390
2018/10/21,21:15,1394
2018/10/21,21:20,1372
2018/10/21,21:25,1370
2018/10/21,21:30,1352
2018/10/21,21:35,1337
2018/10/21,21:40,1331
2018/10/21,21:45,1343
2018/10/21,21:50,1338
2018/10/21,21:55,1332
2018/10/21,22:00,1328
2018/10/21,22:05,1327
2018/10/21,22:10,1321
2018/10/21,22:15,1317
2018/10/21,22:20,1295
2018/10/21,22:25,1284
2018/10/21,22:30,1278
2018/10/21,22:35,1285
2018/10/21,22:40,1283
2018/10/21,22:45,1285
2018/10/21,22:50,1281
2018/10/21,22:55,1257
2018/10/21,23:00,1256
2018/10/21,23:05,1251
2018/10/21,23:10,1254
2018/10/21,23:15,1246
2018/10/21,23:20,1244
2018/10/21,23:25,1251
2018/10/21,23:30,1238
2018/10/21,23:35,1232
2018/10/21,23:40,1224
2018/10/21,23:45,1218
2018/10/21,23:50,1216
2018/10/21,23:55,1207
