2018/10/21 1:10 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時使用率(%)
1961,18:00〜19:00,10/20,9:30,78
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1540,18:00〜19:00,10/20,9:30
最大使用率(%),予想気温(最低),予想気温(最高),気温実績(最低),気温実績(最高)
78,15,22,14.8,22.2
DATE,TIME,当日実績(万kW),予想値(万kW),使用率(%)
2018/10/20,0:00,1280,1270,65
2018/10/20,1:00,1221,1230,62
2018/10/20,2:00,1250,1260,63
2018/10/20,3:00,1319,1330,67
2018/10/20,4:00,1320,1330,67
2018/10/20,5:00,1279,1280,65
2018/10/20,6:00,1257,1260,64
2018/10/20,7:00,1329,1320,67
2018/10/20,8:00,1411,1420,71
2018/10/20,9:00,1479,1500,75
2018/10/20,10:00,1496,1530,76
2018/10/20,11:00,1511,1530,77
2018/10/20,12:00,1477,1500,75
2018/10/20,13:00,1492,1510,76
2018/10/20,14:00,1482,1500,75
2018/10/20,15:00,1472,1480,75
2018/10/20,16:00,1488,1480,75
2018/10/20,17:00,1527,1520,77
2018/10/20,18:00,1543,1540,78
2018/10/20,19:00,1499,1490,76
2018/10/20,20:00,1458,1440,74
2018/10/20,21:00,1391,1380,70
2018/10/20,22:00,1310,1320,66
2018/10/20,23:00,1253,1260,63
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時使用率(%)
1945,18:00〜19:00,10/20,18:30,75
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1460,18:00〜19:00,10/20,18:30
予想気温(最低),予想気温(最高)
13,24
2018/10/20,5:50,1259
2018/10/20,5:55,1253
2018/10/20,6:00,1242
2018/10/20,6:05,1243
2018/10/20,6:10,1246
2018/10/20,6:15,1250
2018/10/20,6:20,1245
2018/10/20,6:25,1242
2018/10/20,6:30,1247
2018/10/20,6:35,1262
2018/10/20,6:40,1272
2018/10/20,6:45,1275
2018/10/20,6:50,1276
2018/10/20,6:55,1288
2018/10/20,7:00,1289
2018/10/20,7:05,1296
2018/10/20,7:10,1301
2018/10/20,7:15,1303
2018/10/20,7:20,1330
2018/10/20,7:25,1331
2018/10/20,7:30,1340
2018/10/20,7:35,1342
2018/10/20,7:40,1346
2018/10/20,7:45,1353
2018/10/20,7:50,1360
2018/10/20,7:55,1360
2018/10/20,8:00,1370
2018/10/20,8:05,1361
2018/10/20,8:10,1378
2018/10/20,8:15,1387
2018/10/20,8:20,1400
2018/10/20,8:25,1419
2018/10/20,8:30,1415
2018/10/20,8:35,1432
2018/10/20,8:40,1431
2018/10/20,8:45,1436
2018/10/20,8:50,1446
2018/10/20,8:55,1457
2018/10/20,9:00,1464
2018/10/20,9:05,1468
2018/10/20,9:10,1466
2018/10/20,9:15,1465
2018/10/20,9:20,1484
2018/10/20,9:25,1479
2018/10/20,9:30,1480
2018/10/20,9:35,1479
2018/10/20,9:40,1486
2018/10/20,9:45,1491
2018/10/20,9:50,1493
2018/10/20,9:55,1492
2018/10/20,10:00,1491
2018/10/20,10:05,1482
2018/10/20,10:10,1480
2018/10/20,10:15,1483
2018/10/20,10:20,1499
2018/10/20,10:25,1500
2018/10/20,10:30,1511
2018/10/20,10:35,1499
2018/10/20,10:40,1492
2018/10/20,10:45,1494
2018/10/20,10:50,1509
2018/10/20,10:55,1517
2018/10/20,11:00,1524
2018/10/20,11:05,1522
2018/10/20,11:10,1525
2018/10/20,11:15,1519
2018/10/20,11:20,1520
2018/10/20,11:25,1507
2018/10/20,11:30,1493
2018/10/20,11:35,1508
2018/10/20,11:40,1516
2018/10/20,11:45,1497
2018/10/20,11:50,1504
2018/10/20,11:55,1502
2018/10/20,12:00,1494
2018/10/20,12:05,1502
2018/10/20,12:10,1493
2018/10/20,12:15,1466
2018/10/20,12:20,1460
2018/10/20,12:25,1462
2018/10/20,12:30,1462
2018/10/20,12:35,1489
2018/10/20,12:40,1479
2018/10/20,12:45,1471
2018/10/20,12:50,1472
2018/10/20,12:55,1470
2018/10/20,13:00,1468
2018/10/20,13:05,1496
2018/10/20,13:10,1515
2018/10/20,13:15,1505
2018/10/20,13:20,1499
2018/10/20,13:25,1498
2018/10/20,13:30,1488
2018/10/20,13:35,1487
2018/10/20,13:40,1491
2018/10/20,13:45,1485
2018/10/20,13:50,1484
2018/10/20,13:55,1487
2018/10/20,14:00,1491
2018/10/20,14:05,1475
2018/10/20,14:10,1488
2018/10/20,14:15,1500
2018/10/20,14:20,1498
2018/10/20,14:25,1495
2018/10/20,14:30,1484
2018/10/20,14:35,1483
2018/10/20,14:40,1472
2018/10/20,14:45,1469
2018/10/20,14:50,1468
2018/10/20,14:55,1466
2018/10/20,15:00,1476
2018/10/20,15:05,1472
2018/10/20,15:10,1474
2018/10/20,15:15,1471
2018/10/20,15:20,1468
2018/10/20,15:25,1473
2018/10/20,15:30,1473
2018/10/20,15:35,1474
2018/10/20,15:40,1468
2018/10/20,15:45,1470
2018/10/20,15:50,1478
2018/10/20,15:55,1472
2018/10/20,16:00,1471
2018/10/20,16:05,1488
2018/10/20,16:10,1491
2018/10/20,16:15,1489
2018/10/20,16:20,1503
2018/10/20,16:25,1507
2018/10/20,16:30,1480
2018/10/20,16:35,1484
2018/10/20,16:40,1490
2018/10/20,16:45,1494
2018/10/20,16:50,1482
2018/10/20,16:55,1473
2018/10/20,17:00,1485
2018/10/20,17:05,1499
2018/10/20,17:10,1508
2018/10/20,17:15,1511
2018/10/20,17:20,1510
2018/10/20,17:25,1510
2018/10/20,17:30,1530
2018/10/20,17:35,1552
2018/10/20,17:40,1550
2018/10/20,17:45,1552
2018/10/20,17:50,1561
2018/10/20,17:55,1550
2018/10/20,18:00,1553
2018/10/20,18:05,1563
2018/10/20,18:10,1561
2018/10/20,18:15,1555
2018/10/20,18:20,1550
2018/10/20,18:25,1532
2018/10/20,18:30,1532
2018/10/20,18:35,1546
2018/10/20,18:40,1539
2018/10/20,18:45,1530
2018/10/20,18:50,1527
2018/10/20,18:55,1528
2018/10/20,19:00,1518
2018/10/20,19:05,1518
2018/10/20,19:10,1519
2018/10/20,19:15,1506
2018/10/20,19:20,1495
2018/10/20,19:25,1501
2018/10/20,19:30,1502
2018/10/20,19:35,1480
2018/10/20,19:40,1482
2018/10/20,19:45,1492
2018/10/20,19:50,1491
2018/10/20,19:55,1488
2018/10/20,20:00,1480
2018/10/20,20:05,1471
2018/10/20,20:10,1471
2018/10/20,20:15,1461
2018/10/20,20:20,1468
2018/10/20,20:25,1458
2018/10/20,20:30,1465
2018/10/20,20:35,1458
2018/10/20,20:40,1439
2018/10/20,20:45,1442
2018/10/20,20:50,1445
2018/10/20,20:55,1441
2018/10/20,21:00,1436
2018/10/20,21:05,1418
2018/10/20,21:10,1402
2018/10/20,21:15,1402
2018/10/20,21:20,1396
2018/10/20,21:25,1394
2018/10/20,21:30,1389
2018/10/20,21:35,1381
2018/10/20,21:40,1375
2018/10/20,21:45,1366
2018/10/20,21:50,1363
2018/10/20,21:55,1366
2018/10/20,22:00,1350
2018/10/20,22:05,1328
2018/10/20,22:10,1321
2018/10/20,22:15,1325
2018/10/20,22:20,1318
2018/10/20,22:25,1310
2018/10/20,22:30,1305
2018/10/20,22:35,1294
2018/10/20,22:40,1297
2018/10/20,22:45,1298
2018/10/20,22:50,1295
2018/10/20,22:55,1280
2018/10/20,23:00,1259
2018/10/20,23:05,1279
2018/10/20,23:10,1279
2018/10/20,23:15,1274
2018/10/20,23:20,1271
2018/10/20,23:25,1257
2018/10/20,23:30,1259
2018/10/20,23:35,1252
2018/10/20,23:40,1243
2018/10/20,23:45,1229
2018/10/20,23:50,1213
2018/10/20,23:55,1220
