2018/10/13 1:10 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時使用率(%)
2013,10:00〜11:00,10/12,9:30,89
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1800,10:00〜11:00,10/12,9:30
最大使用率(%),予想気温(最低),予想気温(最高),気温実績(最低),気温実績(最高)
85,17,22,15.5,21.6
DATE,TIME,当日実績(万kW),予想値(万kW),使用率(%)
2018/10/12,0:00,1278,1260,63
2018/10/12,1:00,1211,1220,60
2018/10/12,2:00,1242,1260,61
2018/10/12,3:00,1308,1320,64
2018/10/12,4:00,1329,1340,66
2018/10/12,5:00,1318,1320,65
2018/10/12,6:00,1338,1370,66
2018/10/12,7:00,1426,1490,70
2018/10/12,8:00,1579,1650,78
2018/10/12,9:00,1696,1780,84
2018/10/12,10:00,1707,1800,84
2018/10/12,11:00,1712,1790,85
2018/10/12,12:00,1609,1700,79
2018/10/12,13:00,1699,1790,84
2018/10/12,14:00,1705,1790,84
2018/10/12,15:00,1677,1780,83
2018/10/12,16:00,1692,1770,84
2018/10/12,17:00,1700,1770,84
2018/10/12,18:00,1693,1740,84
2018/10/12,19:00,1620,1650,80
2018/10/12,20:00,1541,1550,76
2018/10/12,21:00,1476,1500,73
2018/10/12,22:00,1407,1440,69
2018/10/12,23:00,1339,1360,66
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時使用率(%)
1918,18:00〜19:00,10/12,18:30,80
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1540,18:00〜19:00,10/12,18:30
予想気温(最低),予想気温(最高)
15,22
2018/10/12,6:00,1314
2018/10/12,6:05,1315
2018/10/12,6:10,1309
2018/10/12,6:15,1318
2018/10/12,6:20,1321
2018/10/12,6:25,1332
2018/10/12,6:30,1341
2018/10/12,6:35,1348
2018/10/12,6:40,1351
2018/10/12,6:45,1363
2018/10/12,6:50,1364
2018/10/12,6:55,1377
2018/10/12,7:00,1372
2018/10/12,7:05,1378
2018/10/12,7:10,1402
2018/10/12,7:15,1405
2018/10/12,7:20,1411
2018/10/12,7:25,1415
2018/10/12,7:30,1422
2018/10/12,7:35,1431
2018/10/12,7:40,1450
2018/10/12,7:45,1468
2018/10/12,7:50,1477
2018/10/12,7:55,1486
2018/10/12,8:00,1493
2018/10/12,8:05,1512
2018/10/12,8:10,1528
2018/10/12,8:15,1542
2018/10/12,8:20,1550
2018/10/12,8:25,1575
2018/10/12,8:30,1586
2018/10/12,8:35,1610
2018/10/12,8:40,1621
2018/10/12,8:45,1631
2018/10/12,8:50,1641
2018/10/12,8:55,1653
2018/10/12,9:00,1667
2018/10/12,9:05,1688
2018/10/12,9:10,1688
2018/10/12,9:15,1683
2018/10/12,9:20,1685
2018/10/12,9:25,1695
2018/10/12,9:30,1705
2018/10/12,9:35,1708
2018/10/12,9:40,1703
2018/10/12,9:45,1699
2018/10/12,9:50,1716
2018/10/12,9:55,1715
2018/10/12,10:00,1706
2018/10/12,10:05,1713
2018/10/12,10:10,1714
2018/10/12,10:15,1703
2018/10/12,10:20,1707
2018/10/12,10:25,1712
2018/10/12,10:30,1708
2018/10/12,10:35,1710
2018/10/12,10:40,1706
2018/10/12,10:45,1706
2018/10/12,10:50,1700
2018/10/12,10:55,1698
2018/10/12,11:00,1712
2018/10/12,11:05,1724
2018/10/12,11:10,1725
2018/10/12,11:15,1717
2018/10/12,11:20,1719
2018/10/12,11:25,1722
2018/10/12,11:30,1716
2018/10/12,11:35,1708
2018/10/12,11:40,1707
2018/10/12,11:45,1702
2018/10/12,11:50,1702
2018/10/12,11:55,1694
2018/10/12,12:00,1686
2018/10/12,12:05,1639
2018/10/12,12:10,1614
2018/10/12,12:15,1614
2018/10/12,12:20,1609
2018/10/12,12:25,1597
2018/10/12,12:30,1586
2018/10/12,12:35,1577
2018/10/12,12:40,1575
2018/10/12,12:45,1588
2018/10/12,12:50,1606
2018/10/12,12:55,1621
2018/10/12,13:00,1631
2018/10/12,13:05,1663
2018/10/12,13:10,1691
2018/10/12,13:15,1704
2018/10/12,13:20,1707
2018/10/12,13:25,1706
2018/10/12,13:30,1715
2018/10/12,13:35,1720
2018/10/12,13:40,1722
2018/10/12,13:45,1713
2018/10/12,13:50,1706
2018/10/12,13:55,1714
2018/10/12,14:00,1713
2018/10/12,14:05,1726
2018/10/12,14:10,1727
2018/10/12,14:15,1717
2018/10/12,14:20,1709
2018/10/12,14:25,1703
2018/10/12,14:30,1692
2018/10/12,14:35,1694
2018/10/12,14:40,1693
2018/10/12,14:45,1695
2018/10/12,14:50,1696
2018/10/12,14:55,1689
2018/10/12,15:00,1678
2018/10/12,15:05,1661
2018/10/12,15:10,1662
2018/10/12,15:15,1663
2018/10/12,15:20,1675
2018/10/12,15:25,1675
2018/10/12,15:30,1679
2018/10/12,15:35,1684
2018/10/12,15:40,1692
2018/10/12,15:45,1690
2018/10/12,15:50,1685
2018/10/12,15:55,1677
2018/10/12,16:00,1682
2018/10/12,16:05,1697
2018/10/12,16:10,1701
2018/10/12,16:15,1692
2018/10/12,16:20,1694
2018/10/12,16:25,1699
2018/10/12,16:30,1698
2018/10/12,16:35,1693
2018/10/12,16:40,1688
2018/10/12,16:45,1686
2018/10/12,16:50,1687
2018/10/12,16:55,1682
2018/10/12,17:00,1677
2018/10/12,17:05,1680
2018/10/12,17:10,1678
2018/10/12,17:15,1680
2018/10/12,17:20,1693
2018/10/12,17:25,1701
2018/10/12,17:30,1707
2018/10/12,17:35,1710
2018/10/12,17:40,1710
2018/10/12,17:45,1719
2018/10/12,17:50,1719
2018/10/12,17:55,1720
2018/10/12,18:00,1716
2018/10/12,18:05,1715
2018/10/12,18:10,1708
2018/10/12,18:15,1705
2018/10/12,18:20,1697
2018/10/12,18:25,1692
2018/10/12,18:30,1693
2018/10/12,18:35,1690
2018/10/12,18:40,1683
2018/10/12,18:45,1676
2018/10/12,18:50,1669
2018/10/12,18:55,1669
2018/10/12,19:00,1659
2018/10/12,19:05,1658
2018/10/12,19:10,1649
2018/10/12,19:15,1636
2018/10/12,19:20,1633
2018/10/12,19:25,1626
2018/10/12,19:30,1614
2018/10/12,19:35,1601
2018/10/12,19:40,1590
2018/10/12,19:45,1589
2018/10/12,19:50,1593
2018/10/12,19:55,1586
2018/10/12,20:00,1581
2018/10/12,20:05,1567
2018/10/12,20:10,1561
2018/10/12,20:15,1558
2018/10/12,20:20,1552
2018/10/12,20:25,1545
2018/10/12,20:30,1533
2018/10/12,20:35,1533
2018/10/12,20:40,1519
2018/10/12,20:45,1518
2018/10/12,20:50,1515
2018/10/12,20:55,1508
2018/10/12,21:00,1500
2018/10/12,21:05,1500
2018/10/12,21:10,1502
2018/10/12,21:15,1491
2018/10/12,21:20,1488
2018/10/12,21:25,1479
2018/10/12,21:30,1483
2018/10/12,21:35,1473
2018/10/12,21:40,1469
2018/10/12,21:45,1456
2018/10/12,21:50,1439
2018/10/12,21:55,1431
2018/10/12,22:00,1440
2018/10/12,22:05,1440
2018/10/12,22:10,1431
2018/10/12,22:15,1428
2018/10/12,22:20,1410
2018/10/12,22:25,1410
2018/10/12,22:30,1410
2018/10/12,22:35,1402
2018/10/12,22:40,1389
2018/10/12,22:45,1383
2018/10/12,22:50,1369
2018/10/12,22:55,1367
2018/10/12,23:00,1358
2018/10/12,23:05,1362
2018/10/12,23:10,1368
2018/10/12,23:15,1371
2018/10/12,23:20,1354
2018/10/12,23:25,1348
2018/10/12,23:30,1334
2018/10/12,23:35,1326
2018/10/12,23:40,1306
2018/10/12,23:45,1316
2018/10/12,23:50,1315
2018/10/12,23:55,1307
