2025/3/16 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4486,18:00〜19:00,3/16,23:50,26,79
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3557,18:00〜19:00,3/16,23:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3003,0:00〜1:00,3/16,23:50,12,89
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2687,0:00〜1:00,3/16,23:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2025/3/16,0:00,2701,2687,89,3003
2025/3/16,1:00,2582,2595,88,2930
2025/3/16,2:00,2552,2571,88,2898
2025/3/16,3:00,2554,2558,88,2872
2025/3/16,4:00,2567,2562,89,2878
2025/3/16,5:00,2622,2586,89,2917
2025/3/16,6:00,2765,2657,91,3015
2025/3/16,7:00,2995,2932,90,3318
2025/3/16,8:00,3306,3294,88,3728
2025/3/16,9:00,3509,3337,92,3800
2025/3/16,10:00,3515,3410,90,3904
2025/3/16,11:00,3401,3484,85,3961
2025/3/16,12:00,3377,3422,86,3910
2025/3/16,13:00,3343,3287,87,3827
2025/3/16,14:00,3313,3243,86,3811
2025/3/16,15:00,3312,3337,83,3967
2025/3/16,16:00,3375,3437,81,4145
2025/3/16,17:00,3557,3508,82,4337
2025/3/16,18:00,3636,3557,81,4486
2025/3/16,19:00,3593,3540,80,4489
2025/3/16,20:00,3499,3503,77,4496
2025/3/16,21:00,3329,3341,76,4352
2025/3/16,22:00,3091,3099,74,4177
2025/3/16,23:00,2862,2868,72,3972
最大使用率(%),時間帯
92,9:00〜10:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4509,19:00〜20:00,3/17,23:50,24,80
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3638,19:00〜20:00,3/17,23:50
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2906,0:00〜1:00,3/17,23:50,10,90
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2635,0:00〜1:00,3/17,23:50
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2025/3/16,0:00,2785,0,0
2025/3/16,0:05,2771,0,0
2025/3/16,0:10,2778,0,0
2025/3/16,0:15,2754,0,0
2025/3/16,0:20,2742,0,0
2025/3/16,0:25,2716,0,0
2025/3/16,0:30,2705,0,0
2025/3/16,0:35,2691,0,0
2025/3/16,0:40,2654,0,0
2025/3/16,0:45,2657,0,0
2025/3/16,0:50,2643,0,0
2025/3/16,0:55,2623,0,0
2025/3/16,1:00,2612,0,0
2025/3/16,1:05,2616,0,0
2025/3/16,1:10,2612,0,0
2025/3/16,1:15,2601,0,0
2025/3/16,1:20,2602,0,0
2025/3/16,1:25,2578,0,0
2025/3/16,1:30,2586,0,0
2025/3/16,1:35,2557,0,0
2025/3/16,1:40,2577,0,0
2025/3/16,1:45,2575,0,0
2025/3/16,1:50,2564,0,0
2025/3/16,1:55,2550,0,0
2025/3/16,2:00,2532,0,0
2025/3/16,2:05,2560,0,0
2025/3/16,2:10,2561,0,0
2025/3/16,2:15,2561,0,0
2025/3/16,2:20,2547,0,0
2025/3/16,2:25,2544,0,0
2025/3/16,2:30,2544,0,0
2025/3/16,2:35,2543,0,0
2025/3/16,2:40,2557,0,0
2025/3/16,2:45,2554,0,0
2025/3/16,2:50,2557,0,0
2025/3/16,2:55,2551,0,0
2025/3/16,3:00,2555,0,0
2025/3/16,3:05,2567,0,0
2025/3/16,3:10,2570,0,0
2025/3/16,3:15,2554,0,0
2025/3/16,3:20,2559,0,0
2025/3/16,3:25,2541,0,0
2025/3/16,3:30,2540,0,0
2025/3/16,3:35,2544,0,0
2025/3/16,3:40,2557,0,0
2025/3/16,3:45,2561,0,0
2025/3/16,3:50,2545,0,0
2025/3/16,3:55,2554,0,0
2025/3/16,4:00,2551,0,0
2025/3/16,4:05,2563,0,0
2025/3/16,4:10,2575,0,0
2025/3/16,4:15,2571,0,0
2025/3/16,4:20,2563,0,0
2025/3/16,4:25,2563,0,0
2025/3/16,4:30,2552,0,0
2025/3/16,4:35,2557,0,0
2025/3/16,4:40,2559,0,0
2025/3/16,4:45,2570,0,0
2025/3/16,4:50,2577,0,0
2025/3/16,4:55,2584,0,0
2025/3/16,5:00,2593,0,0
2025/3/16,5:05,2608,0,0
2025/3/16,5:10,2608,0,0
2025/3/16,5:15,2598,0,0
