2025/1/13 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4716,18:00〜19:00,1/13,23:40,19,84
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3965,18:00〜19:00,1/13,23:40
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3049,3:00〜4:00,1/13,23:40,9,91
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2804,3:00〜4:00,1/13,23:40
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2025/1/13,0:00,2961,2949,92,3207
2025/1/13,1:00,2860,2827,92,3081
2025/1/13,2:00,2822,2804,92,3053
2025/1/13,3:00,2821,2804,92,3049
2025/1/13,4:00,2850,2830,92,3083
2025/1/13,5:00,2972,2965,92,3227
2025/1/13,6:00,3249,3245,91,3542
2025/1/13,7:00,3547,3608,89,3959
2025/1/13,8:00,3741,3812,89,4194
2025/1/13,9:00,3702,3764,89,4150
2025/1/13,10:00,3547,3608,88,3998
2025/1/13,11:00,3412,3457,86,3954
2025/1/13,12:00,3300,3308,84,3918
2025/1/13,13:00,3283,3271,87,3771
2025/1/13,14:00,3284,3332,85,3830
2025/1/13,15:00,3386,3375,86,3907
2025/1/13,16:00,3587,3514,86,4153
2025/1/13,17:00,3864,3882,84,4598
2025/1/13,18:00,3959,3965,83,4716
2025/1/13,19:00,3957,3955,83,4711
2025/1/13,20:00,3908,3890,81,4793
2025/1/13,21:00,3778,3744,80,4722
2025/1/13,22:00,3548,3531,78,4503
2025/1/13,23:00,3334,3337,76,4355
最大使用率(%),時間帯
92,1:00〜2:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4919,8:00〜9:00,1/14,23:50,10,91
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4478,8:00〜9:00,1/14,23:50
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3312,4:00〜5:00,1/14,23:50,9,91
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3036,4:00〜5:00,1/14,23:50
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2025/1/13,0:00,3074,0,0
2025/1/13,0:05,3054,0,0
2025/1/13,0:10,3050,0,0
2025/1/13,0:15,3021,0,0
2025/1/13,0:20,3013,0,0
2025/1/13,0:25,2996,0,0
2025/1/13,0:30,2962,0,0
2025/1/13,0:35,2945,0,0
2025/1/13,0:40,2923,0,0
2025/1/13,0:45,2889,0,0
2025/1/13,0:50,2890,0,0
2025/1/13,0:55,2869,0,0
2025/1/13,1:00,2862,0,0
2025/1/13,1:05,2894,0,0
2025/1/13,1:10,2899,0,0
2025/1/13,1:15,2886,0,0
2025/1/13,1:20,2874,0,0
2025/1/13,1:25,2868,0,0
2025/1/13,1:30,2854,0,0
2025/1/13,1:35,2862,0,0
2025/1/13,1:40,2851,0,0
2025/1/13,1:45,2835,0,0
2025/1/13,1:50,2841,0,0
2025/1/13,1:55,2841,0,0
2025/1/13,2:00,2825,0,0
2025/1/13,2:05,2849,0,0
2025/1/13,2:10,2836,0,0
2025/1/13,2:15,2844,0,0
2025/1/13,2:20,2836,0,0
2025/1/13,2:25,2825,0,0
2025/1/13,2:30,2809,0,0
2025/1/13,2:35,2809,0,0
2025/1/13,2:40,2813,0,0
2025/1/13,2:45,2822,0,0
2025/1/13,2:50,2822,0,0
2025/1/13,2:55,2809,0,0
2025/1/13,3:00,2815,0,0
2025/1/13,3:05,2832,0,0
2025/1/13,3:10,2831,0,0
2025/1/13,3:15,2838,0,0
2025/1/13,3:20,2831,0,0
2025/1/13,3:25,2818,0,0
2025/1/13,3:30,2817,0,0
2025/1/13,3:35,2817,0,0
2025/1/13,3:40,2813,0,0
2025/1/13,3:45,2822,0,0
2025/1/13,3:50,2809,0,0
2025/1/13,3:55,2820,0,0
2025/1/13,4:00,2821,0,0
2025/1/13,4:05,2851,0,0
2025/1/13,4:10,2828,0,0
2025/1/13,4:15,2827,0,0
2025/1/13,4:20,2833,0,0
2025/1/13,4:25,2846,0,0
2025/1/13,4:30,2846,0,0
2025/1/13,4:35,2855,0,0
2025/1/13,4:40,2845,0,0
2025/1/13,4:45,2855,0,0
2025/1/13,4:50,2866,0,0
2025/1/13,4:55,2890,0,0
2025/1/13,5:00,2885,0,0
2025/1/13,5:05,2895,0,0
2025/1/13,5:10,2913,0,0
2025/1/13,5:15,2921,0,0
2025/1/13,5:20,2943,0,0
2025/1/13,5:25,2958,0,0
2025/1/13,5:30,2961,0,0
2025/1/13,5:35,2981,0,0
2025/1/13,5:40,3005,0,0
2025/1/13,5:45,3013,0,0
2025/1/13,5:50,3021,0,0
2025/1/13,5:55,3043,0,0
2025/1/13,6:00,3078,0,0
2025/1/13,6:05,3105,0,0
2025/1/13,6:10,3144,0,0
2025/1/13,6:15,3172,0,0
2025/1/13,6:20,3204,0,0
2025/1/13,6:25,3222,0,0
2025/1/13,6:30,3242,0,0
2025/1/13,6:35,3277,0,0
2025/1/13,6:40,3306,0,0
2025/1/13,6:45,3331,0,0
2025/1/13,6:50,3372,0,0
2025/1/13,6:55,3386,0,0
2025/1/13,7:00,3393,0,0
2025/1/13,7:05,3438,1,0
2025/1/13,7:10,3467,4,0
2025/1/13,7:15,3480,7,0
2025/1/13,7:20,3494,10,0
2025/1/13,7:25,3499,14,0
2025/1/13,7:30,3510,35,0
2025/1/13,7:35,3595,95,2
2025/1/13,7:40,3612,135,3
2025/1/13,7:45,3641,164,4
2025/1/13,7:50,3654,196,5
2025/1/13,7:55,3661,225,6
2025/1/13,8:00,3676,256,6
2025/1/13,8:05,3708,287,7
2025/1/13,8:10,3748,319,8
2025/1/13,8:15,3764,351,9
2025/1/13,8:20,3747,384,10
2025/1/13,8:25,3766,417,11
2025/1/13,8:30,3749,450,12
2025/1/13,8:35,3758,483,12
2025/1/13,8:40,3760,516,13
2025/1/13,8:45,3757,549,14
2025/1/13,8:50,3752,583,15
2025/1/13,8:55,3725,615,16
2025/1/13,9:00,3738,648,17
2025/1/13,9:05,3758,679,18
2025/1/13,9:10,3734,712,19
2025/1/13,9:15,3709,739,19
2025/1/13,9:20,3711,766,20
2025/1/13,9:25,3695,792,21
2025/1/13,9:30,3693,817,22
2025/1/13,9:35,3715,843,22
2025/1/13,9:40,3661,866,23
2025/1/13,9:45,3647,890,24
2025/1/13,9:50,3654,916,25
2025/1/13,9:55,3638,936,25
2025/1/13,10:00,3643,957,26
2025/1/13,10:05,3620,977,26
2025/1/13,10:10,3607,995,27
2025/1/13,10:15,3599,1015,28
2025/1/13,10:20,3578,1037,28
2025/1/13,10:25,3582,1052,29
2025/1/13,10:30,3557,1064,29
2025/1/13,10:35,3539,1082,30
2025/1/13,10:40,3491,1088,31
2025/1/13,10:45,3504,1104,31
2025/1/13,10:50,3496,1115,31
2025/1/13,10:55,3494,1129,32
2025/1/13,11:00,3449,1143,33
2025/1/13,11:05,3499,1155,33
2025/1/13,11:10,3481,1163,33
2025/1/13,11:15,3451,1169,33
2025/1/13,11:20,3432,1174,34
2025/1/13,11:25,3417,1176,34
2025/1/13,11:30,3392,1176,34
2025/1/13,11:35,3387,1182,34
2025/1/13,11:40,3389,1189,35
2025/1/13,11:45,3385,1198,35
2025/1/13,11:50,3380,1203,35
2025/1/13,11:55,3386,1209,35
2025/1/13,12:00,3358,1207,35
2025/1/13,12:05,3343,1207,36
2025/1/13,12:10,3326,1210,36
2025/1/13,12:15,3316,1212,36
