2025/7/1 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5534,13:00〜14:00,7/1,23:50,10,90
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
5030,13:00〜14:00,7/1,23:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
5427,12:00〜13:00,7/1,23:50,9,91
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
4974,12:00〜13:00,7/1,23:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2025/7/1,0:00,2993,2971,87,3421
2025/7/1,1:00,2788,2778,85,3253
2025/7/1,2:00,2700,2692,83,3248
2025/7/1,3:00,2675,2662,82,3235
2025/7/1,4:00,2670,2665,83,3215
2025/7/1,5:00,2733,2723,81,3338
2025/7/1,6:00,3007,2964,84,3544
2025/7/1,7:00,3519,3468,89,3922
2025/7/1,8:00,4123,4160,89,4607
2025/7/1,9:00,4614,4669,89,5179
2025/7/1,10:00,4879,4836,91,5306
2025/7/1,11:00,4989,4971,91,5444
2025/7/1,12:00,4946,4974,91,5427
2025/7/1,13:00,5064,5030,91,5534
2025/7/1,14:00,4922,4984,88,5560
2025/7/1,15:00,4694,4914,85,5510
2025/7/1,16:00,4592,4771,86,5305
2025/7/1,17:00,4369,4456,84,5141
2025/7/1,18:00,4253,4290,84,5036
2025/7/1,19:00,4128,4119,81,5060
2025/7/1,20:00,3914,3874,77,5052
2025/7/1,21:00,3682,3656,75,4891
2025/7/1,22:00,3464,3462,73,4701
2025/7/1,23:00,3230,3227,70,4613
最大使用率(%),時間帯
91,10:00〜11:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5543,14:00〜15:00,7/2,23:50,13,88
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4893,14:00〜15:00,7/2,23:50
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
5298,16:00〜17:00,7/2,23:50,12,89
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
4726,16:00〜17:00,7/2,23:50
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2025/7/1,0:00,3114,0,0
2025/7/1,0:05,3078,0,0
2025/7/1,0:10,3060,0,0
2025/7/1,0:15,3058,0,0
2025/7/1,0:20,3024,0,0
2025/7/1,0:25,3004,0,0
2025/7/1,0:30,2996,0,0
2025/7/1,0:35,2967,0,0
2025/7/1,0:40,2957,0,0
2025/7/1,0:45,2921,0,0
2025/7/1,0:50,2902,0,0
2025/7/1,0:55,2887,0,0
2025/7/1,1:00,2869,0,0
2025/7/1,1:05,2855,0,0
2025/7/1,1:10,2828,0,0
2025/7/1,1:15,2823,0,0
2025/7/1,1:20,2802,0,0
2025/7/1,1:25,2796,0,0
2025/7/1,1:30,2782,0,0
2025/7/1,1:35,2765,0,0
2025/7/1,1:40,2747,0,0
2025/7/1,1:45,2735,0,0
2025/7/1,1:50,2738,0,0
2025/7/1,1:55,2743,0,0
2025/7/1,2:00,2720,0,0
2025/7/1,2:05,2721,0,0
2025/7/1,2:10,2713,0,0
2025/7/1,2:15,2705,0,0
2025/7/1,2:20,2690,0,0
2025/7/1,2:25,2691,0,0
2025/7/1,2:30,2699,0,0
2025/7/1,2:35,2678,0,0
2025/7/1,2:40,2677,0,0
2025/7/1,2:45,2681,0,0
2025/7/1,2:50,2686,0,0
2025/7/1,2:55,2693,0,0
2025/7/1,3:00,2676,0,0
2025/7/1,3:05,2682,0,0
2025/7/1,3:10,2658,0,0
2025/7/1,3:15,2658,0,0
2025/7/1,3:20,2674,0,0
2025/7/1,3:25,2672,0,0
2025/7/1,3:30,2665,0,0
2025/7/1,3:35,2662,0,0
2025/7/1,3:40,2651,0,0
2025/7/1,3:45,2668,0,0
2025/7/1,3:50,2676,0,0
2025/7/1,3:55,2674,0,0
2025/7/1,4:00,2683,0,0
2025/7/1,4:05,2668,0,0
2025/7/1,4:10,2667,0,0
2025/7/1,4:15,2673,0,0
2025/7/1,4:20,2671,0,0
2025/7/1,4:25,2670,0,0
2025/7/1,4:30,2657,0,0
2025/7/1,4:35,2664,0,0
2025/7/1,4:40,2668,0,0
2025/7/1,4:45,2656,0,0
2025/7/1,4:50,2650,0,0
2025/7/1,4:55,2655,0,0
2025/7/1,5:00,2647,2,0
2025/7/1,5:05,2664,14,0
2025/7/1,5:10,2697,34,1
2025/7/1,5:15,2703,43,1
2025/7/1,5:20,2721,51,1
2025/7/1,5:25,2722,59,2
2025/7/1,5:30,2732,69,2
2025/7/1,5:35,2735,80,2
2025/7/1,5:40,2752,92,3
