2025/5/6 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3497,19:00〜20:00,5/6,23:50,28,78
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2728,19:00〜20:00,5/6,23:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2493,8:00〜9:00,5/6,23:50,9,91
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2280,8:00〜9:00,5/6,23:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2025/5/6,0:00,1985,1967,90,2187
2025/5/6,1:00,1909,1898,87,2171
2025/5/6,2:00,1909,1914,88,2150
2025/5/6,3:00,1947,1957,90,2155
2025/5/6,4:00,1973,1978,90,2183
2025/5/6,5:00,1956,1890,90,2164
2025/5/6,6:00,1987,1881,89,2211
2025/5/6,7:00,2145,2053,92,2327
2025/5/6,8:00,2375,2280,95,2493
2025/5/6,9:00,2554,2416,93,2729
2025/5/6,10:00,2597,2495,92,2814
2025/5/6,11:00,2549,2659,86,2950
2025/5/6,12:00,2496,2612,84,2941
2025/5/6,13:00,2514,2515,86,2909
2025/5/6,14:00,2513,2471,86,2905
2025/5/6,15:00,2536,2510,84,2989
2025/5/6,16:00,2598,2564,83,3123
2025/5/6,17:00,2697,2624,82,3280
2025/5/6,18:00,2786,2710,80,3452
2025/5/6,19:00,2750,2728,78,3497
2025/5/6,20:00,2654,2662,75,3518
2025/5/6,21:00,2524,2527,72,3490
2025/5/6,22:00,2385,2371,69,3426
2025/5/6,23:00,2258,2241,68,3281
最大使用率(%),時間帯
95,8:00〜9:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3926,11:00〜12:00,5/7,23:50,32,75
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2972,11:00〜12:00,5/7,23:50
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2369,3:00〜4:00,5/7,23:50,15,87
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2067,3:00〜4:00,5/7,23:50
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2025/5/6,0:00,2046,0,0
2025/5/6,0:05,2028,0,0
2025/5/6,0:10,2029,0,0
2025/5/6,0:15,2007,0,0
2025/5/6,0:20,2002,0,0
2025/5/6,0:25,1998,0,0
2025/5/6,0:30,1993,0,0
2025/5/6,0:35,1979,0,0
2025/5/6,0:40,1960,0,0
2025/5/6,0:45,1936,0,0
2025/5/6,0:50,1932,0,0
2025/5/6,0:55,1924,0,0
2025/5/6,1:00,1924,0,0
2025/5/6,1:05,1920,0,0
2025/5/6,1:10,1907,0,0
2025/5/6,1:15,1909,0,0
2025/5/6,1:20,1906,0,0
2025/5/6,1:25,1903,0,0
2025/5/6,1:30,1909,0,0
2025/5/6,1:35,1913,0,0
2025/5/6,1:40,1901,0,0
2025/5/6,1:45,1894,0,0
2025/5/6,1:50,1889,0,0
2025/5/6,1:55,1891,0,0
2025/5/6,2:00,1894,0,0
2025/5/6,2:05,1896,0,0
2025/5/6,2:10,1885,0,0
2025/5/6,2:15,1897,0,0
2025/5/6,2:20,1901,0,0
2025/5/6,2:25,1894,0,0
2025/5/6,2:30,1908,0,0
2025/5/6,2:35,1915,0,0
2025/5/6,2:40,1915,0,0
2025/5/6,2:45,1914,0,0
2025/5/6,2:50,1925,0,0
2025/5/6,2:55,1906,0,0
2025/5/6,3:00,1930,0,0
2025/5/6,3:05,1937,0,0
2025/5/6,3:10,1943,0,0
2025/5/6,3:15,1940,0,0
2025/5/6,3:20,1947,0,0
2025/5/6,3:25,1930,0,0
2025/5/6,3:30,1946,0,0
2025/5/6,3:35,1945,0,0
2025/5/6,3:40,1941,0,0
2025/5/6,3:45,1946,0,0
2025/5/6,3:50,1956,0,0
2025/5/6,3:55,1946,0,0
2025/5/6,4:00,1950,0,0
2025/5/6,4:05,1960,0,0
2025/5/6,4:10,1970,0,0
2025/5/6,4:15,1972,0,0
2025/5/6,4:20,1956,0,0
2025/5/6,4:25,1980,0,0
2025/5/6,4:30,1968,0,0
2025/5/6,4:35,1969,0,0
2025/5/6,4:40,1975,0,0
2025/5/6,4:45,1967,0,0
2025/5/6,4:50,1967,0,0
2025/5/6,4:55,1974,0,0
2025/5/6,5:00,1960,0,0
2025/5/6,5:05,1961,0,0
2025/5/6,5:10,1962,5,0
2025/5/6,5:15,1948,12,0
