2025/5/5 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3124,18:00〜19:00,5/5,23:50,23,81

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2537,18:00〜19:00,5/5,23:50

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2134,0:00〜1:00,5/5,23:50,10,90

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1932,0:00〜1:00,5/5,23:50

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2025/5/5,0:00,1940,1932,90,2134
2025/5/5,1:00,1861,1869,88,2114
2025/5/5,2:00,1871,1877,85,2177
2025/5/5,3:00,1919,1921,85,2248
2025/5/5,4:00,1948,1941,84,2298
2025/5/5,5:00,1889,1921,82,2299
2025/5/5,6:00,1863,1837,82,2263
2025/5/5,7:00,1930,1834,75,2568
2025/5/5,8:00,2062,1993,72,2858
2025/5/5,9:00,2160,2171,72,2999
2025/5/5,10:00,2204,2291,67,3267
2025/5/5,11:00,2315,2334,70,3302
2025/5/5,12:00,2343,2244,71,3289
2025/5/5,13:00,2298,2260,73,3115
2025/5/5,14:00,2245,2241,76,2928
2025/5/5,15:00,2274,2213,86,2629
2025/5/5,16:00,2315,2295,88,2630
2025/5/5,17:00,2374,2411,85,2774
2025/5/5,18:00,2508,2537,80,3124
2025/5/5,19:00,2522,2533,80,3135
2025/5/5,20:00,2445,2433,76,3205
2025/5/5,21:00,2331,2330,70,3328
2025/5/5,22:00,2216,2204,66,3308
2025/5/5,23:00,2121,2107,64,3267

最大使用率(%),時間帯
90,0:00〜1:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3497,19:00〜20:00,5/6,23:50,28,78

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2728,19:00〜20:00,5/6,23:50

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2493,8:00〜9:00,5/6,23:50,9,91

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2280,8:00〜9:00,5/6,23:50

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2025/5/5,0:00,2005,0,0
2025/5/5,0:05,1999,0,0
2025/5/5,0:10,1984,0,0
2025/5/5,0:15,1967,0,0
2025/5/5,0:20,1959,0,0
2025/5/5,0:25,1952,0,0
2025/5/5,0:30,1943,0,0
2025/5/5,0:35,1927,0,0
2025/5/5,0:40,1910,0,0
2025/5/5,0:45,1901,0,0
2025/5/5,0:50,1890,0,0
2025/5/5,0:55,1885,0,0
2025/5/5,1:00,1870,0,0
2025/5/5,1:05,1874,0,0
2025/5/5,1:10,1856,0,0
2025/5/5,1:15,1858,0,0
2025/5/5,1:20,1865,0,0
2025/5/5,1:25,1869,0,0
2025/5/5,1:30,1860,0,0
2025/5/5,1:35,1855,0,0
2025/5/5,1:40,1850,0,0
2025/5/5,1:45,1841,0,0
2025/5/5,1:50,1852,0,0
2025/5/5,1:55,1852,0,0
2025/5/5,2:00,1854,0,0
2025/5/5,2:05,1854,0,0
2025/5/5,2:10,1851,0,0
2025/5/5,2:15,1856,0,0
2025/5/5,2:20,1861,0,0
2025/5/5,2:25,1849,0,0
2025/5/5,2:30,1863,0,0
2025/5/5,2:35,1866,0,0
2025/5/5,2:40,1876,0,0
2025/5/5,2:45,1872,0,0
2025/5/5,2:50,1887,0,0
2025/5/5,2:55,1895,0,0
2025/5/5,3:00,1894,0,0
2025/5/5,3:05,1895,0,0
2025/5/5,3:10,1907,0,0
2025/5/5,3:15,1915,0,0
2025/5/5,3:20,1910,0,0
2025/5/5,3:25,1914,0,0
2025/5/5,3:30,1911,0,0
2025/5/5,3:35,1911,0,0
2025/5/5,3:40,1914,0,0
2025/5/5,3:45,1928,0,0
2025/5/5,3:50,1932,0,0
2025/5/5,3:55,1919,0,0
2025/5/5,4:00,1925,0,0
2025/5/5,4:05,1932,0,0
2025/5/5,4:10,1934,0,0
2025/5/5,4:15,1935,0,0
2025/5/5,4:20,1928,0,0
2025/5/5,4:25,1943,0,0
2025/5/5,4:30,1944,0,0
2025/5/5,4:35,1944,0,0
2025/5/5,4:40,1965,0,0
2025/5/5,4:45,1953,0,0
2025/5/5,4:50,1958,0,0
2025/5/5,4:55,1946,0,0
2025/5/5,5:00,1933,0,0
2025/5/5,5:05,1926,0,0
2025/5/5,5:10,1930,4,0
2025/5/5,5:15,1922,11,0
2025/5/5,5:20,1898,16,0
2025/5/5,5:25,1887,33,1
2025/5/5,5:30,1873,48,2
2025/5/5,5:35,1880,59,3
2025/5/5,5:40,1869,71,3
2025/5/5,5:45,1857,85,4
2025/5/5,5:50,1850,100,5
2025/5/5,5:55,1842,117,6
2025/5/5,6:00,1846,134,7
2025/5/5,6:05,1869,153,8
2025/5/5,6:10,1863,174,9
2025/5/5,6:15,1869,196,10
2025/5/5,6:20,1860,219,11
2025/5/5,6:25,1844,242,13
2025/5/5,6:30,1861,266,14
2025/5/5,6:35,1867,290,15
2025/5/5,6:40,1857,315,16
2025/5/5,6:45,1866,341,18
2025/5/5,6:50,1826,366,20
2025/5/5,6:55,1859,392,21
2025/5/5,7:00,1864,418,22
2025/5/5,7:05,1874,445,23
2025/5/5,7:10,1883,470,24
2025/5/5,7:15,1880,495,26
2025/5/5,7:20,1891,523,27
2025/5/5,7:25,1885,553,29
2025/5/5,7:30,1908,580,30
2025/5/5,7:35,1944,606,31
2025/5/5,7:40,1943,631,32
2025/5/5,7:45,1970,657,33
2025/5/5,7:50,1974,683,34
2025/5/5,7:55,1990,704,35
2025/5/5,8:00,1993,724,36
2025/5/5,8:05,2027,744,36
2025/5/5,8:10,2017,766,37
2025/5/5,8:15,2023,791,39
2025/5/5,8:20,2018,818,40
2025/5/5,8:25,2035,845,41
2025/5/5,8:30,2052,872,42
2025/5/5,8:35,2069,900,43
2025/5/5,8:40,2083,925,44
2025/5/5,8:45,2105,941,44
2025/5/5,8:50,2097,956,45
2025/5/5,8:55,2099,968,46
2025/5/5,9:00,2128,988,46
2025/5/5,9:05,2143,997,46
2025/5/5,9:10,2147,1010,47
2025/5/5,9:15,2132,1012,47
2025/5/5,9:20,2153,1029,47
2025/5/5,9:25,2159,1047,48
2025/5/5,9:30,2155,1057,49
2025/5/5,9:35,2156,1074,49
2025/5/5,9:40,2161,1089,50
2025/5/5,9:45,2153,1099,51
2025/5/5,9:50,2166,1119,51
2025/5/5,9:55,2154,1141,52
2025/5/5,10:00,2155,1159,53
2025/5/5,10:05,2139,1180,55
2025/5/5,10:10,2132,1198,56
2025/5/5,10:15,2137,1226,57
2025/5/5,10:20,2147,1262,58
2025/5/5,10:25,2192,1300,59
2025/5/5,10:30,2196,1321,60
2025/5/5,10:35,2215,1354,61
2025/5/5,10:40,2217,1383,62
2025/5/5,10:45,2261,1409,62
2025/5/5,10:50,2245,1426,63
2025/5/5,10:55,2260,1438,63
2025/5/5,11:00,2274,1455,63
2025/5/5,11:05,2260,1467,64
2025/5/5,11:10,2274,1478,64
2025/5/5,11:15,2281,1493,65
2025/5/5,11:20,2301,1508,65
2025/5/5,11:25,2304,1518,65
2025/5/5,11:30,2295,1528,66
2025/5/5,11:35,2312,1533,66
2025/5/5,11:40,2323,1535,66
2025/5/5,11:45,2346,1549,66
2025/5/5,11:50,2343,1551,66
2025/5/5,11:55,2347,1551,66
2025/5/5,12:00,2343,1545,65
2025/5/5,12:05,2363,1540,65
2025/5/5,12:10,2340,1543,65
2025/5/5,12:15,2350,1547,65
2025/5/5,12:20,2340,1541,65
2025/5/5,12:25,2340,1532,65
2025/5/5,12:30,2326,1518,65
2025/5/5,12:35,2320,1511,65
2025/5/5,12:40,2331,1510,64
2025/5/5,12:45,2323,1496,64
2025/5/5,12:50,2314,1481,64
2025/5/5,12:55,2320,1471,63
2025/5/5,13:00,2313,1458,63
2025/5/5,13:05,2325,1451,62
2025/5/5,13:10,2309,1438,62
2025/5/5,13:15,2310,1431,61
2025/5/5,13:20,2320,1412,60
2025/5/5,13:25,2298,1388,60
2025/5/5,13:30,2270,1367,60
2025/5/5,13:35,2276,1353,59
2025/5/5,13:40,2291,1334,58
2025/5/5,13:45,2274,1314,57
2025/5/5,13:50,2284,1298,56
2025/5/5,13:55,2251,1283,56
2025/5/5,14:00,2268,1262,55
2025/5/5,14:05,2259,1241,54
2025/5/5,14:10,2263,1222,53
2025/5/5,14:15,2247,1200,53
2025/5/5,14:20,2243,1179,52
2025/5/5,14:25,2226,1157,51
2025/5/5,14:30,2230,1130,50
2025/5/5,14:35,2233,1104,49
2025/5/5,14:40,2229,1080,48
2025/5/5,14:45,2236,1059,47
2025/5/5,14:50,2227,1033,46
2025/5/5,14:55,2238,1005,44
2025/5/5,15:00,2234,978,43
2025/5/5,15:05,2251,951,42
2025/5/5,15:10,2235,922,41
2025/5/5,15:15,2253,893,39
2025/5/5,15:20,2258,866,38
2025/5/5,15:25,2254,837,37
2025/5/5,15:30,2262,807,35
2025/5/5,15:35,2288,775,33
2025/5/5,15:40,2292,745,32
2025/5/5,15:45,2284,714,31
2025/5/5,15:50,2281,678,29
2025/5/5,15:55,2302,645,28
2025/5/5,16:00,2305,612,26
2025/5/5,16:05,2301,578,25
2025/5/5,16:10,2305,545,23
2025/5/5,16:15,2293,511,22
2025/5/5,16:20,2303,477,20
2025/5/5,16:25,2323,443,19
2025/5/5,16:30,2315,410,17
2025/5/5,16:35,2306,376,16
2025/5/5,16:40,2294,342,14
2025/5/5,16:45,2303,310,13
2025/5/5,16:50,2298,278,12
2025/5/5,16:55,2316,249,10
2025/5/5,17:00,2313,225,9
2025/5/5,17:05,2327,203,8
2025/5/5,17:10,2336,178,7
2025/5/5,17:15,2330,156,6
2025/5/5,17:20,2344,135,5
2025/5/5,17:25,2354,115,4
2025/5/5,17:30,2358,98,4
2025/5/5,17:35,2383,80,3
2025/5/5,17:40,2387,66,2
2025/5/5,17:45,2403,54,2
2025/5/5,17:50,2402,43,1
2025/5/5,17:55,2412,33,1
2025/5/5,18:00,2419,25,1
2025/5/5,18:05,2436,18,0
2025/5/5,18:10,2460,10,0
2025/5/5,18:15,2467,2,0
2025/5/5,18:20,2486,0,0
2025/5/5,18:25,2493,0,0
2025/5/5,18:30,2524,0,0
2025/5/5,18:35,2531,0,0
2025/5/5,18:40,2531,0,0
2025/5/5,18:45,2528,0,0
2025/5/5,18:50,2537,0,0
2025/5/5,18:55,2549,0,0
2025/5/5,19:00,2549,0,0
2025/5/5,19:05,2543,0,0
2025/5/5,19:10,2535,0,0
2025/5/5,19:15,2534,0,0
2025/5/5,19:20,2528,0,0
2025/5/5,19:25,2521,0,0
2025/5/5,19:30,2517,0,0
2025/5/5,19:35,2507,0,0
2025/5/5,19:40,2489,0,0
2025/5/5,19:45,2502,0,0
2025/5/5,19:50,2496,0,0
2025/5/5,19:55,2495,0,0
2025/5/5,20:00,2492,0,0
2025/5/5,20:05,2483,0,0
2025/5/5,20:10,2461,0,0
2025/5/5,20:15,2449,0,0
2025/5/5,20:20,2453,0,0
2025/5/5,20:25,2438,0,0
2025/5/5,20:30,2450,0,0
2025/5/5,20:35,2428,0,0
2025/5/5,20:40,2418,0,0
2025/5/5,20:45,2412,0,0
2025/5/5,20:50,2424,0,0
2025/5/5,20:55,2406,0,0
2025/5/5,21:00,2389,0,0
2025/5/5,21:05,2380,0,0
2025/5/5,21:10,2359,0,0
2025/5/5,21:15,2371,0,0
2025/5/5,21:20,2355,0,0
2025/5/5,21:25,2336,0,0
2025/5/5,21:30,2316,0,0
2025/5/5,21:35,2315,0,0
2025/5/5,21:40,2311,0,0
2025/5/5,21:45,2288,0,0
2025/5/5,21:50,2284,0,0
2025/5/5,21:55,2253,0,0
2025/5/5,22:00,2282,0,0
2025/5/5,22:05,2249,0,0
2025/5/5,22:10,2248,0,0
2025/5/5,22:15,2231,0,0
2025/5/5,22:20,2233,0,0
2025/5/5,22:25,2218,0,0
2025/5/5,22:30,2214,0,0
2025/5/5,22:35,2200,0,0
2025/5/5,22:40,2197,0,0
2025/5/5,22:45,2182,0,0
2025/5/5,22:50,2168,0,0
2025/5/5,22:55,2168,0,0
2025/5/5,23:00,2158,0,0
2025/5/5,23:05,2173,0,0
2025/5/5,23:10,2176,0,0
2025/5/5,23:15,2146,0,0
2025/5/5,23:20,2136,0,0
2025/5/5,23:25,2115,0,0
