2025/1/19 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4553,18:00〜19:00,1/19,23:50,17,85
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3893,18:00〜19:00,1/19,23:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3423,0:00〜1:00,1/19,23:50,9,92
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3154,0:00〜1:00,1/19,23:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2025/1/19,0:00,3183,3154,92,3423
2025/1/19,1:00,3054,3024,92,3288
2025/1/19,2:00,2990,2978,92,3238
2025/1/19,3:00,2957,2954,91,3226
2025/1/19,4:00,2951,2954,91,3242
2025/1/19,5:00,3025,3053,90,3357
2025/1/19,6:00,3223,3269,89,3612
2025/1/19,7:00,3471,3531,88,3927
2025/1/19,8:00,3644,3685,88,4119
2025/1/19,9:00,3675,3658,89,4113
2025/1/19,10:00,3564,3518,88,4011
2025/1/19,11:00,3510,3427,89,3932
2025/1/19,12:00,3481,3371,90,3865
2025/1/19,13:00,3451,3333,90,3802
2025/1/19,14:00,3441,3405,88,3872
2025/1/19,15:00,3463,3458,87,3950
2025/1/19,16:00,3597,3577,86,4153
2025/1/19,17:00,3823,3855,84,4498
2025/1/19,18:00,3886,3893,85,4553
2025/1/19,19:00,3842,3862,83,4627
2025/1/19,20:00,3753,3794,79,4716
2025/1/19,21:00,3581,3604,77,4600
2025/1/19,22:00,3334,3359,77,4292
2025/1/19,23:00,3093,3129,72,4255
最大使用率(%),時間帯
92,0:00〜1:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4974,9:00〜10:00,1/20,23:50,14,87
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4375,9:00〜10:00,1/20,23:50
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3850,6:00〜7:00,1/20,23:50,10,90
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3495,6:00〜7:00,1/20,23:50
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2025/1/19,0:00,3287,0,0
2025/1/19,0:05,3269,0,0
2025/1/19,0:10,3260,0,0
2025/1/19,0:15,3255,0,0
2025/1/19,0:20,3225,0,0
2025/1/19,0:25,3217,0,0
2025/1/19,0:30,3187,0,0
2025/1/19,0:35,3178,0,0
2025/1/19,0:40,3145,0,0
2025/1/19,0:45,3124,0,0
2025/1/19,0:50,3097,0,0
2025/1/19,0:55,3069,0,0
2025/1/19,1:00,3071,0,0
2025/1/19,1:05,3104,0,0
2025/1/19,1:10,3087,0,0
2025/1/19,1:15,3081,0,0
2025/1/19,1:20,3080,0,0
2025/1/19,1:25,3066,0,0
2025/1/19,1:30,3061,0,0
2025/1/19,1:35,3036,0,0
2025/1/19,1:40,3032,0,0
2025/1/19,1:45,3037,0,0
2025/1/19,1:50,3017,0,0
2025/1/19,1:55,3007,0,0
2025/1/19,2:00,3015,0,0
2025/1/19,2:05,3012,0,0
2025/1/19,2:10,3009,0,0
2025/1/19,2:15,2989,0,0
2025/1/19,2:20,2987,0,0
2025/1/19,2:25,2986,0,0
2025/1/19,2:30,2991,0,0
2025/1/19,2:35,2993,0,0
2025/1/19,2:40,2992,0,0
2025/1/19,2:45,2999,0,0
2025/1/19,2:50,2980,0,0
2025/1/19,2:55,2972,0,0
2025/1/19,3:00,2977,0,0
2025/1/19,3:05,2977,0,0
2025/1/19,3:10,2973,0,0
2025/1/19,3:15,2962,0,0
2025/1/19,3:20,2967,0,0
2025/1/19,3:25,2954,0,0
2025/1/19,3:30,2952,0,0
2025/1/19,3:35,2953,0,0
2025/1/19,3:40,2949,0,0
2025/1/19,3:45,2947,0,0
2025/1/19,3:50,2946,0,0
2025/1/19,3:55,2934,0,0
2025/1/19,4:00,2952,0,0
2025/1/19,4:05,2949,0,0
2025/1/19,4:10,2940,0,0
2025/1/19,4:15,2950,0,0
2025/1/19,4:20,2940,0,0
2025/1/19,4:25,2960,0,0
2025/1/19,4:30,2943,0,0
2025/1/19,4:35,2946,0,0
2025/1/19,4:40,2954,0,0
2025/1/19,4:45,2958,0,0
2025/1/19,4:50,2953,0,0
2025/1/19,4:55,2956,0,0
2025/1/19,5:00,2968,0,0
2025/1/19,5:05,2972,0,0
2025/1/19,5:10,2983,0,0
2025/1/19,5:15,2997,0,0
2025/1/19,5:20,3011,0,0
2025/1/19,5:25,3014,0,0
2025/1/19,5:30,3016,0,0
2025/1/19,5:35,3043,0,0
2025/1/19,5:40,3051,0,0
2025/1/19,5:45,3046,0,0
2025/1/19,5:50,3063,0,0
2025/1/19,5:55,3071,0,0
2025/1/19,6:00,3091,0,0
2025/1/19,6:05,3112,0,0
2025/1/19,6:10,3127,0,0
2025/1/19,6:15,3147,0,0
2025/1/19,6:20,3181,0,0
2025/1/19,6:25,3204,0,0
2025/1/19,6:30,3231,0,0
2025/1/19,6:35,3262,0,0
2025/1/19,6:40,3261,0,0
2025/1/19,6:45,3289,0,0
2025/1/19,6:50,3317,0,0
2025/1/19,6:55,3346,0,0
2025/1/19,7:00,3349,0,0
2025/1/19,7:05,3389,2,0
2025/1/19,7:10,3379,5,0
2025/1/19,7:15,3404,8,0
2025/1/19,7:20,3421,12,0
2025/1/19,7:25,3432,16,0
2025/1/19,7:30,3457,49,1
2025/1/19,7:35,3518,81,2
2025/1/19,7:40,3524,99,2
