2025/6/17 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5304,14:00〜15:00,6/17,23:50,10,91
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4837,14:00〜15:00,6/17,23:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
4818,17:00〜18:00,6/17,23:50,8,92
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
4473,17:00〜18:00,6/17,23:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2025/6/17,0:00,2752,2735,82,3318
2025/6/17,1:00,2582,2577,78,3279
2025/6/17,2:00,2512,2508,76,3265
2025/6/17,3:00,2510,2501,78,3208
2025/6/17,4:00,2497,2506,76,3256
2025/6/17,5:00,2538,2542,75,3374
2025/6/17,6:00,2725,2733,75,3615
2025/6/17,7:00,3171,3170,79,3979
2025/6/17,8:00,3785,3767,86,4390
2025/6/17,9:00,4277,4297,90,4717
2025/6/17,10:00,4495,4534,91,4939
2025/6/17,11:00,4607,4715,90,5103
2025/6/17,12:00,4595,4700,90,5095
2025/6/17,13:00,4788,4814,91,5215
2025/6/17,14:00,4812,4837,90,5304
2025/6/17,15:00,4791,4791,90,5289
2025/6/17,16:00,4765,4702,93,5074
2025/6/17,17:00,4561,4473,94,4818
2025/6/17,18:00,4365,4291,93,4692
2025/6/17,19:00,4205,4211,92,4566
2025/6/17,20:00,3975,3949,87,4549
2025/6/17,21:00,3717,3680,80,4624
2025/6/17,22:00,3497,3460,78,4481
2025/6/17,23:00,3239,3214,72,4439
最大使用率(%),時間帯
94,17:00〜18:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5304,13:00〜14:00,6/18,23:50,11,90
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4781,13:00〜14:00,6/18,23:50
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
4781,9:00〜10:00,6/18,23:50,8,92
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
4433,9:00〜10:00,6/18,23:50
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2025/6/17,0:00,2870,0,0
2025/6/17,0:05,2853,0,0
2025/6/17,0:10,2827,0,0
2025/6/17,0:15,2825,0,0
2025/6/17,0:20,2800,0,0
2025/6/17,0:25,2760,0,0
2025/6/17,0:30,2737,0,0
2025/6/17,0:35,2710,0,0
2025/6/17,0:40,2707,0,0
2025/6/17,0:45,2688,0,0
2025/6/17,0:50,2667,0,0
2025/6/17,0:55,2644,0,0
2025/6/17,1:00,2626,0,0
2025/6/17,1:05,2639,0,0
2025/6/17,1:10,2630,0,0
2025/6/17,1:15,2614,0,0
2025/6/17,1:20,2601,0,0
2025/6/17,1:25,2581,0,0
2025/6/17,1:30,2561,0,0
2025/6/17,1:35,2567,0,0
2025/6/17,1:40,2560,0,0
2025/6/17,1:45,2557,0,0
2025/6/17,1:50,2533,0,0
2025/6/17,1:55,2515,0,0
2025/6/17,2:00,2519,0,0
2025/6/17,2:05,2527,0,0
2025/6/17,2:10,2524,0,0
2025/6/17,2:15,2507,0,0
2025/6/17,2:20,2504,0,0
2025/6/17,2:25,2487,0,0
2025/6/17,2:30,2493,0,0
2025/6/17,2:35,2495,0,0
2025/6/17,2:40,2517,0,0
2025/6/17,2:45,2498,0,0
2025/6/17,2:50,2498,0,0
2025/6/17,2:55,2507,0,0
2025/6/17,3:00,2496,0,0
2025/6/17,3:05,2506,0,0
2025/6/17,3:10,2496,0,0
2025/6/17,3:15,2500,0,0
2025/6/17,3:20,2516,0,0
2025/6/17,3:25,2508,0,0
2025/6/17,3:30,2506,0,0
2025/6/17,3:35,2499,0,0
2025/6/17,3:40,2491,0,0
2025/6/17,3:45,2497,0,0
2025/6/17,3:50,2512,0,0
2025/6/17,3:55,2516,0,0
2025/6/17,4:00,2512,0,0
2025/6/17,4:05,2501,0,0
2025/6/17,4:10,2505,0,0
2025/6/17,4:15,2509,0,0
2025/6/17,4:20,2500,0,0
2025/6/17,4:25,2500,0,0
2025/6/17,4:30,2483,0,0
2025/6/17,4:35,2498,0,0
2025/6/17,4:40,2487,0,0
2025/6/17,4:45,2486,0,0
2025/6/17,4:50,2486,0,0
2025/6/17,4:55,2460,1,0
2025/6/17,5:00,2472,8,0
2025/6/17,5:05,2498,28,1
2025/6/17,5:10,2518,43,1
2025/6/17,5:15,2517,52,2
