2025/5/1 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3349,18:00〜19:00,5/1,23:50,18,84
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2842,18:00〜19:00,5/1,23:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2271,1:00〜2:00,5/1,23:50,11,90
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2045,1:00〜2:00,5/1,23:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2025/5/1,0:00,2105,2105,89,2349
2025/5/1,1:00,2010,2045,88,2271
2025/5/1,2:00,2009,2022,87,2296
2025/5/1,3:00,2050,2059,86,2362
2025/5/1,4:00,2098,2104,86,2428
2025/5/1,5:00,2094,2122,85,2457
2025/5/1,6:00,2127,2101,86,2456
2025/5/1,7:00,2246,2185,80,2779
2025/5/1,8:00,2474,2408,79,3129
2025/5/1,9:00,2686,2534,79,3376
2025/5/1,10:00,2777,2628,79,3508
2025/5/1,11:00,2809,2710,78,3575
2025/5/1,12:00,2736,2707,77,3553
2025/5/1,13:00,2740,2783,80,3395
2025/5/1,14:00,2693,2727,83,3214
2025/5/1,15:00,2670,2711,86,3090
2025/5/1,16:00,2683,2784,85,3140
2025/5/1,17:00,2699,2797,83,3244
2025/5/1,18:00,2795,2842,83,3349
2025/5/1,19:00,2773,2772,81,3415
2025/5/1,20:00,2658,2679,76,3466
2025/5/1,21:00,2526,2524,71,3538
2025/5/1,22:00,2386,2367,69,3444
2025/5/1,23:00,2258,2228,66,3399
最大使用率(%),時間帯
89,0:00〜1:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3629,18:00〜19:00,5/2,23:50,23,81
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2959,18:00〜19:00,5/2,23:50
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2955,13:00〜14:00,5/2,23:50,8,92
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2745,13:00〜14:00,5/2,23:50
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2025/5/1,0:00,2196,0,0
2025/5/1,0:05,2169,0,0
2025/5/1,0:10,2160,0,0
2025/5/1,0:15,2137,0,0
2025/5/1,0:20,2134,0,0
2025/5/1,0:25,2125,0,0
2025/5/1,0:30,2094,0,0
2025/5/1,0:35,2089,0,0
2025/5/1,0:40,2074,0,0
2025/5/1,0:45,2062,0,0
2025/5/1,0:50,2047,0,0
2025/5/1,0:55,2036,0,0
2025/5/1,1:00,2022,0,0
2025/5/1,1:05,2018,0,0
2025/5/1,1:10,2016,0,0
2025/5/1,1:15,2023,0,0
2025/5/1,1:20,2004,0,0
2025/5/1,1:25,2009,0,0
2025/5/1,1:30,2001,0,0
2025/5/1,1:35,1999,0,0
2025/5/1,1:40,1996,0,0
2025/5/1,1:45,1994,0,0
2025/5/1,1:50,1997,0,0
2025/5/1,1:55,1988,0,0
2025/5/1,2:00,1993,0,0
2025/5/1,2:05,1994,0,0
2025/5/1,2:10,1995,0,0
2025/5/1,2:15,1997,0,0
2025/5/1,2:20,1996,0,0
2025/5/1,2:25,2000,0,0
2025/5/1,2:30,2006,0,0
2025/5/1,2:35,2009,0,0
2025/5/1,2:40,2015,0,0
2025/5/1,2:45,2010,0,0
2025/5/1,2:50,2017,0,0
2025/5/1,2:55,2019,0,0
2025/5/1,3:00,2028,0,0
2025/5/1,3:05,2028,0,0
2025/5/1,3:10,2022,0,0
2025/5/1,3:15,2037,0,0
2025/5/1,3:20,2042,0,0
2025/5/1,3:25,2042,0,0
2025/5/1,3:30,2040,0,0
2025/5/1,3:35,2057,0,0
2025/5/1,3:40,2045,0,0
2025/5/1,3:45,2053,0,0
2025/5/1,3:50,2074,0,0
2025/5/1,3:55,2078,0,0
2025/5/1,4:00,2079,0,0
2025/5/1,4:05,2086,0,0
2025/5/1,4:10,2076,0,0
2025/5/1,4:15,2087,0,0
2025/5/1,4:20,2089,0,0
2025/5/1,4:25,2099,0,0
2025/5/1,4:30,2097,0,0
2025/5/1,4:35,2104,0,0
2025/5/1,4:40,2106,0,0
2025/5/1,4:45,2109,0,0
2025/5/1,4:50,2113,0,0
2025/5/1,4:55,2106,0,0
2025/5/1,5:00,2092,0,0
2025/5/1,5:05,2111,0,0
2025/5/1,5:10,2103,1,0
2025/5/1,5:15,2101,6,0
