2025/5/9 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3421,11:00〜12:00,5/9,23:50,14,88
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3014,11:00〜12:00,5/9,23:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2479,3:00〜4:00,5/9,23:50,13,88
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2194,3:00〜4:00,5/9,23:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2025/5/9,0:00,2248,2253,87,2555
2025/5/9,1:00,2153,2163,87,2459
2025/5/9,2:00,2146,2158,87,2456
2025/5/9,3:00,2189,2194,88,2479
2025/5/9,4:00,2222,2215,88,2511
2025/5/9,5:00,2190,2220,86,2544
2025/5/9,6:00,2247,2291,86,2612
2025/5/9,7:00,2450,2412,87,2797
2025/5/9,8:00,2658,2688,86,3082
2025/5/9,9:00,2942,2912,88,3312
2025/5/9,10:00,2910,2901,86,3365
2025/5/9,11:00,2888,3014,84,3421
2025/5/9,12:00,2772,2830,84,3288
2025/5/9,13:00,2915,2883,85,3427
2025/5/9,14:00,2984,2891,85,3474
2025/5/9,15:00,3018,2912,86,3502
2025/5/9,16:00,2999,2966,84,3564
2025/5/9,17:00,2974,2995,82,3599
2025/5/9,18:00,3021,3003,82,3676
2025/5/9,19:00,2957,2929,80,3687
2025/5/9,20:00,2833,2825,76,3686
2025/5/9,21:00,2693,2681,72,3726
2025/5/9,22:00,2581,2563,70,3672
2025/5/9,23:00,2459,2440,67,3659
最大使用率(%),時間帯
88,9:00〜10:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3547,18:00〜19:00,5/10,23:50,29,77
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2757,18:00〜19:00,5/10,23:50
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2454,4:00〜5:00,5/10,23:50,11,89
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2207,4:00〜5:00,5/10,23:50
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2025/5/9,0:00,2333,0,0
2025/5/9,0:05,2322,0,0
2025/5/9,0:10,2309,0,0
2025/5/9,0:15,2286,0,0
2025/5/9,0:20,2267,0,0
2025/5/9,0:25,2257,0,0
2025/5/9,0:30,2244,0,0
2025/5/9,0:35,2237,0,0
2025/5/9,0:40,2209,0,0
2025/5/9,0:45,2193,0,0
2025/5/9,0:50,2182,0,0
2025/5/9,0:55,2165,0,0
2025/5/9,1:00,2167,0,0
2025/5/9,1:05,2178,0,0
2025/5/9,1:10,2163,0,0
2025/5/9,1:15,2148,0,0
2025/5/9,1:20,2157,0,0
2025/5/9,1:25,2156,0,0
2025/5/9,1:30,2145,0,0
2025/5/9,1:35,2152,0,0
2025/5/9,1:40,2147,0,0
2025/5/9,1:45,2133,0,0
2025/5/9,1:50,2122,0,0
2025/5/9,1:55,2119,0,0
2025/5/9,2:00,2125,0,0
2025/5/9,2:05,2136,0,0
2025/5/9,2:10,2137,0,0
2025/5/9,2:15,2135,0,0
2025/5/9,2:20,2130,0,0
2025/5/9,2:25,2140,0,0
2025/5/9,2:30,2148,0,0
2025/5/9,2:35,2152,0,0
2025/5/9,2:40,2143,0,0
2025/5/9,2:45,2140,0,0
2025/5/9,2:50,2141,0,0
2025/5/9,2:55,2146,0,0
2025/5/9,3:00,2160,0,0
2025/5/9,3:05,2171,0,0
2025/5/9,3:10,2168,0,0
2025/5/9,3:15,2173,0,0
2025/5/9,3:20,2185,0,0
2025/5/9,3:25,2182,0,0
2025/5/9,3:30,2183,0,0
2025/5/9,3:35,2183,0,0
2025/5/9,3:40,2185,0,0
2025/5/9,3:45,2193,0,0
2025/5/9,3:50,2198,0,0
2025/5/9,3:55,2196,0,0
2025/5/9,4:00,2202,0,0
2025/5/9,4:05,2218,0,0
2025/5/9,4:10,2213,0,0
2025/5/9,4:15,2221,0,0
2025/5/9,4:20,2216,0,0
2025/5/9,4:25,2220,0,0
2025/5/9,4:30,2204,0,0
2025/5/9,4:35,2220,0,0
2025/5/9,4:40,2220,0,0
2025/5/9,4:45,2221,0,0
2025/5/9,4:50,2228,0,0
2025/5/9,4:55,2222,0,0
2025/5/9,5:00,2210,0,0
2025/5/9,5:05,2217,1,0
2025/5/9,5:10,2199,8,0
2025/5/9,5:15,2206,14,0
2025/5/9,5:20,2200,21,0
2025/5/9,5:25,2186,27,1
2025/5/9,5:30,2176,31,1
2025/5/9,5:35,2183,37,1
2025/5/9,5:40,2178,45,2
2025/5/9,5:45,2157,52,2
2025/5/9,5:50,2166,61,2
2025/5/9,5:55,2172,69,3
2025/5/9,6:00,2182,77,3
2025/5/9,6:05,2203,86,3
2025/5/9,6:10,2205,95,4
2025/5/9,6:15,2201,106,4
2025/5/9,6:20,2230,117,5
2025/5/9,6:25,2221,129,5
2025/5/9,6:30,2218,139,6
2025/5/9,6:35,2249,150,6
2025/5/9,6:40,2264,164,7
2025/5/9,6:45,2273,177,7
2025/5/9,6:50,2275,190,8
2025/5/9,6:55,2311,200,8
2025/5/9,7:00,2322,214,9
2025/5/9,7:05,2372,229,9
2025/5/9,7:10,2378,243,10
2025/5/9,7:15,2391,257,10
2025/5/9,7:20,2406,271,11
2025/5/9,7:25,2425,283,11
2025/5/9,7:30,2451,292,11
2025/5/9,7:35,2486,303,12
2025/5/9,7:40,2484,314,12
2025/5/9,7:45,2490,323,12
2025/5/9,7:50,2504,333,13
2025/5/9,7:55,2519,339,13
2025/5/9,8:00,2527,351,13
2025/5/9,8:05,2571,363,14
2025/5/9,8:10,2585,377,14
2025/5/9,8:15,2575,396,15
2025/5/9,8:20,2577,419,16
2025/5/9,8:25,2609,443,16
2025/5/9,8:30,2618,471,17
2025/5/9,8:35,2662,501,18
2025/5/9,8:40,2680,529,19
2025/5/9,8:45,2713,554,20
2025/5/9,8:50,2757,580,21
2025/5/9,8:55,2796,605,21
2025/5/9,9:00,2838,625,22
2025/5/9,9:05,2889,635,21
2025/5/9,9:10,2921,643,22
2025/5/9,9:15,2930,638,21
2025/5/9,9:20,2958,635,21
2025/5/9,9:25,2948,627,21
2025/5/9,9:30,2971,617,20
2025/5/9,9:35,2953,600,20
2025/5/9,9:40,2952,589,19
2025/5/9,9:45,2943,578,19
2025/5/9,9:50,2955,574,19
2025/5/9,9:55,2932,570,19
2025/5/9,10:00,2933,564,19
2025/5/9,10:05,2923,558,19
2025/5/9,10:10,2902,557,19
2025/5/9,10:15,2927,560,19
2025/5/9,10:20,2911,563,19
2025/5/9,10:25,2909,569,19
2025/5/9,10:30,2902,572,19
2025/5/9,10:35,2897,574,19
2025/5/9,10:40,2891,580,20
2025/5/9,10:45,2893,588,20
2025/5/9,10:50,2893,600,20
2025/5/9,10:55,2905,613,21
2025/5/9,11:00,2920,624,21
2025/5/9,11:05,2908,634,21
2025/5/9,11:10,2899,643,22
2025/5/9,11:15,2900,654,22
