2025/7/4 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5585,14:00〜15:00,7/4,23:50,12,89
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4991,14:00〜15:00,7/4,23:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
5244,16:00〜17:00,7/4,23:50,8,92
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
4862,16:00〜17:00,7/4,23:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2025/7/4,0:00,2974,2943,85,3469
2025/7/4,1:00,2780,2760,83,3348
2025/7/4,2:00,2704,2680,80,3350
2025/7/4,3:00,2684,2662,80,3327
2025/7/4,4:00,2682,2676,80,3329
2025/7/4,5:00,2731,2738,79,3429
2025/7/4,6:00,2940,2973,79,3679
2025/7/4,7:00,3372,3418,83,4038
2025/7/4,8:00,3926,4000,87,4489
2025/7/4,9:00,4357,4459,88,4917
2025/7/4,10:00,4609,4608,90,5092
2025/7/4,11:00,4766,4737,90,5267
2025/7/4,12:00,4762,4785,89,5323
2025/7/4,13:00,4929,4934,89,5483
2025/7/4,14:00,4991,4991,89,5585
2025/7/4,15:00,4938,4921,89,5530
2025/7/4,16:00,4781,4862,91,5244
2025/7/4,17:00,4431,4589,87,5043
2025/7/4,18:00,4259,4336,86,4901
2025/7/4,19:00,4120,4140,84,4875
2025/7/4,20:00,3885,3894,79,4879
2025/7/4,21:00,3648,3652,75,4806
2025/7/4,22:00,3470,3454,73,4706
2025/7/4,23:00,3251,3224,71,4538
最大使用率(%),時間帯
91,16:00〜17:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4783,16:00〜17:00,7/5,23:50,18,84
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4060,16:00〜17:00,7/5,23:50
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
4409,11:00〜12:00,7/5,23:50,13,88
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3903,11:00〜12:00,7/5,23:50
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2025/7/4,0:00,3090,0,0
2025/7/4,0:05,3074,0,0
2025/7/4,0:10,3060,0,0
2025/7/4,0:15,3029,0,0
2025/7/4,0:20,2997,0,0
2025/7/4,0:25,2988,0,0
2025/7/4,0:30,2980,0,0
2025/7/4,0:35,2940,0,0
2025/7/4,0:40,2928,0,0
2025/7/4,0:45,2903,0,0
2025/7/4,0:50,2878,0,0
2025/7/4,0:55,2865,0,0
2025/7/4,1:00,2845,0,0
2025/7/4,1:05,2833,0,0
2025/7/4,1:10,2831,0,0
2025/7/4,1:15,2807,0,0
2025/7/4,1:20,2801,0,0
2025/7/4,1:25,2773,0,0
2025/7/4,1:30,2774,0,0
2025/7/4,1:35,2765,0,0
2025/7/4,1:40,2751,0,0
2025/7/4,1:45,2734,0,0
2025/7/4,1:50,2731,0,0
2025/7/4,1:55,2715,0,0
2025/7/4,2:00,2715,0,0
2025/7/4,2:05,2711,0,0
2025/7/4,2:10,2713,0,0
2025/7/4,2:15,2707,0,0
2025/7/4,2:20,2713,0,0
2025/7/4,2:25,2702,0,0
2025/7/4,2:30,2698,0,0
2025/7/4,2:35,2692,0,0
2025/7/4,2:40,2694,0,0
2025/7/4,2:45,2698,0,0
2025/7/4,2:50,2692,0,0
2025/7/4,2:55,2676,0,0
2025/7/4,3:00,2670,0,0
2025/7/4,3:05,2675,0,0
2025/7/4,3:10,2677,0,0
2025/7/4,3:15,2688,0,0
2025/7/4,3:20,2692,0,0
2025/7/4,3:25,2689,0,0
2025/7/4,3:30,2683,0,0
2025/7/4,3:35,2676,0,0
2025/7/4,3:40,2673,0,0
2025/7/4,3:45,2688,0,0
2025/7/4,3:50,2683,0,0
2025/7/4,3:55,2664,0,0
2025/7/4,4:00,2670,0,0
2025/7/4,4:05,2671,0,0
2025/7/4,4:10,2680,0,0
2025/7/4,4:15,2683,0,0
2025/7/4,4:20,2682,0,0
2025/7/4,4:25,2687,0,0
2025/7/4,4:30,2678,0,0
2025/7/4,4:35,2681,0,0
2025/7/4,4:40,2681,0,0
2025/7/4,4:45,2692,0,0
2025/7/4,4:50,2666,0,0
2025/7/4,4:55,2669,0,0
2025/7/4,5:00,2667,1,0
2025/7/4,5:05,2689,10,0
2025/7/4,5:10,2718,25,0
2025/7/4,5:15,2732,33,1
