2025/5/13 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3533,13:00〜14:00,5/13,23:50,12,89

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3150,13:00〜14:00,5/13,23:50

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2511,0:00〜1:00,5/13,23:50,10,91

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2287,0:00〜1:00,5/13,23:50

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2025/5/13,0:00,2299,2287,91,2511
2025/5/13,1:00,2195,2195,90,2416
2025/5/13,2:00,2188,2196,90,2423
2025/5/13,3:00,2229,2227,90,2472
2025/5/13,4:00,2261,2256,90,2512
2025/5/13,5:00,2262,2262,89,2526
2025/5/13,6:00,2310,2331,88,2609
2025/5/13,7:00,2423,2488,86,2805
2025/5/13,8:00,2703,2753,85,3149
2025/5/13,9:00,2970,2935,85,3463
2025/5/13,10:00,3088,3035,84,3652
2025/5/13,11:00,3144,3076,85,3694
2025/5/13,12:00,3028,3030,82,3652
2025/5/13,13:00,3104,3150,87,3533
2025/5/13,14:00,3076,3110,88,3466
2025/5/13,15:00,3061,3082,88,3445
2025/5/13,16:00,3074,3061,88,3474
2025/5/13,17:00,3026,3011,83,3613
2025/5/13,18:00,3054,3043,85,3558
2025/5/13,19:00,3015,2999,83,3596
2025/5/13,20:00,2882,2863,80,3582
2025/5/13,21:00,2728,2720,76,3552
2025/5/13,22:00,2614,2598,75,3472
2025/5/13,23:00,2478,2467,74,3327

最大使用率(%),時間帯
91,0:00〜1:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3425,16:00〜17:00,5/14,23:50,10,90

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3113,16:00〜17:00,5/14,23:50

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2497,0:00〜1:00,5/14,23:50,9,91

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2290,0:00〜1:00,5/14,23:50

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2025/5/13,0:00,2392,0,0
2025/5/13,0:05,2375,0,0
2025/5/13,0:10,2358,0,0
2025/5/13,0:15,2340,0,0
2025/5/13,0:20,2330,0,0
2025/5/13,0:25,2315,0,0
2025/5/13,0:30,2303,0,0
2025/5/13,0:35,2282,0,0
2025/5/13,0:40,2263,0,0
2025/5/13,0:45,2241,0,0
2025/5/13,0:50,2228,0,0
2025/5/13,0:55,2224,0,0
2025/5/13,1:00,2212,0,0
2025/5/13,1:05,2224,0,0
2025/5/13,1:10,2209,0,0
2025/5/13,1:15,2195,0,0
2025/5/13,1:20,2185,0,0
2025/5/13,1:25,2201,0,0
2025/5/13,1:30,2195,0,0
2025/5/13,1:35,2192,0,0
2025/5/13,1:40,2176,0,0
2025/5/13,1:45,2179,0,0
2025/5/13,1:50,2186,0,0
2025/5/13,1:55,2175,0,0
2025/5/13,2:00,2176,0,0
2025/5/13,2:05,2181,0,0
2025/5/13,2:10,2173,0,0
2025/5/13,2:15,2180,0,0
2025/5/13,2:20,2166,0,0
2025/5/13,2:25,2175,0,0
2025/5/13,2:30,2169,0,0
2025/5/13,2:35,2192,0,0
2025/5/13,2:40,2209,0,0
2025/5/13,2:45,2204,0,0
2025/5/13,2:50,2194,0,0
2025/5/13,2:55,2199,0,0
2025/5/13,3:00,2189,0,0
2025/5/13,3:05,2207,0,0
2025/5/13,3:10,2220,0,0
2025/5/13,3:15,2228,0,0
2025/5/13,3:20,2230,0,0
2025/5/13,3:25,2213,0,0
2025/5/13,3:30,2227,0,0
2025/5/13,3:35,2230,0,0
2025/5/13,3:40,2235,0,0
2025/5/13,3:45,2252,0,0
2025/5/13,3:50,2245,0,0
2025/5/13,3:55,2240,0,0
2025/5/13,4:00,2251,0,0
2025/5/13,4:05,2244,0,0
2025/5/13,4:10,2234,0,0
2025/5/13,4:15,2256,0,0
2025/5/13,4:20,2259,0,0
2025/5/13,4:25,2250,0,0
2025/5/13,4:30,2260,0,0
2025/5/13,4:35,2272,0,0
2025/5/13,4:40,2269,0,0
2025/5/13,4:45,2253,0,0
2025/5/13,4:50,2274,0,0
2025/5/13,4:55,2273,0,0
2025/5/13,5:00,2266,0,0
2025/5/13,5:05,2248,4,0
2025/5/13,5:10,2264,12,0
2025/5/13,5:15,2254,17,0
2025/5/13,5:20,2250,23,1
2025/5/13,5:25,2256,28,1
2025/5/13,5:30,2267,34,1
2025/5/13,5:35,2261,41,1
2025/5/13,5:40,2265,49,2
2025/5/13,5:45,2246,59,2
2025/5/13,5:50,2247,69,3
2025/5/13,5:55,2267,80,3
2025/5/13,6:00,2274,93,4
2025/5/13,6:05,2285,109,4
2025/5/13,6:10,2289,125,5
2025/5/13,6:15,2291,143,6
2025/5/13,6:20,2308,164,7
2025/5/13,6:25,2303,185,8
2025/5/13,6:30,2280,208,9
2025/5/13,6:35,2314,232,10
2025/5/13,6:40,2317,254,10
2025/5/13,6:45,2323,281,12
2025/5/13,6:50,2328,308,13
2025/5/13,6:55,2346,335,14
2025/5/13,7:00,2342,362,15
2025/5/13,7:05,2371,391,16
2025/5/13,7:10,2360,422,17
2025/5/13,7:15,2384,454,19
2025/5/13,7:20,2383,488,20
2025/5/13,7:25,2400,518,21
2025/5/13,7:30,2393,551,23
2025/5/13,7:35,2427,592,24
2025/5/13,7:40,2439,629,25
2025/5/13,7:45,2449,668,27
2025/5/13,7:50,2476,703,28
2025/5/13,7:55,2495,741,29
2025/5/13,8:00,2502,779,31
2025/5/13,8:05,2563,814,31
2025/5/13,8:10,2579,850,32
2025/5/13,8:15,2607,895,34
2025/5/13,8:20,2636,936,35
2025/5/13,8:25,2673,976,36
2025/5/13,8:30,2687,1010,37
2025/5/13,8:35,2732,1031,37
2025/5/13,8:40,2754,1062,38
2025/5/13,8:45,2777,1094,39
2025/5/13,8:50,2812,1125,40
2025/5/13,8:55,2835,1151,40
2025/5/13,9:00,2852,1178,41
2025/5/13,9:05,2895,1208,41
2025/5/13,9:10,2904,1228,42
2025/5/13,9:15,2899,1248,43
2025/5/13,9:20,2930,1274,43
2025/5/13,9:25,2940,1298,44
2025/5/13,9:30,2971,1317,44
2025/5/13,9:35,2980,1340,44
2025/5/13,9:40,3014,1358,45
2025/5/13,9:45,2999,1370,45
2025/5/13,9:50,3022,1385,45
2025/5/13,9:55,3030,1400,46
2025/5/13,10:00,3031,1413,46
2025/5/13,10:05,3034,1429,47
2025/5/13,10:10,3036,1448,47
2025/5/13,10:15,3067,1457,47
2025/5/13,10:20,3077,1467,47
2025/5/13,10:25,3080,1472,47
2025/5/13,10:30,3075,1481,48
2025/5/13,10:35,3103,1495,48
2025/5/13,10:40,3099,1502,48
2025/5/13,10:45,3105,1505,48
2025/5/13,10:50,3116,1510,48
2025/5/13,10:55,3123,1521,48
2025/5/13,11:00,3139,1532,48
2025/5/13,11:05,3146,1539,48
2025/5/13,11:10,3152,1539,48
2025/5/13,11:15,3142,1536,48
2025/5/13,11:20,3149,1536,48
2025/5/13,11:25,3148,1539,48
2025/5/13,11:30,3136,1540,49
2025/5/13,11:35,3148,1538,48
2025/5/13,11:40,3147,1539,48
2025/5/13,11:45,3135,1534,48
2025/5/13,11:50,3130,1532,48
2025/5/13,11:55,3112,1530,49
2025/5/13,12:00,3094,1528,49
2025/5/13,12:05,3078,1529,49
2025/5/13,12:10,3054,1527,50
2025/5/13,12:15,3032,1521,50
2025/5/13,12:20,3018,1521,50
2025/5/13,12:25,3015,1519,50
2025/5/13,12:30,3010,1514,50
2025/5/13,12:35,2997,1509,50
2025/5/13,12:40,2988,1501,50
2025/5/13,12:45,2999,1493,49
2025/5/13,12:50,3005,1485,49
2025/5/13,12:55,3021,1477,48
2025/5/13,13:00,3039,1468,48
2025/5/13,13:05,3097,1459,47
2025/5/13,13:10,3117,1447,46
2025/5/13,13:15,3116,1435,46
2025/5/13,13:20,3106,1420,45
2025/5/13,13:25,3110,1406,45
2025/5/13,13:30,3107,1390,44
2025/5/13,13:35,3100,1371,44
2025/5/13,13:40,3101,1356,43
2025/5/13,13:45,3094,1341,43
2025/5/13,13:50,3090,1322,42
2025/5/13,13:55,3089,1301,42
2025/5/13,14:00,3101,1282,41
2025/5/13,14:05,3082,1260,40
2025/5/13,14:10,3084,1240,40
2025/5/13,14:15,3085,1220,39
2025/5/13,14:20,3084,1196,38
2025/5/13,14:25,3076,1172,38
2025/5/13,14:30,3072,1149,37
2025/5/13,14:35,3072,1124,36
2025/5/13,14:40,3069,1100,35
