2025/5/14 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3425,16:00〜17:00,5/14,23:50,10,90
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3113,16:00〜17:00,5/14,23:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2497,0:00〜1:00,5/14,23:50,9,91
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2290,0:00〜1:00,5/14,23:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2025/5/14,0:00,2301,2290,92,2497
2025/5/14,1:00,2196,2194,91,2404
2025/5/14,2:00,2187,2189,91,2388
2025/5/14,3:00,2227,2222,91,2429
2025/5/14,4:00,2245,2246,91,2463
2025/5/14,5:00,2184,2244,88,2471
2025/5/14,6:00,2230,2302,85,2610
2025/5/14,7:00,2437,2416,84,2880
2025/5/14,8:00,2747,2715,86,3163
2025/5/14,9:00,2958,2969,89,3308
2025/5/14,10:00,3034,3053,89,3400
2025/5/14,11:00,3023,3062,87,3438
2025/5/14,12:00,2871,2965,84,3403
2025/5/14,13:00,3065,3028,87,3497
2025/5/14,14:00,3122,2998,91,3429
2025/5/14,15:00,3119,3058,92,3368
2025/5/14,16:00,3088,3113,90,3425
2025/5/14,17:00,3090,3061,91,3385
2025/5/14,18:00,3107,3060,89,3457
2025/5/14,19:00,3059,3041,87,3501
2025/5/14,20:00,2922,2908,82,3529
2025/5/14,21:00,2769,2756,78,3534
2025/5/14,22:00,2648,2628,76,3464
2025/5/14,23:00,2507,2491,75,3310
最大使用率(%),時間帯
92,15:00〜16:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3429,13:00〜14:00,5/15,23:50,5,95
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3264,13:00〜14:00,5/15,23:50
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3429,13:00〜14:00,5/15,23:50,5,95
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3264,13:00〜14:00,5/15,23:50
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2025/5/14,0:00,2388,0,0
2025/5/14,0:05,2366,0,0
2025/5/14,0:10,2363,0,0
2025/5/14,0:15,2350,0,0
2025/5/14,0:20,2335,0,0
2025/5/14,0:25,2311,0,0
2025/5/14,0:30,2285,0,0
2025/5/14,0:35,2275,0,0
2025/5/14,0:40,2264,0,0
2025/5/14,0:45,2250,0,0
2025/5/14,0:50,2254,0,0
2025/5/14,0:55,2232,0,0
2025/5/14,1:00,2216,0,0
2025/5/14,1:05,2212,0,0
2025/5/14,1:10,2216,0,0
2025/5/14,1:15,2200,0,0
2025/5/14,1:20,2199,0,0
2025/5/14,1:25,2189,0,0
2025/5/14,1:30,2184,0,0
2025/5/14,1:35,2185,0,0
2025/5/14,1:40,2173,0,0
2025/5/14,1:45,2174,0,0
2025/5/14,1:50,2178,0,0
2025/5/14,1:55,2179,0,0
2025/5/14,2:00,2169,0,0
2025/5/14,2:05,2184,0,0
2025/5/14,2:10,2173,0,0
2025/5/14,2:15,2185,0,0
2025/5/14,2:20,2177,0,0
2025/5/14,2:25,2178,0,0
2025/5/14,2:30,2171,0,0
2025/5/14,2:35,2199,0,0
2025/5/14,2:40,2184,0,0
2025/5/14,2:45,2197,0,0
2025/5/14,2:50,2201,0,0
2025/5/14,2:55,2198,0,0
2025/5/14,3:00,2193,0,0
2025/5/14,3:05,2192,0,0
2025/5/14,3:10,2197,0,0
2025/5/14,3:15,2211,0,0
2025/5/14,3:20,2228,0,0
2025/5/14,3:25,2228,0,0
2025/5/14,3:30,2227,0,0
2025/5/14,3:35,2226,0,0
2025/5/14,3:40,2237,0,0
2025/5/14,3:45,2233,0,0
2025/5/14,3:50,2241,0,0
2025/5/14,3:55,2245,0,0
2025/5/14,4:00,2242,0,0
2025/5/14,4:05,2249,0,0
2025/5/14,4:10,2237,0,0
2025/5/14,4:15,2241,0,0
2025/5/14,4:20,2246,0,0
2025/5/14,4:25,2257,0,0
2025/5/14,4:30,2253,0,0
2025/5/14,4:35,2244,0,0
2025/5/14,4:40,2255,0,0
2025/5/14,4:45,2241,0,0
2025/5/14,4:50,2238,0,0
2025/5/14,4:55,2217,0,0
2025/5/14,5:00,2196,0,0
2025/5/14,5:05,2198,5,0
2025/5/14,5:10,2197,13,0
2025/5/14,5:15,2190,24,1
2025/5/14,5:20,2190,41,1
2025/5/14,5:25,2182,52,2
2025/5/14,5:30,2187,63,2
2025/5/14,5:35,2175,74,3
2025/5/14,5:40,2168,86,3
2025/5/14,5:45,2151,98,4
2025/5/14,5:50,2161,112,5
2025/5/14,5:55,2153,127,5
2025/5/14,6:00,2155,143,6
2025/5/14,6:05,2180,159,7
