2023/11/7 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
416,10:00〜11:00,11月6日,22:41,11,90
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
374,10:00〜11:00,11月6日,22:41
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
384,15:00〜16:00,11月6日,22:41,10,90
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
349,15:00〜16:00,11月6日,22:41
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2023/11/6,0:00,256,258,79,320
2023/11/6,1:00,255,256,81,313
2023/11/6,2:00,268,266,87,308
2023/11/6,3:00,284,282,89,318
2023/11/6,4:00,293,292,89,326
2023/11/6,5:00,296,295,87,338
2023/11/6,6:00,305,308,88,344
2023/11/6,7:00,330,325,89,367
2023/11/6,8:00,353,349,87,405
2023/11/6,9:00,372,367,88,420
2023/11/6,10:00,370,374,89,416
2023/11/6,11:00,369,367,89,414
2023/11/6,12:00,351,344,86,406
2023/11/6,13:00,364,352,91,400
2023/11/6,14:00,361,350,93,387
2023/11/6,15:00,354,349,92,384
2023/11/6,16:00,368,364,91,402
2023/11/6,17:00,362,360,86,418
2023/11/6,18:00,349,346,84,412
2023/11/6,19:00,336,331,82,406
2023/11/6,20:00,319,311,85,375
2023/11/6,21:00,299,294,84,356
2023/11/6,22:00,282,281,80,350
2023/11/6,23:00,275,278,78,349
最大使用率(%),時間帯
93,14:00〜15:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
438,10:00〜11:00,11月7日,22:41,24,80
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
354,10:00〜11:00,11月7日,22:41
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
395,16:00〜17:00,11月7日,22:41,13,88
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
350,16:00〜17:00,11月7日,22:41
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2023/11/6,0:00,265,0
2023/11/6,0:05,264,0
2023/11/6,0:10,258,0
2023/11/6,0:15,253,0
2023/11/6,0:20,254,0
2023/11/6,0:25,255,0
2023/11/6,0:30,253,0
2023/11/6,0:35,254,0
2023/11/6,0:40,252,0
2023/11/6,0:45,251,0
2023/11/6,0:50,250,0
2023/11/6,0:55,253,0
2023/11/6,1:00,256,0
2023/11/6,1:05,256,0
2023/11/6,1:10,254,0
2023/11/6,1:15,254,0
2023/11/6,1:20,254,0
2023/11/6,1:25,256,0
2023/11/6,1:30,254,0
2023/11/6,1:35,253,0
2023/11/6,1:40,251,0
2023/11/6,1:45,253,0
2023/11/6,1:50,256,0
2023/11/6,1:55,257,0
2023/11/6,2:00,256,0
2023/11/6,2:05,258,0
2023/11/6,2:10,262,0
2023/11/6,2:15,264,0
2023/11/6,2:20,264,0
2023/11/6,2:25,269,0
2023/11/6,2:30,270,0
2023/11/6,2:35,267,0
2023/11/6,2:40,273,0
2023/11/6,2:45,276,0
2023/11/6,2:50,274,0
2023/11/6,2:55,273,0
2023/11/6,3:00,276,0
2023/11/6,3:05,276,0
2023/11/6,3:10,280,0
2023/11/6,3:15,282,0
2023/11/6,3:20,285,0
2023/11/6,3:25,282,0
2023/11/6,3:30,286,0
2023/11/6,3:35,287,0
2023/11/6,3:40,288,0
2023/11/6,3:45,289,0
2023/11/6,3:50,289,0
2023/11/6,3:55,288,0
2023/11/6,4:00,289,0
2023/11/6,4:05,289,0
2023/11/6,4:10,294,0
2023/11/6,4:15,294,0
2023/11/6,4:20,291,0
2023/11/6,4:25,291,0
2023/11/6,4:30,292,0
2023/11/6,4:35,290,0
2023/11/6,4:40,291,0
2023/11/6,4:45,294,0
2023/11/6,4:50,297,0
2023/11/6,4:55,298,0
2023/11/6,5:00,298,0
2023/11/6,5:05,296,0
2023/11/6,5:10,296,0
2023/11/6,5:15,297,0
2023/11/6,5:20,295,0
2023/11/6,5:25,292,0
2023/11/6,5:30,295,0
2023/11/6,5:35,296,0
2023/11/6,5:40,294,0
2023/11/6,5:45,295,0
2023/11/6,5:50,293,0
2023/11/6,5:55,293,0
2023/11/6,6:00,302,0
2023/11/6,6:05,304,0
2023/11/6,6:10,304,0
2023/11/6,6:15,303,0
2023/11/6,6:20,302,0
2023/11/6,6:25,299,0
2023/11/6,6:30,306,7
2023/11/6,6:35,305,7
2023/11/6,6:40,307,7
2023/11/6,6:45,304,7
2023/11/6,6:50,304,7
2023/11/6,6:55,306,7
2023/11/6,7:00,320,21
2023/11/6,7:05,323,21
2023/11/6,7:10,326,21
2023/11/6,7:15,326,21
2023/11/6,7:20,325,21
2023/11/6,7:25,326,21
2023/11/6,7:30,330,26
2023/11/6,7:35,333,26
2023/11/6,7:40,333,26
2023/11/6,7:45,335,26
2023/11/6,7:50,336,26
2023/11/6,7:55,339,26
2023/11/6,8:00,340,24
2023/11/6,8:05,344,24
2023/11/6,8:10,344,24
2023/11/6,8:15,346,24
2023/11/6,8:20,347,25
2023/11/6,8:25,350,24
2023/11/6,8:30,353,24
2023/11/6,8:35,355,24
2023/11/6,8:40,357,24
2023/11/6,8:45,360,24
2023/11/6,8:50,364,25
2023/11/6,8:55,365,24
2023/11/6,9:00,371,27
2023/11/6,9:05,372,27
2023/11/6,9:10,372,27
2023/11/6,9:15,370,27
2023/11/6,9:20,369,27
2023/11/6,9:25,368,27
2023/11/6,9:30,373,31
2023/11/6,9:35,375,31
2023/11/6,9:40,372,32
2023/11/6,9:45,372,32
2023/11/6,9:50,371,32
2023/11/6,9:55,369,32
2023/11/6,10:00,370,35
2023/11/6,10:05,369,35
2023/11/6,10:10,368,35
2023/11/6,10:15,368,35
2023/11/6,10:20,369,35
2023/11/6,10:25,369,36
2023/11/6,10:30,370,36
2023/11/6,10:35,370,36
2023/11/6,10:40,371,37
2023/11/6,10:45,370,36
2023/11/6,10:50,370,36
2023/11/6,10:55,369,37
2023/11/6,11:00,370,37
2023/11/6,11:05,371,37
2023/11/6,11:10,369,37
2023/11/6,11:15,369,37
2023/11/6,11:20,368,36
2023/11/6,11:25,370,36
2023/11/6,11:30,369,36
2023/11/6,11:35,368,36
2023/11/6,11:40,367,36
2023/11/6,11:45,366,36
2023/11/6,11:50,365,36
2023/11/6,11:55,364,36
2023/11/6,12:00,357,33
2023/11/6,12:05,355,32
2023/11/6,12:10,353,32
2023/11/6,12:15,352,32
2023/11/6,12:20,350,32
2023/11/6,12:25,349,32
2023/11/6,12:30,346,30
2023/11/6,12:35,346,31
2023/11/6,12:40,348,31
