2021/7/15 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
432,13:00〜14:00,7月14日,5:15,17,86

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
370,13:00〜14:00,7月14日,5:15

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
432,13:00〜14:00,7月14日,5:15,17,86

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
370,13:00〜14:00,7月14日,5:15

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/7/14,0:00,260,258,77,336
2021/7/14,1:00,257,256,75,343
2021/7/14,2:00,268,268,76,353
2021/7/14,3:00,282,282,77,368
2021/7/14,4:00,278,283,76,365
2021/7/14,5:00,272,274,77,355
2021/7/14,6:00,273,276,76,357
2021/7/14,7:00,278,287,77,363
2021/7/14,8:00,316,317,80,394
2021/7/14,9:00,342,342,81,422
2021/7/14,10:00,350,356,80,438
2021/7/14,11:00,354,368,79,449
2021/7/14,12:00,333,354,78,429
2021/7/14,13:00,347,370,80,432
2021/7/14,14:00,352,365,82,428
2021/7/14,15:00,356,361,84,426
2021/7/14,16:00,373,369,83,448
2021/7/14,17:00,367,356,85,431
2021/7/14,18:00,351,342,84,418
2021/7/14,19:00,345,340,85,406
2021/7/14,20:00,326,319,85,382
2021/7/14,21:00,304,298,81,374
2021/7/14,22:00,292,280,79,369
2021/7/14,23:00,277,268,78,355

最大使用率(%),時間帯
85,20:00〜21:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
474,16:00〜17:00,7月15日,12:52,21,82

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
391,16:00〜17:00,7月15日,12:52

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
434,15:00〜16:00,7月15日,12:52,14,87

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
379,15:00〜16:00,7月15日,12:52

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2021/7/14,0:00,269,0
2021/7/14,0:05,268,0
2021/7/14,0:10,267,0
2021/7/14,0:15,268,0
2021/7/14,0:20,265,0
2021/7/14,0:25,261,0
2021/7/14,0:30,262,0
2021/7/14,0:35,260,0
2021/7/14,0:40,258,0
2021/7/14,0:45,257,0
2021/7/14,0:50,256,0
2021/7/14,0:55,252,0
2021/7/14,1:00,254,0
2021/7/14,1:05,256,0
2021/7/14,1:10,257,0
2021/7/14,1:15,259,0
2021/7/14,1:20,257,0
2021/7/14,1:25,257,0
2021/7/14,1:30,258,0
2021/7/14,1:35,260,0
2021/7/14,1:40,261,0
2021/7/14,1:45,260,0
2021/7/14,1:50,258,0
2021/7/14,1:55,259,0
2021/7/14,2:00,258,0
2021/7/14,2:05,264,0
2021/7/14,2:10,263,0
2021/7/14,2:15,263,0
2021/7/14,2:20,267,0
2021/7/14,2:25,269,0
2021/7/14,2:30,270,0
2021/7/14,2:35,273,0
2021/7/14,2:40,275,0
2021/7/14,2:45,274,0
2021/7/14,2:50,276,0
2021/7/14,2:55,278,0
2021/7/14,3:00,279,0
2021/7/14,3:05,279,0
2021/7/14,3:10,281,0
2021/7/14,3:15,283,0
2021/7/14,3:20,284,0
2021/7/14,3:25,284,0
2021/7/14,3:30,284,0
2021/7/14,3:35,285,0
2021/7/14,3:40,285,0
2021/7/14,3:45,286,0
2021/7/14,3:50,287,0
2021/7/14,3:55,285,0
2021/7/14,4:00,283,0
2021/7/14,4:05,284,0
2021/7/14,4:10,285,0
2021/7/14,4:15,284,0
2021/7/14,4:20,282,0
2021/7/14,4:25,280,0
2021/7/14,4:30,279,2
2021/7/14,4:35,278,2
2021/7/14,4:40,278,2
2021/7/14,4:45,277,2
2021/7/14,4:50,277,3
2021/7/14,4:55,275,3
2021/7/14,5:00,280,7
2021/7/14,5:05,280,7
2021/7/14,5:10,280,8
2021/7/14,5:15,279,8
2021/7/14,5:20,277,8
2021/7/14,5:25,274,9
2021/7/14,5:30,274,14
2021/7/14,5:35,270,15
2021/7/14,5:40,269,16
2021/7/14,5:45,266,16
2021/7/14,5:50,263,17
2021/7/14,5:55,266,17
2021/7/14,6:00,272,22
2021/7/14,6:05,275,23
2021/7/14,6:10,275,24
2021/7/14,6:15,274,24
2021/7/14,6:20,274,25
2021/7/14,6:25,272,25
2021/7/14,6:30,276,31
2021/7/14,6:35,275,31
2021/7/14,6:40,275,32
2021/7/14,6:45,275,33
2021/7/14,6:50,275,33
2021/7/14,6:55,274,34
2021/7/14,7:00,276,38
2021/7/14,7:05,277,39
2021/7/14,7:10,276,40
2021/7/14,7:15,275,40
2021/7/14,7:20,274,41
2021/7/14,7:25,274,42
2021/7/14,7:30,279,48
2021/7/14,7:35,283,49
2021/7/14,7:40,285,49
2021/7/14,7:45,287,51
2021/7/14,7:50,289,52
2021/7/14,7:55,287,54
2021/7/14,8:00,305,67
2021/7/14,8:05,307,68
2021/7/14,8:10,308,69
2021/7/14,8:15,308,70
2021/7/14,8:20,309,70
2021/7/14,8:25,312,72
2021/7/14,8:30,323,82
2021/7/14,8:35,325,82
2021/7/14,8:40,326,83
2021/7/14,8:45,329,85
2021/7/14,8:50,328,87
2021/7/14,8:55,330,87
2021/7/14,9:00,343,95
2021/7/14,9:05,343,95
2021/7/14,9:10,342,97
2021/7/14,9:15,341,99
2021/7/14,9:20,342,99
2021/7/14,9:25,342,99
2021/7/14,9:30,347,107
2021/7/14,9:35,346,107
2021/7/14,9:40,348,109
2021/7/14,9:45,344,110
2021/7/14,9:50,347,111
2021/7/14,9:55,345,112
2021/7/14,10:00,349,120
2021/7/14,10:05,349,121
2021/7/14,10:10,348,123
2021/7/14,10:15,348,123
2021/7/14,10:20,350,123
2021/7/14,10:25,352,124
2021/7/14,10:30,354,125
2021/7/14,10:35,355,127
2021/7/14,10:40,355,128
2021/7/14,10:45,355,129
2021/7/14,10:50,355,131
2021/7/14,10:55,356,131
2021/7/14,11:00,357,132
2021/7/14,11:05,359,132
2021/7/14,11:10,358,132
2021/7/14,11:15,358,132
2021/7/14,11:20,358,133
2021/7/14,11:25,359,133
2021/7/14,11:30,356,131
2021/7/14,11:35,355,130
2021/7/14,11:40,355,131
2021/7/14,11:45,354,130
2021/7/14,11:50,352,130
2021/7/14,11:55,350,130
2021/7/14,12:00,340,124
2021/7/14,12:05,337,124
2021/7/14,12:10,335,124
2021/7/14,12:15,333,124
2021/7/14,12:20,332,124
2021/7/14,12:25,333,124
2021/7/14,12:30,334,123
2021/7/14,12:35,334,124
2021/7/14,12:40,334,123
2021/7/14,12:45,335,124
2021/7/14,12:50,337,124
2021/7/14,12:55,337,123
2021/7/14,13:00,340,120
2021/7/14,13:05,345,120
2021/7/14,13:10,347,121
2021/7/14,13:15,349,121
2021/7/14,13:20,349,121
2021/7/14,13:25,350,122
2021/7/14,13:30,347,118
2021/7/14,13:35,347,118
2021/7/14,13:40,349,118
2021/7/14,13:45,351,117
2021/7/14,13:50,352,116
2021/7/14,13:55,352,115
2021/7/14,14:00,351,111
2021/7/14,14:05,353,111
2021/7/14,14:10,354,110
2021/7/14,14:15,355,110
2021/7/14,14:20,357,109
2021/7/14,14:25,357,108
2021/7/14,14:30,351,100
2021/7/14,14:35,353,98
2021/7/14,14:40,354,97
2021/7/14,14:45,355,96
2021/7/14,14:50,357,95
2021/7/14,14:55,357,94
2021/7/14,15:00,347,86
2021/7/14,15:05,347,85
2021/7/14,15:10,349,83
2021/7/14,15:15,353,81
2021/7/14,15:20,357,80
2021/7/14,15:25,357,78
2021/7/14,15:30,356,73
2021/7/14,15:35,358,71
2021/7/14,15:40,360,69
2021/7/14,15:45,362,67
2021/7/14,15:50,364,66
2021/7/14,15:55,366,64
2021/7/14,16:00,368,59
2021/7/14,16:05,370,58
2021/7/14,16:10,369,57
2021/7/14,16:15,372,56
2021/7/14,16:20,375,55
2021/7/14,16:25,375,53
2021/7/14,16:30,376,50
2021/7/14,16:35,377,49
2021/7/14,16:40,377,47
2021/7/14,16:45,378,46
2021/7/14,16:50,379,44
2021/7/14,16:55,378,43
2021/7/14,17:00,374,34
2021/7/14,17:05,376,33
2021/7/14,17:10,376,32
2021/7/14,17:15,377,31
2021/7/14,17:20,376,30
