2021/4/20 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
470,10:00〜11:00,4月19日,4:45,27,79
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
370,10:00〜11:00,4月19日,4:45
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
432,18:00〜19:00,4月19日,4:45,22,82
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
353,18:00〜19:00,4月19日,4:45
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/4/19,0:00,293,294,75,392
2021/4/19,1:00,304,305,76,400
2021/4/19,2:00,316,316,78,407
2021/4/19,3:00,327,325,78,417
2021/4/19,4:00,333,330,80,418
2021/4/19,5:00,333,327,81,412
2021/4/19,6:00,333,331,80,419
2021/4/19,7:00,333,330,78,428
2021/4/19,8:00,360,356,82,440
2021/4/19,9:00,372,370,82,454
2021/4/19,10:00,372,370,79,470
2021/4/19,11:00,367,365,76,483
2021/4/19,12:00,343,350,69,494
2021/4/19,13:00,365,356,76,481
2021/4/19,14:00,353,347,77,459
2021/4/19,15:00,342,340,78,438
2021/4/19,16:00,343,343,79,436
2021/4/19,17:00,340,341,80,424
2021/4/19,18:00,354,353,82,432
2021/4/19,19:00,350,347,81,430
2021/4/19,20:00,330,331,79,416
2021/4/19,21:00,315,314,77,407
2021/4/19,22:00,295,298,74,398
2021/4/19,23:00,297,297,76,394
最大使用率(%),時間帯
82,9:00〜10:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
446,18:00〜19:00,4月20日,4:49,25,80
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
357,18:00〜19:00,4月20日,4:49
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
446,18:00〜19:00,4月20日,4:49,25,80
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
357,18:00〜19:00,4月20日,4:49
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2021/4/19,0:00,294,0
2021/4/19,0:05,297,0
2021/4/19,0:10,297,0
2021/4/19,0:15,294,0
2021/4/19,0:20,295,0
2021/4/19,0:25,295,0
2021/4/19,0:30,294,0
2021/4/19,0:35,296,0
2021/4/19,0:40,296,0
2021/4/19,0:45,296,0
2021/4/19,0:50,293,0
2021/4/19,0:55,296,0
2021/4/19,1:00,297,0
2021/4/19,1:05,302,0
2021/4/19,1:10,306,0
2021/4/19,1:15,304,0
2021/4/19,1:20,303,0
2021/4/19,1:25,304,0
2021/4/19,1:30,306,0
2021/4/19,1:35,307,0
2021/4/19,1:40,309,0
2021/4/19,1:45,309,0
2021/4/19,1:50,308,0
2021/4/19,1:55,310,0
2021/4/19,2:00,312,0
2021/4/19,2:05,315,0
2021/4/19,2:10,318,0
2021/4/19,2:15,320,0
2021/4/19,2:20,315,0
2021/4/19,2:25,320,0
2021/4/19,2:30,321,0
2021/4/19,2:35,318,0
2021/4/19,2:40,318,0
2021/4/19,2:45,320,0
2021/4/19,2:50,319,0
2021/4/19,2:55,319,0
2021/4/19,3:00,321,0
2021/4/19,3:05,326,0
2021/4/19,3:10,329,0
2021/4/19,3:15,332,0
2021/4/19,3:20,329,0
2021/4/19,3:25,330,0
2021/4/19,3:30,333,0
2021/4/19,3:35,330,0
2021/4/19,3:40,329,0
2021/4/19,3:45,330,0
2021/4/19,3:50,329,0
2021/4/19,3:55,329,0
2021/4/19,4:00,333,0
2021/4/19,4:05,333,0
2021/4/19,4:10,333,0
2021/4/19,4:15,334,0
2021/4/19,4:20,333,0
2021/4/19,4:25,335,0
2021/4/19,4:30,337,0
2021/4/19,4:35,336,0
2021/4/19,4:40,336,0
2021/4/19,4:45,333,0
2021/4/19,4:50,334,0
2021/4/19,4:55,334,0
2021/4/19,5:00,341,3
2021/4/19,5:05,337,3
2021/4/19,5:10,333,3
2021/4/19,5:15,334,4
2021/4/19,5:20,337,4
2021/4/19,5:25,337,5
2021/4/19,5:30,342,9
2021/4/19,5:35,341,10
2021/4/19,5:40,336,11
2021/4/19,5:45,329,12
2021/4/19,5:50,330,13
2021/4/19,5:55,330,14
2021/4/19,6:00,340,20
2021/4/19,6:05,338,20
2021/4/19,6:10,337,19
2021/4/19,6:15,339,20
2021/4/19,6:20,339,21
2021/4/19,6:25,336,22
2021/4/19,6:30,338,28
2021/4/19,6:35,337,30
2021/4/19,6:40,333,31
2021/4/19,6:45,332,32
2021/4/19,6:50,331,32
2021/4/19,6:55,330,33
2021/4/19,7:00,335,44
2021/4/19,7:05,334,44
2021/4/19,7:10,333,46
2021/4/19,7:15,332,46
2021/4/19,7:20,331,48
2021/4/19,7:25,332,50
2021/4/19,7:30,338,56
2021/4/19,7:35,339,54
2021/4/19,7:40,338,55
2021/4/19,7:45,337,57
2021/4/19,7:50,338,58
2021/4/19,7:55,340,58
2021/4/19,8:00,352,69
2021/4/19,8:05,352,70
2021/4/19,8:10,351,72
2021/4/19,8:15,351,74
2021/4/19,8:20,356,73
2021/4/19,8:25,359,73
2021/4/19,8:30,366,80
2021/4/19,8:35,368,79
2021/4/19,8:40,369,78
2021/4/19,8:45,371,77
2021/4/19,8:50,373,79
2021/4/19,8:55,376,77
2021/4/19,9:00,385,88
2021/4/19,9:05,385,88
2021/4/19,9:10,384,89
2021/4/19,9:15,380,92
2021/4/19,9:20,377,92
2021/4/19,9:25,374,96
2021/4/19,9:30,371,98
