2021/12/18 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
575,11:00〜12:00,12月17日,14:28,19,84

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
485,11:00〜12:00,12月17日,14:28

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
521,15:00〜16:00,12月17日,14:28,9,91

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
477,15:00〜16:00,12月17日,14:28

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/12/17,0:00,368,369,79,465
2021/12/17,1:00,378,380,76,498
2021/12/17,2:00,393,395,76,514
2021/12/17,3:00,410,411,79,520
2021/12/17,4:00,427,429,81,531
2021/12/17,5:00,432,434,79,544
2021/12/17,6:00,434,437,80,543
2021/12/17,7:00,434,436,83,524
2021/12/17,8:00,462,464,85,543
2021/12/17,9:00,478,482,86,555
2021/12/17,10:00,476,479,84,568
2021/12/17,11:00,481,485,84,575
2021/12/17,12:00,461,464,82,561
2021/12/17,13:00,472,476,87,540
2021/12/17,14:00,471,472,89,531
2021/12/17,15:00,472,477,91,521
2021/12/17,16:00,472,482,87,540
2021/12/17,17:00,462,466,86,540
2021/12/17,18:00,454,445,88,515
2021/12/17,19:00,435,431,87,500
2021/12/17,20:00,432,418,89,484
2021/12/17,21:00,431,409,91,474
2021/12/17,22:00,417,397,91,460
2021/12/17,23:00,427,406,91,471

最大使用率(%),時間帯
91,21:00〜22:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
619,17:00〜18:00,12月18日,19:50,34,75

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
462,17:00〜18:00,12月18日,19:50

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
543,10:00〜11:00,12月18日,19:50,24,81

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
439,10:00〜11:00,12月18日,19:50

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2021/12/17,0:00,373,0
2021/12/17,0:05,380,0
2021/12/17,0:10,380,0
2021/12/17,0:15,379,0
2021/12/17,0:20,376,0
2021/12/17,0:25,371,0
2021/12/17,0:30,374,0
2021/12/17,0:35,370,0
2021/12/17,0:40,366,0
2021/12/17,0:45,365,0
2021/12/17,0:50,363,0
2021/12/17,0:55,366,0
2021/12/17,1:00,377,0
2021/12/17,1:05,380,0
2021/12/17,1:10,382,0
2021/12/17,1:15,382,0
2021/12/17,1:20,376,0
2021/12/17,1:25,377,0
2021/12/17,1:30,383,0
2021/12/17,1:35,386,0
2021/12/17,1:40,384,0
2021/12/17,1:45,383,0
2021/12/17,1:50,387,0
2021/12/17,1:55,388,0
2021/12/17,2:00,396,0
2021/12/17,2:05,397,0
2021/12/17,2:10,395,0
2021/12/17,2:15,391,0
2021/12/17,2:20,394,0
2021/12/17,2:25,394,0
2021/12/17,2:30,395,0
2021/12/17,2:35,399,0
2021/12/17,2:40,402,0
2021/12/17,2:45,399,0
