2021/3/16 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
462,18:00〜19:00,3月15日,13:39,16,87

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
400,18:00〜19:00,3月15日,13:39

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
462,18:00〜19:00,3月15日,13:39,16,87

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
400,18:00〜19:00,3月15日,13:39

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/3/15,0:00,336,336,80,419
2021/3/15,1:00,348,346,78,448
2021/3/15,2:00,361,361,77,466
2021/3/15,3:00,368,379,78,470
2021/3/15,4:00,379,385,81,470
2021/3/15,5:00,383,381,79,483
2021/3/15,6:00,382,371,80,475
2021/3/15,7:00,360,360,78,462
2021/3/15,8:00,368,371,79,465
2021/3/15,9:00,375,378,78,482
2021/3/15,10:00,376,380,79,478
2021/3/15,11:00,370,381,78,473
2021/3/15,12:00,362,362,76,476
2021/3/15,13:00,364,367,82,444
2021/3/15,14:00,355,355,84,424
2021/3/15,15:00,350,354,83,421
2021/3/15,16:00,357,366,81,442
2021/3/15,17:00,370,385,82,451
2021/3/15,18:00,386,400,83,462
2021/3/15,19:00,376,392,83,456
2021/3/15,20:00,362,378,82,439
2021/3/15,21:00,355,365,83,425
2021/3/15,22:00,338,355,82,414
2021/3/15,23:00,348,370,81,429

最大使用率(%),時間帯
84,14:00〜15:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
507,9:00〜10:00,3月16日,17:39,26,79

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
401,9:00〜10:00,3月16日,17:39

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
467,4:00〜5:00,3月16日,17:39,19,84

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
393,4:00〜5:00,3月16日,17:39

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2021/3/15,0:00,336,0
2021/3/15,0:05,339,0
2021/3/15,0:10,340,0
2021/3/15,0:15,339,0
2021/3/15,0:20,334,0
2021/3/15,0:25,335,0
2021/3/15,0:30,339,0
2021/3/15,0:35,339,0
2021/3/15,0:40,339,0
2021/3/15,0:45,337,0
2021/3/15,0:50,336,0
2021/3/15,0:55,335,0
2021/3/15,1:00,338,0
2021/3/15,1:05,342,0
2021/3/15,1:10,344,0
2021/3/15,1:15,346,0
2021/3/15,1:20,347,0
2021/3/15,1:25,349,0
2021/3/15,1:30,352,0
2021/3/15,1:35,354,0
2021/3/15,1:40,352,0
2021/3/15,1:45,352,0
2021/3/15,1:50,357,0
2021/3/15,1:55,359,0
2021/3/15,2:00,358,0
2021/3/15,2:05,358,0
2021/3/15,2:10,361,0
2021/3/15,2:15,361,0
2021/3/15,2:20,360,0
2021/3/15,2:25,358,0
2021/3/15,2:30,361,0
2021/3/15,2:35,363,0
2021/3/15,2:40,367,0
2021/3/15,2:45,369,0
2021/3/15,2:50,368,0
2021/3/15,2:55,363,0
2021/3/15,3:00,368,0
2021/3/15,3:05,370,0
2021/3/15,3:10,369,0
2021/3/15,3:15,370,0
2021/3/15,3:20,372,0
2021/3/15,3:25,372,0
2021/3/15,3:30,370,0
2021/3/15,3:35,368,0
2021/3/15,3:40,368,0
2021/3/15,3:45,370,0
2021/3/15,3:50,371,0
2021/3/15,3:55,372,0
2021/3/15,4:00,379,0
2021/3/15,4:05,379,0
2021/3/15,4:10,380,0
2021/3/15,4:15,380,0
2021/3/15,4:20,380,0
2021/3/15,4:25,381,0
2021/3/15,4:30,382,0
2021/3/15,4:35,380,0
2021/3/15,4:40,379,0
2021/3/15,4:45,380,0
2021/3/15,4:50,381,0
2021/3/15,4:55,381,0
2021/3/15,5:00,386,0
2021/3/15,5:05,387,0
2021/3/15,5:10,388,0
2021/3/15,5:15,386,0
2021/3/15,5:20,388,0
2021/3/15,5:25,387,0
2021/3/15,5:30,387,0
2021/3/15,5:35,384,0
2021/3/15,5:40,379,0
2021/3/15,5:45,379,0
2021/3/15,5:50,378,0
2021/3/15,5:55,378,0
2021/3/15,6:00,390,5
2021/3/15,6:05,391,5
2021/3/15,6:10,389,6
2021/3/15,6:15,386,7
2021/3/15,6:20,384,9
2021/3/15,6:25,384,10
2021/3/15,6:30,390,19
2021/3/15,6:35,388,20
2021/3/15,6:40,383,21
2021/3/15,6:45,377,23
2021/3/15,6:50,374,25
