2024/06/18 00:00 UPDATE
需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
1528,19:00〜20:00,06月16日,23:15,16,85
需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1311,19:00〜20:00,06月16日,23:15
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1077,05:00〜06:00,06月16日,23:15,9,92
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
992,05:00〜06:00,06月16日,23:15
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2024/06/16,00:00,1006,1016,91,1105
2024/06/16,01:00,955,974,90,1060
2024/06/16,02:00,957,979,89,1066
2024/06/16,03:00,994,993,92,1080
2024/06/16,04:00,1005,1016,91,1103
2024/06/16,05:00,979,992,90,1077
2024/06/16,06:00,950,968,89,1058
2024/06/16,07:00,989,1012,86,1139
2024/06/16,08:00,1063,1098,81,1297
2024/06/16,09:00,1151,1203,74,1539
2024/06/16,10:00,1216,1261,72,1677
2024/06/16,11:00,1266,1283,73,1723
2024/06/16,12:00,1301,1282,77,1668
2024/06/16,13:00,1308,1298,80,1622
2024/06/16,14:00,1319,1301,87,1508
2024/06/16,15:00,1300,1292,88,1471
2024/06/16,16:00,1273,1277,86,1464
2024/06/16,17:00,1275,1293,85,1493
2024/06/16,18:00,1288,1299,85,1502
2024/06/16,19:00,1297,1311,84,1528
2024/06/16,20:00,1255,1268,83,1501
2024/06/16,21:00,1198,1212,82,1455
2024/06/16,22:00,1141,1152,80,1413
2024/06/16,23:00,1097,1108,77,1409
最大使用率(%),時間帯
92,03:00〜04:00
翌日需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
2184,14:00〜15:00,06月16日,17:00,14,87
翌日需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1914,14:00〜15:00,06月16日,17:00
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2172,13:00〜14:00,06月16日,17:00,14,87
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1904,13:00〜14:00,06月16日,17:00
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2024/06/16,00:00,1024,0
2024/06/16,00:05,1025,0
2024/06/16,00:10,1031,0
2024/06/16,00:15,1018,0
2024/06/16,00:20,1004,0
2024/06/16,00:25,1006,0
2024/06/16,00:30,1003,0
2024/06/16,00:35,997,0
2024/06/16,00:40,993,0
2024/06/16,00:45,978,0
2024/06/16,00:50,968,0
2024/06/16,00:55,966,0
2024/06/16,01:00,963,0
2024/06/16,01:05,975,0
2024/06/16,01:10,966,0
2024/06/16,01:15,953,0
2024/06/16,01:20,931,0
2024/06/16,01:25,937,0
2024/06/16,01:30,934,0
