2024/03/21 00:00 UPDATE
需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
2454,09:00〜10:00,03月19日,23:15,26,79
需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1953,09:00〜10:00,03月19日,23:15
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1715,00:00〜01:00,03月19日,23:15,17,85
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1465,00:00〜01:00,03月19日,23:15
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2024/03/19,00:00,1503,1465,87,1715
2024/03/19,01:00,1481,1434,87,1684
2024/03/19,02:00,1487,1451,86,1715
2024/03/19,03:00,1496,1479,85,1750
2024/03/19,04:00,1488,1500,83,1779
2024/03/19,05:00,1523,1544,82,1839
2024/03/19,06:00,1635,1654,82,1976
2024/03/19,07:00,1718,1751,80,2123
2024/03/19,08:00,1892,1889,81,2326
2024/03/19,09:00,1941,1953,79,2454
2024/03/19,10:00,1886,1896,77,2446
2024/03/19,11:00,1824,1843,75,2414
2024/03/19,12:00,1702,1693,69,2450
2024/03/19,13:00,1737,1734,71,2442
2024/03/19,14:00,1730,1715,75,2298
2024/03/19,15:00,1700,1694,75,2239
2024/03/19,16:00,1695,1697,77,2184
2024/03/19,17:00,1688,1693,79,2113
2024/03/19,18:00,1746,1738,82,2105
2024/03/19,19:00,1710,1701,81,2091
2024/03/19,20:00,1664,1656,82,2006
2024/03/19,21:00,1616,1598,82,1951
2024/03/19,22:00,1547,1527,80,1912
2024/03/19,23:00,1484,1461,79,1867
最大使用率(%),時間帯
87,01:00〜02:00
翌日需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
2044,18:00〜19:00,03月19日,16:47,11,89
翌日需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1835,18:00〜19:00,03月19日,16:47
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2044,18:00〜19:00,03月19日,16:47,11,89
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1835,18:00〜19:00,03月19日,16:47
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2024/03/19,00:00,1529,0
2024/03/19,00:05,1526,0
2024/03/19,00:10,1531,0
2024/03/19,00:15,1503,0
2024/03/19,00:20,1496,0
2024/03/19,00:25,1493,0
2024/03/19,00:30,1479,0
2024/03/19,00:35,1470,0
2024/03/19,00:40,1469,0
2024/03/19,00:45,1467,0
2024/03/19,00:50,1472,0
2024/03/19,00:55,1463,0
2024/03/19,01:00,1474,0
2024/03/19,01:05,1482,0
2024/03/19,01:10,1466,0
2024/03/19,01:15,1477,0
2024/03/19,01:20,1452,0
2024/03/19,01:25,1455,0
2024/03/19,01:30,1463,0
2024/03/19,01:35,1471,0
2024/03/19,01:40,1466,0
2024/03/19,01:45,1474,0
2024/03/19,01:50,1464,0
2024/03/19,01:55,1463,0
2024/03/19,02:00,1485,0
2024/03/19,02:05,1471,0
2024/03/19,02:10,1460,0
2024/03/19,02:15,1451,0
