2024/03/13 00:00 UPDATE
需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
2408,09:00〜10:00,03月11日,23:15,19,84
需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2026,09:00〜10:00,03月11日,23:15
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1666,05:00〜06:00,03月11日,23:15,16,85
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1432,05:00〜06:00,03月11日,23:15
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2024/03/11,00:00,1324,1265,89,1479
2024/03/11,01:00,1314,1286,86,1521
2024/03/11,02:00,1349,1313,86,1558
2024/03/11,03:00,1362,1324,88,1542
2024/03/11,04:00,1382,1342,88,1562
2024/03/11,05:00,1452,1432,87,1666
2024/03/11,06:00,1630,1639,85,1914
2024/03/11,07:00,1785,1805,83,2132
2024/03/11,08:00,1945,1983,83,2326
2024/03/11,09:00,1987,2026,82,2408
2024/03/11,10:00,1925,1954,81,2349
2024/03/11,11:00,1853,1875,79,2322
2024/03/11,12:00,1704,1730,76,2222
2024/03/11,13:00,1746,1774,80,2178
2024/03/11,14:00,1721,1758,78,2205
2024/03/11,15:00,1689,1736,76,2194
2024/03/11,16:00,1711,1720,78,2183
2024/03/11,17:00,1730,1726,79,2171
2024/03/11,18:00,1776,1762,82,2163
2024/03/11,19:00,1726,1729,82,2103
2024/03/11,20:00,1674,1706,81,2063
2024/03/11,21:00,1620,1648,78,2059
2024/03/11,22:00,1555,1575,77,2004
2024/03/11,23:00,1497,1511,75,1982
最大使用率(%),時間帯
89,00:00〜01:00
翌日需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
2239,09:00〜10:00,03月11日,17:01,12,89
翌日需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2005,09:00〜10:00,03月11日,17:01
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2239,09:00〜10:00,03月11日,17:01,12,89
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2005,09:00〜10:00,03月11日,17:01
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2024/03/11,00:00,1323,0
2024/03/11,00:05,1321,0
2024/03/11,00:10,1319,0
2024/03/11,00:15,1311,0
2024/03/11,00:20,1322,0
2024/03/11,00:25,1310,0
2024/03/11,00:30,1313,0
2024/03/11,00:35,1306,0
2024/03/11,00:40,1311,0
2024/03/11,00:45,1316,0
2024/03/11,00:50,1308,0
2024/03/11,00:55,1306,0
2024/03/11,01:00,1305,0
2024/03/11,01:05,1299,0
2024/03/11,01:10,1274,0
2024/03/11,01:15,1282,0
2024/03/11,01:20,1283,0
2024/03/11,01:25,1295,0
2024/03/11,01:30,1318,0
2024/03/11,01:35,1311,0
2024/03/11,01:40,1314,0
2024/03/11,01:45,1313,0
2024/03/11,01:50,1322,0
2024/03/11,01:55,1329,0
2024/03/11,02:00,1335,0
2024/03/11,02:05,1339,0
2024/03/11,02:10,1342,0
2024/03/11,02:15,1328,0
2024/03/11,02:20,1322,0
2024/03/11,02:25,1323,0
2024/03/11,02:30,1332,0
2024/03/11,02:35,1344,0
2024/03/11,02:40,1336,0
2024/03/11,02:45,1343,0
2024/03/11,02:50,1356,0
2024/03/11,02:55,1355,0
2024/03/11,03:00,1360,0
2024/03/11,03:05,1357,0
2024/03/11,03:10,1362,0
2024/03/11,03:15,1367,0
2024/03/11,03:20,1354,0
2024/03/11,03:25,1352,0
2024/03/11,03:30,1361,0
2024/03/11,03:35,1327,0
2024/03/11,03:40,1324,0
2024/03/11,03:45,1355,0
2024/03/11,03:50,1364,0
2024/03/11,03:55,1366,0
2024/03/11,04:00,1369,0
2024/03/11,04:05,1373,0
2024/03/11,04:10,1359,0
2024/03/11,04:15,1366,0
2024/03/11,04:20,1370,0
2024/03/11,04:25,1360,0
2024/03/11,04:30,1355,0
2024/03/11,04:35,1356,0
2024/03/11,04:40,1368,0
2024/03/11,04:45,1383,0
2024/03/11,04:50,1391,0
2024/03/11,04:55,1385,0
2024/03/11,05:00,1387,0
2024/03/11,05:05,1412,0
2024/03/11,05:10,1427,0
2024/03/11,05:15,1431,0
2024/03/11,05:20,1436,0
2024/03/11,05:25,1418,0
2024/03/11,05:30,1405,0
2024/03/11,05:35,1439,0
2024/03/11,05:40,1463,0
2024/03/11,05:45,1465,0
2024/03/11,05:50,1488,0
2024/03/11,05:55,1502,0
2024/03/11,06:00,1519,0
2024/03/11,06:05,1549,0
2024/03/11,06:10,1555,0
2024/03/11,06:15,1564,0
2024/03/11,06:20,1588,0
2024/03/11,06:25,1589,0
2024/03/11,06:30,1596,2
2024/03/11,06:35,1626,6
2024/03/11,06:40,1640,17
2024/03/11,06:45,1647,32
2024/03/11,06:50,1676,50
2024/03/11,06:55,1686,71
2024/03/11,07:00,1703,92
2024/03/11,07:05,1729,115
2024/03/11,07:10,1739,139
2024/03/11,07:15,1737,160
2024/03/11,07:20,1727,175
2024/03/11,07:25,1733,194
2024/03/11,07:30,1751,224
2024/03/11,07:35,1772,253
2024/03/11,07:40,1785,276
2024/03/11,07:45,1786,299
2024/03/11,07:50,1804,322
2024/03/11,07:55,1812,345
2024/03/11,08:00,1841,369
2024/03/11,08:05,1847,391
2024/03/11,08:10,1877,412
2024/03/11,08:15,1892,434
2024/03/11,08:20,1893,456
2024/03/11,08:25,1911,477
2024/03/11,08:30,1904,497
2024/03/11,08:35,1911,515
2024/03/11,08:40,1954,533
2024/03/11,08:45,1959,549
2024/03/11,08:50,1965,565
2024/03/11,08:55,1978,582
2024/03/11,09:00,1981,598
2024/03/11,09:05,1969,609
2024/03/11,09:10,1970,621
2024/03/11,09:15,1949,640
2024/03/11,09:20,1970,658
2024/03/11,09:25,1942,672
2024/03/11,09:30,1946,684
2024/03/11,09:35,1924,693
2024/03/11,09:40,1944,711
2024/03/11,09:45,1935,725
2024/03/11,09:50,1923,737
2024/03/11,09:55,1937,750
2024/03/11,10:00,1923,762
2024/03/11,10:05,1900,768
2024/03/11,10:10,1900,771
2024/03/11,10:15,1915,783
2024/03/11,10:20,1897,797
2024/03/11,10:25,1904,804
2024/03/11,10:30,1892,814
2024/03/11,10:35,1881,819
2024/03/11,10:40,1874,825
2024/03/11,10:45,1850,831
2024/03/11,10:50,1856,831
2024/03/11,10:55,1860,835
2024/03/11,11:00,1863,849
2024/03/11,11:05,1840,852
2024/03/11,11:10,1855,853
2024/03/11,11:15,1853,860
2024/03/11,11:20,1847,867
2024/03/11,11:25,1848,870
2024/03/11,11:30,1827,867
2024/03/11,11:35,1828,868
2024/03/11,11:40,1817,873
2024/03/11,11:45,1789,874
2024/03/11,11:50,1792,873
2024/03/11,11:55,1786,869
2024/03/11,12:00,1770,874
2024/03/11,12:05,1721,881
2024/03/11,12:10,1720,875
2024/03/11,12:15,1713,877
2024/03/11,12:20,1680,878
2024/03/11,12:25,1686,880
2024/03/11,12:30,1662,875
2024/03/11,12:35,1641,868
2024/03/11,12:40,1632,862
2024/03/11,12:45,1648,858
2024/03/11,12:50,1658,864
2024/03/11,12:55,1692,862
2024/03/11,13:00,1708,854
2024/03/11,13:05,1710,844
2024/03/11,13:10,1727,835
2024/03/11,13:15,1724,835
2024/03/11,13:20,1723,830
2024/03/11,13:25,1727,824
2024/03/11,13:30,1734,817
2024/03/11,13:35,1739,816
2024/03/11,13:40,1737,808
2024/03/11,13:45,1718,794
2024/03/11,13:50,1726,783
2024/03/11,13:55,1707,764
2024/03/11,14:00,1708,752
2024/03/11,14:05,1714,746
2024/03/11,14:10,1716,728
2024/03/11,14:15,1718,723
