2024/06/27 00:00 UPDATE
需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
2172,14:00〜15:00,06月25日,23:15,10,91
需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1978,14:00〜15:00,06月25日,23:15
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1368,03:00〜04:00,06月25日,23:15,9,91
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1254,03:00〜04:00,06月25日,23:15
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2024/06/25,00:00,1301,1323,88,1470
2024/06/25,01:00,1239,1255,90,1376
2024/06/25,02:00,1223,1239,89,1363
2024/06/25,03:00,1228,1254,89,1368
2024/06/25,04:00,1247,1267,88,1404
2024/06/25,05:00,1247,1269,86,1440
2024/06/25,06:00,1292,1323,84,1525
2024/06/25,07:00,1422,1462,81,1755
2024/06/25,08:00,1689,1737,87,1929
2024/06/25,09:00,1876,1926,88,2123
2024/06/25,10:00,1924,1965,87,2187
2024/06/25,11:00,1952,1970,87,2241
2024/06/25,12:00,1858,1874,83,2215
2024/06/25,13:00,1957,1968,89,2178
2024/06/25,14:00,1982,1978,91,2172
2024/06/25,15:00,1948,1935,91,2122
2024/06/25,16:00,1909,1906,90,2101
2024/06/25,17:00,1789,1793,89,1994
2024/06/25,18:00,1752,1722,90,1930
2024/06/25,19:00,1688,1684,89,1894
2024/06/25,20:00,1610,1630,85,1880
2024/06/25,21:00,1539,1554,83,1834
2024/06/25,22:00,1474,1499,82,1784
2024/06/25,23:00,1423,1433,82,1730
最大使用率(%),時間帯
91,15:00〜16:00
翌日需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
2096,14:00〜15:00,06月25日,16:32,12,89
翌日需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1872,14:00〜15:00,06月25日,16:32
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1981,16:00〜17:00,06月25日,16:32,9,91
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1819,16:00〜17:00,06月25日,16:32
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2024/06/25,00:00,1366,0
2024/06/25,00:05,1357,0
2024/06/25,00:10,1353,0
2024/06/25,00:15,1334,0
2024/06/25,00:20,1326,0
2024/06/25,00:25,1318,0
2024/06/25,00:30,1315,0
2024/06/25,00:35,1308,0
2024/06/25,00:40,1305,0
2024/06/25,00:45,1295,0
2024/06/25,00:50,1280,0
2024/06/25,00:55,1282,0
2024/06/25,01:00,1274,0
2024/06/25,01:05,1283,0
2024/06/25,01:10,1265,0
2024/06/25,01:15,1258,0
2024/06/25,01:20,1267,0
2024/06/25,01:25,1258,0
2024/06/25,01:30,1248,0
2024/06/25,01:35,1246,0
2024/06/25,01:40,1249,0
2024/06/25,01:45,1240,0
2024/06/25,01:50,1233,0
2024/06/25,01:55,1229,0
2024/06/25,02:00,1223,0
2024/06/25,02:05,1239,0
2024/06/25,02:10,1244,0
2024/06/25,02:15,1236,0
2024/06/25,02:20,1238,0
2024/06/25,02:25,1238,0
2024/06/25,02:30,1228,0
2024/06/25,02:35,1227,0
2024/06/25,02:40,1224,0
2024/06/25,02:45,1239,0
2024/06/25,02:50,1245,0
2024/06/25,02:55,1226,0
2024/06/25,03:00,1220,0
2024/06/25,03:05,1217,0
2024/06/25,03:10,1227,0
2024/06/25,03:15,1235,0
2024/06/25,03:20,1240,0
2024/06/25,03:25,1242,0
2024/06/25,03:30,1241,0
2024/06/25,03:35,1254,0
2024/06/25,03:40,1248,0
2024/06/25,03:45,1252,0
2024/06/25,03:50,1255,0
2024/06/25,03:55,1251,0
2024/06/25,04:00,1257,0
2024/06/25,04:05,1256,0
2024/06/25,04:10,1266,0
2024/06/25,04:15,1263,0
2024/06/25,04:20,1256,0
2024/06/25,04:25,1244,0
2024/06/25,04:30,1253,0
2024/06/25,04:35,1249,0
2024/06/25,04:40,1256,0
2024/06/25,04:45,1271,0
2024/06/25,04:50,1261,0
2024/06/25,04:55,1261,0
2024/06/25,05:00,1264,0
2024/06/25,05:05,1266,0
2024/06/25,05:10,1262,0
2024/06/25,05:15,1263,0
2024/06/25,05:20,1257,0
2024/06/25,05:25,1265,1
2024/06/25,05:30,1258,2
2024/06/25,05:35,1247,3
2024/06/25,05:40,1253,4
2024/06/25,05:45,1251,6
2024/06/25,05:50,1227,8
2024/06/25,05:55,1225,11
2024/06/25,06:00,1250,16
2024/06/25,06:05,1252,21
2024/06/25,06:10,1260,26
2024/06/25,06:15,1272,31
2024/06/25,06:20,1277,38
2024/06/25,06:25,1266,43
2024/06/25,06:30,1269,47
2024/06/25,06:35,1282,54
2024/06/25,06:40,1310,65
2024/06/25,06:45,1319,75
2024/06/25,06:50,1332,85
2024/06/25,06:55,1345,96
2024/06/25,07:00,1331,103
2024/06/25,07:05,1339,105
2024/06/25,07:10,1347,111
2024/06/25,07:15,1366,119
2024/06/25,07:20,1375,122
2024/06/25,07:25,1408,125
2024/06/25,07:30,1428,126
2024/06/25,07:35,1449,131
2024/06/25,07:40,1462,142
2024/06/25,07:45,1442,147
2024/06/25,07:50,1474,148
2024/06/25,07:55,1505,163
2024/06/25,08:00,1557,186
2024/06/25,08:05,1572,182
2024/06/25,08:10,1594,185
2024/06/25,08:15,1596,195
2024/06/25,08:20,1636,197
2024/06/25,08:25,1677,210
2024/06/25,08:30,1675,226
2024/06/25,08:35,1694,230
2024/06/25,08:40,1737,233
2024/06/25,08:45,1768,235
2024/06/25,08:50,1793,236
2024/06/25,08:55,1813,243
2024/06/25,09:00,1812,248
2024/06/25,09:05,1809,251
2024/06/25,09:10,1826,268
2024/06/25,09:15,1848,290
2024/06/25,09:20,1854,309
2024/06/25,09:25,1866,330
2024/06/25,09:30,1837,344
2024/06/25,09:35,1864,370
2024/06/25,09:40,1883,397
2024/06/25,09:45,1890,400
2024/06/25,09:50,1881,399
2024/06/25,09:55,1899,420
2024/06/25,10:00,1912,452
2024/06/25,10:05,1920,483
2024/06/25,10:10,1899,486
2024/06/25,10:15,1912,481
2024/06/25,10:20,1935,495
2024/06/25,10:25,1954,500
2024/06/25,10:30,1919,483
2024/06/25,10:35,1915,480
2024/06/25,10:40,1921,482
2024/06/25,10:45,1933,479
2024/06/25,10:50,1919,482
2024/06/25,10:55,1941,480
2024/06/25,11:00,1956,477
2024/06/25,11:05,1932,473
2024/06/25,11:10,1965,476
2024/06/25,11:15,1968,470
2024/06/25,11:20,1941,457
2024/06/25,11:25,1950,459
2024/06/25,11:30,1942,460
2024/06/25,11:35,1956,469
2024/06/25,11:40,1985,491
2024/06/25,11:45,1979,521
2024/06/25,11:50,1975,529
2024/06/25,11:55,1963,509
2024/06/25,12:00,1924,502
2024/06/25,12:05,1890,495
2024/06/25,12:10,1902,501
2024/06/25,12:15,1912,503
2024/06/25,12:20,1883,482
2024/06/25,12:25,1873,454
2024/06/25,12:30,1869,445
2024/06/25,12:35,1861,439
2024/06/25,12:40,1863,431
2024/06/25,12:45,1887,427
2024/06/25,12:50,1863,416
2024/06/25,12:55,1896,394
2024/06/25,13:00,1904,403
2024/06/25,13:05,1926,399
2024/06/25,13:10,1933,393
2024/06/25,13:15,1948,391
2024/06/25,13:20,1954,391
2024/06/25,13:25,1965,416
2024/06/25,13:30,1965,434
2024/06/25,13:35,1973,426
2024/06/25,13:40,1998,429
2024/06/25,13:45,1967,427
2024/06/25,13:50,1969,436
2024/06/25,13:55,1978,445
2024/06/25,14:00,1974,439
2024/06/25,14:05,1971,447
2024/06/25,14:10,1967,456
2024/06/25,14:15,1985,460
2024/06/25,14:20,1984,453
2024/06/25,14:25,1990,445
2024/06/25,14:30,2015,453
2024/06/25,14:35,2005,435
2024/06/25,14:40,2010,423
2024/06/25,14:45,2009,410
2024/06/25,14:50,1974,396
2024/06/25,14:55,1986,391
2024/06/25,15:00,1998,398
2024/06/25,15:05,1969,392
2024/06/25,15:10,1967,369
2024/06/25,15:15,1954,353
2024/06/25,15:20,1968,356
2024/06/25,15:25,1962,351
2024/06/25,15:30,1950,331
2024/06/25,15:35,1956,323
2024/06/25,15:40,1954,320
2024/06/25,15:45,1970,308
2024/06/25,15:50,1977,303
2024/06/25,15:55,1976,284
2024/06/25,16:00,1993,274
2024/06/25,16:05,1963,259
2024/06/25,16:10,1969,235
2024/06/25,16:15,1966,225
2024/06/25,16:20,1946,199
2024/06/25,16:25,1936,188
2024/06/25,16:30,1923,176
2024/06/25,16:35,1907,161
2024/06/25,16:40,1897,150
2024/06/25,16:45,1905,143
2024/06/25,16:50,1885,141
2024/06/25,16:55,1894,138
2024/06/25,17:00,1866,132
2024/06/25,17:05,1843,127
2024/06/25,17:10,1840,118
2024/06/25,17:15,1826,104
2024/06/25,17:20,1824,96
2024/06/25,17:25,1831,87
2024/06/25,17:30,1814,74
2024/06/25,17:35,1780,63
2024/06/25,17:40,1798,53
2024/06/25,17:45,1769,42
2024/06/25,17:50,1768,34
2024/06/25,17:55,1787,27
2024/06/25,18:00,1793,22
2024/06/25,18:05,1778,16
2024/06/25,18:10,1786,11
