2024/06/11 00:00 UPDATE
需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
1358,19:00〜20:00,06月09日,23:15,16,86
需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1173,19:00〜20:00,06月09日,23:15
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1086,00:00〜01:00,06月09日,23:15,10,90
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
983,00:00〜01:00,06月09日,23:15
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2024/06/09,00:00,966,983,88,1086
2024/06/09,01:00,930,945,88,1053
2024/06/09,02:00,943,950,89,1059
2024/06/09,03:00,971,977,89,1082
2024/06/09,04:00,996,993,90,1098
2024/06/09,05:00,976,971,90,1082
2024/06/09,06:00,933,948,84,1101
2024/06/09,07:00,950,973,80,1177
2024/06/09,08:00,1011,1031,81,1236
2024/06/09,09:00,1073,1087,80,1334
2024/06/09,10:00,1093,1113,75,1457
2024/06/09,11:00,1113,1117,74,1502
2024/06/09,12:00,1105,1125,77,1429
2024/06/09,13:00,1095,1104,80,1362
2024/06/09,14:00,1098,1078,87,1255
2024/06/09,15:00,1097,1082,88,1236
2024/06/09,16:00,1113,1100,89,1243
2024/06/09,17:00,1142,1129,88,1288
2024/06/09,18:00,1157,1162,86,1336
2024/06/09,19:00,1153,1173,84,1358
2024/06/09,20:00,1124,1140,84,1328
2024/06/09,21:00,1082,1097,84,1282
2024/06/09,22:00,1033,1048,82,1257
2024/06/09,23:00,1008,1013,79,1273
最大使用率(%),時間帯
90,05:00〜06:00
翌日需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
1913,14:00〜15:00,06月09日,17:13,9,91
翌日需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1749,14:00〜15:00,06月09日,17:13
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1615,08:00〜09:00,06月09日,17:13,9,91
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1477,08:00〜09:00,06月09日,17:13
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2024/06/09,00:00,990,0
2024/06/09,00:05,993,0
2024/06/09,00:10,978,0
2024/06/09,00:15,972,0
2024/06/09,00:20,966,0
2024/06/09,00:25,958,0
2024/06/09,00:30,947,0
2024/06/09,00:35,958,0
2024/06/09,00:40,946,0
2024/06/09,00:45,942,0
2024/06/09,00:50,938,0
2024/06/09,00:55,934,0
2024/06/09,01:00,935,0
2024/06/09,01:05,938,0
2024/06/09,01:10,933,0
2024/06/09,01:15,927,0
2024/06/09,01:20,922,0
2024/06/09,01:25,925,0
2024/06/09,01:30,919,0
2024/06/09,01:35,917,0
2024/06/09,01:40,922,0
2024/06/09,01:45,907,0
2024/06/09,01:50,900,0
2024/06/09,01:55,916,0
2024/06/09,02:00,927,0
2024/06/09,02:05,919,0
2024/06/09,02:10,924,0
2024/06/09,02:15,927,0
2024/06/09,02:20,929,0
2024/06/09,02:25,934,0
2024/06/09,02:30,939,0
2024/06/09,02:35,929,0
2024/06/09,02:40,938,0
2024/06/09,02:45,947,0
2024/06/09,02:50,951,0
2024/06/09,02:55,945,0
2024/06/09,03:00,936,0
2024/06/09,03:05,952,0
2024/06/09,03:10,952,0
2024/06/09,03:15,955,0
2024/06/09,03:20,965,0
2024/06/09,03:25,969,0
2024/06/09,03:30,964,0
2024/06/09,03:35,969,0
2024/06/09,03:40,979,0
2024/06/09,03:45,983,0
2024/06/09,03:50,966,0
2024/06/09,03:55,977,0
2024/06/09,04:00,982,0
2024/06/09,04:05,979,0
2024/06/09,04:10,984,0
2024/06/09,04:15,981,0
2024/06/09,04:20,987,0
2024/06/09,04:25,989,0
2024/06/09,04:30,989,0
2024/06/09,04:35,984,0
2024/06/09,04:40,993,0
2024/06/09,04:45,1002,0
2024/06/09,04:50,1004,0
2024/06/09,04:55,994,0
2024/06/09,05:00,987,0
2024/06/09,05:05,980,0
2024/06/09,05:10,973,0
2024/06/09,05:15,973,0
2024/06/09,05:20,980,0
2024/06/09,05:25,965,0
2024/06/09,05:30,969,1
2024/06/09,05:35,968,2
2024/06/09,05:40,951,2
2024/06/09,05:45,956,3
2024/06/09,05:50,953,4
2024/06/09,05:55,940,5
2024/06/09,06:00,930,7
2024/06/09,06:05,916,9
2024/06/09,06:10,898,12
2024/06/09,06:15,912,17
2024/06/09,06:20,926,20
2024/06/09,06:25,925,24
2024/06/09,06:30,916,28
2024/06/09,06:35,912,33
2024/06/09,06:40,901,39
