2024/02/21 00:00 UPDATE
需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
2125,10:00〜11:00,02月19日,23:15,18,84
需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1799,10:00〜11:00,02月19日,23:15
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1227,00:00〜01:00,02月19日,23:15,12,88
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1091,00:00〜01:00,02月19日,23:15
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2024/02/19,00:00,1090,1091,88,1227
2024/02/19,01:00,1081,1071,89,1206
2024/02/19,02:00,1115,1099,89,1240
2024/02/19,03:00,1144,1135,88,1286
2024/02/19,04:00,1168,1155,88,1314
2024/02/19,05:00,1199,1201,86,1379
2024/02/19,06:00,1308,1316,86,1516
2024/02/19,07:00,1440,1463,85,1694
2024/02/19,08:00,1650,1664,85,1940
2024/02/19,09:00,1763,1784,84,2096
2024/02/19,10:00,1757,1799,82,2125
2024/02/19,11:00,1757,1762,84,2078
2024/02/19,12:00,1660,1641,84,1961
2024/02/19,13:00,1735,1702,84,2047
2024/02/19,14:00,1732,1711,83,2067
2024/02/19,15:00,1714,1718,82,2082
2024/02/19,16:00,1721,1730,81,2122
2024/02/19,17:00,1687,1697,80,2107
2024/02/19,18:00,1641,1669,79,2059
2024/02/19,19:00,1574,1590,79,1988
2024/02/19,20:00,1523,1522,78,1947
2024/02/19,21:00,1459,1466,76,1905
2024/02/19,22:00,1401,1417,76,1835
2024/02/19,23:00,1345,1361,76,1752
最大使用率(%),時間帯
89,02:00〜03:00
翌日需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
2018,09:00〜10:00,02月19日,16:25,18,84
翌日需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1715,09:00〜10:00,02月19日,16:25
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1940,18:00〜19:00,02月19日,16:25,18,84
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1648,18:00〜19:00,02月19日,16:25
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2024/02/19,00:00,1096,0
2024/02/19,00:05,1096,0
2024/02/19,00:10,1087,0
2024/02/19,00:15,1096,0
2024/02/19,00:20,1090,0
2024/02/19,00:25,1085,0
2024/02/19,00:30,1076,0
2024/02/19,00:35,1077,0
2024/02/19,00:40,1084,0
2024/02/19,00:45,1088,0
2024/02/19,00:50,1075,0
2024/02/19,00:55,1061,0
2024/02/19,01:00,1052,0
2024/02/19,01:05,1067,0
2024/02/19,01:10,1078,0
2024/02/19,01:15,1071,0
2024/02/19,01:20,1081,0
2024/02/19,01:25,1083,0
2024/02/19,01:30,1070,0
2024/02/19,01:35,1082,0
2024/02/19,01:40,1074,0
2024/02/19,01:45,1083,0
2024/02/19,01:50,1086,0
2024/02/19,01:55,1055,0
2024/02/19,02:00,1068,0
2024/02/19,02:05,1087,0
2024/02/19,02:10,1091,0
2024/02/19,02:15,1098,0
2024/02/19,02:20,1112,0
2024/02/19,02:25,1115,0
2024/02/19,02:30,1118,0
2024/02/19,02:35,1119,0
2024/02/19,02:40,1114,0
2024/02/19,02:45,1109,0
2024/02/19,02:50,1099,0
2024/02/19,02:55,1103,0
2024/02/19,03:00,1140,0
2024/02/19,03:05,1137,0
2024/02/19,03:10,1140,0
2024/02/19,03:15,1134,0
2024/02/19,03:20,1143,0
2024/02/19,03:25,1144,0
2024/02/19,03:30,1136,0
2024/02/19,03:35,1148,0
2024/02/19,03:40,1121,0
2024/02/19,03:45,1131,0
2024/02/19,03:50,1127,0
2024/02/19,03:55,1151,0
2024/02/19,04:00,1163,0
2024/02/19,04:05,1173,0
2024/02/19,04:10,1171,0
2024/02/19,04:15,1156,0
2024/02/19,04:20,1161,0
2024/02/19,04:25,1167,0
2024/02/19,04:30,1161,0
2024/02/19,04:35,1160,0
2024/02/19,04:40,1155,0
2024/02/19,04:45,1151,0
2024/02/19,04:50,1171,0
2024/02/19,04:55,1170,0
2024/02/19,05:00,1173,0
2024/02/19,05:05,1185,0
2024/02/19,05:10,1186,0
2024/02/19,05:15,1201,0
2024/02/19,05:20,1182,0
2024/02/19,05:25,1176,0
2024/02/19,05:30,1172,0
2024/02/19,05:35,1182,0
2024/02/19,05:40,1190,0
2024/02/19,05:45,1204,0
2024/02/19,05:50,1211,0
2024/02/19,05:55,1221,0
2024/02/19,06:00,1233,0
2024/02/19,06:05,1252,0
2024/02/19,06:10,1256,0
2024/02/19,06:15,1270,0
2024/02/19,06:20,1272,0
2024/02/19,06:25,1279,0
2024/02/19,06:30,1288,0
2024/02/19,06:35,1305,0
2024/02/19,06:40,1335,0
2024/02/19,06:45,1329,0
2024/02/19,06:50,1339,0
2024/02/19,06:55,1346,0
2024/02/19,07:00,1373,0
2024/02/19,07:05,1385,0
2024/02/19,07:10,1396,0
2024/02/19,07:15,1408,1
2024/02/19,07:20,1403,1
2024/02/19,07:25,1409,3
2024/02/19,07:30,1402,7
2024/02/19,07:35,1418,8
2024/02/19,07:40,1429,9
2024/02/19,07:45,1454,10
2024/02/19,07:50,1470,15
2024/02/19,07:55,1494,23
2024/02/19,08:00,1518,30
2024/02/19,08:05,1536,32
2024/02/19,08:10,1577,38
2024/02/19,08:15,1598,53
2024/02/19,08:20,1632,64
2024/02/19,08:25,1645,65
2024/02/19,08:30,1648,63
2024/02/19,08:35,1651,54
2024/02/19,08:40,1677,58
2024/02/19,08:45,1694,72
2024/02/19,08:50,1694,84
2024/02/19,08:55,1714,81
2024/02/19,09:00,1726,75
2024/02/19,09:05,1713,71
2024/02/19,09:10,1746,77
2024/02/19,09:15,1748,78
2024/02/19,09:20,1735,77
2024/02/19,09:25,1743,79
2024/02/19,09:30,1750,83
2024/02/19,09:35,1747,82
2024/02/19,09:40,1753,83
2024/02/19,09:45,1747,80
2024/02/19,09:50,1739,77
2024/02/19,09:55,1743,76
2024/02/19,10:00,1731,80
2024/02/19,10:05,1716,84
2024/02/19,10:10,1709,79
2024/02/19,10:15,1722,77
2024/02/19,10:20,1734,83
2024/02/19,10:25,1747,88
2024/02/19,10:30,1758,93
2024/02/19,10:35,1760,91
2024/02/19,10:40,1758,87
2024/02/19,10:45,1746,78
2024/02/19,10:50,1740,72
2024/02/19,10:55,1754,72
2024/02/19,11:00,1738,70
2024/02/19,11:05,1727,69
2024/02/19,11:10,1739,74
2024/02/19,11:15,1739,83
2024/02/19,11:20,1741,93
2024/02/19,11:25,1757,99
2024/02/19,11:30,1764,104
2024/02/19,11:35,1750,105
2024/02/19,11:40,1746,100
2024/02/19,11:45,1735,93
2024/02/19,11:50,1721,91
2024/02/19,11:55,1727,96
2024/02/19,12:00,1715,102
2024/02/19,12:05,1672,97
2024/02/19,12:10,1666,93
2024/02/19,12:15,1647,91
2024/02/19,12:20,1620,91
2024/02/19,12:25,1613,91
2024/02/19,12:30,1607,90
2024/02/19,12:35,1614,89
2024/02/19,12:40,1621,90
2024/02/19,12:45,1630,90
2024/02/19,12:50,1641,90
2024/02/19,12:55,1673,92
2024/02/19,13:00,1681,89
2024/02/19,13:05,1700,86
2024/02/19,13:10,1704,81
2024/02/19,13:15,1709,73
2024/02/19,13:20,1713,78
2024/02/19,13:25,1708,81
2024/02/19,13:30,1720,81
2024/02/19,13:35,1728,89
2024/02/19,13:40,1740,98
2024/02/19,13:45,1729,92
2024/02/19,13:50,1730,81
