2025/4/12 1:10 UPDATE,,,,,
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1807,9:00〜10:00,4月12日,0:13,14,87
,,,,,
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻,,
1590,9:00〜10:00,4月12日,0:13,,
,,,,,
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1318,0:00〜1:00,4月12日,0:13,12,89
,,,,,
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻,,
1180,0:00〜1:00,4月12日,0:13,,
,,,,,
最大使用率(%),予想気温(最低),予想気温(最高),気温実績(最低),気温実績(最高),
88,*,*,*,*,
,,,,,
DATE,TIME,当日実績(万kW),予想値(万kW),使用率(%),供給力想定値(万kW)
2025/4/11,0:00,1159,1180,87,1318
2025/4/11,1:00,1124,1150,85,1315
2025/4/11,2:00,1168,1190,87,1333
2025/4/11,3:00,1231,1250,87,1403
2025/4/11,4:00,1244,1260,87,1416
2025/4/11,5:00,1227,1249,87,1404
2025/4/11,6:00,1254,1270,87,1428
2025/4/11,7:00,1360,1360,87,1549
2025/4/11,8:00,1511,1500,88,1702
2025/4/11,9:00,1584,1590,87,1807
2025/4/11,10:00,1584,1590,87,1811
2025/4/11,11:00,1553,1560,87,1772
2025/4/11,12:00,1471,1500,85,1713
2025/4/11,13:00,1545,1540,87,1764
2025/4/11,14:00,1553,1540,86,1796
2025/4/11,15:00,1528,1530,85,1777
2025/4/11,16:00,1514,1520,85,1776
2025/4/11,17:00,1472,1500,83,1762
2025/4/11,18:00,1494,1510,82,1806
2025/4/11,19:00,1483,1490,81,1822
2025/4/11,20:00,1435,1440,80,1786
2025/4/11,21:00,1373,1380,79,1737
2025/4/11,22:00,1308,1320,76,1709
2025/4/11,23:00,1257,1270,75,1661
,,,,,
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時使用率(%),
1579,19:00〜20:00,4月11日,17:04,89,
,,,,,
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻,,
1410,19:00〜20:00,4月11日,17:04,,
,,,,,
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時使用率(%),
1579,19:00〜20:00,4月11日,17:04,89,
,,,,,
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻,,
1410,19:00〜20:00,4月11日,17:04,,
,,,,,
予想気温(最低),予想気温(最高),,,,
*,*,,,,
,,,,,
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),,
2025/4/11,0:00,1212,0,,
2025/4/11,0:05,1198,0,,
2025/4/11,0:10,1190,0,,
2025/4/11,0:15,1188,0,,
2025/4/11,0:20,1178,0,,
2025/4/11,0:25,1163,0,,
2025/4/11,0:30,1150,0,,
2025/4/11,0:35,1145,0,,
2025/4/11,0:40,1145,0,,
2025/4/11,0:45,1141,0,,
2025/4/11,0:50,1136,0,,
2025/4/11,0:55,1138,0,,
2025/4/11,1:00,1138,0,,
2025/4/11,1:05,1135,0,,
2025/4/11,1:10,1129,0,,
2025/4/11,1:15,1129,0,,
2025/4/11,1:20,1121,0,,
2025/4/11,1:25,1114,0,,
2025/4/11,1:30,1111,0,,
2025/4/11,1:35,1116,0,,
2025/4/11,1:40,1119,0,,
2025/4/11,1:45,1120,0,,
2025/4/11,1:50,1127,0,,
2025/4/11,1:55,1134,0,,
2025/4/11,2:00,1135,0,,
2025/4/11,2:05,1136,0,,
2025/4/11,2:10,1142,0,,
2025/4/11,2:15,1143,0,,
2025/4/11,2:20,1152,0,,
2025/4/11,2:25,1161,0,,
2025/4/11,2:30,1164,0,,
2025/4/11,2:35,1168,0,,
2025/4/11,2:40,1180,0,,
2025/4/11,2:45,1186,0,,
2025/4/11,2:50,1191,0,,
2025/4/11,2:55,1194,0,,
2025/4/11,3:00,1199,0,,
2025/4/11,3:05,1201,0,,
2025/4/11,3:10,1209,0,,
2025/4/11,3:15,1224,0,,
2025/4/11,3:20,1231,0,,
2025/4/11,3:25,1233,0,,
2025/4/11,3:30,1236,0,,
2025/4/11,3:35,1235,0,,
2025/4/11,3:40,1241,0,,
2025/4/11,3:45,1241,0,,
2025/4/11,3:50,1239,0,,
2025/4/11,3:55,1238,0,,
2025/4/11,4:00,1239,0,,
2025/4/11,4:05,1240,0,,
2025/4/11,4:10,1240,0,,
2025/4/11,4:15,1238,0,,
2025/4/11,4:20,1234,0,,
2025/4/11,4:25,1233,0,,
2025/4/11,4:30,1245,0,,
2025/4/11,4:35,1248,0,,
2025/4/11,4:40,1251,0,,
2025/4/11,4:45,1251,0,,
2025/4/11,4:50,1253,0,,
2025/4/11,4:55,1250,0,,
2025/4/11,5:00,1248,0,,
2025/4/11,5:05,1248,0,,
2025/4/11,5:10,1241,0,,
2025/4/11,5:15,1232,0,,
2025/4/11,5:20,1229,0,,
2025/4/11,5:25,1227,0,,
2025/4/11,5:30,1227,0,,
2025/4/11,5:35,1225,0,,
2025/4/11,5:40,1228,0,,
2025/4/11,5:45,1219,0,,
2025/4/11,5:50,1216,0,,
2025/4/11,5:55,1214,2,,
2025/4/11,6:00,1215,5,,
2025/4/11,6:05,1219,9,,
2025/4/11,6:10,1230,15,,
2025/4/11,6:15,1230,22,,
2025/4/11,6:20,1234,29,,
2025/4/11,6:25,1237,34,,
2025/4/11,6:30,1242,40,,
2025/4/11,6:35,1249,44,,
2025/4/11,6:40,1259,50,,
2025/4/11,6:45,1274,55,,
2025/4/11,6:50,1279,61,,
2025/4/11,6:55,1285,69,,
2025/4/11,7:00,1304,75,,
2025/4/11,7:05,1315,83,,
2025/4/11,7:10,1327,91,,
2025/4/11,7:15,1332,102,,
2025/4/11,7:20,1339,112,,
2025/4/11,7:25,1343,123,,
2025/4/11,7:30,1345,133,,
2025/4/11,7:35,1348,143,,
2025/4/11,7:40,1360,152,,
2025/4/11,7:45,1377,163,,
2025/4/11,7:50,1392,171,,
2025/4/11,7:55,1412,179,,
2025/4/11,8:00,1429,184,,
2025/4/11,8:05,1456,188,,
2025/4/11,8:10,1465,197,,
2025/4/11,8:15,1476,208,,
2025/4/11,8:20,1483,218,,
2025/4/11,8:25,1495,228,,
2025/4/11,8:30,1510,241,,
2025/4/11,8:35,1522,249,,
2025/4/11,8:40,1525,261,,
