2025/4/8 1:10 UPDATE,,,,,
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2025/4/7,1:25,1062,0,,
2025/4/7,1:30,1067,0,,
2025/4/7,1:35,1074,0,,
2025/4/7,1:40,1081,0,,
2025/4/7,1:45,1081,0,,
2025/4/7,1:50,1090,0,,
2025/4/7,1:55,1100,0,,
2025/4/7,2:00,1102,0,,
2025/4/7,2:05,1112,0,,
2025/4/7,2:10,1114,0,,
2025/4/7,2:15,1123,0,,
2025/4/7,2:20,1116,0,,
2025/4/7,2:25,1114,0,,
2025/4/7,2:30,1123,0,,
2025/4/7,2:35,1132,0,,
2025/4/7,2:40,1142,0,,
2025/4/7,2:45,1141,0,,
2025/4/7,2:50,1144,0,,
2025/4/7,2:55,1151,0,,
2025/4/7,3:00,1163,0,,
2025/4/7,3:05,1169,0,,
2025/4/7,3:10,1172,0,,
2025/4/7,3:15,1181,0,,
2025/4/7,3:20,1195,0,,
2025/4/7,3:25,1188,0,,
2025/4/7,3:30,1196,0,,
2025/4/7,3:35,1202,0,,
2025/4/7,3:40,1196,0,,
2025/4/7,3:45,1207,0,,
2025/4/7,3:50,1203,0,,
2025/4/7,3:55,1199,0,,
2025/4/7,4:00,1203,0,,
2025/4/7,4:05,1199,0,,
2025/4/7,4:10,1206,0,,
2025/4/7,4:15,1197,0,,
2025/4/7,4:20,1208,0,,
2025/4/7,4:25,1206,0,,
2025/4/7,4:30,1210,0,,
2025/4/7,4:35,1211,0,,
2025/4/7,4:40,1216,0,,
2025/4/7,4:45,1221,0,,
2025/4/7,4:50,1214,0,,
2025/4/7,4:55,1215,0,,
2025/4/7,5:00,1213,0,,
2025/4/7,5:05,1211,0,,
2025/4/7,5:10,1208,0,,
2025/4/7,5:15,1212,0,,
2025/4/7,5:20,1216,0,,
2025/4/7,5:25,1221,0,,
2025/4/7,5:30,1212,0,,
2025/4/7,5:35,1225,0,,
2025/4/7,5:40,1225,0,,
2025/4/7,5:45,1219,0,,
2025/4/7,5:50,1209,0,,
2025/4/7,5:55,1208,1,,
2025/4/7,6:00,1210,4,,
2025/4/7,6:05,1222,7,,
2025/4/7,6:10,1235,12,,
2025/4/7,6:15,1241,20,,
2025/4/7,6:20,1240,27,,
2025/4/7,6:25,1249,37,,
2025/4/7,6:30,1255,45,,
2025/4/7,6:35,1261,53,,
2025/4/7,6:40,1261,62,,
2025/4/7,6:45,1267,71,,
2025/4/7,6:50,1267,82,,
2025/4/7,6:55,1270,93,,
2025/4/7,7:00,1280,104,,
2025/4/7,7:05,1287,116,,
2025/4/7,7:10,1299,129,,
2025/4/7,7:15,1310,143,,
2025/4/7,7:20,1324,156,,
2025/4/7,7:25,1335,170,,
2025/4/7,7:30,1344,184,,
2025/4/7,7:35,1359,199,,
2025/4/7,7:40,1376,214,,
2025/4/7,7:45,1376,229,,
2025/4/7,7:50,1387,243,,
2025/4/7,7:55,1395,258,,
2025/4/7,8:00,1408,272,,
2025/4/7,8:05,1432,286,,
2025/4/7,8:10,1449,301,,
2025/4/7,8:15,1472,315,,
2025/4/7,8:20,1488,328,,
2025/4/7,8:25,1502,341,,
2025/4/7,8:30,1517,353,,
2025/4/7,8:35,1532,366,,
2025/4/7,8:40,1548,378,,
2025/4/7,8:45,1550,390,,
2025/4/7,8:50,1562,402,,
2025/4/7,8:55,1568,413,,
2025/4/7,9:00,1587,424,,
2025/4/7,9:05,1594,436,,
2025/4/7,9:10,1589,447,,
2025/4/7,9:15,1594,458,,
2025/4/7,9:20,1595,467,,
2025/4/7,9:25,1601,476,,
2025/4/7,9:30,1606,485,,
2025/4/7,9:35,1604,493,,
2025/4/7,9:40,1604,501,,
2025/4/7,9:45,1598,508,,
2025/4/7,9:50,1603,516,,
2025/4/7,9:55,1605,522,,
2025/4/7,10:00,1606,529,,
2025/4/7,10:05,1601,535,,
2025/4/7,10:10,1596,541,,
2025/4/7,10:15,1589,546,,
2025/4/7,10:20,1601,551,,
2025/4/7,10:25,1597,556,,
2025/4/7,10:30,1603,560,,
2025/4/7,10:35,1596,565,,
2025/4/7,10:40,1603,568,,
2025/4/7,10:45,1598,570,,
2025/4/7,10:50,1600,573,,
2025/4/7,10:55,1597,575,,
2025/4/7,11:00,1595,577,,
2025/4/7,11:05,1597,579,,
2025/4/7,11:10,1599,578,,
2025/4/7,11:15,1596,579,,
2025/4/7,11:20,1600,580,,
2025/4/7,11:25,1599,580,,
2025/4/7,11:30,1605,577,,
2025/4/7,11:35,1598,577,,
2025/4/7,11:40,1601,576,,
2025/4/7,11:45,1592,577,,
2025/4/7,11:50,1581,576,,
2025/4/7,11:55,1580,575,,
2025/4/7,12:00,1569,571,,
2025/4/7,12:05,1549,571,,
2025/4/7,12:10,1530,568,,
2025/4/7,12:15,1514,568,,
2025/4/7,12:20,1503,568,,
2025/4/7,12:25,1493,570,,
2025/4/7,12:30,1489,565,,
2025/4/7,12:35,1494,559,,
2025/4/7,12:40,1501,555,,
2025/4/7,12:45,1492,551,,
2025/4/7,12:50,1506,549,,
2025/4/7,12:55,1515,548,,
2025/4/7,13:00,1518,548,,
2025/4/7,13:05,1547,543,,
2025/4/7,13:10,1565,541,,
2025/4/7,13:15,1563,538,,
2025/4/7,13:20,1565,534,,
2025/4/7,13:25,1565,529,,
2025/4/7,13:30,1564,526,,
2025/4/7,13:35,1567,523,,
2025/4/7,13:40,1570,517,,
2025/4/7,13:45,1556,511,,
2025/4/7,13:50,1558,506,,
2025/4/7,13:55,1552,504,,
2025/4/7,14:00,1549,501,,
2025/4/7,14:05,1549,498,,
2025/4/7,14:10,1543,492,,
2025/4/7,14:15,1549,489,,
2025/4/7,14:20,1547,478,,
2025/4/7,14:25,1532,471,,
2025/4/7,14:30,1531,464,,
2025/4/7,14:35,1526,456,,
2025/4/7,14:40,1523,448,,
2025/4/7,14:45,1523,438,,
2025/4/7,14:50,1520,430,,
2025/4/7,14:55,1514,422,,
2025/4/7,15:00,1521,412,,
2025/4/7,15:05,1512,404,,
2025/4/7,15:10,1501,394,,
2025/4/7,15:15,1502,384,,
2025/4/7,15:20,1512,373,,
2025/4/7,15:25,1516,361,,
2025/4/7,15:30,1520,349,,
2025/4/7,15:35,1517,337,,
2025/4/7,15:40,1523,325,,
2025/4/7,15:45,1514,312,,
2025/4/7,15:50,1519,298,,
2025/4/7,15:55,1519,284,,
2025/4/7,16:00,1516,271,,
2025/4/7,16:05,1517,258,,
2025/4/7,16:10,1513,244,,
2025/4/7,16:15,1516,231,,
2025/4/7,16:20,1518,217,,
2025/4/7,16:25,1519,204,,
2025/4/7,16:30,1517,190,,
2025/4/7,16:35,1520,177,,
2025/4/7,16:40,1517,164,,
2025/4/7,16:45,1508,151,,
2025/4/7,16:50,1503,138,,
2025/4/7,16:55,1499,125,,
2025/4/7,17:00,1504,113,,
2025/4/7,17:05,1497,101,,
2025/4/7,17:10,1495,90,,
2025/4/7,17:15,1493,79,,
2025/4/7,17:20,1492,69,,
2025/4/7,17:25,1491,59,,
2025/4/7,17:30,1499,50,,
2025/4/7,17:35,1494,42,,
2025/4/7,17:40,1499,34,,
2025/4/7,17:45,1493,28,,
2025/4/7,17:50,1499,21,,
2025/4/7,17:55,1504,15,,
2025/4/7,18:00,1510,10,,
2025/4/7,18:05,1520,6,,
2025/4/7,18:10,1518,3,,
2025/4/7,18:15,1526,1,,
2025/4/7,18:20,1527,0,,
2025/4/7,18:25,1535,0,,
2025/4/7,18:30,1545,0,,
2025/4/7,18:35,1552,0,,
2025/4/7,18:40,1559,0,,
2025/4/7,18:45,1558,0,,
2025/4/7,18:50,1564,0,,
2025/4/7,18:55,1559,0,,
2025/4/7,19:00,1560,0,,
2025/4/7,19:05,1551,0,,
2025/4/7,19:10,1550,0,,
2025/4/7,19:15,1541,0,,
2025/4/7,19:20,1538,0,,
2025/4/7,19:25,1534,0,,
2025/4/7,19:30,1529,0,,
2025/4/7,19:35,1522,0,,
2025/4/7,19:40,1527,0,,
2025/4/7,19:45,1515,0,,
2025/4/7,19:50,1516,0,,
2025/4/7,19:55,1519,0,,
2025/4/7,20:00,1524,0,,
2025/4/7,20:05,1515,0,,
2025/4/7,20:10,1518,0,,
2025/4/7,20:15,1510,0,,
2025/4/7,20:20,1501,0,,
2025/4/7,20:25,1498,0,,
2025/4/7,20:30,1498,0,,
2025/4/7,20:35,1496,0,,
2025/4/7,20:40,1492,0,,
2025/4/7,20:45,1484,0,,
2025/4/7,20:50,1482,0,,
2025/4/7,20:55,1477,0,,
2025/4/7,21:00,1472,0,,
2025/4/7,21:05,1470,0,,
2025/4/7,21:10,1465,0,,
2025/4/7,21:15,1461,0,,
2025/4/7,21:20,1457,0,,
2025/4/7,21:25,1452,0,,
2025/4/7,21:30,1441,0,,
2025/4/7,21:35,1437,0,,
2025/4/7,21:40,1431,0,,
2025/4/7,21:45,1423,0,,
2025/4/7,21:50,1416,0,,
2025/4/7,21:55,1413,0,,
2025/4/7,22:00,1414,0,,
2025/4/7,22:05,1409,0,,
2025/4/7,22:10,1409,0,,
2025/4/7,22:15,1394,0,,
2025/4/7,22:20,1392,0,,
2025/4/7,22:25,1384,0,,
2025/4/7,22:30,1388,0,,
2025/4/7,22:35,1372,0,,
2025/4/7,22:40,1367,0,,
2025/4/7,22:45,1361,0,,
2025/4/7,22:50,1347,0,,
2025/4/7,22:55,1336,0,,
2025/4/7,23:00,1336,0,,
2025/4/7,23:05,1345,0,,
2025/4/7,23:10,1348,0,,
2025/4/7,23:15,1356,0,,
2025/4/7,23:20,1340,0,,
2025/4/7,23:25,1331,0,,
2025/4/7,23:30,1318,0,,
2025/4/7,23:35,1309,0,,
2025/4/7,23:40,1301,0,,
2025/4/7,23:45,1292,0,,
2025/4/7,23:50,1285,0,,
2025/4/7,23:55,1279,0,,
