2025/4/14 1:10 UPDATE,,,,,
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2025/4/13,7:25,1100,41,,
2025/4/13,7:30,1105,44,,
2025/4/13,7:35,1117,46,,
2025/4/13,7:40,1134,50,,
2025/4/13,7:45,1142,54,,
2025/4/13,7:50,1147,57,,
2025/4/13,7:55,1154,62,,
2025/4/13,8:00,1151,64,,
2025/4/13,8:05,1170,68,,
2025/4/13,8:10,1176,72,,
2025/4/13,8:15,1189,77,,
2025/4/13,8:20,1191,83,,
2025/4/13,8:25,1197,89,,
2025/4/13,8:30,1198,95,,
2025/4/13,8:35,1219,100,,
2025/4/13,8:40,1215,103,,
2025/4/13,8:45,1218,106,,
2025/4/13,8:50,1226,109,,
2025/4/13,8:55,1224,116,,
2025/4/13,9:00,1224,121,,
2025/4/13,9:05,1222,126,,
2025/4/13,9:10,1232,127,,
2025/4/13,9:15,1246,125,,
2025/4/13,9:20,1254,123,,
2025/4/13,9:25,1264,126,,
2025/4/13,9:30,1258,127,,
2025/4/13,9:35,1262,124,,
2025/4/13,9:40,1283,122,,
2025/4/13,9:45,1284,118,,
2025/4/13,9:50,1297,114,,
2025/4/13,9:55,1299,110,,
2025/4/13,10:00,1287,108,,
2025/4/13,10:05,1294,104,,
2025/4/13,10:10,1294,101,,
2025/4/13,10:15,1292,96,,
2025/4/13,10:20,1299,99,,
2025/4/13,10:25,1288,93,,
2025/4/13,10:30,1275,92,,
2025/4/13,10:35,1280,90,,
2025/4/13,10:40,1287,87,,
2025/4/13,10:45,1284,85,,
2025/4/13,10:50,1293,83,,
2025/4/13,10:55,1294,81,,
2025/4/13,11:00,1292,76,,
2025/4/13,11:05,1300,76,,
2025/4/13,11:10,1307,75,,
2025/4/13,11:15,1302,73,,
2025/4/13,11:20,1300,72,,
2025/4/13,11:25,1289,74,,
2025/4/13,11:30,1289,71,,
2025/4/13,11:35,1293,71,,
2025/4/13,11:40,1291,71,,
2025/4/13,11:45,1284,71,,
2025/4/13,11:50,1293,72,,
2025/4/13,11:55,1296,72,,
2025/4/13,12:00,1300,78,,
2025/4/13,12:05,1299,80,,
2025/4/13,12:10,1284,82,,
2025/4/13,12:15,1269,87,,
2025/4/13,12:20,1272,88,,
2025/4/13,12:25,1272,90,,
2025/4/13,12:30,1271,92,,
2025/4/13,12:35,1265,94,,
2025/4/13,12:40,1269,95,,
2025/4/13,12:45,1250,97,,
2025/4/13,12:50,1250,98,,
2025/4/13,12:55,1248,103,,
2025/4/13,13:00,1257,104,,
2025/4/13,13:05,1267,103,,
2025/4/13,13:10,1277,102,,
2025/4/13,13:15,1279,103,,
2025/4/13,13:20,1273,107,,
2025/4/13,13:25,1273,108,,
2025/4/13,13:30,1264,108,,
2025/4/13,13:35,1276,106,,
2025/4/13,13:40,1284,101,,
2025/4/13,13:45,1276,100,,
2025/4/13,13:50,1281,99,,
2025/4/13,13:55,1289,94,,
2025/4/13,14:00,1290,91,,
2025/4/13,14:05,1293,92,,
2025/4/13,14:10,1295,92,,
2025/4/13,14:15,1294,90,,
2025/4/13,14:20,1307,87,,
2025/4/13,14:25,1292,83,,
2025/4/13,14:30,1279,84,,
2025/4/13,14:35,1275,86,,
2025/4/13,14:40,1284,84,,
2025/4/13,14:45,1272,83,,
2025/4/13,14:50,1280,82,,
2025/4/13,14:55,1278,82,,
2025/4/13,15:00,1275,82,,
2025/4/13,15:05,1283,81,,
2025/4/13,15:10,1285,80,,
2025/4/13,15:15,1291,77,,
2025/4/13,15:20,1299,75,,
2025/4/13,15:25,1296,75,,
2025/4/13,15:30,1289,68,,
2025/4/13,15:35,1291,69,,
2025/4/13,15:40,1300,64,,
2025/4/13,15:45,1291,65,,
2025/4/13,15:50,1301,66,,
2025/4/13,15:55,1301,67,,
2025/4/13,16:00,1299,67,,
2025/4/13,16:05,1303,63,,
2025/4/13,16:10,1311,62,,
2025/4/13,16:15,1306,60,,
2025/4/13,16:20,1313,57,,
2025/4/13,16:25,1311,51,,
2025/4/13,16:30,1314,50,,
2025/4/13,16:35,1315,47,,
2025/4/13,16:40,1315,42,,
2025/4/13,16:45,1308,40,,
2025/4/13,16:50,1320,38,,
2025/4/13,16:55,1320,35,,
2025/4/13,17:00,1323,33,,
2025/4/13,17:05,1337,30,,
2025/4/13,17:10,1334,27,,
2025/4/13,17:15,1338,24,,
2025/4/13,17:20,1336,20,,
2025/4/13,17:25,1333,18,,
2025/4/13,17:30,1347,15,,
2025/4/13,17:35,1348,13,,
2025/4/13,17:40,1360,12,,
2025/4/13,17:45,1347,17,,
2025/4/13,17:50,1361,14,,
2025/4/13,17:55,1369,11,,
2025/4/13,18:00,1382,8,,
2025/4/13,18:05,1400,6,,
2025/4/13,18:10,1396,4,,
2025/4/13,18:15,1408,2,,
2025/4/13,18:20,1423,0,,
2025/4/13,18:25,1419,0,,
2025/4/13,18:30,1426,0,,
2025/4/13,18:35,1422,0,,
2025/4/13,18:40,1417,0,,
2025/4/13,18:45,1417,0,,
2025/4/13,18:50,1420,0,,
2025/4/13,18:55,1428,0,,
2025/4/13,19:00,1435,0,,
2025/4/13,19:05,1432,0,,
2025/4/13,19:10,1431,0,,
2025/4/13,19:15,1430,0,,
2025/4/13,19:20,1432,0,,
2025/4/13,19:25,1417,0,,
2025/4/13,19:30,1405,0,,
2025/4/13,19:35,1402,0,,
2025/4/13,19:40,1407,0,,
2025/4/13,19:45,1410,0,,
2025/4/13,19:50,1411,0,,
2025/4/13,19:55,1410,0,,
2025/4/13,20:00,1401,0,,
2025/4/13,20:05,1406,0,,
2025/4/13,20:10,1405,0,,
2025/4/13,20:15,1404,0,,
2025/4/13,20:20,1394,0,,
2025/4/13,20:25,1381,0,,
2025/4/13,20:30,1378,0,,
2025/4/13,20:35,1383,0,,
2025/4/13,20:40,1389,0,,
2025/4/13,20:45,1381,0,,
2025/4/13,20:50,1371,0,,
2025/4/13,20:55,1372,0,,
2025/4/13,21:00,1377,0,,
2025/4/13,21:05,1378,0,,
2025/4/13,21:10,1366,0,,
2025/4/13,21:15,1346,0,,
2025/4/13,21:20,1342,0,,
2025/4/13,21:25,1343,0,,
2025/4/13,21:30,1332,0,,
2025/4/13,21:35,1333,0,,
2025/4/13,21:40,1315,0,,
2025/4/13,21:45,1312,0,,
2025/4/13,21:50,1308,0,,
2025/4/13,21:55,1307,0,,
2025/4/13,22:00,1300,0,,
2025/4/13,22:05,1280,0,,
2025/4/13,22:10,1287,0,,
2025/4/13,22:15,1283,0,,
2025/4/13,22:20,1275,0,,
2025/4/13,22:25,1265,0,,
2025/4/13,22:30,1248,0,,
2025/4/13,22:35,1237,0,,
2025/4/13,22:40,1236,0,,
2025/4/13,22:45,1231,0,,
2025/4/13,22:50,1226,0,,
2025/4/13,22:55,1216,0,,
2025/4/13,23:00,1199,0,,
2025/4/13,23:05,1215,0,,
2025/4/13,23:10,1226,0,,
2025/4/13,23:15,1221,0,,
2025/4/13,23:20,1215,0,,
2025/4/13,23:25,1208,0,,
2025/4/13,23:30,1183,0,,
2025/4/13,23:35,1179,0,,
2025/4/13,23:40,1167,0,,
2025/4/13,23:45,1162,0,,
2025/4/13,23:50,1146,0,,
2025/4/13,23:55,1142,0,,
