2025/4/20 1:10 UPDATE,,,,,
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2025/4/19,1:45,1097,0,,
2025/4/19,1:50,1109,0,,
2025/4/19,1:55,1114,0,,
2025/4/19,2:00,1111,0,,
2025/4/19,2:05,1103,0,,
2025/4/19,2:10,1105,0,,
2025/4/19,2:15,1116,0,,
2025/4/19,2:20,1120,0,,
2025/4/19,2:25,1129,0,,
2025/4/19,2:30,1129,0,,
2025/4/19,2:35,1133,0,,
2025/4/19,2:40,1138,0,,
2025/4/19,2:45,1142,0,,
2025/4/19,2:50,1151,0,,
2025/4/19,2:55,1155,0,,
2025/4/19,3:00,1153,0,,
2025/4/19,3:05,1157,0,,
2025/4/19,3:10,1178,0,,
2025/4/19,3:15,1180,0,,
2025/4/19,3:20,1185,0,,
2025/4/19,3:25,1186,0,,
2025/4/19,3:30,1190,0,,
2025/4/19,3:35,1195,0,,
2025/4/19,3:40,1197,0,,
2025/4/19,3:45,1192,0,,
2025/4/19,3:50,1194,0,,
2025/4/19,3:55,1185,0,,
2025/4/19,4:00,1183,0,,
2025/4/19,4:05,1177,0,,
2025/4/19,4:10,1176,0,,
2025/4/19,4:15,1178,0,,
2025/4/19,4:20,1175,0,,
2025/4/19,4:25,1178,0,,
2025/4/19,4:30,1183,0,,
2025/4/19,4:35,1182,0,,
2025/4/19,4:40,1182,0,,
2025/4/19,4:45,1173,0,,
2025/4/19,4:50,1158,0,,
2025/4/19,4:55,1159,0,,
2025/4/19,5:00,1157,0,,
2025/4/19,5:05,1162,0,,
2025/4/19,5:10,1149,0,,
2025/4/19,5:15,1146,0,,
2025/4/19,5:20,1130,0,,
2025/4/19,5:25,1123,0,,
2025/4/19,5:30,1125,0,,
2025/4/19,5:35,1119,0,,
2025/4/19,5:40,1102,0,,
2025/4/19,5:45,1090,0,,
2025/4/19,5:50,1078,2,,
2025/4/19,5:55,1058,5,,
2025/4/19,6:00,1059,11,,
2025/4/19,6:05,1063,19,,
2025/4/19,6:10,1051,31,,
2025/4/19,6:15,1055,44,,
2025/4/19,6:20,1066,52,,
2025/4/19,6:25,1074,59,,
2025/4/19,6:30,1065,67,,
2025/4/19,6:35,1070,76,,
2025/4/19,6:40,1086,84,,
2025/4/19,6:45,1084,93,,
2025/4/19,6:50,1088,103,,
2025/4/19,6:55,1082,114,,
2025/4/19,7:00,1097,125,,
2025/4/19,7:05,1101,136,,
2025/4/19,7:10,1104,148,,
2025/4/19,7:15,1113,160,,
2025/4/19,7:20,1122,172,,
2025/4/19,7:25,1119,184,,
2025/4/19,7:30,1128,197,,
2025/4/19,7:35,1146,210,,
2025/4/19,7:40,1152,223,,
2025/4/19,7:45,1163,237,,
2025/4/19,7:50,1169,250,,
2025/4/19,7:55,1175,263,,
2025/4/19,8:00,1191,275,,
2025/4/19,8:05,1205,288,,
2025/4/19,8:10,1214,302,,
2025/4/19,8:15,1220,315,,
2025/4/19,8:20,1224,327,,
2025/4/19,8:25,1241,339,,
2025/4/19,8:30,1249,351,,
2025/4/19,8:35,1266,363,,
2025/4/19,8:40,1273,375,,
2025/4/19,8:45,1275,388,,
2025/4/19,8:50,1281,399,,
2025/4/19,8:55,1284,411,,
2025/4/19,9:00,1297,422,,
2025/4/19,9:05,1302,435,,
2025/4/19,9:10,1307,449,,
2025/4/19,9:15,1327,462,,
2025/4/19,9:20,1323,473,,
2025/4/19,9:25,1321,484,,
2025/4/19,9:30,1340,494,,
2025/4/19,9:35,1340,502,,
2025/4/19,9:40,1344,511,,
2025/4/19,9:45,1346,517,,
2025/4/19,9:50,1350,521,,
2025/4/19,9:55,1350,524,,
2025/4/19,10:00,1369,525,,
2025/4/19,10:05,1356,530,,
2025/4/19,10:10,1358,534,,
2025/4/19,10:15,1354,537,,
2025/4/19,10:20,1347,540,,
2025/4/19,10:25,1346,543,,
2025/4/19,10:30,1362,543,,
2025/4/19,10:35,1374,545,,
2025/4/19,10:40,1364,548,,
2025/4/19,10:45,1363,549,,
2025/4/19,10:50,1376,554,,
2025/4/19,10:55,1375,555,,
2025/4/19,11:00,1376,558,,
2025/4/19,11:05,1387,562,,
2025/4/19,11:10,1380,562,,
2025/4/19,11:15,1376,563,,
2025/4/19,11:20,1370,565,,
2025/4/19,11:25,1361,569,,
2025/4/19,11:30,1364,574,,
2025/4/19,11:35,1365,580,,
2025/4/19,11:40,1370,585,,
2025/4/19,11:45,1366,590,,
2025/4/19,11:50,1364,594,,
2025/4/19,11:55,1354,599,,
2025/4/19,12:00,1357,585,,
2025/4/19,12:05,1343,588,,
2025/4/19,12:10,1351,589,,
2025/4/19,12:15,1359,589,,
2025/4/19,12:20,1363,589,,
2025/4/19,12:25,1357,587,,
2025/4/19,12:30,1354,587,,
2025/4/19,12:35,1347,586,,
2025/4/19,12:40,1351,585,,
2025/4/19,12:45,1354,583,,
2025/4/19,12:50,1354,581,,
2025/4/19,12:55,1350,579,,
2025/4/19,13:00,1357,594,,
2025/4/19,13:05,1368,591,,
2025/4/19,13:10,1362,588,,
2025/4/19,13:15,1370,585,,
2025/4/19,13:20,1377,581,,
2025/4/19,13:25,1373,577,,
2025/4/19,13:30,1376,573,,
2025/4/19,13:35,1374,568,,
2025/4/19,13:40,1373,563,,
2025/4/19,13:45,1359,557,,
2025/4/19,13:50,1366,550,,
2025/4/19,13:55,1362,545,,
2025/4/19,14:00,1358,540,,
2025/4/19,14:05,1365,533,,
2025/4/19,14:10,1360,525,,
2025/4/19,14:15,1370,518,,
2025/4/19,14:20,1367,510,,
2025/4/19,14:25,1363,501,,
2025/4/19,14:30,1359,491,,
2025/4/19,14:35,1365,481,,
2025/4/19,14:40,1361,472,,
2025/4/19,14:45,1352,462,,
2025/4/19,14:50,1354,452,,
2025/4/19,14:55,1343,443,,
2025/4/19,15:00,1341,432,,
2025/4/19,15:05,1344,422,,
2025/4/19,15:10,1332,411,,
2025/4/19,15:15,1339,400,,
2025/4/19,15:20,1348,388,,
2025/4/19,15:25,1345,375,,
2025/4/19,15:30,1340,363,,
2025/4/19,15:35,1342,350,,
2025/4/19,15:40,1353,338,,
2025/4/19,15:45,1348,324,,
2025/4/19,15:50,1346,310,,
2025/4/19,15:55,1348,296,,
2025/4/19,16:00,1348,284,,
2025/4/19,16:05,1349,269,,
2025/4/19,16:10,1335,255,,
2025/4/19,16:15,1337,243,,
2025/4/19,16:20,1337,230,,
2025/4/19,16:25,1336,215,,
2025/4/19,16:30,1331,201,,
2025/4/19,16:35,1338,188,,
2025/4/19,16:40,1346,175,,
2025/4/19,16:45,1334,162,,
2025/4/19,16:50,1331,147,,
2025/4/19,16:55,1323,132,,
2025/4/19,17:00,1316,118,,
2025/4/19,17:05,1318,105,,
2025/4/19,17:10,1315,93,,
2025/4/19,17:15,1314,83,,
2025/4/19,17:20,1315,73,,
2025/4/19,17:25,1315,64,,
2025/4/19,17:30,1313,55,,
2025/4/19,17:35,1320,46,,
2025/4/19,17:40,1316,38,,
2025/4/19,17:45,1302,32,,
2025/4/19,17:50,1317,28,,
2025/4/19,17:55,1316,22,,
2025/4/19,18:00,1309,16,,
2025/4/19,18:05,1317,12,,
2025/4/19,18:10,1322,8,,
2025/4/19,18:15,1335,5,,
2025/4/19,18:20,1332,2,,
2025/4/19,18:25,1330,0,,
2025/4/19,18:30,1339,0,,
2025/4/19,18:35,1353,0,,
2025/4/19,18:40,1351,0,,
2025/4/19,18:45,1348,0,,
2025/4/19,18:50,1355,0,,
2025/4/19,18:55,1353,0,,
2025/4/19,19:00,1355,0,,
2025/4/19,19:05,1357,0,,
2025/4/19,19:10,1351,0,,
2025/4/19,19:15,1356,0,,
2025/4/19,19:20,1349,0,,
2025/4/19,19:25,1336,0,,
2025/4/19,19:30,1334,0,,
2025/4/19,19:35,1331,0,,
2025/4/19,19:40,1335,0,,
2025/4/19,19:45,1322,0,,
2025/4/19,19:50,1322,0,,
2025/4/19,19:55,1320,0,,
2025/4/19,20:00,1319,0,,
2025/4/19,20:05,1315,0,,
2025/4/19,20:10,1326,0,,
2025/4/19,20:15,1313,0,,
2025/4/19,20:20,1302,0,,
2025/4/19,20:25,1290,0,,
2025/4/19,20:30,1290,0,,
2025/4/19,20:35,1292,0,,
2025/4/19,20:40,1294,0,,
2025/4/19,20:45,1285,0,,
2025/4/19,20:50,1279,0,,
2025/4/19,20:55,1283,0,,
2025/4/19,21:00,1280,0,,
2025/4/19,21:05,1265,0,,
2025/4/19,21:10,1263,0,,
2025/4/19,21:15,1250,0,,
2025/4/19,21:20,1234,0,,
2025/4/19,21:25,1235,0,,
2025/4/19,21:30,1223,0,,
2025/4/19,21:35,1227,0,,
2025/4/19,21:40,1224,0,,
2025/4/19,21:45,1238,0,,
2025/4/19,21:50,1233,0,,
2025/4/19,21:55,1224,0,,
2025/4/19,22:00,1226,0,,
2025/4/19,22:05,1208,0,,
2025/4/19,22:10,1194,0,,
2025/4/19,22:15,1183,0,,
2025/4/19,22:20,1190,0,,
2025/4/19,22:25,1183,0,,
2025/4/19,22:30,1174,0,,
2025/4/19,22:35,1157,0,,
2025/4/19,22:40,1148,0,,
2025/4/19,22:45,1160,0,,
2025/4/19,22:50,1155,0,,
2025/4/19,22:55,1147,0,,
2025/4/19,23:00,1137,0,,
2025/4/19,23:05,1146,0,,
2025/4/19,23:10,1157,0,,
2025/4/19,23:15,1155,0,,
2025/4/19,23:20,1154,0,,
2025/4/19,23:25,1141,0,,
2025/4/19,23:30,1141,0,,
2025/4/19,23:35,1138,0,,
2025/4/19,23:40,1128,0,,
2025/4/19,23:45,1114,0,,
2025/4/19,23:50,1114,0,,
2025/4/19,23:55,1105,0,,
