2025/4/11 1:10 UPDATE,,,,,
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2025/4/10,2:35,1190,0,,
2025/4/10,2:40,1198,0,,
2025/4/10,2:45,1215,0,,
2025/4/10,2:50,1220,0,,
2025/4/10,2:55,1226,0,,
2025/4/10,3:00,1229,0,,
2025/4/10,3:05,1238,0,,
2025/4/10,3:10,1239,0,,
2025/4/10,3:15,1240,0,,
2025/4/10,3:20,1251,0,,
2025/4/10,3:25,1250,0,,
2025/4/10,3:30,1247,0,,
2025/4/10,3:35,1251,0,,
2025/4/10,3:40,1250,0,,
2025/4/10,3:45,1256,0,,
2025/4/10,3:50,1257,0,,
2025/4/10,3:55,1254,0,,
2025/4/10,4:00,1254,0,,
2025/4/10,4:05,1268,0,,
2025/4/10,4:10,1278,0,,
2025/4/10,4:15,1276,0,,
2025/4/10,4:20,1266,0,,
2025/4/10,4:25,1263,0,,
2025/4/10,4:30,1260,0,,
2025/4/10,4:35,1262,0,,
2025/4/10,4:40,1267,0,,
2025/4/10,4:45,1262,0,,
2025/4/10,4:50,1258,0,,
2025/4/10,4:55,1264,0,,
2025/4/10,5:00,1268,0,,
2025/4/10,5:05,1273,0,,
2025/4/10,5:10,1274,0,,
2025/4/10,5:15,1265,0,,
2025/4/10,5:20,1266,0,,
2025/4/10,5:25,1261,0,,
2025/4/10,5:30,1256,0,,
2025/4/10,5:35,1256,0,,
2025/4/10,5:40,1257,0,,
2025/4/10,5:45,1249,0,,
2025/4/10,5:50,1244,0,,
2025/4/10,5:55,1241,1,,
2025/4/10,6:00,1238,3,,
2025/4/10,6:05,1247,6,,
2025/4/10,6:10,1254,9,,
2025/4/10,6:15,1265,14,,
2025/4/10,6:20,1266,16,,
2025/4/10,6:25,1277,21,,
2025/4/10,6:30,1276,25,,
2025/4/10,6:35,1283,28,,
2025/4/10,6:40,1286,30,,
2025/4/10,6:45,1298,34,,
2025/4/10,6:50,1295,38,,
2025/4/10,6:55,1306,42,,
2025/4/10,7:00,1318,47,,
2025/4/10,7:05,1326,52,,
2025/4/10,7:10,1327,57,,
2025/4/10,7:15,1341,64,,
2025/4/10,7:20,1346,68,,
2025/4/10,7:25,1361,74,,
2025/4/10,7:30,1371,82,,
2025/4/10,7:35,1375,89,,
2025/4/10,7:40,1383,96,,
2025/4/10,7:45,1396,101,,
2025/4/10,7:50,1404,106,,
2025/4/10,7:55,1418,113,,
2025/4/10,8:00,1431,119,,
2025/4/10,8:05,1456,125,,
2025/4/10,8:10,1467,129,,
2025/4/10,8:15,1490,134,,
2025/4/10,8:20,1505,137,,
2025/4/10,8:25,1516,140,,
2025/4/10,8:30,1536,148,,
2025/4/10,8:35,1559,154,,
2025/4/10,8:40,1582,159,,
2025/4/10,8:45,1590,163,,
2025/4/10,8:50,1598,171,,
2025/4/10,8:55,1611,181,,
2025/4/10,9:00,1616,189,,
2025/4/10,9:05,1610,199,,
2025/4/10,9:10,1611,212,,
2025/4/10,9:15,1615,223,,
2025/4/10,9:20,1613,234,,
2025/4/10,9:25,1602,245,,
2025/4/10,9:30,1604,255,,
2025/4/10,9:35,1594,263,,
2025/4/10,9:40,1602,270,,
2025/4/10,9:45,1618,281,,
2025/4/10,9:50,1617,287,,
2025/4/10,9:55,1614,294,,
2025/4/10,10:00,1618,296,,
2025/4/10,10:05,1613,297,,
2025/4/10,10:10,1605,299,,
2025/4/10,10:15,1607,301,,
2025/4/10,10:20,1603,306,,
2025/4/10,10:25,1602,316,,
2025/4/10,10:30,1597,331,,
2025/4/10,10:35,1574,347,,
2025/4/10,10:40,1573,358,,
2025/4/10,10:45,1573,362,,
2025/4/10,10:50,1577,367,,
2025/4/10,10:55,1573,372,,
2025/4/10,11:00,1596,374,,
2025/4/10,11:05,1586,378,,
2025/4/10,11:10,1583,379,,
2025/4/10,11:15,1597,379,,
2025/4/10,11:20,1589,386,,
2025/4/10,11:25,1574,392,,
2025/4/10,11:30,1579,393,,
2025/4/10,11:35,1564,397,,
2025/4/10,11:40,1568,399,,
2025/4/10,11:45,1581,398,,
2025/4/10,11:50,1577,391,,
2025/4/10,11:55,1569,385,,
2025/4/10,12:00,1564,377,,
2025/4/10,12:05,1555,364,,
2025/4/10,12:10,1539,350,,
2025/4/10,12:15,1528,343,,
2025/4/10,12:20,1507,341,,
2025/4/10,12:25,1499,338,,
2025/4/10,12:30,1496,325,,
2025/4/10,12:35,1507,309,,
2025/4/10,12:40,1517,298,,
2025/4/10,12:45,1506,282,,
2025/4/10,12:50,1526,272,,
2025/4/10,12:55,1538,258,,
2025/4/10,13:00,1536,247,,
2025/4/10,13:05,1568,239,,
2025/4/10,13:10,1588,234,,
2025/4/10,13:15,1568,234,,
2025/4/10,13:20,1579,231,,
2025/4/10,13:25,1578,230,,
2025/4/10,13:30,1568,234,,
2025/4/10,13:35,1557,253,,
2025/4/10,13:40,1530,267,,
2025/4/10,13:45,1520,278,,
2025/4/10,13:50,1522,288,,
2025/4/10,13:55,1533,286,,
2025/4/10,14:00,1565,285,,
2025/4/10,14:05,1569,278,,
2025/4/10,14:10,1566,279,,
2025/4/10,14:15,1571,278,,
2025/4/10,14:20,1580,271,,
2025/4/10,14:25,1580,262,,
2025/4/10,14:30,1585,253,,
2025/4/10,14:35,1570,243,,
2025/4/10,14:40,1576,227,,
2025/4/10,14:45,1581,219,,
2025/4/10,14:50,1590,214,,
2025/4/10,14:55,1580,203,,
2025/4/10,15:00,1568,195,,
2025/4/10,15:05,1570,187,,
2025/4/10,15:10,1562,177,,
2025/4/10,15:15,1564,172,,
2025/4/10,15:20,1569,167,,
2025/4/10,15:25,1574,157,,
2025/4/10,15:30,1566,152,,
2025/4/10,15:35,1572,148,,
2025/4/10,15:40,1573,140,,
2025/4/10,15:45,1572,134,,
2025/4/10,15:50,1574,124,,
2025/4/10,15:55,1573,116,,
2025/4/10,16:00,1580,111,,
2025/4/10,16:05,1594,102,,
2025/4/10,16:10,1590,94,,
2025/4/10,16:15,1588,88,,
2025/4/10,16:20,1588,80,,
2025/4/10,16:25,1584,73,,
2025/4/10,16:30,1582,68,,
2025/4/10,16:35,1576,62,,
2025/4/10,16:40,1574,57,,
2025/4/10,16:45,1565,50,,
2025/4/10,16:50,1561,45,,
2025/4/10,16:55,1556,41,,
2025/4/10,17:00,1556,36,,
2025/4/10,17:05,1554,33,,
2025/4/10,17:10,1547,31,,
2025/4/10,17:15,1547,28,,
2025/4/10,17:20,1546,23,,
2025/4/10,17:25,1546,20,,
2025/4/10,17:30,1543,18,,
2025/4/10,17:35,1544,15,,
2025/4/10,17:40,1542,12,,
2025/4/10,17:45,1541,9,,
2025/4/10,17:50,1541,6,,
2025/4/10,17:55,1539,4,,
2025/4/10,18:00,1546,3,,
2025/4/10,18:05,1561,2,,
2025/4/10,18:10,1558,1,,
2025/4/10,18:15,1555,0,,
2025/4/10,18:20,1565,0,,
2025/4/10,18:25,1565,0,,
2025/4/10,18:30,1563,0,,
2025/4/10,18:35,1563,0,,
2025/4/10,18:40,1563,0,,
2025/4/10,18:45,1552,0,,
2025/4/10,18:50,1546,0,,
2025/4/10,18:55,1537,0,,
2025/4/10,19:00,1544,0,,
2025/4/10,19:05,1542,0,,
2025/4/10,19:10,1537,0,,
2025/4/10,19:15,1533,0,,
2025/4/10,19:20,1527,0,,
2025/4/10,19:25,1519,0,,
2025/4/10,19:30,1516,0,,
2025/4/10,19:35,1506,0,,
2025/4/10,19:40,1509,0,,
2025/4/10,19:45,1501,0,,
2025/4/10,19:50,1498,0,,
2025/4/10,19:55,1490,0,,
2025/4/10,20:00,1489,0,,
2025/4/10,20:05,1483,0,,
2025/4/10,20:10,1481,0,,
2025/4/10,20:15,1482,0,,
2025/4/10,20:20,1473,0,,
2025/4/10,20:25,1472,0,,
2025/4/10,20:30,1466,0,,
2025/4/10,20:35,1460,0,,
2025/4/10,20:40,1458,0,,
2025/4/10,20:45,1444,0,,
2025/4/10,20:50,1446,0,,
2025/4/10,20:55,1436,0,,
2025/4/10,21:00,1429,0,,
2025/4/10,21:05,1424,0,,
2025/4/10,21:10,1423,0,,
2025/4/10,21:15,1415,0,,
2025/4/10,21:20,1417,0,,
2025/4/10,21:25,1411,0,,
2025/4/10,21:30,1402,0,,
2025/4/10,21:35,1394,0,,
2025/4/10,21:40,1392,0,,
2025/4/10,21:45,1387,0,,
2025/4/10,21:50,1365,0,,
2025/4/10,21:55,1363,0,,
2025/4/10,22:00,1359,0,,
2025/4/10,22:05,1346,0,,
2025/4/10,22:10,1346,0,,
2025/4/10,22:15,1340,0,,
2025/4/10,22:20,1329,0,,
2025/4/10,22:25,1326,0,,
2025/4/10,22:30,1312,0,,
2025/4/10,22:35,1301,0,,
2025/4/10,22:40,1293,0,,
2025/4/10,22:45,1286,0,,
2025/4/10,22:50,1290,0,,
2025/4/10,22:55,1282,0,,
2025/4/10,23:00,1279,0,,
2025/4/10,23:05,1280,0,,
2025/4/10,23:10,1285,0,,
2025/4/10,23:15,1283,0,,
2025/4/10,23:20,1277,0,,
2025/4/10,23:25,1269,0,,
2025/4/10,23:30,1265,0,,
2025/4/10,23:35,1250,0,,
2025/4/10,23:40,1252,0,,
2025/4/10,23:45,1245,0,,
2025/4/10,23:50,1231,0,,
2025/4/10,23:55,1221,0,,
