2025/4/21 1:10 UPDATE,,,,,
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2025/4/20,6:30,1025,29,,
2025/4/20,6:35,1007,32,,
2025/4/20,6:40,1019,35,,
2025/4/20,6:45,1024,38,,
2025/4/20,6:50,1021,42,,
2025/4/20,6:55,1024,45,,
2025/4/20,7:00,1030,49,,
2025/4/20,7:05,1031,52,,
2025/4/20,7:10,1029,56,,
2025/4/20,7:15,1034,59,,
2025/4/20,7:20,1048,64,,
2025/4/20,7:25,1048,68,,
2025/4/20,7:30,1050,72,,
2025/4/20,7:35,1038,76,,
2025/4/20,7:40,1049,81,,
2025/4/20,7:45,1061,85,,
2025/4/20,7:50,1068,91,,
2025/4/20,7:55,1073,96,,
2025/4/20,8:00,1066,102,,
2025/4/20,8:05,1083,108,,
2025/4/20,8:10,1094,115,,
2025/4/20,8:15,1099,121,,
2025/4/20,8:20,1108,125,,
2025/4/20,8:25,1102,129,,
2025/4/20,8:30,1100,134,,
2025/4/20,8:35,1114,137,,
2025/4/20,8:40,1114,142,,
2025/4/20,8:45,1110,146,,
2025/4/20,8:50,1115,150,,
2025/4/20,8:55,1126,153,,
2025/4/20,9:00,1142,157,,
2025/4/20,9:05,1141,161,,
2025/4/20,9:10,1149,165,,
2025/4/20,9:15,1174,169,,
2025/4/20,9:20,1170,174,,
2025/4/20,9:25,1163,179,,
2025/4/20,9:30,1170,182,,
2025/4/20,9:35,1176,186,,
2025/4/20,9:40,1184,190,,
2025/4/20,9:45,1179,195,,
2025/4/20,9:50,1181,201,,
2025/4/20,9:55,1170,206,,
2025/4/20,10:00,1174,212,,
2025/4/20,10:05,1179,216,,
2025/4/20,10:10,1180,220,,
2025/4/20,10:15,1188,225,,
2025/4/20,10:20,1191,229,,
2025/4/20,10:25,1178,233,,
2025/4/20,10:30,1187,238,,
2025/4/20,10:35,1185,246,,
2025/4/20,10:40,1187,252,,
2025/4/20,10:45,1190,260,,
2025/4/20,10:50,1187,267,,
2025/4/20,10:55,1181,273,,
2025/4/20,11:00,1194,279,,
2025/4/20,11:05,1205,285,,
2025/4/20,11:10,1186,289,,
2025/4/20,11:15,1190,293,,
2025/4/20,11:20,1196,296,,
2025/4/20,11:25,1195,301,,
2025/4/20,11:30,1187,306,,
2025/4/20,11:35,1182,311,,
2025/4/20,11:40,1186,314,,
2025/4/20,11:45,1197,317,,
2025/4/20,11:50,1190,316,,
2025/4/20,11:55,1178,316,,
2025/4/20,12:00,1194,314,,
2025/4/20,12:05,1202,314,,
2025/4/20,12:10,1209,315,,
2025/4/20,12:15,1208,318,,
2025/4/20,12:20,1197,320,,
2025/4/20,12:25,1187,319,,
2025/4/20,12:30,1177,321,,
2025/4/20,12:35,1170,329,,
2025/4/20,12:40,1170,334,,
2025/4/20,12:45,1177,334,,
2025/4/20,12:50,1181,331,,
2025/4/20,12:55,1168,331,,
2025/4/20,13:00,1174,330,,
2025/4/20,13:05,1186,326,,
2025/4/20,13:10,1197,318,,
2025/4/20,13:15,1210,316,,
2025/4/20,13:20,1207,314,,
2025/4/20,13:25,1180,317,,
2025/4/20,13:30,1177,318,,
2025/4/20,13:35,1178,312,,
2025/4/20,13:40,1179,310,,
2025/4/20,13:45,1180,309,,
2025/4/20,13:50,1186,308,,
2025/4/20,13:55,1195,305,,
2025/4/20,14:00,1206,305,,
2025/4/20,14:05,1215,303,,
2025/4/20,14:10,1203,304,,
2025/4/20,14:15,1201,302,,
2025/4/20,14:20,1209,299,,
2025/4/20,14:25,1199,293,,
2025/4/20,14:30,1205,285,,
2025/4/20,14:35,1199,274,,
2025/4/20,14:40,1188,270,,
2025/4/20,14:45,1182,268,,
2025/4/20,14:50,1186,264,,
2025/4/20,14:55,1197,254,,
2025/4/20,15:00,1206,244,,
2025/4/20,15:05,1207,235,,
2025/4/20,15:10,1207,225,,
2025/4/20,15:15,1210,213,,
2025/4/20,15:20,1208,205,,
2025/4/20,15:25,1183,206,,
2025/4/20,15:30,1181,202,,
2025/4/20,15:35,1188,196,,
2025/4/20,15:40,1196,188,,
2025/4/20,15:45,1201,178,,
2025/4/20,15:50,1186,169,,
2025/4/20,15:55,1175,161,,
2025/4/20,16:00,1184,156,,
2025/4/20,16:05,1198,152,,
2025/4/20,16:10,1189,142,,
2025/4/20,16:15,1201,138,,
2025/4/20,16:20,1205,139,,
2025/4/20,16:25,1208,132,,
2025/4/20,16:30,1201,123,,
2025/4/20,16:35,1211,115,,
2025/4/20,16:40,1222,109,,
2025/4/20,16:45,1222,100,,
2025/4/20,16:50,1224,88,,
2025/4/20,16:55,1224,79,,
2025/4/20,17:00,1239,71,,
2025/4/20,17:05,1251,68,,
2025/4/20,17:10,1254,61,,
2025/4/20,17:15,1271,55,,
2025/4/20,17:20,1272,48,,
2025/4/20,17:25,1274,42,,
2025/4/20,17:30,1282,37,,
2025/4/20,17:35,1291,31,,
2025/4/20,17:40,1275,25,,
2025/4/20,17:45,1266,21,,
2025/4/20,17:50,1273,20,,
2025/4/20,17:55,1288,16,,
2025/4/20,18:00,1300,12,,
2025/4/20,18:05,1309,9,,
2025/4/20,18:10,1313,6,,
2025/4/20,18:15,1312,4,,
2025/4/20,18:20,1326,2,,
2025/4/20,18:25,1326,0,,
2025/4/20,18:30,1332,0,,
2025/4/20,18:35,1345,0,,
2025/4/20,18:40,1334,0,,
2025/4/20,18:45,1341,0,,
2025/4/20,18:50,1351,0,,
2025/4/20,18:55,1336,0,,
2025/4/20,19:00,1321,0,,
2025/4/20,19:05,1336,0,,
2025/4/20,19:10,1337,0,,
2025/4/20,19:15,1340,0,,
2025/4/20,19:20,1342,0,,
2025/4/20,19:25,1332,0,,
2025/4/20,19:30,1323,0,,
2025/4/20,19:35,1328,0,,
2025/4/20,19:40,1328,0,,
2025/4/20,19:45,1320,0,,
2025/4/20,19:50,1329,0,,
2025/4/20,19:55,1327,0,,
2025/4/20,20:00,1323,0,,
2025/4/20,20:05,1314,0,,
2025/4/20,20:10,1307,0,,
2025/4/20,20:15,1290,0,,
2025/4/20,20:20,1290,0,,
2025/4/20,20:25,1292,0,,
2025/4/20,20:30,1281,0,,
2025/4/20,20:35,1279,0,,
2025/4/20,20:40,1273,0,,
2025/4/20,20:45,1272,0,,
2025/4/20,20:50,1277,0,,
2025/4/20,20:55,1275,0,,
2025/4/20,21:00,1269,0,,
2025/4/20,21:05,1271,0,,
2025/4/20,21:10,1259,0,,
2025/4/20,21:15,1262,0,,
2025/4/20,21:20,1257,0,,
2025/4/20,21:25,1233,0,,
2025/4/20,21:30,1230,0,,
2025/4/20,21:35,1236,0,,
2025/4/20,21:40,1218,0,,
2025/4/20,21:45,1219,0,,
2025/4/20,21:50,1214,0,,
2025/4/20,21:55,1197,0,,
2025/4/20,22:00,1190,0,,
2025/4/20,22:05,1183,0,,
2025/4/20,22:10,1188,0,,
2025/4/20,22:15,1199,0,,
2025/4/20,22:20,1188,0,,
2025/4/20,22:25,1196,0,,
2025/4/20,22:30,1180,0,,
2025/4/20,22:35,1173,0,,
2025/4/20,22:40,1161,0,,
2025/4/20,22:45,1145,0,,
2025/4/20,22:50,1146,0,,
2025/4/20,22:55,1143,0,,
2025/4/20,23:00,1131,0,,
2025/4/20,23:05,1136,0,,
2025/4/20,23:10,1126,0,,
2025/4/20,23:15,1127,0,,
2025/4/20,23:20,1139,0,,
2025/4/20,23:25,1132,0,,
2025/4/20,23:30,1128,0,,
2025/4/20,23:35,1127,0,,
2025/4/20,23:40,1129,0,,
2025/4/20,23:45,1124,0,,
2025/4/20,23:50,1103,0,,
2025/4/20,23:55,1101,0,,
