2025/3/19 1:10 UPDATE,,,,,
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2025/3/18,0:10,1553,0,,
2025/3/18,0:15,1544,0,,
2025/3/18,0:20,1543,0,,
2025/3/18,0:25,1533,0,,
2025/3/18,0:30,1517,0,,
2025/3/18,0:35,1517,0,,
2025/3/18,0:40,1503,0,,
2025/3/18,0:45,1501,0,,
2025/3/18,0:50,1480,0,,
2025/3/18,0:55,1478,0,,
2025/3/18,1:00,1476,0,,
2025/3/18,1:05,1472,0,,
2025/3/18,1:10,1481,0,,
2025/3/18,1:15,1472,0,,
2025/3/18,1:20,1474,0,,
2025/3/18,1:25,1467,0,,
2025/3/18,1:30,1468,0,,
2025/3/18,1:35,1465,0,,
2025/3/18,1:40,1475,0,,
2025/3/18,1:45,1485,0,,
2025/3/18,1:50,1493,0,,
2025/3/18,1:55,1484,0,,
2025/3/18,2:00,1489,0,,
2025/3/18,2:05,1492,0,,
2025/3/18,2:10,1499,0,,
2025/3/18,2:15,1497,0,,
2025/3/18,2:20,1502,0,,
2025/3/18,2:25,1506,0,,
2025/3/18,2:30,1511,0,,
2025/3/18,2:35,1514,0,,
2025/3/18,2:40,1514,0,,
2025/3/18,2:45,1520,0,,
2025/3/18,2:50,1520,0,,
2025/3/18,2:55,1524,0,,
2025/3/18,3:00,1527,0,,
2025/3/18,3:05,1538,0,,
2025/3/18,3:10,1541,0,,
2025/3/18,3:15,1533,0,,
2025/3/18,3:20,1544,0,,
2025/3/18,3:25,1536,0,,
2025/3/18,3:30,1534,0,,
2025/3/18,3:35,1534,0,,
2025/3/18,3:40,1546,0,,
2025/3/18,3:45,1552,0,,
2025/3/18,3:50,1555,0,,
2025/3/18,3:55,1528,0,,
2025/3/18,4:00,1535,0,,
2025/3/18,4:05,1540,0,,
2025/3/18,4:10,1539,0,,
2025/3/18,4:15,1540,0,,
2025/3/18,4:20,1533,0,,
2025/3/18,4:25,1524,0,,
2025/3/18,4:30,1522,0,,
2025/3/18,4:35,1530,0,,
2025/3/18,4:40,1539,0,,
2025/3/18,4:45,1552,0,,
2025/3/18,4:50,1544,0,,
2025/3/18,4:55,1552,0,,
2025/3/18,5:00,1556,0,,
2025/3/18,5:05,1550,0,,
2025/3/18,5:10,1563,0,,
2025/3/18,5:15,1561,0,,
2025/3/18,5:20,1565,0,,
2025/3/18,5:25,1575,0,,
2025/3/18,5:30,1582,0,,
2025/3/18,5:35,1588,0,,
2025/3/18,5:40,1589,0,,
2025/3/18,5:45,1591,0,,
2025/3/18,5:50,1594,0,,
2025/3/18,5:55,1605,0,,
2025/3/18,6:00,1621,0,,
2025/3/18,6:05,1637,0,,
2025/3/18,6:10,1643,0,,
2025/3/18,6:15,1661,1,,
2025/3/18,6:20,1687,3,,
2025/3/18,6:25,1700,6,,
2025/3/18,6:30,1706,9,,
2025/3/18,6:35,1727,13,,
2025/3/18,6:40,1738,18,,
2025/3/18,6:45,1751,23,,
2025/3/18,6:50,1764,31,,
2025/3/18,6:55,1770,38,,
2025/3/18,7:00,1773,44,,
2025/3/18,7:05,1778,51,,
2025/3/18,7:10,1787,59,,
2025/3/18,7:15,1815,67,,
2025/3/18,7:20,1825,76,,
2025/3/18,7:25,1831,85,,
2025/3/18,7:30,1839,94,,
2025/3/18,7:35,1852,104,,
2025/3/18,7:40,1868,115,,
2025/3/18,7:45,1869,126,,
2025/3/18,7:50,1874,138,,
2025/3/18,7:55,1872,150,,
2025/3/18,8:00,1890,163,,
2025/3/18,8:05,1925,176,,
2025/3/18,8:10,1935,189,,
2025/3/18,8:15,1953,203,,
2025/3/18,8:20,1950,216,,
2025/3/18,8:25,1967,230,,
2025/3/18,8:30,1988,243,,
2025/3/18,8:35,2004,255,,
2025/3/18,8:40,2013,268,,
2025/3/18,8:45,2012,281,,
2025/3/18,8:50,2014,291,,
2025/3/18,8:55,2008,302,,
2025/3/18,9:00,2023,315,,
2025/3/18,9:05,2028,330,,
2025/3/18,9:10,2026,344,,
2025/3/18,9:15,2029,357,,
2025/3/18,9:20,2024,370,,
2025/3/18,9:25,2007,383,,
2025/3/18,9:30,2006,393,,
2025/3/18,9:35,2008,403,,
2025/3/18,9:40,2011,414,,
2025/3/18,9:45,2004,425,,
2025/3/18,9:50,1996,437,,
2025/3/18,9:55,1980,446,,
2025/3/18,10:00,1983,453,,
2025/3/18,10:05,1975,458,,
2025/3/18,10:10,1964,465,,
2025/3/18,10:15,1961,470,,
2025/3/18,10:20,1956,476,,
2025/3/18,10:25,1940,482,,
2025/3/18,10:30,1937,490,,
2025/3/18,10:35,1933,494,,
2025/3/18,10:40,1933,501,,
2025/3/18,10:45,1929,506,,
2025/3/18,10:50,1925,512,,
2025/3/18,10:55,1924,515,,
2025/3/18,11:00,1920,521,,
2025/3/18,11:05,1912,526,,
2025/3/18,11:10,1915,528,,
2025/3/18,11:15,1916,523,,
2025/3/18,11:20,1916,524,,
2025/3/18,11:25,1909,528,,
2025/3/18,11:30,1893,529,,
2025/3/18,11:35,1887,532,,
2025/3/18,11:40,1886,538,,
2025/3/18,11:45,1870,539,,
2025/3/18,11:50,1862,540,,
2025/3/18,11:55,1850,541,,
2025/3/18,12:00,1845,545,,
2025/3/18,12:05,1807,546,,
2025/3/18,12:10,1789,549,,
2025/3/18,12:15,1778,551,,
2025/3/18,12:20,1765,551,,
2025/3/18,12:25,1751,552,,
2025/3/18,12:30,1745,552,,
2025/3/18,12:35,1739,553,,
2025/3/18,12:40,1737,553,,
2025/3/18,12:45,1740,552,,
2025/3/18,12:50,1740,552,,
2025/3/18,12:55,1751,550,,
2025/3/18,13:00,1766,547,,
2025/3/18,13:05,1783,545,,
2025/3/18,13:10,1793,542,,
2025/3/18,13:15,1804,538,,
2025/3/18,13:20,1798,533,,
2025/3/18,13:25,1794,530,,
2025/3/18,13:30,1786,525,,
2025/3/18,13:35,1785,517,,
2025/3/18,13:40,1789,513,,
2025/3/18,13:45,1773,508,,
2025/3/18,13:50,1781,500,,
2025/3/18,13:55,1782,492,,
2025/3/18,14:00,1768,486,,
2025/3/18,14:05,1773,479,,
2025/3/18,14:10,1781,467,,
2025/3/18,14:15,1771,461,,
2025/3/18,14:20,1754,454,,
2025/3/18,14:25,1747,445,,
2025/3/18,14:30,1745,433,,
2025/3/18,14:35,1745,420,,
2025/3/18,14:40,1741,412,,
2025/3/18,14:45,1728,403,,
2025/3/18,14:50,1730,390,,
2025/3/18,14:55,1725,376,,
2025/3/18,15:00,1719,365,,
2025/3/18,15:05,1713,353,,
2025/3/18,15:10,1711,340,,
2025/3/18,15:15,1726,323,,
2025/3/18,15:20,1728,308,,
2025/3/18,15:25,1739,288,,
2025/3/18,15:30,1746,268,,
2025/3/18,15:35,1746,250,,
2025/3/18,15:40,1756,236,,
2025/3/18,15:45,1753,220,,
2025/3/18,15:50,1754,203,,
2025/3/18,15:55,1755,185,,
2025/3/18,16:00,1758,171,,
2025/3/18,16:05,1769,152,,
2025/3/18,16:10,1777,139,,
2025/3/18,16:15,1782,124,,
2025/3/18,16:20,1790,110,,
2025/3/18,16:25,1792,97,,
2025/3/18,16:30,1792,85,,
2025/3/18,16:35,1807,75,,
2025/3/18,16:40,1814,66,,
2025/3/18,16:45,1810,57,,
2025/3/18,16:50,1816,50,,
2025/3/18,16:55,1813,42,,
2025/3/18,17:00,1807,35,,
2025/3/18,17:05,1817,28,,
2025/3/18,17:10,1825,24,,
2025/3/18,17:15,1831,21,,
2025/3/18,17:20,1840,17,,
2025/3/18,17:25,1834,14,,
2025/3/18,17:30,1842,12,,
2025/3/18,17:35,1840,9,,
2025/3/18,17:40,1844,6,,
2025/3/18,17:45,1845,4,,
2025/3/18,17:50,1851,2,,
2025/3/18,17:55,1859,1,,
2025/3/18,18:00,1870,0,,
2025/3/18,18:05,1886,0,,
2025/3/18,18:10,1887,0,,
2025/3/18,18:15,1893,0,,
2025/3/18,18:20,1906,0,,
2025/3/18,18:25,1904,0,,
2025/3/18,18:30,1913,0,,
2025/3/18,18:35,1914,0,,
2025/3/18,18:40,1921,0,,
2025/3/18,18:45,1917,0,,
2025/3/18,18:50,1922,0,,
2025/3/18,18:55,1922,0,,
2025/3/18,19:00,1928,0,,
2025/3/18,19:05,1927,0,,
2025/3/18,19:10,1921,0,,
2025/3/18,19:15,1923,0,,
2025/3/18,19:20,1923,0,,
2025/3/18,19:25,1922,0,,
2025/3/18,19:30,1921,0,,
2025/3/18,19:35,1918,0,,
2025/3/18,19:40,1919,0,,
2025/3/18,19:45,1910,0,,
2025/3/18,19:50,1911,0,,
2025/3/18,19:55,1908,0,,
2025/3/18,20:00,1906,0,,
2025/3/18,20:05,1904,0,,
2025/3/18,20:10,1903,0,,
2025/3/18,20:15,1904,0,,
2025/3/18,20:20,1895,0,,
2025/3/18,20:25,1893,0,,
2025/3/18,20:30,1889,0,,
2025/3/18,20:35,1884,0,,
2025/3/18,20:40,1884,0,,
2025/3/18,20:45,1875,0,,
2025/3/18,20:50,1878,0,,
2025/3/18,20:55,1875,0,,
2025/3/18,21:00,1875,0,,
2025/3/18,21:05,1870,0,,
2025/3/18,21:10,1865,0,,
2025/3/18,21:15,1858,0,,
2025/3/18,21:20,1853,0,,
2025/3/18,21:25,1841,0,,
2025/3/18,21:30,1835,0,,
2025/3/18,21:35,1827,0,,
2025/3/18,21:40,1815,0,,
2025/3/18,21:45,1809,0,,
2025/3/18,21:50,1808,0,,
2025/3/18,21:55,1799,0,,
2025/3/18,22:00,1780,0,,
2025/3/18,22:05,1775,0,,
2025/3/18,22:10,1777,0,,
2025/3/18,22:15,1774,0,,
2025/3/18,22:20,1765,0,,
2025/3/18,22:25,1750,0,,
2025/3/18,22:30,1735,0,,
2025/3/18,22:35,1729,0,,
2025/3/18,22:40,1728,0,,
2025/3/18,22:45,1723,0,,
2025/3/18,22:50,1712,0,,
2025/3/18,22:55,1696,0,,
2025/3/18,23:00,1671,0,,
2025/3/18,23:05,1672,0,,
2025/3/18,23:10,1679,0,,
2025/3/18,23:15,1680,0,,
2025/3/18,23:20,1671,0,,
2025/3/18,23:25,1662,0,,
2025/3/18,23:30,1655,0,,
2025/3/18,23:35,1638,0,,
2025/3/18,23:40,1633,0,,
2025/3/18,23:45,1631,0,,
2025/3/18,23:50,1625,0,,
2025/3/18,23:55,1611,0,,
