2025/4/16 1:10 UPDATE,,,,,
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1948,14:00〜15:00,4月16日,0:13,15,86
,,,,,
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻,,
1690,14:00〜15:00,4月16日,0:13,,
,,,,,
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1406,3:00〜4:00,4月16日,0:13,12,89
,,,,,
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻,,
1260,3:00〜4:00,4月16日,0:13,,
,,,,,
最大使用率(%),予想気温(最低),予想気温(最高),気温実績(最低),気温実績(最高),
89,*,*,*,*,
,,,,,
DATE,TIME,当日実績(万kW),予想値(万kW),使用率(%),供給力想定値(万kW)
2025/4/15,0:00,1203,1200,84,1419
2025/4/15,1:00,1157,1160,81,1427
2025/4/15,2:00,1199,1200,86,1388
2025/4/15,3:00,1265,1260,89,1406
2025/4/15,4:00,1282,1290,89,1440
2025/4/15,5:00,1286,1290,89,1444
2025/4/15,6:00,1330,1330,88,1507
2025/4/15,7:00,1428,1420,86,1655
2025/4/15,8:00,1581,1550,87,1801
2025/4/15,9:00,1674,1650,88,1897
2025/4/15,10:00,1671,1670,86,1923
2025/4/15,11:00,1663,1640,88,1882
2025/4/15,12:00,1566,1590,86,1820
2025/4/15,13:00,1651,1650,87,1890
2025/4/15,14:00,1652,1690,84,1948
2025/4/15,15:00,1627,1680,83,1948
2025/4/15,16:00,1640,1670,83,1960
2025/4/15,17:00,1630,1660,82,1980
2025/4/15,18:00,1668,1660,82,2023
2025/4/15,19:00,1658,1630,82,2021
2025/4/15,20:00,1614,1580,81,1979
2025/4/15,21:00,1552,1510,81,1895
2025/4/15,22:00,1465,1420,81,1807
2025/4/15,23:00,1385,1340,78,1760
,,,,,
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時使用率(%),
1853,9:00〜10:00,4月15日,16:59,87,
,,,,,
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻,,
1620,9:00〜10:00,4月15日,16:59,,
,,,,,
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時使用率(%),
1853,9:00〜10:00,4月15日,16:59,87,
,,,,,
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻,,
1620,9:00〜10:00,4月15日,16:59,,
,,,,,
予想気温(最低),予想気温(最高),,,,
*,*,,,,
,,,,,
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),,
2025/4/15,0:00,1244,0,,
2025/4/15,0:05,1244,0,,
2025/4/15,0:10,1240,0,,
2025/4/15,0:15,1228,0,,
2025/4/15,0:20,1223,0,,
2025/4/15,0:25,1218,0,,
2025/4/15,0:30,1202,0,,
2025/4/15,0:35,1195,0,,
2025/4/15,0:40,1188,0,,
2025/4/15,0:45,1186,0,,
2025/4/15,0:50,1177,0,,
2025/4/15,0:55,1173,0,,
2025/4/15,1:00,1158,0,,
2025/4/15,1:05,1150,0,,
2025/4/15,1:10,1152,0,,
2025/4/15,1:15,1150,0,,
2025/4/15,1:20,1151,0,,
2025/4/15,1:25,1156,0,,
2025/4/15,1:30,1151,0,,
2025/4/15,1:35,1158,0,,
2025/4/15,1:40,1158,0,,
2025/4/15,1:45,1153,0,,
2025/4/15,1:50,1160,0,,
2025/4/15,1:55,1166,0,,
2025/4/15,2:00,1174,0,,
2025/4/15,2:05,1175,0,,
2025/4/15,2:10,1183,0,,
2025/4/15,2:15,1174,0,,
2025/4/15,2:20,1173,0,,
2025/4/15,2:25,1186,0,,
2025/4/15,2:30,1188,0,,
2025/4/15,2:35,1201,0,,
2025/4/15,2:40,1200,0,,
2025/4/15,2:45,1222,0,,
2025/4/15,2:50,1220,0,,
2025/4/15,2:55,1221,0,,
2025/4/15,3:00,1240,0,,
2025/4/15,3:05,1251,0,,
2025/4/15,3:10,1263,0,,
2025/4/15,3:15,1265,0,,
2025/4/15,3:20,1260,0,,
2025/4/15,3:25,1248,0,,
2025/4/15,3:30,1248,0,,
2025/4/15,3:35,1261,0,,
2025/4/15,3:40,1265,0,,
2025/4/15,3:45,1273,0,,
2025/4/15,3:50,1277,0,,
2025/4/15,3:55,1285,0,,
2025/4/15,4:00,1288,0,,
2025/4/15,4:05,1282,0,,
2025/4/15,4:10,1288,0,,
2025/4/15,4:15,1288,0,,
2025/4/15,4:20,1278,0,,
2025/4/15,4:25,1285,0,,
2025/4/15,4:30,1284,0,,
2025/4/15,4:35,1276,0,,
2025/4/15,4:40,1271,0,,
2025/4/15,4:45,1278,0,,
2025/4/15,4:50,1282,0,,
2025/4/15,4:55,1282,0,,
2025/4/15,5:00,1285,0,,
2025/4/15,5:05,1298,0,,
2025/4/15,5:10,1297,0,,
2025/4/15,5:15,1284,0,,
2025/4/15,5:20,1279,0,,
2025/4/15,5:25,1284,0,,
2025/4/15,5:30,1296,0,,
2025/4/15,5:35,1295,0,,
2025/4/15,5:40,1288,0,,
2025/4/15,5:45,1284,0,,
2025/4/15,5:50,1283,1,,
2025/4/15,5:55,1275,3,,
2025/4/15,6:00,1272,6,,
2025/4/15,6:05,1290,11,,
2025/4/15,6:10,1307,18,,
2025/4/15,6:15,1303,29,,
2025/4/15,6:20,1308,34,,
2025/4/15,6:25,1316,40,,
2025/4/15,6:30,1328,46,,
2025/4/15,6:35,1339,53,,
2025/4/15,6:40,1348,61,,
2025/4/15,6:45,1356,68,,
2025/4/15,6:50,1349,74,,
2025/4/15,6:55,1351,83,,
2025/4/15,7:00,1361,90,,
2025/4/15,7:05,1369,99,,
2025/4/15,7:10,1376,108,,
2025/4/15,7:15,1393,119,,
2025/4/15,7:20,1410,129,,
2025/4/15,7:25,1418,139,,
2025/4/15,7:30,1422,151,,
2025/4/15,7:35,1428,163,,
2025/4/15,7:40,1440,173,,
2025/4/15,7:45,1461,185,,
2025/4/15,7:50,1469,200,,
2025/4/15,7:55,1474,215,,
2025/4/15,8:00,1477,232,,
2025/4/15,8:05,1505,249,,
