2025/4/7 1:10 UPDATE,,,,,
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2025/4/6,1:30,1127,0,,
2025/4/6,1:35,1128,0,,
2025/4/6,1:40,1129,0,,
2025/4/6,1:45,1130,0,,
2025/4/6,1:50,1122,0,,
2025/4/6,1:55,1126,0,,
2025/4/6,2:00,1132,0,,
2025/4/6,2:05,1126,0,,
2025/4/6,2:10,1128,0,,
2025/4/6,2:15,1130,0,,
2025/4/6,2:20,1137,0,,
2025/4/6,2:25,1153,0,,
2025/4/6,2:30,1166,0,,
2025/4/6,2:35,1166,0,,
2025/4/6,2:40,1175,0,,
2025/4/6,2:45,1184,0,,
2025/4/6,2:50,1187,0,,
2025/4/6,2:55,1188,0,,
2025/4/6,3:00,1196,0,,
2025/4/6,3:05,1196,0,,
2025/4/6,3:10,1194,0,,
2025/4/6,3:15,1206,0,,
2025/4/6,3:20,1199,0,,
2025/4/6,3:25,1201,0,,
2025/4/6,3:30,1208,0,,
2025/4/6,3:35,1203,0,,
2025/4/6,3:40,1211,0,,
2025/4/6,3:45,1215,0,,
2025/4/6,3:50,1221,0,,
2025/4/6,3:55,1216,0,,
2025/4/6,4:00,1209,0,,
2025/4/6,4:05,1215,0,,
2025/4/6,4:10,1211,0,,
2025/4/6,4:15,1211,0,,
2025/4/6,4:20,1209,0,,
2025/4/6,4:25,1218,0,,
2025/4/6,4:30,1222,0,,
2025/4/6,4:35,1216,0,,
2025/4/6,4:40,1210,0,,
2025/4/6,4:45,1215,0,,
2025/4/6,4:50,1216,0,,
2025/4/6,4:55,1202,0,,
2025/4/6,5:00,1198,0,,
2025/4/6,5:05,1208,0,,
2025/4/6,5:10,1209,0,,
2025/4/6,5:15,1205,0,,
2025/4/6,5:20,1201,0,,
2025/4/6,5:25,1192,0,,
2025/4/6,5:30,1186,0,,
2025/4/6,5:35,1166,0,,
2025/4/6,5:40,1164,0,,
2025/4/6,5:45,1154,0,,
2025/4/6,5:50,1135,0,,
2025/4/6,5:55,1142,1,,
2025/4/6,6:00,1140,3,,
2025/4/6,6:05,1151,5,,
2025/4/6,6:10,1149,9,,
2025/4/6,6:15,1152,15,,
2025/4/6,6:20,1138,19,,
2025/4/6,6:25,1145,22,,
2025/4/6,6:30,1148,25,,
2025/4/6,6:35,1143,29,,
2025/4/6,6:40,1147,33,,
2025/4/6,6:45,1151,38,,
2025/4/6,6:50,1152,43,,
2025/4/6,6:55,1151,48,,
2025/4/6,7:00,1152,56,,
2025/4/6,7:05,1173,63,,
2025/4/6,7:10,1177,70,,
2025/4/6,7:15,1185,78,,
2025/4/6,7:20,1187,83,,
2025/4/6,7:25,1193,90,,
2025/4/6,7:30,1197,97,,
2025/4/6,7:35,1212,104,,
2025/4/6,7:40,1223,112,,
2025/4/6,7:45,1233,120,,
2025/4/6,7:50,1227,131,,
2025/4/6,7:55,1233,140,,
2025/4/6,8:00,1249,152,,
2025/4/6,8:05,1269,162,,
2025/4/6,8:10,1265,176,,
2025/4/6,8:15,1282,188,,
2025/4/6,8:20,1281,196,,
2025/4/6,8:25,1272,206,,
2025/4/6,8:30,1262,217,,
2025/4/6,8:35,1281,233,,
2025/4/6,8:40,1296,245,,
2025/4/6,8:45,1281,258,,
2025/4/6,8:50,1279,273,,
2025/4/6,8:55,1276,289,,
2025/4/6,9:00,1291,299,,
2025/4/6,9:05,1291,311,,
2025/4/6,9:10,1284,321,,
2025/4/6,9:15,1284,328,,
2025/4/6,9:20,1274,346,,
2025/4/6,9:25,1272,352,,
2025/4/6,9:30,1279,361,,
2025/4/6,9:35,1286,370,,
2025/4/6,9:40,1288,378,,
2025/4/6,9:45,1281,378,,
2025/4/6,9:50,1293,384,,
2025/4/6,9:55,1289,395,,
2025/4/6,10:00,1285,406,,
2025/4/6,10:05,1288,406,,
2025/4/6,10:10,1298,416,,
2025/4/6,10:15,1287,433,,
2025/4/6,10:20,1281,444,,
2025/4/6,10:25,1279,450,,
2025/4/6,10:30,1272,458,,
2025/4/6,10:35,1274,459,,
2025/4/6,10:40,1289,456,,
2025/4/6,10:45,1273,459,,
2025/4/6,10:50,1283,462,,
2025/4/6,10:55,1278,476,,
2025/4/6,11:00,1252,483,,
2025/4/6,11:05,1268,480,,
2025/4/6,11:10,1267,478,,
2025/4/6,11:15,1273,483,,
2025/4/6,11:20,1260,491,,
2025/4/6,11:25,1262,484,,
2025/4/6,11:30,1268,479,,
2025/4/6,11:35,1264,487,,
2025/4/6,11:40,1259,477,,
2025/4/6,11:45,1253,478,,
2025/4/6,11:50,1259,479,,
2025/4/6,11:55,1258,487,,
2025/4/6,12:00,1249,462,,
2025/4/6,12:05,1233,467,,
2025/4/6,12:10,1233,467,,
2025/4/6,12:15,1229,472,,
2025/4/6,12:20,1225,477,,
2025/4/6,12:25,1226,480,,
2025/4/6,12:30,1219,469,,
2025/4/6,12:35,1204,474,,
2025/4/6,12:40,1223,480,,
2025/4/6,12:45,1214,482,,
2025/4/6,12:50,1220,481,,
2025/4/6,12:55,1225,482,,
2025/4/6,13:00,1233,499,,
2025/4/6,13:05,1253,494,,
2025/4/6,13:10,1240,494,,
2025/4/6,13:15,1230,490,,
2025/4/6,13:20,1220,486,,
2025/4/6,13:25,1216,485,,
2025/4/6,13:30,1211,498,,
2025/4/6,13:35,1231,494,,
2025/4/6,13:40,1235,490,,
2025/4/6,13:45,1214,485,,
2025/4/6,13:50,1221,480,,
2025/4/6,13:55,1207,479,,
2025/4/6,14:00,1214,483,,
2025/4/6,14:05,1216,478,,
2025/4/6,14:10,1204,471,,
2025/4/6,14:15,1206,467,,
2025/4/6,14:20,1198,460,,
2025/4/6,14:25,1192,449,,
2025/4/6,14:30,1199,439,,
2025/4/6,14:35,1202,430,,
2025/4/6,14:40,1213,423,,
2025/4/6,14:45,1196,412,,
2025/4/6,14:50,1194,402,,
2025/4/6,14:55,1206,392,,
2025/4/6,15:00,1215,381,,
2025/4/6,15:05,1218,372,,
2025/4/6,15:10,1206,365,,
2025/4/6,15:15,1200,353,,
2025/4/6,15:20,1208,340,,
2025/4/6,15:25,1198,327,,
2025/4/6,15:30,1194,317,,
2025/4/6,15:35,1186,307,,
2025/4/6,15:40,1196,296,,
2025/4/6,15:45,1201,284,,
2025/4/6,15:50,1203,268,,
2025/4/6,15:55,1216,252,,
2025/4/6,16:00,1218,241,,
2025/4/6,16:05,1224,229,,
2025/4/6,16:10,1231,216,,
2025/4/6,16:15,1226,202,,
2025/4/6,16:20,1224,188,,
2025/4/6,16:25,1221,172,,
2025/4/6,16:30,1215,159,,
2025/4/6,16:35,1229,146,,
2025/4/6,16:40,1232,135,,
2025/4/6,16:45,1228,122,,
2025/4/6,16:50,1231,109,,
2025/4/6,16:55,1236,98,,
2025/4/6,17:00,1252,87,,
2025/4/6,17:05,1257,76,,
2025/4/6,17:10,1261,67,,
2025/4/6,17:15,1268,58,,
2025/4/6,17:20,1267,49,,
2025/4/6,17:25,1269,42,,
2025/4/6,17:30,1280,35,,
2025/4/6,17:35,1279,30,,
2025/4/6,17:40,1294,29,,
2025/4/6,17:45,1283,24,,
2025/4/6,17:50,1294,18,,
2025/4/6,17:55,1303,13,,
2025/4/6,18:00,1315,9,,
2025/4/6,18:05,1326,5,,
2025/4/6,18:10,1342,3,,
2025/4/6,18:15,1344,1,,
2025/4/6,18:20,1352,0,,
2025/4/6,18:25,1361,0,,
2025/4/6,18:30,1364,0,,
2025/4/6,18:35,1366,0,,
2025/4/6,18:40,1375,0,,
2025/4/6,18:45,1370,0,,
2025/4/6,18:50,1372,0,,
2025/4/6,18:55,1368,0,,
2025/4/6,19:00,1382,0,,
2025/4/6,19:05,1379,0,,
2025/4/6,19:10,1363,0,,
2025/4/6,19:15,1380,0,,
2025/4/6,19:20,1372,0,,
2025/4/6,19:25,1369,0,,
2025/4/6,19:30,1361,0,,
2025/4/6,19:35,1357,0,,
2025/4/6,19:40,1370,0,,
2025/4/6,19:45,1360,0,,
2025/4/6,19:50,1368,0,,
2025/4/6,19:55,1359,0,,
2025/4/6,20:00,1361,0,,
2025/4/6,20:05,1354,0,,
2025/4/6,20:10,1348,0,,
2025/4/6,20:15,1348,0,,
2025/4/6,20:20,1348,0,,
2025/4/6,20:25,1349,0,,
2025/4/6,20:30,1342,0,,
2025/4/6,20:35,1334,0,,
2025/4/6,20:40,1339,0,,
2025/4/6,20:45,1343,0,,
2025/4/6,20:50,1336,0,,
2025/4/6,20:55,1328,0,,
2025/4/6,21:00,1331,0,,
2025/4/6,21:05,1327,0,,
2025/4/6,21:10,1322,0,,
2025/4/6,21:15,1304,0,,
2025/4/6,21:20,1304,0,,
2025/4/6,21:25,1297,0,,
2025/4/6,21:30,1293,0,,
2025/4/6,21:35,1289,0,,
2025/4/6,21:40,1285,0,,
2025/4/6,21:45,1288,0,,
2025/4/6,21:50,1282,0,,
2025/4/6,21:55,1279,0,,
2025/4/6,22:00,1255,0,,
2025/4/6,22:05,1258,0,,
2025/4/6,22:10,1255,0,,
2025/4/6,22:15,1244,0,,
2025/4/6,22:20,1239,0,,
2025/4/6,22:25,1229,0,,
2025/4/6,22:30,1217,0,,
2025/4/6,22:35,1220,0,,
2025/4/6,22:40,1230,0,,
2025/4/6,22:45,1223,0,,
2025/4/6,22:50,1212,0,,
2025/4/6,22:55,1203,0,,
2025/4/6,23:00,1189,0,,
2025/4/6,23:05,1196,0,,
2025/4/6,23:10,1210,0,,
2025/4/6,23:15,1196,0,,
2025/4/6,23:20,1195,0,,
2025/4/6,23:25,1180,0,,
2025/4/6,23:30,1178,0,,
2025/4/6,23:35,1174,0,,
2025/4/6,23:40,1170,0,,
2025/4/6,23:45,1156,0,,
2025/4/6,23:50,1152,0,,
2025/4/6,23:55,1152,0,,
