2025/3/29 1:10 UPDATE,,,,,
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2025/3/28,19:30,1494,0,,
2025/3/28,19:35,1489,0,,
2025/3/28,19:40,1481,0,,
2025/3/28,19:45,1472,0,,
2025/3/28,19:50,1477,0,,
2025/3/28,19:55,1476,0,,
2025/3/28,20:00,1477,0,,
2025/3/28,20:05,1469,0,,
2025/3/28,20:10,1466,0,,
2025/3/28,20:15,1458,0,,
2025/3/28,20:20,1457,0,,
2025/3/28,20:25,1449,0,,
2025/3/28,20:30,1447,0,,
2025/3/28,20:35,1437,0,,
2025/3/28,20:40,1444,0,,
2025/3/28,20:45,1433,0,,
2025/3/28,20:50,1435,0,,
2025/3/28,20:55,1424,0,,
2025/3/28,21:00,1420,0,,
2025/3/28,21:05,1424,0,,
2025/3/28,21:10,1420,0,,
2025/3/28,21:15,1410,0,,
2025/3/28,21:20,1408,0,,
2025/3/28,21:25,1398,0,,
2025/3/28,21:30,1390,0,,
2025/3/28,21:35,1394,0,,
2025/3/28,21:40,1388,0,,
2025/3/28,21:45,1378,0,,
2025/3/28,21:50,1372,0,,
2025/3/28,21:55,1368,0,,
2025/3/28,22:00,1349,0,,
2025/3/28,22:05,1346,0,,
2025/3/28,22:10,1350,0,,
2025/3/28,22:15,1344,0,,
2025/3/28,22:20,1333,0,,
2025/3/28,22:25,1326,0,,
2025/3/28,22:30,1326,0,,
2025/3/28,22:35,1324,0,,
2025/3/28,22:40,1311,0,,
2025/3/28,22:45,1309,0,,
2025/3/28,22:50,1308,0,,
2025/3/28,22:55,1295,0,,
2025/3/28,23:00,1285,0,,
2025/3/28,23:05,1287,0,,
2025/3/28,23:10,1289,0,,
2025/3/28,23:15,1295,0,,
2025/3/28,23:20,1295,0,,
2025/3/28,23:25,1284,0,,
2025/3/28,23:30,1261,0,,
2025/3/28,23:35,1265,0,,
2025/3/28,23:40,1264,0,,
2025/3/28,23:45,1257,0,,
2025/3/28,23:50,1258,0,,
2025/3/28,23:55,1248,0,,
