2025/3/16 1:10 UPDATE,,,,,
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2025/3/15,0:00,1390,0,,
2025/3/15,0:05,1380,0,,
2025/3/15,0:10,1375,0,,
2025/3/15,0:15,1369,0,,
2025/3/15,0:20,1352,0,,
2025/3/15,0:25,1346,0,,
2025/3/15,0:30,1348,0,,
2025/3/15,0:35,1332,0,,
2025/3/15,0:40,1321,0,,
2025/3/15,0:45,1324,0,,
2025/3/15,0:50,1309,0,,
2025/3/15,0:55,1304,0,,
2025/3/15,1:00,1297,0,,
2025/3/15,1:05,1311,0,,
2025/3/15,1:10,1316,0,,
2025/3/15,1:15,1304,0,,
2025/3/15,1:20,1304,0,,
2025/3/15,1:25,1303,0,,
2025/3/15,1:30,1288,0,,
2025/3/15,1:35,1308,0,,
2025/3/15,1:40,1312,0,,
2025/3/15,1:45,1304,0,,
2025/3/15,1:50,1308,0,,
2025/3/15,1:55,1303,0,,
2025/3/15,2:00,1312,0,,
2025/3/15,2:05,1326,0,,
2025/3/15,2:10,1326,0,,
2025/3/15,2:15,1321,0,,
2025/3/15,2:20,1319,0,,
2025/3/15,2:25,1334,0,,
2025/3/15,2:30,1348,0,,
2025/3/15,2:35,1342,0,,
2025/3/15,2:40,1355,0,,
2025/3/15,2:45,1357,0,,
2025/3/15,2:50,1351,0,,
2025/3/15,2:55,1359,0,,
2025/3/15,3:00,1362,0,,
2025/3/15,3:05,1364,0,,
2025/3/15,3:10,1362,0,,
2025/3/15,3:15,1365,0,,
2025/3/15,3:20,1375,0,,
2025/3/15,3:25,1379,0,,
2025/3/15,3:30,1386,0,,
2025/3/15,3:35,1377,0,,
2025/3/15,3:40,1382,0,,
2025/3/15,3:45,1383,0,,
2025/3/15,3:50,1392,0,,
2025/3/15,3:55,1390,0,,
2025/3/15,4:00,1370,0,,
2025/3/15,4:05,1368,0,,
2025/3/15,4:10,1376,0,,
2025/3/15,4:15,1376,0,,
2025/3/15,4:20,1382,0,,
2025/3/15,4:25,1380,0,,
2025/3/15,4:30,1369,0,,
2025/3/15,4:35,1364,0,,
2025/3/15,4:40,1366,0,,
2025/3/15,4:45,1371,0,,
2025/3/15,4:50,1360,0,,
2025/3/15,4:55,1349,0,,
2025/3/15,5:00,1350,0,,
2025/3/15,5:05,1357,0,,
2025/3/15,5:10,1356,0,,
2025/3/15,5:15,1357,0,,
2025/3/15,5:20,1360,0,,
2025/3/15,5:25,1353,0,,
2025/3/15,5:30,1350,0,,
2025/3/15,5:35,1352,0,,
2025/3/15,5:40,1339,0,,
2025/3/15,5:45,1333,0,,
2025/3/15,5:50,1326,0,,
2025/3/15,5:55,1319,0,,
2025/3/15,6:00,1322,0,,
2025/3/15,6:05,1331,0,,
2025/3/15,6:10,1339,0,,
2025/3/15,6:15,1346,0,,
2025/3/15,6:20,1354,0,,
2025/3/15,6:25,1355,1,,
2025/3/15,6:30,1361,2,,
2025/3/15,6:35,1375,3,,
2025/3/15,6:40,1385,5,,
2025/3/15,6:45,1388,6,,
2025/3/15,6:50,1391,8,,
2025/3/15,6:55,1386,11,,
2025/3/15,7:00,1397,15,,
2025/3/15,7:05,1393,17,,
2025/3/15,7:10,1392,19,,
2025/3/15,7:15,1418,21,,
2025/3/15,7:20,1439,23,,
2025/3/15,7:25,1448,25,,
2025/3/15,7:30,1459,26,,
2025/3/15,7:35,1473,29,,
2025/3/15,7:40,1493,30,,
2025/3/15,7:45,1498,32,,
2025/3/15,7:50,1524,34,,
2025/3/15,7:55,1521,36,,
2025/3/15,8:00,1531,39,,
2025/3/15,8:05,1549,41,,
2025/3/15,8:10,1562,44,,
2025/3/15,8:15,1573,46,,
2025/3/15,8:20,1576,47,,
2025/3/15,8:25,1576,50,,
2025/3/15,8:30,1586,52,,
2025/3/15,8:35,1605,55,,
2025/3/15,8:40,1614,59,,
2025/3/15,8:45,1618,61,,
2025/3/15,8:50,1640,61,,
2025/3/15,8:55,1648,61,,
2025/3/15,9:00,1652,61,,
2025/3/15,9:05,1672,63,,
2025/3/15,9:10,1689,63,,
2025/3/15,9:15,1690,63,,
2025/3/15,9:20,1692,62,,
2025/3/15,9:25,1677,60,,
2025/3/15,9:30,1675,60,,
2025/3/15,9:35,1691,60,,
2025/3/15,9:40,1692,58,,
2025/3/15,9:45,1698,57,,
2025/3/15,9:50,1709,56,,
2025/3/15,9:55,1712,55,,
2025/3/15,10:00,1725,54,,
2025/3/15,10:05,1722,55,,
2025/3/15,10:10,1708,57,,
2025/3/15,10:15,1699,57,,
2025/3/15,10:20,1700,56,,
2025/3/15,10:25,1713,57,,
2025/3/15,10:30,1707,57,,
2025/3/15,10:35,1705,55,,
2025/3/15,10:40,1715,52,,
2025/3/15,10:45,1704,51,,
2025/3/15,10:50,1716,50,,
2025/3/15,10:55,1709,50,,
2025/3/15,11:00,1708,50,,
2025/3/15,11:05,1716,51,,
2025/3/15,11:10,1710,54,,
2025/3/15,11:15,1713,57,,
2025/3/15,11:20,1703,60,,
2025/3/15,11:25,1700,63,,
2025/3/15,11:30,1697,64,,
2025/3/15,11:35,1696,64,,
2025/3/15,11:40,1710,64,,
2025/3/15,11:45,1706,66,,
2025/3/15,11:50,1709,65,,
2025/3/15,11:55,1699,63,,
2025/3/15,12:00,1691,64,,
2025/3/15,12:05,1695,65,,
2025/3/15,12:10,1681,64,,
2025/3/15,12:15,1683,63,,
2025/3/15,12:20,1680,63,,
2025/3/15,12:25,1680,63,,
2025/3/15,12:30,1691,64,,
2025/3/15,12:35,1679,62,,
2025/3/15,12:40,1682,59,,
2025/3/15,12:45,1678,56,,
2025/3/15,12:50,1685,55,,
2025/3/15,12:55,1683,55,,
2025/3/15,13:00,1679,59,,
2025/3/15,13:05,1687,62,,
2025/3/15,13:10,1692,62,,
2025/3/15,13:15,1700,60,,
2025/3/15,13:20,1712,60,,
2025/3/15,13:25,1713,60,,
2025/3/15,13:30,1711,61,,
2025/3/15,13:35,1703,64,,
2025/3/15,13:40,1714,66,,
2025/3/15,13:45,1695,68,,
2025/3/15,13:50,1700,70,,
2025/3/15,13:55,1684,75,,
2025/3/15,14:00,1684,79,,
2025/3/15,14:05,1678,86,,
2025/3/15,14:10,1672,92,,
2025/3/15,14:15,1685,98,,
2025/3/15,14:20,1676,100,,
2025/3/15,14:25,1660,104,,
2025/3/15,14:30,1678,101,,
2025/3/15,14:35,1677,100,,
2025/3/15,14:40,1681,97,,
2025/3/15,14:45,1680,94,,
2025/3/15,14:50,1689,90,,
2025/3/15,14:55,1670,87,,
2025/3/15,15:00,1669,84,,
2025/3/15,15:05,1661,85,,
2025/3/15,15:10,1667,83,,
2025/3/15,15:15,1672,81,,
2025/3/15,15:20,1676,77,,
2025/3/15,15:25,1669,73,,
2025/3/15,15:30,1671,70,,
2025/3/15,15:35,1681,67,,
2025/3/15,15:40,1687,65,,
2025/3/15,15:45,1681,61,,
2025/3/15,15:50,1692,57,,
2025/3/15,15:55,1682,55,,
2025/3/15,16:00,1678,52,,
2025/3/15,16:05,1679,51,,
2025/3/15,16:10,1667,50,,
2025/3/15,16:15,1685,49,,
2025/3/15,16:20,1681,45,,
2025/3/15,16:25,1687,43,,
2025/3/15,16:30,1693,39,,
2025/3/15,16:35,1699,36,,
2025/3/15,16:40,1702,33,,
2025/3/15,16:45,1690,31,,
2025/3/15,16:50,1699,27,,
2025/3/15,16:55,1708,24,,
2025/3/15,17:00,1711,22,,
2025/3/15,17:05,1719,19,,
2025/3/15,17:10,1715,17,,
2025/3/15,17:15,1728,14,,
2025/3/15,17:20,1739,12,,
2025/3/15,17:25,1739,11,,
2025/3/15,17:30,1736,9,,
2025/3/15,17:35,1747,6,,
2025/3/15,17:40,1745,4,,
2025/3/15,17:45,1741,3,,
2025/3/15,17:50,1750,1,,
2025/3/15,17:55,1748,0,,
2025/3/15,18:00,1743,0,,
2025/3/15,18:05,1763,0,,
2025/3/15,18:10,1765,0,,
2025/3/15,18:15,1782,0,,
2025/3/15,18:20,1785,0,,
2025/3/15,18:25,1784,0,,
2025/3/15,18:30,1777,0,,
2025/3/15,18:35,1781,0,,
2025/3/15,18:40,1789,0,,
2025/3/15,18:45,1787,0,,
2025/3/15,18:50,1786,0,,
2025/3/15,18:55,1788,0,,
2025/3/15,19:00,1778,0,,
2025/3/15,19:05,1780,0,,
2025/3/15,19:10,1765,0,,
2025/3/15,19:15,1765,0,,
2025/3/15,19:20,1773,0,,
2025/3/15,19:25,1774,0,,
2025/3/15,19:30,1767,0,,
2025/3/15,19:35,1759,0,,
2025/3/15,19:40,1747,0,,
2025/3/15,19:45,1753,0,,
2025/3/15,19:50,1761,0,,
2025/3/15,19:55,1760,0,,
2025/3/15,20:00,1752,0,,
2025/3/15,20:05,1739,0,,
2025/3/15,20:10,1738,0,,
2025/3/15,20:15,1736,0,,
2025/3/15,20:20,1722,0,,
2025/3/15,20:25,1717,0,,
2025/3/15,20:30,1715,0,,
2025/3/15,20:35,1706,0,,
2025/3/15,20:40,1707,0,,
2025/3/15,20:45,1703,0,,
2025/3/15,20:50,1708,0,,
2025/3/15,20:55,1697,0,,
2025/3/15,21:00,1697,0,,
2025/3/15,21:05,1689,0,,
2025/3/15,21:10,1679,0,,
2025/3/15,21:15,1657,0,,
2025/3/15,21:20,1646,0,,
2025/3/15,21:25,1645,0,,
2025/3/15,21:30,1633,0,,
2025/3/15,21:35,1650,0,,
2025/3/15,21:40,1645,0,,
2025/3/15,21:45,1639,0,,
2025/3/15,21:50,1626,0,,
2025/3/15,21:55,1620,0,,
2025/3/15,22:00,1613,0,,
2025/3/15,22:05,1588,0,,
2025/3/15,22:10,1587,0,,
2025/3/15,22:15,1577,0,,
2025/3/15,22:20,1559,0,,
2025/3/15,22:25,1552,0,,
2025/3/15,22:30,1530,0,,
2025/3/15,22:35,1532,0,,
2025/3/15,22:40,1528,0,,
2025/3/15,22:45,1521,0,,
2025/3/15,22:50,1505,0,,
2025/3/15,22:55,1487,0,,
2025/3/15,23:00,1475,0,,
2025/3/15,23:05,1480,0,,
2025/3/15,23:10,1482,0,,
2025/3/15,23:15,1483,0,,
2025/3/15,23:20,1477,0,,
2025/3/15,23:25,1471,0,,
2025/3/15,23:30,1463,0,,
2025/3/15,23:35,1443,0,,
2025/3/15,23:40,1428,0,,
2025/3/15,23:45,1422,0,,
2025/3/15,23:50,1416,0,,
2025/3/15,23:55,1401,0,,
