2025/4/23 1:10 UPDATE,,,,,
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2025/4/22,0:15,1168,0,,
2025/4/22,0:20,1156,0,,
2025/4/22,0:25,1150,0,,
2025/4/22,0:30,1134,0,,
2025/4/22,0:35,1129,0,,
2025/4/22,0:40,1130,0,,
2025/4/22,0:45,1126,0,,
2025/4/22,0:50,1109,0,,
2025/4/22,0:55,1105,0,,
2025/4/22,1:00,1107,0,,
2025/4/22,1:05,1119,0,,
2025/4/22,1:10,1111,0,,
2025/4/22,1:15,1098,0,,
2025/4/22,1:20,1099,0,,
2025/4/22,1:25,1095,0,,
2025/4/22,1:30,1100,0,,
2025/4/22,1:35,1107,0,,
2025/4/22,1:40,1117,0,,
2025/4/22,1:45,1115,0,,
2025/4/22,1:50,1098,0,,
2025/4/22,1:55,1107,0,,
2025/4/22,2:00,1109,0,,
2025/4/22,2:05,1104,0,,
2025/4/22,2:10,1114,0,,
2025/4/22,2:15,1123,0,,
2025/4/22,2:20,1120,0,,
2025/4/22,2:25,1123,0,,
2025/4/22,2:30,1125,0,,
2025/4/22,2:35,1132,0,,
2025/4/22,2:40,1145,0,,
2025/4/22,2:45,1158,0,,
2025/4/22,2:50,1175,0,,
2025/4/22,2:55,1175,0,,
2025/4/22,3:00,1177,0,,
2025/4/22,3:05,1194,0,,
2025/4/22,3:10,1203,0,,
2025/4/22,3:15,1193,0,,
2025/4/22,3:20,1202,0,,
2025/4/22,3:25,1206,0,,
2025/4/22,3:30,1199,0,,
2025/4/22,3:35,1202,0,,
2025/4/22,3:40,1206,0,,
2025/4/22,3:45,1225,0,,
2025/4/22,3:50,1222,0,,
2025/4/22,3:55,1225,0,,
2025/4/22,4:00,1245,0,,
2025/4/22,4:05,1245,0,,
2025/4/22,4:10,1240,0,,
2025/4/22,4:15,1248,0,,
2025/4/22,4:20,1233,0,,
2025/4/22,4:25,1214,0,,
2025/4/22,4:30,1216,0,,
2025/4/22,4:35,1212,0,,
2025/4/22,4:40,1226,0,,
2025/4/22,4:45,1227,0,,
2025/4/22,4:50,1219,0,,
2025/4/22,4:55,1231,0,,
2025/4/22,5:00,1222,0,,
2025/4/22,5:05,1217,0,,
2025/4/22,5:10,1229,0,,
2025/4/22,5:15,1224,0,,
2025/4/22,5:20,1225,0,,
2025/4/22,5:25,1216,0,,
2025/4/22,5:30,1211,0,,
2025/4/22,5:35,1194,0,,
2025/4/22,5:40,1188,0,,
2025/4/22,5:45,1179,0,,
2025/4/22,5:50,1166,2,,
2025/4/22,5:55,1169,6,,
2025/4/22,6:00,1161,12,,
2025/4/22,6:05,1174,23,,
2025/4/22,6:10,1177,36,,
2025/4/22,6:15,1189,51,,
2025/4/22,6:20,1193,59,,
2025/4/22,6:25,1192,68,,
2025/4/22,6:30,1210,77,,
2025/4/22,6:35,1221,87,,
2025/4/22,6:40,1219,97,,
2025/4/22,6:45,1224,108,,
2025/4/22,6:50,1218,119,,
2025/4/22,6:55,1205,129,,
2025/4/22,7:00,1214,140,,
2025/4/22,7:05,1227,154,,
2025/4/22,7:10,1234,168,,
2025/4/22,7:15,1245,181,,
2025/4/22,7:20,1245,194,,
2025/4/22,7:25,1262,208,,
2025/4/22,7:30,1267,221,,
2025/4/22,7:35,1275,233,,
2025/4/22,7:40,1288,247,,
2025/4/22,7:45,1298,261,,
2025/4/22,7:50,1315,274,,
2025/4/22,7:55,1332,286,,
2025/4/22,8:00,1334,299,,
2025/4/22,8:05,1357,310,,
2025/4/22,8:10,1370,322,,
2025/4/22,8:15,1393,335,,
2025/4/22,8:20,1414,346,,
2025/4/22,8:25,1432,358,,
2025/4/22,8:30,1452,369,,
2025/4/22,8:35,1470,378,,
2025/4/22,8:40,1480,388,,
2025/4/22,8:45,1491,397,,
2025/4/22,8:50,1511,407,,
2025/4/22,8:55,1516,415,,
2025/4/22,9:00,1535,423,,
2025/4/22,9:05,1555,429,,
2025/4/22,9:10,1554,435,,
2025/4/22,9:15,1561,438,,
2025/4/22,9:20,1566,439,,
2025/4/22,9:25,1573,442,,
2025/4/22,9:30,1580,445,,
2025/4/22,9:35,1592,447,,
2025/4/22,9:40,1598,448,,
2025/4/22,9:45,1581,446,,
2025/4/22,9:50,1583,447,,
2025/4/22,9:55,1582,449,,
2025/4/22,10:00,1585,451,,
2025/4/22,10:05,1579,452,,
2025/4/22,10:10,1569,453,,
2025/4/22,10:15,1567,457,,
2025/4/22,10:20,1574,459,,
2025/4/22,10:25,1586,460,,
2025/4/22,10:30,1585,462,,
2025/4/22,10:35,1586,461,,
2025/4/22,10:40,1589,462,,
2025/4/22,10:45,1579,464,,
2025/4/22,10:50,1597,466,,
2025/4/22,10:55,1593,469,,
2025/4/22,11:00,1588,469,,
2025/4/22,11:05,1600,466,,
2025/4/22,11:10,1587,467,,
2025/4/22,11:15,1592,468,,
2025/4/22,11:20,1595,464,,
2025/4/22,11:25,1596,461,,
2025/4/22,11:30,1598,456,,
2025/4/22,11:35,1597,449,,
2025/4/22,11:40,1606,442,,
2025/4/22,11:45,1591,436,,
2025/4/22,11:50,1597,429,,
2025/4/22,11:55,1584,419,,
2025/4/22,12:00,1559,410,,
2025/4/22,12:05,1534,403,,
2025/4/22,12:10,1528,392,,
2025/4/22,12:15,1519,381,,
2025/4/22,12:20,1507,368,,
2025/4/22,12:25,1499,353,,
2025/4/22,12:30,1498,344,,
2025/4/22,12:35,1503,337,,
2025/4/22,12:40,1504,328,,
2025/4/22,12:45,1489,322,,
2025/4/22,12:50,1503,316,,
2025/4/22,12:55,1513,309,,
2025/4/22,13:00,1531,300,,
2025/4/22,13:05,1565,288,,
2025/4/22,13:10,1586,276,,
2025/4/22,13:15,1588,264,,
2025/4/22,13:20,1603,254,,
2025/4/22,13:25,1608,247,,
2025/4/22,13:30,1592,244,,
2025/4/22,13:35,1595,243,,
2025/4/22,13:40,1594,244,,
2025/4/22,13:45,1576,243,,
2025/4/22,13:50,1585,243,,
2025/4/22,13:55,1588,243,,
2025/4/22,14:00,1579,239,,
2025/4/22,14:05,1586,237,,
2025/4/22,14:10,1581,233,,
2025/4/22,14:15,1585,228,,
2025/4/22,14:20,1583,222,,
2025/4/22,14:25,1575,218,,
2025/4/22,14:30,1568,214,,
2025/4/22,14:35,1558,211,,
2025/4/22,14:40,1557,208,,
2025/4/22,14:45,1561,204,,
2025/4/22,14:50,1577,201,,
2025/4/22,14:55,1576,197,,
2025/4/22,15:00,1574,189,,
2025/4/22,15:05,1566,184,,
2025/4/22,15:10,1559,178,,
2025/4/22,15:15,1564,170,,
2025/4/22,15:20,1561,158,,
2025/4/22,15:25,1556,150,,
2025/4/22,15:30,1556,141,,
2025/4/22,15:35,1560,135,,
2025/4/22,15:40,1570,127,,
2025/4/22,15:45,1565,121,,
2025/4/22,15:50,1565,112,,
2025/4/22,15:55,1554,105,,
2025/4/22,16:00,1544,98,,
2025/4/22,16:05,1558,96,,
2025/4/22,16:10,1559,90,,
2025/4/22,16:15,1559,87,,
2025/4/22,16:20,1558,85,,
2025/4/22,16:25,1549,82,,
2025/4/22,16:30,1555,77,,
2025/4/22,16:35,1563,70,,
2025/4/22,16:40,1565,66,,
2025/4/22,16:45,1558,59,,
2025/4/22,16:50,1555,51,,
2025/4/22,16:55,1550,48,,
2025/4/22,17:00,1539,42,,
2025/4/22,17:05,1535,38,,
2025/4/22,17:10,1521,34,,
2025/4/22,17:15,1516,31,,
2025/4/22,17:20,1521,29,,
2025/4/22,17:25,1522,26,,
2025/4/22,17:30,1533,23,,
2025/4/22,17:35,1528,20,,
2025/4/22,17:40,1528,18,,
2025/4/22,17:45,1530,16,,
2025/4/22,17:50,1525,10,,
2025/4/22,17:55,1525,6,,
2025/4/22,18:00,1532,4,,
2025/4/22,18:05,1535,3,,
2025/4/22,18:10,1526,2,,
2025/4/22,18:15,1524,2,,
2025/4/22,18:20,1525,1,,
2025/4/22,18:25,1531,0,,
2025/4/22,18:30,1536,0,,
2025/4/22,18:35,1534,0,,
2025/4/22,18:40,1538,0,,
2025/4/22,18:45,1534,0,,
2025/4/22,18:50,1535,0,,
2025/4/22,18:55,1532,0,,
2025/4/22,19:00,1530,0,,
2025/4/22,19:05,1529,0,,
2025/4/22,19:10,1522,0,,
2025/4/22,19:15,1514,0,,
2025/4/22,19:20,1512,0,,
2025/4/22,19:25,1497,0,,
2025/4/22,19:30,1485,0,,
2025/4/22,19:35,1482,0,,
2025/4/22,19:40,1487,0,,
2025/4/22,19:45,1470,0,,
2025/4/22,19:50,1467,0,,
2025/4/22,19:55,1466,0,,
2025/4/22,20:00,1460,0,,
2025/4/22,20:05,1455,0,,
2025/4/22,20:10,1449,0,,
2025/4/22,20:15,1446,0,,
2025/4/22,20:20,1447,0,,
2025/4/22,20:25,1442,0,,
2025/4/22,20:30,1431,0,,
2025/4/22,20:35,1420,0,,
2025/4/22,20:40,1417,0,,
2025/4/22,20:45,1410,0,,
2025/4/22,20:50,1404,0,,
2025/4/22,20:55,1401,0,,
2025/4/22,21:00,1406,0,,
2025/4/22,21:05,1403,0,,
2025/4/22,21:10,1402,0,,
2025/4/22,21:15,1382,0,,
2025/4/22,21:20,1377,0,,
2025/4/22,21:25,1370,0,,
2025/4/22,21:30,1369,0,,
2025/4/22,21:35,1362,0,,
2025/4/22,21:40,1357,0,,
2025/4/22,21:45,1354,0,,
2025/4/22,21:50,1343,0,,
2025/4/22,21:55,1342,0,,
2025/4/22,22:00,1331,0,,
2025/4/22,22:05,1316,0,,
2025/4/22,22:10,1319,0,,
2025/4/22,22:15,1330,0,,
2025/4/22,22:20,1324,0,,
2025/4/22,22:25,1314,0,,
2025/4/22,22:30,1291,0,,
2025/4/22,22:35,1288,0,,
2025/4/22,22:40,1286,0,,
2025/4/22,22:45,1286,0,,
2025/4/22,22:50,1290,0,,
2025/4/22,22:55,1277,0,,
2025/4/22,23:00,1272,0,,
2025/4/22,23:05,1274,0,,
2025/4/22,23:10,1278,0,,
2025/4/22,23:15,1273,0,,
2025/4/22,23:20,1269,0,,
2025/4/22,23:25,1263,0,,
2025/4/22,23:30,1250,0,,
2025/4/22,23:35,1228,0,,
2025/4/22,23:40,1223,0,,
2025/4/22,23:45,1217,0,,
2025/4/22,23:50,1210,0,,
2025/4/22,23:55,1201,0,,
