2025/3/18 1:10 UPDATE,,,,,
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2025/3/17,11:35,2038,267,,
2025/3/17,11:40,2033,269,,
2025/3/17,11:45,2007,267,,
2025/3/17,11:50,2004,265,,
2025/3/17,11:55,1989,262,,
2025/3/17,12:00,1976,263,,
2025/3/17,12:05,1960,270,,
2025/3/17,12:10,1946,265,,
2025/3/17,12:15,1930,264,,
2025/3/17,12:20,1912,269,,
2025/3/17,12:25,1901,275,,
2025/3/17,12:30,1892,280,,
2025/3/17,12:35,1884,282,,
2025/3/17,12:40,1893,287,,
2025/3/17,12:45,1914,282,,
2025/3/17,12:50,1929,279,,
2025/3/17,12:55,1935,279,,
2025/3/17,13:00,1934,282,,
2025/3/17,13:05,1951,282,,
2025/3/17,13:10,1968,278,,
2025/3/17,13:15,1977,281,,
2025/3/17,13:20,1985,278,,
2025/3/17,13:25,1997,270,,
2025/3/17,13:30,1999,264,,
2025/3/17,13:35,2002,255,,
2025/3/17,13:40,1995,256,,
2025/3/17,13:45,1965,254,,
2025/3/17,13:50,1970,260,,
2025/3/17,13:55,1950,262,,
2025/3/17,14:00,1943,262,,
2025/3/17,14:05,1941,266,,
2025/3/17,14:10,1934,265,,
2025/3/17,14:15,1937,263,,
2025/3/17,14:20,1938,261,,
2025/3/17,14:25,1917,269,,
2025/3/17,14:30,1903,270,,
2025/3/17,14:35,1903,274,,
2025/3/17,14:40,1908,272,,
2025/3/17,14:45,1917,269,,
2025/3/17,14:50,1910,264,,
2025/3/17,14:55,1911,255,,
2025/3/17,15:00,1923,249,,
2025/3/17,15:05,1906,242,,
2025/3/17,15:10,1895,232,,
2025/3/17,15:15,1895,226,,
2025/3/17,15:20,1893,220,,
2025/3/17,15:25,1893,216,,
2025/3/17,15:30,1895,208,,
2025/3/17,15:35,1895,201,,
2025/3/17,15:40,1906,193,,
2025/3/17,15:45,1912,193,,
2025/3/17,15:50,1907,178,,
2025/3/17,15:55,1899,172,,
2025/3/17,16:00,1900,165,,
2025/3/17,16:05,1899,158,,
2025/3/17,16:10,1895,148,,
2025/3/17,16:15,1905,140,,
2025/3/17,16:20,1900,132,,
2025/3/17,16:25,1898,122,,
2025/3/17,16:30,1903,112,,
2025/3/17,16:35,1904,102,,
2025/3/17,16:40,1909,93,,
2025/3/17,16:45,1904,83,,
2025/3/17,16:50,1898,75,,
2025/3/17,16:55,1891,66,,
2025/3/17,17:00,1894,58,,
2025/3/17,17:05,1902,49,,
2025/3/17,17:10,1903,42,,
2025/3/17,17:15,1908,36,,
2025/3/17,17:20,1911,29,,
2025/3/17,17:25,1909,22,,
2025/3/17,17:30,1909,16,,
2025/3/17,17:35,1913,12,,
2025/3/17,17:40,1921,9,,
2025/3/17,17:45,1927,6,,
2025/3/17,17:50,1935,3,,
2025/3/17,17:55,1947,1,,
2025/3/17,18:00,1945,0,,
2025/3/17,18:05,1965,0,,
2025/3/17,18:10,1965,0,,
2025/3/17,18:15,1978,0,,
2025/3/17,18:20,1992,0,,
2025/3/17,18:25,1987,0,,
2025/3/17,18:30,1996,0,,
2025/3/17,18:35,1996,0,,
2025/3/17,18:40,2003,0,,
2025/3/17,18:45,1998,0,,
2025/3/17,18:50,2000,0,,
2025/3/17,18:55,1999,0,,
2025/3/17,19:00,1999,0,,
2025/3/17,19:05,1991,0,,
2025/3/17,19:10,1973,0,,
2025/3/17,19:15,1969,0,,
2025/3/17,19:20,1966,0,,
2025/3/17,19:25,1966,0,,
2025/3/17,19:30,1965,0,,
2025/3/17,19:35,1961,0,,
2025/3/17,19:40,1958,0,,
2025/3/17,19:45,1947,0,,
2025/3/17,19:50,1945,0,,
2025/3/17,19:55,1935,0,,
2025/3/17,20:00,1940,0,,
2025/3/17,20:05,1922,0,,
2025/3/17,20:10,1916,0,,
2025/3/17,20:15,1919,0,,
2025/3/17,20:20,1915,0,,
2025/3/17,20:25,1906,0,,
2025/3/17,20:30,1899,0,,
2025/3/17,20:35,1895,0,,
2025/3/17,20:40,1905,0,,
2025/3/17,20:45,1901,0,,
2025/3/17,20:50,1901,0,,
2025/3/17,20:55,1884,0,,
2025/3/17,21:00,1881,0,,
2025/3/17,21:05,1886,0,,
2025/3/17,21:10,1880,0,,
2025/3/17,21:15,1860,0,,
2025/3/17,21:20,1862,0,,
2025/3/17,21:25,1842,0,,
2025/3/17,21:30,1850,0,,
2025/3/17,21:35,1844,0,,
2025/3/17,21:40,1832,0,,
2025/3/17,21:45,1820,0,,
2025/3/17,21:50,1807,0,,
2025/3/17,21:55,1793,0,,
2025/3/17,22:00,1782,0,,
2025/3/17,22:05,1770,0,,
2025/3/17,22:10,1767,0,,
2025/3/17,22:15,1767,0,,
2025/3/17,22:20,1762,0,,
2025/3/17,22:25,1743,0,,
2025/3/17,22:30,1738,0,,
2025/3/17,22:35,1721,0,,
2025/3/17,22:40,1709,0,,
2025/3/17,22:45,1708,0,,
2025/3/17,22:50,1699,0,,
2025/3/17,22:55,1673,0,,
2025/3/17,23:00,1646,0,,
2025/3/17,23:05,1655,0,,
2025/3/17,23:10,1670,0,,
2025/3/17,23:15,1674,0,,
2025/3/17,23:20,1660,0,,
2025/3/17,23:25,1650,0,,
2025/3/17,23:30,1636,0,,
2025/3/17,23:35,1627,0,,
2025/3/17,23:40,1615,0,,
2025/3/17,23:45,1603,0,,
2025/3/17,23:50,1596,0,,
2025/3/17,23:55,1584,0,,
