2025/4/22 1:10 UPDATE,,,,,
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2025/4/21,1:05,1018,0,,
2025/4/21,1:10,1018,0,,
2025/4/21,1:15,1004,0,,
2025/4/21,1:20,1006,0,,
2025/4/21,1:25,984,0,,
2025/4/21,1:30,979,0,,
2025/4/21,1:35,993,0,,
2025/4/21,1:40,985,0,,
2025/4/21,1:45,1000,0,,
2025/4/21,1:50,1009,0,,
2025/4/21,1:55,1012,0,,
2025/4/21,2:00,1022,0,,
2025/4/21,2:05,1028,0,,
2025/4/21,2:10,1029,0,,
2025/4/21,2:15,1039,0,,
2025/4/21,2:20,1040,0,,
2025/4/21,2:25,1054,0,,
2025/4/21,2:30,1056,0,,
2025/4/21,2:35,1053,0,,
2025/4/21,2:40,1056,0,,
2025/4/21,2:45,1060,0,,
2025/4/21,2:50,1069,0,,
2025/4/21,2:55,1074,0,,
2025/4/21,3:00,1092,0,,
2025/4/21,3:05,1094,0,,
2025/4/21,3:10,1103,0,,
2025/4/21,3:15,1102,0,,
2025/4/21,3:20,1114,0,,
2025/4/21,3:25,1123,0,,
2025/4/21,3:30,1121,0,,
2025/4/21,3:35,1119,0,,
2025/4/21,3:40,1110,0,,
2025/4/21,3:45,1114,0,,
2025/4/21,3:50,1113,0,,
2025/4/21,3:55,1121,0,,
2025/4/21,4:00,1124,0,,
2025/4/21,4:05,1128,0,,
2025/4/21,4:10,1119,0,,
2025/4/21,4:15,1127,0,,
2025/4/21,4:20,1127,0,,
2025/4/21,4:25,1134,0,,
2025/4/21,4:30,1127,0,,
2025/4/21,4:35,1124,0,,
2025/4/21,4:40,1125,0,,
2025/4/21,4:45,1119,0,,
2025/4/21,4:50,1130,0,,
2025/4/21,4:55,1138,0,,
2025/4/21,5:00,1139,0,,
2025/4/21,5:05,1139,0,,
2025/4/21,5:10,1144,0,,
2025/4/21,5:15,1141,0,,
2025/4/21,5:20,1139,0,,
2025/4/21,5:25,1136,0,,
2025/4/21,5:30,1131,0,,
2025/4/21,5:35,1118,0,,
2025/4/21,5:40,1103,0,,
2025/4/21,5:45,1098,0,,
2025/4/21,5:50,1088,2,,
2025/4/21,5:55,1102,5,,
2025/4/21,6:00,1101,11,,
2025/4/21,6:05,1112,21,,
2025/4/21,6:10,1115,36,,
2025/4/21,6:15,1126,51,,
2025/4/21,6:20,1137,60,,
2025/4/21,6:25,1125,69,,
2025/4/21,6:30,1129,78,,
2025/4/21,6:35,1147,88,,
2025/4/21,6:40,1145,98,,
2025/4/21,6:45,1154,109,,
2025/4/21,6:50,1145,121,,
2025/4/21,6:55,1145,133,,
2025/4/21,7:00,1158,146,,
2025/4/21,7:05,1169,159,,
2025/4/21,7:10,1178,173,,
2025/4/21,7:15,1187,187,,
2025/4/21,7:20,1189,201,,
2025/4/21,7:25,1199,215,,
2025/4/21,7:30,1203,229,,
2025/4/21,7:35,1209,243,,
2025/4/21,7:40,1222,258,,
2025/4/21,7:45,1237,273,,
2025/4/21,7:50,1241,287,,
2025/4/21,7:55,1257,301,,
2025/4/21,8:00,1268,316,,
2025/4/21,8:05,1301,330,,
2025/4/21,8:10,1313,344,,
2025/4/21,8:15,1333,359,,
2025/4/21,8:20,1348,371,,
2025/4/21,8:25,1362,384,,
2025/4/21,8:30,1378,396,,
2025/4/21,8:35,1388,408,,
2025/4/21,8:40,1406,421,,
2025/4/21,8:45,1417,433,,
2025/4/21,8:50,1428,445,,
2025/4/21,8:55,1445,456,,
2025/4/21,9:00,1464,467,,
2025/4/21,9:05,1483,477,,
2025/4/21,9:10,1479,488,,
2025/4/21,9:15,1491,498,,
2025/4/21,9:20,1482,507,,
2025/4/21,9:25,1497,515,,
2025/4/21,9:30,1504,524,,
2025/4/21,9:35,1504,532,,
2025/4/21,9:40,1527,539,,
2025/4/21,9:45,1522,546,,
2025/4/21,9:50,1518,553,,
2025/4/21,9:55,1526,559,,
2025/4/21,10:00,1525,565,,
2025/4/21,10:05,1528,571,,
2025/4/21,10:10,1529,576,,
2025/4/21,10:15,1526,581,,
2025/4/21,10:20,1535,586,,
2025/4/21,10:25,1537,590,,
2025/4/21,10:30,1529,594,,
2025/4/21,10:35,1535,598,,
2025/4/21,10:40,1549,601,,
2025/4/21,10:45,1543,604,,
2025/4/21,10:50,1553,608,,
2025/4/21,10:55,1556,610,,
2025/4/21,11:00,1551,613,,
2025/4/21,11:05,1556,615,,
2025/4/21,11:10,1551,617,,
2025/4/21,11:15,1551,619,,
2025/4/21,11:20,1559,620,,
2025/4/21,11:25,1558,621,,
2025/4/21,11:30,1560,621,,
2025/4/21,11:35,1558,622,,
2025/4/21,11:40,1561,622,,
2025/4/21,11:45,1545,622,,
2025/4/21,11:50,1545,622,,
2025/4/21,11:55,1548,623,,
2025/4/21,12:00,1544,622,,
2025/4/21,12:05,1523,623,,
2025/4/21,12:10,1506,622,,
2025/4/21,12:15,1494,621,,
2025/4/21,12:20,1486,620,,
2025/4/21,12:25,1478,619,,
2025/4/21,12:30,1472,617,,
2025/4/21,12:35,1469,616,,
2025/4/21,12:40,1474,614,,
2025/4/21,12:45,1468,612,,
2025/4/21,12:50,1482,610,,
2025/4/21,12:55,1492,608,,
2025/4/21,13:00,1504,606,,
2025/4/21,13:05,1527,606,,
2025/4/21,13:10,1538,606,,
2025/4/21,13:15,1554,606,,
2025/4/21,13:20,1562,606,,
2025/4/21,13:25,1565,606,,
2025/4/21,13:30,1567,606,,
2025/4/21,13:35,1564,606,,
2025/4/21,13:40,1562,606,,
2025/4/21,13:45,1561,571,,
2025/4/21,13:50,1562,566,,
2025/4/21,13:55,1566,560,,
2025/4/21,14:00,1561,554,,
2025/4/21,14:05,1566,548,,
2025/4/21,14:10,1566,541,,
2025/4/21,14:15,1562,534,,
2025/4/21,14:20,1564,526,,
2025/4/21,14:25,1564,516,,
2025/4/21,14:30,1565,507,,
2025/4/21,14:35,1562,498,,
2025/4/21,14:40,1545,488,,
2025/4/21,14:45,1543,478,,
2025/4/21,14:50,1543,468,,
2025/4/21,14:55,1542,458,,
2025/4/21,15:00,1546,447,,
2025/4/21,15:05,1544,437,,
2025/4/21,15:10,1538,426,,
2025/4/21,15:15,1533,415,,
2025/4/21,15:20,1547,402,,
2025/4/21,15:25,1549,390,,
2025/4/21,15:30,1543,377,,
2025/4/21,15:35,1543,365,,
2025/4/21,15:40,1548,352,,
2025/4/21,15:45,1542,340,,
2025/4/21,15:50,1550,325,,
2025/4/21,15:55,1548,311,,
2025/4/21,16:00,1549,297,,
2025/4/21,16:05,1559,283,,
2025/4/21,16:10,1548,269,,
2025/4/21,16:15,1548,255,,
2025/4/21,16:20,1551,241,,
2025/4/21,16:25,1556,226,,
2025/4/21,16:30,1551,212,,
2025/4/21,16:35,1552,199,,
2025/4/21,16:40,1555,185,,
2025/4/21,16:45,1542,172,,
2025/4/21,16:50,1542,158,,
2025/4/21,16:55,1538,145,,
2025/4/21,17:00,1534,132,,
2025/4/21,17:05,1529,120,,
2025/4/21,17:10,1519,108,,
2025/4/21,17:15,1505,97,,
2025/4/21,17:20,1510,86,,
2025/4/21,17:25,1512,76,,
2025/4/21,17:30,1514,66,,
2025/4/21,17:35,1518,58,,
2025/4/21,17:40,1522,49,,
2025/4/21,17:45,1511,41,,
2025/4/21,17:50,1507,31,,
2025/4/21,17:55,1512,22,,
2025/4/21,18:00,1504,17,,
2025/4/21,18:05,1504,12,,
2025/4/21,18:10,1492,9,,
2025/4/21,18:15,1491,6,,
2025/4/21,18:20,1499,3,,
2025/4/21,18:25,1503,1,,
2025/4/21,18:30,1502,0,,
2025/4/21,18:35,1500,0,,
2025/4/21,18:40,1505,0,,
2025/4/21,18:45,1505,0,,
2025/4/21,18:50,1510,0,,
2025/4/21,18:55,1512,0,,
2025/4/21,19:00,1509,0,,
2025/4/21,19:05,1505,0,,
2025/4/21,19:10,1498,0,,
2025/4/21,19:15,1492,0,,
2025/4/21,19:20,1486,0,,
2025/4/21,19:25,1474,0,,
2025/4/21,19:30,1468,0,,
2025/4/21,19:35,1467,0,,
2025/4/21,19:40,1468,0,,
2025/4/21,19:45,1449,0,,
2025/4/21,19:50,1448,0,,
2025/4/21,19:55,1441,0,,
2025/4/21,20:00,1442,0,,
2025/4/21,20:05,1433,0,,
2025/4/21,20:10,1429,0,,
2025/4/21,20:15,1422,0,,
2025/4/21,20:20,1415,0,,
2025/4/21,20:25,1415,0,,
2025/4/21,20:30,1408,0,,
2025/4/21,20:35,1404,0,,
2025/4/21,20:40,1407,0,,
2025/4/21,20:45,1404,0,,
2025/4/21,20:50,1404,0,,
2025/4/21,20:55,1397,0,,
2025/4/21,21:00,1381,0,,
2025/4/21,21:05,1380,0,,
2025/4/21,21:10,1380,0,,
2025/4/21,21:15,1377,0,,
2025/4/21,21:20,1368,0,,
2025/4/21,21:25,1360,0,,
2025/4/21,21:30,1344,0,,
2025/4/21,21:35,1341,0,,
2025/4/21,21:40,1334,0,,
2025/4/21,21:45,1332,0,,
2025/4/21,21:50,1325,0,,
2025/4/21,21:55,1325,0,,
2025/4/21,22:00,1318,0,,
2025/4/21,22:05,1316,0,,
2025/4/21,22:10,1317,0,,
2025/4/21,22:15,1296,0,,
2025/4/21,22:20,1294,0,,
2025/4/21,22:25,1286,0,,
2025/4/21,22:30,1288,0,,
2025/4/21,22:35,1286,0,,
2025/4/21,22:40,1281,0,,
2025/4/21,22:45,1270,0,,
2025/4/21,22:50,1266,0,,
2025/4/21,22:55,1251,0,,
2025/4/21,23:00,1243,0,,
2025/4/21,23:05,1239,0,,
2025/4/21,23:10,1243,0,,
2025/4/21,23:15,1250,0,,
2025/4/21,23:20,1242,0,,
2025/4/21,23:25,1245,0,,
2025/4/21,23:30,1238,0,,
2025/4/21,23:35,1227,0,,
2025/4/21,23:40,1219,0,,
2025/4/21,23:45,1212,0,,
2025/4/21,23:50,1217,0,,
2025/4/21,23:55,1204,0,,
