2024/9/14 8:00 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
527,14:00〜15:00,9月13日,13:46,10,91
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
480,14:00〜15:00,9月13日,11:16
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
369,7:00〜8:00,9月13日,13:16,8,92
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
343,7:00〜8:00,9月13日,13:16
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2024/9/13,0:00,299,295,85,350
2024/9/13,1:00,291,288,89,327
2024/9/13,2:00,293,292,87,336
2024/9/13,3:00,295,296,85,344
2024/9/13,4:00,297,298,85,348
2024/9/13,5:00,303,294,87,344
2024/9/13,6:00,309,304,90,341
2024/9/13,7:00,344,343,93,369
2024/9/13,8:00,407,400,93,433
2024/9/13,9:00,453,437,94,480
2024/9/13,10:00,480,459,94,506
2024/9/13,11:00,490,469,95,515
2024/9/13,12:00,473,465,89,528
2024/9/13,13:00,487,479,93,520
2024/9/13,14:00,483,480,91,527
2024/9/13,15:00,468,465,91,511
2024/9/13,16:00,459,452,92,498
2024/9/13,17:00,423,426,92,459
2024/9/13,18:00,405,412,89,455
2024/9/13,19:00,385,389,84,454
2024/9/13,20:00,366,366,84,435
2024/9/13,21:00,347,346,81,427
2024/9/13,22:00,329,333,78,421
2024/9/13,23:00,313,315,75,413
最大使用率(%),時間帯
95,11:00〜12:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
453,14:00〜15:00,9月14日,7:46,19,83
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
380,14:00〜15:00,9月13日,23:16
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
415,18:00〜19:00,9月14日,7:46,18,84
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
352,18:00〜19:00,9月14日,7:46
DATE,TIME,当日実績（５分間隔値）(万kW),太陽光発電実績（５分間隔値）(万kW)
2024/9/13,0:00,311,0
2024/9/13,0:05,308,0
2024/9/13,0:10,304,0
2024/9/13,0:15,302,0
2024/9/13,0:20,300,0
2024/9/13,0:25,301,0
2024/9/13,0:30,299,0
2024/9/13,0:35,297,0
2024/9/13,0:40,296,0
2024/9/13,0:45,297,0
2024/9/13,0:50,294,0
2024/9/13,0:55,295,0
2024/9/13,1:00,294,0
2024/9/13,1:05,292,0
2024/9/13,1:10,291,0
2024/9/13,1:15,291,0
2024/9/13,1:20,290,0
2024/9/13,1:25,291,0
2024/9/13,1:30,293,0
2024/9/13,1:35,294,0
2024/9/13,1:40,290,0
2024/9/13,1:45,293,0
2024/9/13,1:50,293,0
